region_bld,clim,urt,arch,eneff,value
C-WEU-PRT,Zone_4A Mixed Humid,urb,inf,ns,0.99969
C-WEU-PRT,Zone_3A Warm Humid,rur,inf,ns,0.99969
C-WEU-PRT,Zone_3A Warm Humid,urb,inf,ns,0.99969
C-EEU-ROU,Zone_5A Cool Humid,rur,inf,ns,0.91119
C-EEU-ROU,Zone_5A Cool Humid,urb,inf,ns,0.91119
C-EEU-ROU,Zone_6A Cold Humid,rur,inf,ns,0.91119
C-EEU-ROU,Zone_6A Cold Humid,urb,inf,ns,0.91119
C-EEU-ROU,Zone_4A Mixed Humid,rur,inf,ns,0.91119
C-EEU-ROU,Zone_4A Mixed Humid,urb,inf,ns,0.91119
C-WEU-SWE,Zone_6A Cold Humid,rur,inf,ns,0.83515
C-WEU-SWE,Zone_6A Cold Humid,urb,inf,ns,0.83515
C-WEU-SWE,Zone_5A Cool Humid,rur,inf,ns,0.83515
C-WEU-SWE,Zone_5A Cool Humid,urb,inf,ns,0.83515
C-WEU-SWE,Zone_7A Very cold Humid,rur,inf,ns,0.83515
C-WEU-SWE,Zone_7A Very cold Humid,urb,inf,ns,0.83515
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,rur,inf,ns,0.83515
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,urb,inf,ns,0.83515
C-EEU-SVN,Zone_4A Mixed Humid,rur,inf,ns,0.68076
C-EEU-SVN,Zone_4A Mixed Humid,urb,inf,ns,0.68076
C-EEU-SVN,Zone_5A Cool Humid,rur,inf,ns,0.68076
C-EEU-SVN,Zone_5A Cool Humid,urb,inf,ns,0.68076
C-EEU-SVN,Zone_7A Very cold Humid,rur,inf,ns,0.68076
C-EEU-SVN,Zone_7A Very cold Humid,urb,inf,ns,0.68076
C-EEU-SVK,Zone_5A Cool Humid,rur,inf,ns,0.85605
C-EEU-SVK,Zone_5A Cool Humid,urb,inf,ns,0.85605
C-EEU-SVK,Zone_6A Cold Humid,rur,inf,ns,0.85605
C-EEU-SVK,Zone_6A Cold Humid,urb,inf,ns,0.85605
C-WEU-AUT,Zone_5A Cool Humid,rur,mfh,s1,0.59694
C-WEU-AUT,Zone_5A Cool Humid,urb,mfh,s1,0.59694
C-WEU-AUT,Zone_4A Mixed Humid,rur,mfh,s1,0.59694
C-WEU-AUT,Zone_4A Mixed Humid,urb,mfh,s1,0.59694
C-WEU-AUT,Zone_6A Cold Humid,rur,mfh,s1,0.59694
C-WEU-AUT,Zone_6A Cold Humid,urb,mfh,s1,0.59694
C-WEU-AUT,Zone_7A Very cold Humid,rur,mfh,s1,0.59694
C-WEU-AUT,Zone_7A Very cold Humid,urb,mfh,s1,0.59694
C-WEU-BEL,Zone_4A Mixed Humid,rur,mfh,s1,1.0
C-WEU-BEL,Zone_4A Mixed Humid,urb,mfh,s1,1.0
C-WEU-BEL,Zone_5A Cool Humid,rur,mfh,s1,1.0
C-WEU-BEL,Zone_5A Cool Humid,urb,mfh,s1,1.0
C-EEU-BGR,Zone_4A Mixed Humid,rur,mfh,s1,1.0
C-EEU-BGR,Zone_4A Mixed Humid,urb,mfh,s1,1.0
C-EEU-BGR,Zone_5A Cool Humid,rur,mfh,s1,1.0
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,s1,1.0
C-WEU-CYP,Zone_3A Warm Humid,rur,mfh,s1,1.0
C-WEU-CYP,Zone_3A Warm Humid,urb,mfh,s1,1.0
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s1,1.0
C-EEU-CZE,Zone_5A Cool Humid,urb,mfh,s1,1.0
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,s1,0.99996
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,s1,0.99996
C-WEU-DEU,Zone_4A Mixed Humid,rur,mfh,s1,0.99996
C-WEU-DEU,Zone_4A Mixed Humid,urb,mfh,s1,0.99996
C-WEU-DEU,Zone_6A Cold Humid,rur,mfh,s1,0.99996
C-WEU-DEU,Zone_6A Cold Humid,urb,mfh,s1,0.99996
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,s1,0.99999
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,s1,0.99999
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s1,0.99999
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s1,0.99999
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s1,0.99738
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s1,0.99738
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,s1,0.99738
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,s1,0.99738
C-WEU-GRC,Zone_4C Mixed Marine,rur,mfh,s1,0.99738
C-WEU-GRC,Zone_4C Mixed Marine,urb,mfh,s1,0.99738
C-WEU-GRC,Zone_5C Cool Marine,rur,mfh,s1,0.99738
C-WEU-GRC,Zone_5C Cool Marine,urb,mfh,s1,0.99738
C-WEU-GRC,Zone_5A Cool Humid,rur,mfh,s1,0.99738
C-WEU-GRC,Zone_5A Cool Humid,urb,mfh,s1,0.99738
C-WEU-ESP,Zone_3C Warm Marine,rur,mfh,s1,1.0
C-WEU-ESP,Zone_3C Warm Marine,urb,mfh,s1,1.0
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,s1,1.0
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,s1,1.0
C-WEU-ESP,Zone_4A Mixed Humid,rur,mfh,s1,1.0
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,s1,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,mfh,s1,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,mfh,s1,1.0
C-WEU-ESP,Zone_3B Warm Dry,rur,mfh,s1,1.0
C-WEU-ESP,Zone_3B Warm Dry,urb,mfh,s1,1.0
C-WEU-ESP,Zone_2B Hot Dry,rur,mfh,s1,1.0
C-WEU-ESP,Zone_2B Hot Dry,urb,mfh,s1,1.0
C-WEU-FIN,Zone_6A Cold Humid,rur,mfh,s1,0.57886
C-WEU-FIN,Zone_6A Cold Humid,urb,mfh,s1,0.57886
C-WEU-FIN,Zone_7A Very cold Humid,rur,mfh,s1,0.57886
C-WEU-FIN,Zone_7A Very cold Humid,urb,mfh,s1,0.57886
C-WEU-FRA,Zone_4A Mixed Humid,rur,mfh,s1,0.97606
C-WEU-FRA,Zone_4A Mixed Humid,urb,mfh,s1,0.97606
C-WEU-FRA,Zone_5A Cool Humid,rur,mfh,s1,0.97606
C-WEU-FRA,Zone_5A Cool Humid,urb,mfh,s1,0.97606
C-WEU-FRA,Zone_3A Warm Humid,rur,mfh,s1,0.97606
C-WEU-FRA,Zone_3A Warm Humid,urb,mfh,s1,0.97606
C-WEU-FRA,Zone_7A Very cold Humid,rur,mfh,s1,0.97606
C-WEU-FRA,Zone_7A Very cold Humid,urb,mfh,s1,0.97606
C-WEU-FRA,Zone_4C Mixed Marine,rur,mfh,s1,0.97606
C-WEU-FRA,Zone_4C Mixed Marine,urb,mfh,s1,0.97606
C-WEU-FRA,Zone_3C Warm Marine,rur,mfh,s1,0.97606
C-WEU-FRA,Zone_3C Warm Marine,urb,mfh,s1,0.97606
C-WEU-FRA,Zone_1A Very hot Humid,rur,mfh,s1,0.97606
C-WEU-FRA,Zone_1A Very hot Humid,urb,mfh,s1,0.97606
C-WEU-FRA,Zone_2A Hot Humid,rur,mfh,s1,0.97606
C-WEU-FRA,Zone_2A Hot Humid,urb,mfh,s1,0.97606
C-WEU-FRA,Zone_0A Extremely hot Humid,rur,mfh,s1,0.97606
C-WEU-FRA,Zone_0A Extremely hot Humid,urb,mfh,s1,0.97606
C-EEU-HRV,Zone_4A Mixed Humid,rur,mfh,s1,0.99807
C-EEU-HRV,Zone_4A Mixed Humid,urb,mfh,s1,0.99807
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s1,0.99807
C-EEU-HRV,Zone_5A Cool Humid,urb,mfh,s1,0.99807
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,s1,0.99807
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s1,0.99807
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,s1,0.99807
C-EEU-HRV,Zone_3A Warm Humid,urb,mfh,s1,0.99807
C-EEU-HUN,Zone_4A Mixed Humid,rur,mfh,s1,1.0
C-EEU-HUN,Zone_4A Mixed Humid,urb,mfh,s1,1.0
C-EEU-HUN,Zone_5A Cool Humid,rur,mfh,s1,1.0
C-EEU-HUN,Zone_5A Cool Humid,urb,mfh,s1,1.0
C-WEU-IRL,Zone_5A Cool Humid,rur,mfh,s1,0.0
C-WEU-IRL,Zone_5A Cool Humid,urb,mfh,s1,0.0
C-WEU-IRL,Zone_4A Mixed Humid,rur,mfh,s1,0.0
C-WEU-IRL,Zone_4A Mixed Humid,urb,mfh,s1,0.0
C-WEU-ITA,Zone_4A Mixed Humid,rur,mfh,s1,0.97803
C-WEU-ITA,Zone_4A Mixed Humid,urb,mfh,s1,0.97803
C-WEU-ITA,Zone_5A Cool Humid,rur,mfh,s1,0.97803
C-WEU-ITA,Zone_5A Cool Humid,urb,mfh,s1,0.97803
C-WEU-ITA,Zone_7A Very cold Humid,rur,mfh,s1,0.97803
C-WEU-ITA,Zone_7A Very cold Humid,urb,mfh,s1,0.97803
C-WEU-ITA,Zone_6A Cold Humid,rur,mfh,s1,0.97803
C-WEU-ITA,Zone_6A Cold Humid,urb,mfh,s1,0.97803
C-WEU-ITA,Zone_3A Warm Humid,rur,mfh,s1,0.97803
C-WEU-ITA,Zone_3A Warm Humid,urb,mfh,s1,0.97803
C-WEU-ITA,Zone_4C Mixed Marine,rur,mfh,s1,0.97803
C-WEU-ITA,Zone_4C Mixed Marine,urb,mfh,s1,0.97803
C-WEU-ITA,Zone_5C Cool Marine,rur,mfh,s1,0.97803
C-WEU-ITA,Zone_5C Cool Marine,urb,mfh,s1,0.97803
C-EEU-LTU,Zone_6A Cold Humid,rur,mfh,s1,1.0
C-EEU-LTU,Zone_6A Cold Humid,urb,mfh,s1,1.0
C-EEU-LTU,Zone_5A Cool Humid,rur,mfh,s1,1.0
C-EEU-LTU,Zone_5A Cool Humid,urb,mfh,s1,1.0
C-WEU-LUX,Zone_5A Cool Humid,rur,mfh,s1,1.0
C-WEU-LUX,Zone_5A Cool Humid,urb,mfh,s1,1.0
C-EEU-LVA,Zone_6A Cold Humid,rur,mfh,s1,1.0
C-EEU-LVA,Zone_6A Cold Humid,urb,mfh,s1,1.0
C-WEU-MLT,Zone_3A Warm Humid,rur,mfh,s1,1.0
