region_bld,urt,arch,year,value
C-EEU-LTU,urb,mfh,2025,2.257305558710615
C-EEU-LTU,urb,mfh,2030,2.257305558710615
C-EEU-LTU,urb,mfh,2035,2.257305558710615
C-EEU-LTU,urb,mfh,2040,2.257305558710615
C-EEU-LTU,urb,mfh,2045,2.257305558710615
C-EEU-LTU,urb,mfh,2050,2.257305558710615
C-EEU-LTU,urb,mfh,2060,2.257305558710615
C-EEU-LTU,urb,mfh,2065,2.257305558710615
C-EEU-LTU,urb,mfh,2070,2.257305558710615
C-EEU-LTU,urb,mfh,2075,2.257305558710615
C-EEU-LTU,urb,mfh,2080,2.257305558710615
C-EEU-LTU,urb,mfh,2085,2.257305558710615
C-EEU-LTU,urb,mfh,2090,2.257305558710615
C-EEU-LTU,urb,mfh,2095,2.257305558710615
C-EEU-LVA,sub,mfh,2090,2.6079326141364048
C-EEU-LVA,sub,mfh,2015,2.6079326141364048
C-EEU-LVA,sub,mfh,2085,2.6079326141364048
C-EEU-LVA,sub,mfh,2080,2.6079326141364048
C-EEU-LVA,sub,mfh,2075,2.6079326141364048
C-EEU-LVA,sub,mfh,2070,2.6079326141364048
C-EEU-LVA,sub,mfh,2065,2.6079326141364048
C-EEU-LVA,sub,mfh,2060,2.6079326141364048
C-EEU-LVA,sub,mfh,2095,2.6079326141364048
C-EEU-LVA,sub,mfh,2100,2.6079326141364048
C-EEU-LVA,sub,mfh,2045,2.6079326141364048
C-EEU-LVA,sub,mfh,2040,2.6079326141364048
C-EEU-LVA,sub,mfh,2035,2.6079326141364048
C-EEU-LVA,sub,mfh,2030,2.6079326141364048
C-EEU-LVA,sub,mfh,2025,2.6079326141364048
C-EEU-LVA,sub,mfh,2020,2.6079326141364048
C-EEU-LVA,sub,mfh,2050,2.6079326141364048
C-EEU-LVA,sub,mfh,2055,2.6079326141364048
C-EEU-LVA,urb,mfh,2100,2.385980902295008
C-EEU-LVA,urb,mfh,2055,2.385980902295008
C-EEU-LVA,urb,mfh,2090,2.385980902295008
C-EEU-LVA,urb,mfh,2085,2.385980902295008
C-EEU-LVA,urb,mfh,2080,2.385980902295008
C-EEU-LVA,urb,mfh,2075,2.385980902295008
C-EEU-LVA,urb,mfh,2070,2.385980902295008
C-EEU-LVA,urb,mfh,2065,2.385980902295008
C-EEU-LVA,urb,mfh,2060,2.385980902295008
C-EEU-LVA,urb,mfh,2050,2.385980902295008
C-EEU-LVA,urb,mfh,2045,2.385980902295008
C-EEU-LVA,urb,mfh,2040,2.385980902295008
C-EEU-LVA,urb,mfh,2035,2.385980902295008
C-EEU-LVA,urb,mfh,2030,2.385980902295008
C-EEU-LVA,urb,mfh,2025,2.385980902295008
C-EEU-LVA,urb,mfh,2020,2.385980902295008
C-EEU-LVA,urb,mfh,2015,2.385980902295008
C-EEU-LVA,rur,mfh,2100,2.6412253709126134
C-EEU-LVA,rur,mfh,2095,2.6412253709126134
C-EEU-LVA,rur,mfh,2025,2.6412253709126134
C-EEU-LVA,rur,mfh,2030,2.6412253709126134
C-EEU-LVA,rur,mfh,2035,2.6412253709126134
C-EEU-LVA,rur,mfh,2040,2.6412253709126134
C-EEU-LVA,rur,mfh,2045,2.6412253709126134
C-EEU-LVA,rur,mfh,2050,2.6412253709126134
C-EEU-LVA,urb,mfh,2095,2.385980902295008
C-EEU-LVA,rur,mfh,2055,2.6412253709126134
C-EEU-LVA,rur,mfh,2065,2.6412253709126134
C-EEU-LVA,rur,mfh,2070,2.6412253709126134
C-EEU-LVA,rur,mfh,2075,2.6412253709126134
C-EEU-LVA,rur,mfh,2080,2.6412253709126134
C-EEU-LVA,rur,mfh,2085,2.6412253709126134
C-EEU-LVA,rur,mfh,2090,2.6412253709126134
C-EEU-LVA,rur,mfh,2060,2.6412253709126134
C-EEU-LVA,rur,mfh,2020,2.6412253709126134
C-EEU-LVA,rur,mfh,2015,2.6412253709126134
C-EEU-POL,urb,mfh,2100,2.6433011404505447
C-EEU-POL,rur,mfh,2045,3.5966228632359867
C-EEU-POL,rur,mfh,2040,3.5966228632359867
C-EEU-POL,rur,mfh,2035,3.5966228632359867
C-EEU-POL,rur,mfh,2030,3.5966228632359867
C-EEU-POL,rur,mfh,2025,3.5966228632359867
C-EEU-POL,rur,mfh,2020,3.5966228632359867
C-EEU-POL,sub,mfh,2025,3.0116299878903745
C-EEU-POL,sub,mfh,2020,3.0116299878903745
C-EEU-POL,sub,mfh,2035,3.0116299878903745
C-EEU-POL,sub,mfh,2040,3.0116299878903745
C-EEU-POL,sub,mfh,2045,3.0116299878903745
C-EEU-POL,sub,mfh,2050,3.0116299878903745
C-EEU-POL,sub,mfh,2055,3.0116299878903745
C-EEU-POL,sub,mfh,2060,3.0116299878903745
C-EEU-POL,sub,mfh,2065,3.0116299878903745
C-EEU-POL,sub,mfh,2070,3.0116299878903745
C-EEU-POL,sub,mfh,2015,3.0116299878903745
C-EEU-POL,sub,mfh,2075,3.0116299878903745
C-EEU-POL,sub,mfh,2080,3.0116299878903745
C-EEU-POL,sub,mfh,2085,3.0116299878903745
C-EEU-POL,sub,mfh,2090,3.0116299878903745
C-EEU-POL,sub,mfh,2095,3.0116299878903745
C-EEU-POL,sub,mfh,2100,3.0116299878903745
C-EEU-POL,rur,mfh,2050,3.5966228632359867
C-EEU-POL,rur,mfh,2055,3.5966228632359867
C-EEU-POL,rur,mfh,2015,3.5966228632359867
C-EEU-POL,rur,mfh,2065,3.5966228632359867
C-EEU-POL,urb,mfh,2095,2.6433011404505447
C-EEU-POL,urb,mfh,2090,2.6433011404505447
C-EEU-POL,rur,mfh,2060,3.5966228632359867
C-EEU-POL,urb,mfh,2080,2.6433011404505447
C-EEU-POL,urb,mfh,2075,2.6433011404505447
C-EEU-POL,urb,mfh,2070,2.6433011404505447
C-EEU-POL,urb,mfh,2065,2.6433011404505447
C-EEU-POL,urb,mfh,2060,2.6433011404505447
C-EEU-POL,urb,mfh,2055,2.6433011404505447
C-EEU-POL,urb,mfh,2050,2.6433011404505447
C-EEU-POL,urb,mfh,2045,2.6433011404505447
C-EEU-POL,urb,mfh,2040,2.6433011404505447
C-EEU-POL,urb,mfh,2085,2.6433011404505447
C-EEU-POL,urb,mfh,2030,2.6433011404505447
