region_bld,year,value
C-EEU-POL,2020,39.75469421904762
C-EEU-POL,2025,39.529422824404755
C-EEU-POL,2030,39.096096
C-EEU-POL,2035,38.485236425595225
C-EEU-POL,2040,37.72736678095237
C-EEU-POL,2045,36.853009745833326
C-EEU-POL,2050,35.892688
C-EEU-POL,2055,34.876924223214274
C-EEU-POL,2060,33.83624109523809
C-EEU-POL,2065,32.801161295833325
C-EEU-POL,2070,31.8022075047619
C-EEU-POL,2075,30.869902401785705
C-EEU-POL,2080,30.03476866666666
C-EEU-POL,2085,29.327328979166662
C-EEU-POL,2090,28.77810601904762
C-EEU-POL,2095,28.41762246607142
C-EEU-POL,2100,28.276401
C-EEU-ROU,2010,20.648763
C-EEU-ROU,2015,20.192118469791662
C-EEU-ROU,2020,19.69331873333333
C-EEU-ROU,2025,19.15905588020833
C-EEU-ROU,2030,18.596022
C-EEU-ROU,2035,18.01090918229166
C-EEU-ROU,2040,17.410409516666665
C-EEU-ROU,2045,16.80121509270833
C-EEU-ROU,2050,16.190018
C-EEU-ROU,2055,15.583510328124992
C-EEU-ROU,2060,14.988384166666663
C-EEU-ROU,2065,14.411331605208328
C-EEU-ROU,2070,13.85904473333333
C-EEU-ROU,2075,13.338215640624995
C-EEU-ROU,2080,12.855536416666663
C-EEU-ROU,2085,12.417699151041663
C-EEU-ROU,2090,12.031395933333332
C-EEU-ROU,2095,11.703318853124996
C-EEU-ROU,2100,11.44016
C-EEU-SVK,2010,5.399128
C-EEU-SVK,2015,5.4593863677083325
C-EEU-SVK,2020,5.488468580952381
C-EEU-SVK,2025,5.489534753720238
C-EEU-SVK,2030,5.465745
C-EEU-SVK,2035,5.42025943377976
C-EEU-SVK,2040,5.356238169047619
C-EEU-SVK,2045,5.276841319791665
C-EEU-SVK,2050,5.185229
C-EEU-SVK,2055,5.084561323660712
C-EEU-SVK,2060,4.977998404761904
C-EEU-SVK,2065,4.868700357291665
C-EEU-SVK,2070,4.759827295238095
C-EEU-SVK,2075,4.654539332589285
C-EEU-SVK,2080,4.555996583333333
C-EEU-SVK,2085,4.467359161458333
C-EEU-SVK,2090,4.391787180952381
C-EEU-SVK,2095,4.332440755803571
C-EEU-SVK,2100,4.29248
C-EEU-SVN,2010,2.082388
C-EEU-SVN,2015,2.116563142708332
C-EEU-SVN,2020,2.138923609523809
C-EEU-SVN,2025,2.1506270215773795
C-EEU-SVN,2030,2.152831
C-EEU-SVN,2035,2.146693165922618
C-EEU-SVN,2040,2.1333711404761893
C-EEU-SVN,2045,2.1140225447916654
C-EEU-SVN,2050,2.089805
C-EEU-SVN,2055,2.061876127232141
C-EEU-SVN,2060,2.0313935476190466
C-EEU-SVN,2065,1.9995148822916655
C-EEU-SVN,2070,1.9673977523809514
C-EEU-SVN,2075,1.936199779017856
C-EEU-SVN,2080,1.9070785833333324
C-EEU-SVN,2085,1.8811917864583323
C-EEU-SVN,2090,1.8596970095238088
C-EEU-SVN,2095,1.8437518736607132
C-EEU-SVN,2100,1.834514
C-WEU-AUT,2010,8.624045
C-WEU-AUT,2015,8.891824754166665
C-WEU-AUT,2020,9.108909504761902
C-WEU-AUT,2025,9.279350502976188
C-WEU-AUT,2030,9.407199
C-WEU-AUT,2035,9.496506247023804
C-WEU-AUT,2040,9.551323495238092
C-WEU-AUT,2045,9.57570199583333
C-WEU-AUT,2050,9.573693
C-WEU-AUT,2055,9.549347758928567
C-WEU-AUT,2060,9.50671752380952
C-WEU-AUT,2065,9.44985354583333
C-WEU-AUT,2070,9.382807076190474
C-WEU-AUT,2075,9.309629366071425
C-WEU-AUT,2080,9.234371666666664
C-WEU-AUT,2085,9.161085229166664
C-WEU-AUT,2090,9.093821304761903
C-WEU-AUT,2095,9.036631144642854
C-WEU-AUT,2100,8.993566
