region_bld,urt,mat,arch,year,value
C-EEU-CZE,rur,perm,mfh,2020,32.951833411235015
C-EEU-CZE,rur,perm,mfh,2025,34.385161071800496
C-EEU-CZE,rur,perm,mfh,2030,33.74221884485408
C-EEU-CZE,rur,perm,mfh,2035,33.09927661790766
C-EEU-CZE,rur,perm,mfh,2040,32.45633439096124
C-EEU-CZE,rur,perm,mfh,2045,31.81339216401482
C-EEU-CZE,rur,perm,mfh,2050,31.170449937068405
C-EEU-CZE,rur,perm,mfh,2055,31.170449937068405
C-EEU-CZE,rur,perm,mfh,2060,31.170449937068405
C-EEU-CZE,rur,perm,mfh,2065,31.170449937068405
C-EEU-CZE,rur,perm,mfh,2070,31.170449937068405
C-EEU-CZE,rur,perm,mfh,2075,31.170449937068405
C-EEU-CZE,rur,perm,mfh,2080,31.170449937068405
C-EEU-CZE,rur,perm,mfh,2085,31.170449937068405
C-EEU-CZE,rur,perm,mfh,2090,31.170449937068405
C-EEU-CZE,rur,perm,mfh,2095,31.170449937068405
C-EEU-CZE,rur,perm,mfh,2100,31.170449937068405
C-EEU-CZE,rur,perm,sfh,2015,44.00493459324211
C-EEU-CZE,rur,perm,sfh,2020,46.030233154313095
C-EEU-CZE,rur,perm,sfh,2025,48.04351830299476
C-EEU-CZE,rur,perm,sfh,2030,46.430154057759744
C-EEU-CZE,rur,perm,sfh,2035,44.81678981252473
C-EEU-CZE,rur,perm,sfh,2040,43.20342556728971
C-EEU-CZE,rur,perm,sfh,2045,41.5900613220547
C-EEU-CZE,rur,perm,sfh,2050,39.97669707681968
C-EEU-CZE,rur,perm,sfh,2055,39.97669707681968
C-EEU-CZE,rur,perm,sfh,2060,39.97669707681968
C-EEU-CZE,rur,perm,sfh,2065,39.97669707681968
C-EEU-CZE,rur,perm,sfh,2070,39.97669707681968
C-EEU-CZE,rur,perm,sfh,2075,39.97669707681968
C-EEU-CZE,rur,perm,sfh,2080,39.97669707681968
C-EEU-CZE,rur,perm,sfh,2085,39.97669707681968
C-EEU-CZE,rur,perm,sfh,2090,39.97669707681968
C-EEU-CZE,rur,perm,sfh,2095,39.97669707681968
C-EEU-CZE,rur,perm,sfh,2100,39.97669707681968
C-EEU-CZE,urb,perm,mfh,2015,29.622406650287083
C-EEU-CZE,urb,perm,mfh,2020,30.9857586990765
C-EEU-CZE,urb,perm,mfh,2025,32.33356670859574
C-EEU-CZE,urb,perm,mfh,2030,31.753923739078893
C-EEU-CZE,urb,perm,mfh,2035,31.174280769562046
C-EEU-CZE,urb,perm,mfh,2040,30.594637800045202
C-EEU-CZE,urb,perm,mfh,2045,30.014994830528355
C-EEU-CZE,urb,perm,mfh,2050,29.435351861011508
C-EEU-CZE,urb,perm,mfh,2055,29.435351861011508
C-EEU-CZE,urb,perm,mfh,2060,29.435351861011508
C-EEU-CZE,urb,perm,mfh,2065,29.435351861011508
C-EEU-CZE,urb,perm,mfh,2070,29.435351861011508
C-EEU-CZE,urb,perm,mfh,2075,29.435351861011508
C-EEU-CZE,urb,perm,mfh,2080,29.435351861011508
C-EEU-CZE,urb,perm,mfh,2085,29.435351861011508
C-EEU-CZE,urb,perm,mfh,2090,29.435351861011508
C-EEU-CZE,urb,perm,mfh,2095,29.435351861011508
C-EEU-CZE,urb,perm,mfh,2100,29.435351861011508
C-EEU-CZE,urb,perm,sfh,2015,43.23917531239073
C-EEU-CZE,urb,perm,sfh,2020,45.22923030932473
C-EEU-CZE,urb,perm,sfh,2025,47.207480926754094
C-EEU-CZE,urb,perm,sfh,2030,45.66467241546048
C-EEU-CZE,urb,perm,sfh,2035,44.12186390416687
C-EEU-CZE,urb,perm,sfh,2040,42.57905539287326
C-EEU-CZE,urb,perm,sfh,2045,41.03624688157965
C-EEU-CZE,urb,perm,sfh,2050,39.493438370286036
C-EEU-CZE,urb,perm,sfh,2055,39.493438370286036
C-EEU-CZE,urb,perm,sfh,2060,39.493438370286036
C-EEU-CZE,urb,perm,sfh,2065,39.493438370286036
C-EEU-CZE,urb,perm,sfh,2070,39.493438370286036
C-EEU-CZE,urb,perm,sfh,2075,39.493438370286036
C-EEU-CZE,urb,perm,sfh,2080,39.493438370286036
C-EEU-CZE,urb,perm,sfh,2085,39.493438370286036
C-EEU-CZE,urb,perm,sfh,2090,39.493438370286036
C-EEU-CZE,urb,perm,sfh,2095,39.493438370286036
C-EEU-CZE,urb,perm,sfh,2100,39.493438370286036
C-EEU-EST,rur,perm,mfh,2015,22.873413447099217
C-EEU-EST,rur,perm,mfh,2020,24.66117542908633
C-EEU-EST,rur,perm,mfh,2025,26.437986201217527
C-EEU-EST,rur,perm,mfh,2030,25.943642211125542
C-EEU-EST,rur,perm,mfh,2035,25.449298221033555
C-EEU-EST,rur,perm,mfh,2040,24.95495423094157
C-EEU-EST,rur,perm,mfh,2045,24.460610240849583
C-EEU-EST,rur,perm,mfh,2050,23.9662662507576
C-EEU-EST,rur,perm,mfh,2055,23.9662662507576
C-EEU-EST,rur,perm,mfh,2060,23.9662662507576
C-EEU-EST,rur,perm,mfh,2065,23.9662662507576
C-EEU-EST,rur,perm,mfh,2070,23.9662662507576
C-EEU-EST,rur,perm,mfh,2075,23.9662662507576
C-EEU-EST,rur,perm,mfh,2080,23.9662662507576
C-EEU-EST,rur,perm,mfh,2085,23.9662662507576
C-EEU-EST,rur,perm,mfh,2090,23.9662662507576
C-EEU-EST,rur,perm,mfh,2095,23.9662662507576
C-EEU-EST,rur,perm,mfh,2100,23.9662662507576
C-EEU-EST,rur,perm,sfh,2015,40.60075110339307
C-EEU-EST,rur,perm,sfh,2020,43.77406317897315
C-EEU-EST,rur,perm,sfh,2025,46.93351726989914
C-EEU-EST,rur,perm,sfh,2030,45.35742831261611
C-EEU-EST,rur,perm,sfh,2035,43.781339355333074
C-EEU-EST,rur,perm,sfh,2040,42.20525039805004
C-EEU-EST,rur,perm,sfh,2045,40.629161440767
C-EEU-EST,rur,perm,sfh,2050,39.053072483483966
C-EEU-EST,rur,perm,sfh,2055,39.053072483483966
C-EEU-EST,rur,perm,sfh,2060,39.053072483483966
C-EEU-EST,rur,perm,sfh,2065,39.053072483483966
C-EEU-EST,rur,perm,sfh,2070,39.053072483483966
C-EEU-EST,rur,perm,sfh,2075,39.053072483483966
C-EEU-EST,rur,perm,sfh,2080,39.053072483483966
C-EEU-EST,rur,perm,sfh,2085,39.053072483483966
C-EEU-EST,rur,perm,sfh,2090,39.053072483483966
C-EEU-EST,rur,perm,sfh,2095,39.053072483483966
C-EEU-EST,rur,perm,sfh,2100,39.053072483483966
C-EEU-EST,urb,perm,mfh,2015,21.508668760347128
C-EEU-EST,urb,perm,mfh,2020,23.189763725396
C-EEU-EST,urb,perm,mfh,2025,24.86056089115112
C-EEU-EST,urb,perm,mfh,2030,24.4148862933354
C-EEU-EST,urb,perm,mfh,2035,23.96921169551968
C-EEU-EST,urb,perm,mfh,2040,23.523537097703954
C-EEU-EST,urb,perm,mfh,2045,23.077862499888234
C-EEU-EST,urb,perm,mfh,2050,22.632187902072513
C-EEU-EST,urb,perm,mfh,2055,22.632187902072513
C-EEU-EST,urb,perm,mfh,2060,22.632187902072513
C-EEU-EST,urb,perm,mfh,2065,22.632187902072513
C-EEU-EST,urb,perm,mfh,2070,22.632187902072513
C-EEU-EST,urb,perm,mfh,2075,22.632187902072513
C-EEU-EST,urb,perm,mfh,2080,22.632187902072513
C-EEU-EST,urb,perm,mfh,2085,22.632187902072513
C-EEU-EST,urb,perm,mfh,2090,22.632187902072513
C-EEU-EST,urb,perm,mfh,2095,22.632187902072513
C-EEU-EST,urb,perm,mfh,2100,22.632187902072513
C-EEU-EST,urb,perm,sfh,2015,39.89423029694089
C-EEU-EST,urb,perm,sfh,2020,43.0123214489881
C-EEU-EST,urb,perm,sfh,2025,46.11679575929375
C-EEU-EST,urb,perm,sfh,2030,44.6096324111494
C-EEU-EST,urb,perm,sfh,2035,43.10246906300504
C-EEU-EST,urb,perm,sfh,2040,41.595305714860686
C-EEU-EST,urb,perm,sfh,2045,40.088142366716326
C-EEU-EST,urb,perm,sfh,2050,38.58097901857197
C-EEU-EST,urb,perm,sfh,2055,38.58097901857197
C-EEU-EST,urb,perm,sfh,2060,38.58097901857197
C-EEU-EST,urb,perm,sfh,2065,38.58097901857197
C-EEU-EST,urb,perm,sfh,2070,38.58097901857197
C-EEU-EST,urb,perm,sfh,2075,38.58097901857197
C-EEU-EST,urb,perm,sfh,2080,38.58097901857197
C-EEU-EST,urb,perm,sfh,2085,38.58097901857197
C-EEU-EST,urb,perm,sfh,2090,38.58097901857197
C-EEU-EST,urb,perm,sfh,2095,38.58097901857197
C-EEU-EST,urb,perm,sfh,2100,38.58097901857197
C-EEU-HRV,rur,perm,mfh,2015,28.508906587326084
C-EEU-HRV,rur,perm,mfh,2020,30.847164114491243
C-EEU-HRV,rur,perm,mfh,2025,33.17479863815486
C-EEU-HRV,rur,perm,mfh,2030,32.554488066673876
C-EEU-HRV,rur,perm,mfh,2035,31.93417749519289
C-EEU-HRV,rur,perm,mfh,2040,31.313866923711906
C-EEU-HRV,rur,perm,mfh,2045,30.69355635223092
C-EEU-HRV,rur,perm,mfh,2050,30.073245780749936
C-EEU-HRV,rur,perm,mfh,2055,30.073245780749936
C-EEU-HRV,rur,perm,mfh,2060,30.073245780749936
C-EEU-HRV,rur,perm,mfh,2065,30.073245780749936
C-EEU-HRV,rur,perm,mfh,2070,30.073245780749936
C-EEU-HRV,rur,perm,mfh,2075,30.073245780749936
C-EEU-HRV,rur,perm,mfh,2080,30.073245780749936
C-EEU-HRV,rur,perm,mfh,2085,30.073245780749936
C-EEU-HRV,rur,perm,mfh,2090,30.073245780749936
C-EEU-HRV,rur,perm,mfh,2095,30.073245780749936
C-EEU-HRV,rur,perm,mfh,2100,30.073245780749936
C-EEU-HRV,rur,perm,sfh,2015,38.20941238318
C-EEU-HRV,rur,perm,sfh,2020,41.34329078427256
C-EEU-HRV,rur,perm,sfh,2025,44.43016743063303
C-EEU-HRV,rur,perm,sfh,2030,42.93814423844478
C-EEU-HRV,rur,perm,sfh,2035,41.446121046256536
C-EEU-HRV,rur,perm,sfh,2040,39.95409785406829
C-EEU-HRV,rur,perm,sfh,2045,38.46207466188004
C-EEU-HRV,rur,perm,sfh,2050,36.970051469691796
C-EEU-HRV,rur,perm,sfh,2055,36.970051469691796
C-EEU-HRV,rur,perm,sfh,2060,36.970051469691796
C-EEU-HRV,rur,perm,sfh,2065,36.970051469691796
C-EEU-HRV,rur,perm,sfh,2070,36.970051469691796
C-EEU-HRV,rur,perm,sfh,2075,36.970051469691796
C-EEU-HRV,rur,perm,sfh,2080,36.970051469691796
C-EEU-HRV,rur,perm,sfh,2085,36.970051469691796
C-EEU-HRV,rur,perm,sfh,2090,36.970051469691796
C-EEU-HRV,rur,perm,sfh,2095,36.970051469691796
C-EEU-HRV,rur,perm,sfh,2100,36.970051469691796
