region_bld,urt,arch,mat,year,value
C-EEU-BGR,rur,mfh,perm,2015,19.23461899
C-EEU-BGR,rur,mfh,perm,2020,20.74876032
C-EEU-BGR,rur,mfh,perm,2025,22.24896672
C-EEU-BGR,rur,mfh,perm,2030,21.538303810782608
C-EEU-BGR,rur,mfh,perm,2035,20.827640901565218
C-EEU-BGR,rur,mfh,perm,2040,20.116977992347827
C-EEU-BGR,rur,mfh,perm,2045,19.406315083130437
C-EEU-BGR,rur,mfh,perm,2050,18.695652173913047
C-EEU-BGR,rur,mfh,perm,2055,18.695652173913047
C-EEU-BGR,rur,mfh,perm,2060,18.695652173913047
C-EEU-BGR,rur,mfh,perm,2065,18.695652173913047
C-EEU-BGR,rur,mfh,perm,2070,18.695652173913047
C-EEU-BGR,rur,mfh,perm,2075,18.695652173913047
C-EEU-BGR,rur,mfh,perm,2080,18.695652173913047
C-EEU-BGR,rur,mfh,perm,2085,18.695652173913047
C-EEU-BGR,rur,mfh,perm,2090,18.695652173913047
C-EEU-BGR,rur,mfh,perm,2095,18.695652173913047
C-EEU-BGR,rur,mfh,perm,2100,18.695652173913047
C-EEU-BGR,rur,sfh,perm,2015,32.15558145
C-EEU-BGR,rur,sfh,perm,2020,34.68685565
C-EEU-BGR,rur,sfh,perm,2025,37.19483406
C-EEU-BGR,rur,sfh,perm,2030,33.49499768278261
C-EEU-BGR,rur,sfh,perm,2035,29.795161305565216
C-EEU-BGR,rur,sfh,perm,2040,26.09532492834783
C-EEU-BGR,rur,sfh,perm,2045,22.395488551130438
C-EEU-BGR,rur,sfh,perm,2050,18.695652173913047
C-EEU-BGR,rur,sfh,perm,2055,18.695652173913047
C-EEU-BGR,rur,sfh,perm,2060,18.695652173913047
C-EEU-BGR,rur,sfh,perm,2065,18.695652173913047
C-EEU-BGR,rur,sfh,perm,2070,18.695652173913047
C-EEU-BGR,rur,sfh,perm,2075,18.695652173913047
C-EEU-BGR,rur,sfh,perm,2080,18.695652173913047
C-EEU-BGR,rur,sfh,perm,2085,18.695652173913047
C-EEU-BGR,rur,sfh,perm,2090,18.695652173913047
C-EEU-BGR,rur,sfh,perm,2095,18.695652173913047
C-EEU-BGR,rur,sfh,perm,2100,18.695652173913047
C-EEU-BGR,urb,mfh,perm,2015,18.08698336
C-EEU-BGR,urb,mfh,perm,2020,19.51078329
C-EEU-BGR,urb,mfh,perm,2025,20.92147971
C-EEU-BGR,urb,mfh,perm,2030,20.47631420278261
C-EEU-BGR,urb,mfh,perm,2035,20.031148695565218
C-EEU-BGR,urb,mfh,perm,2040,19.58598318834783
C-EEU-BGR,urb,mfh,perm,2045,19.140817681130436
C-EEU-BGR,urb,mfh,perm,2050,18.695652173913047
C-EEU-BGR,urb,mfh,perm,2055,18.695652173913047
C-EEU-BGR,urb,mfh,perm,2060,18.695652173913047
C-EEU-BGR,urb,mfh,perm,2065,18.695652173913047
C-EEU-BGR,urb,mfh,perm,2070,18.695652173913047
C-EEU-BGR,urb,mfh,perm,2075,18.695652173913047
C-EEU-BGR,urb,mfh,perm,2080,18.695652173913047
C-EEU-BGR,urb,mfh,perm,2085,18.695652173913047
C-EEU-BGR,urb,mfh,perm,2090,18.695652173913047
C-EEU-BGR,urb,mfh,perm,2095,18.695652173913047
C-EEU-BGR,urb,mfh,perm,2100,18.695652173913047
C-EEU-BGR,urb,sfh,perm,2015,31.59602068
C-EEU-BGR,urb,sfh,perm,2020,34.08324649
C-EEU-BGR,urb,sfh,perm,2025,36.54758189
C-EEU-BGR,urb,sfh,perm,2030,32.97719594678261
C-EEU-BGR,urb,sfh,perm,2035,29.406810003565216
C-EEU-BGR,urb,sfh,perm,2040,25.836424060347824
C-EEU-BGR,urb,sfh,perm,2045,22.266038117130435
C-EEU-BGR,urb,sfh,perm,2050,18.695652173913047
C-EEU-BGR,urb,sfh,perm,2055,18.695652173913047
C-EEU-BGR,urb,sfh,perm,2060,18.695652173913047
C-EEU-BGR,urb,sfh,perm,2065,18.695652173913047
C-EEU-BGR,urb,sfh,perm,2070,18.695652173913047
C-EEU-BGR,urb,sfh,perm,2075,18.695652173913047
C-EEU-BGR,urb,sfh,perm,2080,18.695652173913047
C-EEU-BGR,urb,sfh,perm,2085,18.695652173913047
C-EEU-BGR,urb,sfh,perm,2090,18.695652173913047
C-EEU-BGR,urb,sfh,perm,2095,18.695652173913047
C-EEU-BGR,urb,sfh,perm,2100,18.695652173913047
C-EEU-CZE,rur,mfh,perm,2015,24.48894429
C-EEU-CZE,rur,mfh,perm,2020,25.61603207
