region_bld,clim,arch,eneff,urt,region_nuts,value
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEE0C,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEE0C,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEE0D,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEE0D,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEE0E,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEE0E,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEF01,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEF01,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEF02,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEF02,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEF03,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEF03,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEF04,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEF04,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEF05,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEF05,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEF06,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEF06,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEF07,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEF07,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEF08,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEF08,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEF09,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEF09,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEF0A,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEF0A,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEF0B,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEF0B,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEF0C,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEF0C,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEF0D,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEF0D,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEF0E,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEF0E,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEF0F,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEF0F,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG01,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG01,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG02,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG02,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG03,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG03,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG05,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG05,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG06,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG06,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG07,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG07,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG09,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG09,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG0A,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG0A,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG0C,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG0C,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG0D,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG0D,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG0E,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG0E,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG0G,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG0G,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG0J,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG0J,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG0K,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG0K,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG0L,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG0L,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG0M,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG0M,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG0Q,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG0Q,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG0R,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG0R,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG0S,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG0S,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG0T,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG0T,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG0U,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG0U,10.31036955
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DEU-DEG0V,9.49608735
C-WEU-DEU,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DEU-DEG0V,10.31036955
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DNK-DK011,6.11647426
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DNK-DK011,6.41951442
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DNK-DK012,6.11647426
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DNK-DK012,6.41951442
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DNK-DK013,6.11647426
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DNK-DK013,6.41951442
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DNK-DK014,6.11647426
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DNK-DK014,6.41951442
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DNK-DK021,6.11647426
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DNK-DK021,6.41951442
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DNK-DK022,6.11647426
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DNK-DK022,6.41951442
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DNK-DK031,6.11647426
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DNK-DK031,6.41951442
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DNK-DK032,6.11647426
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DNK-DK032,6.41951442
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DNK-DK041,6.11647426
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DNK-DK041,6.41951442
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DNK-DK042,6.11647426
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DNK-DK042,6.41951442
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-DNK-DK050,6.11647426
C-WEU-DNK,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-DNK-DK050,6.41951442
C-EEU-EST,Zone_6A Cold Humid,mfh,s52_low,rur,C-EEU-EST-EE001,8.14451807
C-EEU-EST,Zone_6A Cold Humid,mfh,s52_low,urb,C-EEU-EST-EE001,7.82357415
C-EEU-EST,Zone_6A Cold Humid,mfh,s52_low,rur,C-EEU-EST-EE004,8.14451807
C-EEU-EST,Zone_6A Cold Humid,mfh,s52_low,urb,C-EEU-EST-EE004,7.82357415
C-EEU-EST,Zone_6A Cold Humid,mfh,s52_low,rur,C-EEU-EST-EE008,8.14451807
C-EEU-EST,Zone_6A Cold Humid,mfh,s52_low,urb,C-EEU-EST-EE008,7.82357415
C-EEU-EST,Zone_6A Cold Humid,mfh,s52_low,rur,C-EEU-EST-EE009,8.14451807
C-EEU-EST,Zone_6A Cold Humid,mfh,s52_low,urb,C-EEU-EST-EE009,7.82357415
C-EEU-EST,Zone_6A Cold Humid,mfh,s52_low,rur,C-EEU-EST-EE00A,8.14451807
C-EEU-EST,Zone_6A Cold Humid,mfh,s52_low,urb,C-EEU-EST-EE00A,7.82357415
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL301,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL301,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL302,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL302,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL303,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL303,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL304,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL304,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL305,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL305,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL306,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL306,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL307,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL307,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL411,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL411,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL412,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL412,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL413,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL413,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL421,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL421,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL422,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL422,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL431,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL431,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL432,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL432,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL433,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL433,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL434,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL434,46.15825319
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-GRC-EL511,31.70205354
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-GRC-EL511,33.14049118
C-WEU-GRC,Zone_4C Mixed Marine,mfh,s52_low,rur,C-WEU-GRC-EL512,31.70205354
C-WEU-GRC,Zone_4C Mixed Marine,mfh,s52_low,urb,C-WEU-GRC-EL512,33.14049118
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-GRC-EL513,31.70205354
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-GRC-EL513,33.14049118
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-GRC-EL514,31.70205354
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-GRC-EL514,33.14049118
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL515,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL515,46.15825319
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-GRC-EL521,31.70205354
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-GRC-EL521,33.14049118
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-GRC-EL522,31.70205354
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-GRC-EL522,33.14049118
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-GRC-EL523,31.70205354
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-GRC-EL523,33.14049118
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-GRC-EL524,31.70205354
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-GRC-EL524,33.14049118
C-WEU-GRC,Zone_5C Cool Marine,mfh,s52_low,rur,C-WEU-GRC-EL525,31.70205354
C-WEU-GRC,Zone_5C Cool Marine,mfh,s52_low,urb,C-WEU-GRC-EL525,10.31036955
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-GRC-EL526,31.70205354
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-GRC-EL526,33.14049118
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL527,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL527,46.15825319
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-GRC-EL531,31.70205354
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-GRC-EL531,33.14049118
C-WEU-GRC,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-GRC-EL532,31.70205354
C-WEU-GRC,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-GRC-EL532,33.14049118
C-WEU-GRC,Zone_5A Cool Humid,mfh,s52_low,rur,C-WEU-GRC-EL533,31.70205354
C-WEU-GRC,Zone_5A Cool Humid,mfh,s52_low,urb,C-WEU-GRC-EL533,33.14049118
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL541,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL541,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL542,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL542,46.15825319
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-GRC-EL543,31.70205354
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-GRC-EL543,33.14049118
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-GRC-EL611,31.70205354
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-GRC-EL611,33.14049118
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-GRC-EL612,31.70205354
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-GRC-EL612,33.14049118
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL613,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL613,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL621,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL621,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL622,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL622,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL623,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL623,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL624,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL624,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL631,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL631,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL632,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL632,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL633,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL633,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL641,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL641,46.15825319
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL642,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL642,46.15825319
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-GRC-EL643,31.70205354
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-GRC-EL643,33.14049118
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL644,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL644,46.15825319
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-GRC-EL645,31.70205354
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-GRC-EL645,33.14049118
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-GRC-EL651,31.70205354
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-GRC-EL651,33.14049118
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-GRC-EL652,31.70205354
C-WEU-GRC,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-GRC-EL652,33.14049118
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-GRC-EL653,45.48521943
C-WEU-GRC,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-GRC-EL653,46.15825319
C-WEU-ESP,Zone_3C Warm Marine,mfh,s52_low,rur,C-WEU-ESP-ES111,18.49108053
C-WEU-ESP,Zone_3C Warm Marine,mfh,s52_low,urb,C-WEU-ESP-ES111,22.12837355
C-WEU-ESP,Zone_4C Mixed Marine,mfh,s52_low,rur,C-WEU-ESP-ES112,18.07971494
C-WEU-ESP,Zone_4C Mixed Marine,mfh,s52_low,urb,C-WEU-ESP-ES112,18.86137113
C-WEU-ESP,Zone_4C Mixed Marine,mfh,s52_low,rur,C-WEU-ESP-ES113,18.07971494
C-WEU-ESP,Zone_4C Mixed Marine,mfh,s52_low,urb,C-WEU-ESP-ES113,18.86137113
C-WEU-ESP,Zone_4C Mixed Marine,mfh,s52_low,rur,C-WEU-ESP-ES114,18.07971494
C-WEU-ESP,Zone_4C Mixed Marine,mfh,s52_low,urb,C-WEU-ESP-ES114,18.86137113
C-WEU-ESP,Zone_4C Mixed Marine,mfh,s52_low,rur,C-WEU-ESP-ES120,18.07971494
C-WEU-ESP,Zone_4C Mixed Marine,mfh,s52_low,urb,C-WEU-ESP-ES120,18.86137113
C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-ESP-ES130,25.50094177
C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-ESP-ES130,21.36151282
C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-ESP-ES211,25.50094177
C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-ESP-ES211,21.36151282
C-WEU-ESP,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-ESP-ES212,43.5914596
C-WEU-ESP,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-ESP-ES212,41.63597018
C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-ESP-ES213,25.50094177
C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-ESP-ES213,21.36151282
C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-ESP-ES220,25.50094177
C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-ESP-ES220,21.36151282
C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-ESP-ES230,25.50094177
C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-ESP-ES230,21.36151282
C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-ESP-ES241,25.50094177
C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-ESP-ES241,21.36151282
C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,rur,C-WEU-ESP-ES242,25.50094177
C-WEU-ESP,Zone_4A Mixed Humid,mfh,s52_low,urb,C-WEU-ESP-ES242,21.36151282
C-WEU-ESP,Zone_3B Warm Dry,mfh,s52_low,rur,C-WEU-ESP-ES243,39.75867615
C-WEU-ESP,Zone_3B Warm Dry,mfh,s52_low,urb,C-WEU-ESP-ES243,41.61965364
C-WEU-ESP,Zone_3A Warm Humid,mfh,s52_low,rur,C-WEU-ESP-ES300,43.5914596
C-WEU-ESP,Zone_3A Warm Humid,mfh,s52_low,urb,C-WEU-ESP-ES300,41.63597018
C-WEU-ESP,Zone_4C Mixed Marine,mfh,s52_low,rur,C-WEU-ESP-ES411,18.07971494
C-WEU-ESP,Zone_4C Mixed Marine,mfh,s52_low,urb,C-WEU-ESP-ES411,18.86137113
C-WEU-ESP,Zone_4C Mixed Marine,mfh,s52_low,rur,C-WEU-ESP-ES412,18.07971494
C-WEU-ESP,Zone_4C Mixed Marine,mfh,s52_low,urb,C-WEU-ESP-ES412,18.86137113
