region_bld,urt,arch,mat,year,value
R32CHN,urb,mfh,perm,2030,40.407488643223864
R32CHN,urb,mfh,perm,2035,40.10399185644773
R32CHN,urb,mfh,perm,2040,39.800495069671584
R32CHN,urb,mfh,perm,2045,39.49699828289545
R32CHN,urb,mfh,perm,2050,39.19350149611931
R32CHN,urb,mfh,perm,2055,39.19350149611931
R32CHN,urb,mfh,perm,2060,39.19350149611931
R32CHN,urb,mfh,perm,2065,39.19350149611931
R32CHN,urb,mfh,perm,2070,39.19350149611931
R32CHN,urb,mfh,perm,2075,39.19350149611931
R32CHN,urb,mfh,perm,2080,39.19350149611931
R32CHN,urb,mfh,perm,2085,39.19350149611931
R32CHN,urb,mfh,perm,2090,39.19350149611931
R32CHN,urb,mfh,perm,2095,39.19350149611931
R32CHN,urb,mfh,perm,2100,39.19350149611931
R32CHN,urb,sfh,perm,2015,51.3227934
R32CHN,urb,sfh,perm,2020,53.37151541
R32CHN,urb,sfh,perm,2025,55.40790862
R32CHN,urb,sfh,perm,2030,55.089844111634626
R32CHN,urb,sfh,perm,2035,54.77177960326926
R32CHN,urb,sfh,perm,2040,54.453715094903885
R32CHN,urb,sfh,perm,2045,54.13565058653852
R32CHN,urb,sfh,perm,2050,53.81758607817314
R32CHN,urb,sfh,perm,2055,53.81758607817314
R32CHN,urb,sfh,perm,2060,53.81758607817314
R32CHN,urb,sfh,perm,2065,53.81758607817314
R32CHN,urb,sfh,perm,2070,53.81758607817314
R32CHN,urb,sfh,perm,2075,53.81758607817314
R32CHN,urb,sfh,perm,2080,53.81758607817314
R32CHN,urb,sfh,perm,2085,53.81758607817314
R32CHN,urb,sfh,perm,2090,53.81758607817314
R32CHN,urb,sfh,perm,2095,53.81758607817314
R32CHN,urb,sfh,perm,2100,53.81758607817314
R32EEU,rur,mfh,perm,2015,18.36870129
R32EEU,rur,mfh,perm,2020,19.87527447
R32EEU,rur,mfh,perm,2025,21.36755069
R32EEU,rur,mfh,perm,2030,21.22052904598992
R32EEU,rur,mfh,perm,2035,21.07350740197984
R32EEU,rur,mfh,perm,2040,20.92648575796976
R32EEU,rur,mfh,perm,2045,20.77946411395968
R32EEU,rur,mfh,perm,2050,20.6324424699496
R32EEU,rur,mfh,perm,2055,20.6324424699496
R32EEU,rur,mfh,perm,2060,20.6324424699496
R32EEU,rur,mfh,perm,2065,20.6324424699496
R32EEU,rur,mfh,perm,2070,20.6324424699496
R32EEU,rur,mfh,perm,2075,20.6324424699496
R32EEU,rur,mfh,perm,2080,20.6324424699496
R32EEU,rur,mfh,perm,2085,20.6324424699496
R32EEU,rur,mfh,perm,2090,20.6324424699496
R32EEU,rur,mfh,perm,2095,20.6324424699496
R32EEU,rur,mfh,perm,2100,20.6324424699496
R32EEU,rur,sfh,perm,2015,30.70797871
R32EEU,rur,sfh,perm,2020,33.22660083
R32EEU,rur,sfh,perm,2025,35.72132191
R32EEU,rur,sfh,perm,2030,35.58315312679408
R32EEU,rur,sfh,perm,2035,35.44498434358816
R32EEU,rur,sfh,perm,2040,35.30681556038224
R32EEU,rur,sfh,perm,2045,35.16864677717632
R32EEU,rur,sfh,perm,2050,35.0304779939704
R32EEU,rur,sfh,perm,2055,35.0304779939704
R32EEU,rur,sfh,perm,2060,35.0304779939704
R32EEU,rur,sfh,perm,2065,35.0304779939704
R32EEU,rur,sfh,perm,2070,35.0304779939704
R32EEU,rur,sfh,perm,2075,35.0304779939704
R32EEU,rur,sfh,perm,2080,35.0304779939704
R32EEU,rur,sfh,perm,2085,35.0304779939704
R32EEU,rur,sfh,perm,2090,35.0304779939704
R32EEU,rur,sfh,perm,2095,35.0304779939704
R32EEU,rur,sfh,perm,2100,35.0304779939704
R32EEU,urb,mfh,perm,2015,17.29726715
R32EEU,urb,mfh,perm,2020,18.71532208
R32EEU,urb,mfh,perm,2025,20.11928779
R32EEU,urb,mfh,perm,2030,19.9693002833849
R32EEU,urb,mfh,perm,2035,19.8193127767698
R32EEU,urb,mfh,perm,2040,19.6693252701547
R32EEU,urb,mfh,perm,2045,19.5193377635396
R32EEU,urb,mfh,perm,2050,19.3693502569245
R32EEU,urb,mfh,perm,2055,19.3693502569245
R32EEU,urb,mfh,perm,2060,19.3693502569245
R32EEU,urb,mfh,perm,2065,19.3693502569245
R32EEU,urb,mfh,perm,2070,19.3693502569245
R32EEU,urb,mfh,perm,2075,19.3693502569245
R32EEU,urb,mfh,perm,2080,19.3693502569245
R32EEU,urb,mfh,perm,2085,19.3693502569245
R32EEU,urb,mfh,perm,2090,19.3693502569245
R32EEU,urb,mfh,perm,2095,19.3693502569245
R32EEU,urb,mfh,perm,2100,19.3693502569245
R32EEU,urb,sfh,perm,2015,30.21647113
R32EEU,urb,sfh,perm,2020,32.69366105
R32EEU,urb,sfh,perm,2025,35.14623862
R32EEU,urb,sfh,perm,2030,34.94448454939919
R32EEU,urb,sfh,perm,2035,34.74273047879839
R32EEU,urb,sfh,perm,2040,34.54097640819759
R32EEU,urb,sfh,perm,2045,34.33922233759679
R32EEU,urb,sfh,perm,2050,34.13746826699598
R32EEU,urb,sfh,perm,2055,34.13746826699598
R32EEU,urb,sfh,perm,2060,34.13746826699598
R32EEU,urb,sfh,perm,2065,34.13746826699598
R32EEU,urb,sfh,perm,2070,34.13746826699598
R32EEU,urb,sfh,perm,2075,34.13746826699598
R32EEU,urb,sfh,perm,2080,34.13746826699598
R32EEU,urb,sfh,perm,2085,34.13746826699598
R32EEU,urb,sfh,perm,2090,34.13746826699598
