region_bld,clim,urt,arch,eneff,value
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,s52_low,1.7801298170502708
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr11_std,1.4059682347603961
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr12_low,1.0873814289804253
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr21_std,1.3282392713474904
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr22_low,1.3282392713474904
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr31_std,1.3905253785772997
C-EEU-HRV,Zone_4C Mixed Marine,rur,mfh,sr32_low,1.0927040649780222
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s1,1.8644970555546039
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s2,1.5821347504213885
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s3,1.304937916838265
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s51_std,0.9636583640130897
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,s52_low,1.5007632378685904
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr11_std,1.8644970555546039
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr12_low,1.8644970555546039
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr21_std,1.5821347504213885
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr22_low,1.5821347504213885
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr31_std,1.304937916838265
C-EEU-HRV,Zone_4C Mixed Marine,rur,sfh,sr32_low,1.304937916838265
C-EEU-HRV,Zone_4C Mixed Marine,urb,inf,ns,2.881617133566593
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s1,0.9186893221416623
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s2,0.8643257969504143
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s3,1.1587095344286582
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s51_std,1.253566200302067
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,s52_low,1.3671378084531025
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr11_std,0.9186893221416623
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr12_low,0.9186893221416623
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr21_std,0.8643257969504143
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr22_low,0.8643257969504143
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr31_std,1.1587095344286582
C-EEU-HRV,Zone_4C Mixed Marine,urb,mfh,sr32_low,1.1587095344286582
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s1,1.4408085667832966
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s2,1.2094242073768138
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s3,1.0120764892200143
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s51_std,0.9908481123469857
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,s52_low,1.0637792813542961
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr11_std,1.4408085667832966
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr12_low,1.4408085667832966
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr21_std,1.2094242073768138
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr22_low,1.2094242073768138
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr31_std,1.0120764892200143
C-EEU-HRV,Zone_4C Mixed Marine,urb,sfh,sr32_low,1.0120764892200143
C-EEU-HRV,Zone_5A Cool Humid,rur,inf,ns,8.62659246
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s1,7.129559193
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s2,6.672025428
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s3,7.871540225
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s51_std,9.1465973
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,s52_low,13.97597637
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr11_std,7.129559193
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr12_low,7.129559193
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr21_std,6.672025428
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr22_low,6.672025428
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr31_std,7.871540225
C-EEU-HRV,Zone_5A Cool Humid,rur,mfh,sr32_low,7.871540225
C-EEU-HRV,Zone_5A Cool Humid,rur,sfh,s1,8.62659246
