region_bld,region_gea,urt,clim,mat,arch,yr_con,bld_age,value
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,mfh,1970,p2,0.05942361059397963
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,mfh,1975,p2,0.10635862466586288
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,mfh,1980,p2,0.11893703995556909
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,mfh,1985,p2,0.0389746389824491
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,mfh,1990,p2,0.04908775173537274
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,mfh,1995,p3,0.06760399419961328
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,mfh,2000,p3,0.06577253168133017
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,mfh,2005,p3,0.04696345710133403
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,mfh,2010,p3,0.05689611901532619
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,mfh,2015,p3,0.033749794891827146
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,mfh,2020,p3,0.040587807915158355
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.1887102881137315
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.08325886858367361
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,sfh,1965,p2,0.043675472564771604
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,sfh,1970,p2,0.05942361059397963
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,sfh,1975,p2,0.10635862466586288
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.11893703995556909
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,sfh,1985,p2,0.0389746389824491
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,sfh,1990,p2,0.04908775173537274
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,sfh,1995,p3,0.06760399419961328
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.06577253168133017
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,sfh,2005,p3,0.04696345710133403
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.05689611901532619
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.033749794891827146
C-EEU-CZE,EEU,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.040587807915158355
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,mfh,1945,p1,0.19044019548879795
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,mfh,1960,p2,0.08782606987084826
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,mfh,1965,p2,0.043778545803296515
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,mfh,1970,p2,0.05956384912213021
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,mfh,1975,p2,0.10660962888506412
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,mfh,1980,p2,0.1192177289823588
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,mfh,1985,p2,0.06334638572766249
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,mfh,1990,p2,0.056730172005545386
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,mfh,1995,p3,0.05454325338526676
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,mfh,2000,p3,0.04405093748171049
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,mfh,2005,p3,0.03378130125520152
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,mfh,2010,p3,0.06727129810357965
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,mfh,2015,p3,0.03337839193902174
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,mfh,2020,p3,0.03946224194951539
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,sfh,1945,p1,0.19044019548879795
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,sfh,1960,p2,0.08782606987084826
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,sfh,1965,p2,0.043778545803296515
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,sfh,1970,p2,0.05956384912213021
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,sfh,1975,p2,0.10660962888506412
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,sfh,1980,p2,0.1192177289823588
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,sfh,1985,p2,0.06334638572766249
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,sfh,1990,p2,0.056730172005545386
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,sfh,1995,p3,0.05454325338526676
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,sfh,2000,p3,0.04405093748171049
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,sfh,2005,p3,0.03378130125520152
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,sfh,2010,p3,0.06727129810357965
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,sfh,2015,p3,0.03337839193902174
C-EEU-CZE,EEU,sub,Zone_5A Cool Humid,perm,sfh,2020,p3,0.03946224194951539
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,mfh,1945,p1,0.2532477289384465
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,mfh,1960,p2,0.07199782923448753
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,mfh,1965,p2,0.037862833652424134
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,mfh,1970,p2,0.05151509876875548
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,mfh,1975,p2,0.0922036712310783
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,mfh,1980,p2,0.10310806259213247
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,mfh,1985,p2,0.06171669307249401
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,mfh,1990,p2,0.055270692611703524
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,mfh,1995,p3,0.05314003616284917
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,mfh,2000,p3,0.04291765278925989
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,mfh,2005,p3,0.03465911479385389
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,mfh,2010,p3,0.0690193555804641
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,mfh,2015,p3,0.035348497156374094
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,mfh,2020,p3,0.03799273341567615
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1945,p1,0.2532477289384465
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1960,p2,0.07199782923448753
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1965,p2,0.037862833652424134
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1970,p2,0.05151509876875548
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1975,p2,0.0922036712310783
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1980,p2,0.10310806259213247
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1985,p2,0.06171669307249401
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1990,p2,0.055270692611703524
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1995,p3,0.05314003616284917
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,2000,p3,0.04291765278925989
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,2005,p3,0.03465911479385389
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,2010,p3,0.0690193555804641
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,2015,p3,0.035348497156374094
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,2020,p3,0.03799273341567615
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,1945,p1,0.14027495345613297
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,1960,p2,0.10335105588505225
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,1965,p2,0.0
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,1970,p2,0.08975267539805244
