region_bld,inc_cl,year,value
C-WEU-AUT,q1,2100,0.2306004675
C-WEU-AUT,q2,2015,0.22056975450000002
C-WEU-AUT,q2,2020,0.22432574216666668
C-WEU-AUT,q2,2025,0.22625559516666668
C-WEU-AUT,q2,2030,0.2278917735
C-WEU-AUT,q2,2035,0.2289696885
C-WEU-AUT,q2,2040,0.22974703583333334
C-WEU-AUT,q2,2045,0.23014291283333332
C-WEU-AUT,q2,2050,0.2303566231666667
C-WEU-AUT,q2,2055,0.23055903916666667
C-WEU-AUT,q2,2060,0.23062743466666666
C-WEU-AUT,q2,2065,0.230665986
C-WEU-AUT,q2,2070,0.23068375433333332
C-WEU-AUT,q2,2075,0.23069467716666667
C-WEU-AUT,q2,2080,0.23069806133333334
C-WEU-AUT,q2,2085,0.23069976666666667
C-WEU-AUT,q2,2090,0.2307006045
C-WEU-AUT,q2,2095,0.23070085733333334
C-WEU-AUT,q2,2100,0.23070098016666665
C-WEU-AUT,q3,2015,0.23054253116666668
C-WEU-AUT,q3,2020,0.23064007816666665
C-WEU-AUT,q3,2025,0.23067791733333332
C-WEU-AUT,q3,2030,0.23069061216666667
C-WEU-AUT,q3,2035,0.23069610033333332
C-WEU-AUT,q3,2040,0.23069983066666666
C-WEU-AUT,q3,2045,0.23070055766666667
C-WEU-AUT,q3,2050,0.23070085649999997
C-WEU-AUT,q3,2055,0.23070101733333334
C-WEU-AUT,q3,2060,0.2307010425
C-WEU-AUT,q3,2065,0.2307010538333333
C-WEU-AUT,q3,2070,0.23070105633333335
C-WEU-AUT,q3,2075,0.230701057
C-WEU-AUT,q3,2080,0.23070105733333332
C-WEU-AUT,q3,2085,0.23070105733333332
C-WEU-AUT,q3,2090,0.23070105733333332
C-WEU-AUT,q3,2095,0.23070105733333332
C-WEU-AUT,q3,2100,0.23070105733333332
C-WEU-BEL,q1,2015,0.12283898900000001
C-WEU-BEL,q1,2020,0.13106928499999998
C-WEU-BEL,q1,2025,0.138264583
C-WEU-BEL,q1,2030,0.1502962105
C-WEU-BEL,q1,2035,0.158883308
C-WEU-BEL,q1,2040,0.166190275
C-WEU-BEL,q1,2045,0.1744728145
C-WEU-BEL,q1,2050,0.1806148
C-WEU-BEL,q1,2055,0.18439671000000002
C-WEU-BEL,q1,2060,0.1879029945
C-WEU-BEL,q1,2065,0.1899918705
C-WEU-BEL,q1,2070,0.19187723350000002
C-WEU-BEL,q1,2075,0.192719329
C-WEU-BEL,q1,2080,0.193220058
C-WEU-BEL,q1,2085,0.193658776
C-WEU-BEL,q1,2090,0.193894852
C-WEU-BEL,q1,2095,0.19403846600000002
C-WEU-BEL,q1,2100,0.19411013
C-WEU-BEL,q2,2015,0.17958487550000002
C-WEU-BEL,q2,2020,0.18342550200000002
C-WEU-BEL,q2,2025,0.18666402199999999
C-WEU-BEL,q2,2030,0.189847291
C-WEU-BEL,q2,2035,0.1915877775
C-WEU-BEL,q2,2040,0.192743561
C-WEU-BEL,q2,2045,0.1934051435
C-WEU-BEL,q2,2050,0.1937873975
C-WEU-BEL,q2,2055,0.19397083250000002
C-WEU-BEL,q2,2060,0.1940800145
C-WEU-BEL,q2,2065,0.19413986
C-WEU-BEL,q2,2070,0.194168703
C-WEU-BEL,q2,2075,0.1941802915
C-WEU-BEL,q2,2080,0.19418588850000001
C-WEU-BEL,q2,2085,0.194189209
C-WEU-BEL,q2,2090,0.1941906505
C-WEU-BEL,q2,2095,0.194191213
C-WEU-BEL,q2,2100,0.1941914315
C-WEU-BEL,q3,2015,0.1938943055
C-WEU-BEL,q3,2020,0.1940138755
C-WEU-BEL,q3,2025,0.194107213
C-WEU-BEL,q3,2030,0.194154945
C-WEU-BEL,q3,2035,0.1941806135
C-WEU-BEL,q3,2040,0.19418733999999999
C-WEU-BEL,q3,2045,0.1941900695
C-WEU-BEL,q3,2050,0.1941910365
C-WEU-BEL,q3,2055,0.1941914105
C-WEU-BEL,q3,2060,0.1941915215
C-WEU-BEL,q3,2065,0.1941915775
C-WEU-BEL,q3,2070,0.19419158949999998
C-WEU-BEL,q3,2075,0.194191593
C-WEU-BEL,q3,2080,0.1941915945
C-WEU-BEL,q3,2085,0.194191595
C-WEU-BEL,q3,2090,0.194191595
C-WEU-BEL,q3,2095,0.194191595
C-WEU-BEL,q3,2100,0.194191595
C-WEU-CYP,q1,2015,0.125810485
C-WEU-CYP,q1,2020,0.135225025
C-WEU-CYP,q1,2025,0.146882225
C-WEU-CYP,q1,2030,0.16416004
C-WEU-CYP,q1,2035,0.18379215000000002
C-WEU-CYP,q1,2040,0.2117147
C-WEU-CYP,q1,2045,0.24606335000000001
C-WEU-CYP,q1,2050,0.2809924
C-WEU-CYP,q1,2055,0.3220453
C-WEU-CYP,q1,2060,0.36660244999999997
C-WEU-CYP,q1,2065,0.42282395
C-WEU-CYP,q1,2070,0.47879510000000003
C-WEU-CYP,q1,2075,0.5361989
C-WEU-CYP,q1,2080,0.5902727
C-WEU-CYP,q1,2085,0.637941
C-WEU-CYP,q1,2090,0.6758758
C-WEU-CYP,q1,2095,0.7213629
C-WEU-CYP,q1,2100,0.7495433499999999
C-WEU-CYP,q2,2015,0.4193949
C-WEU-CYP,q2,2020,0.44567609999999996
C-WEU-CYP,q2,2025,0.47011225
C-WEU-CYP,q2,2030,0.5065756
C-WEU-CYP,q2,2035,0.54798815
C-WEU-CYP,q2,2040,0.59120555
C-WEU-CYP,q2,2045,0.6234513
C-WEU-CYP,q2,2050,0.66116495
C-WEU-CYP,q2,2055,0.6973519
C-WEU-CYP,q2,2060,0.7358469
C-WEU-CYP,q2,2065,0.77207795
C-WEU-CYP,q2,2070,0.79977655
C-WEU-CYP,q2,2075,0.8249524500000001
C-WEU-CYP,q2,2080,0.84078045
C-WEU-CYP,q2,2085,0.8499146
C-WEU-CYP,q2,2090,0.8566446000000001
C-WEU-CYP,q2,2095,0.8608275999999999
C-WEU-CYP,q2,2100,0.86255365
C-WEU-CYP,q3,2015,0.79296985
C-WEU-CYP,q3,2020,0.7987984
C-WEU-CYP,q3,2025,0.8164951
C-WEU-CYP,q3,2030,0.82854095
C-WEU-CYP,q3,2035,0.84100535
C-WEU-CYP,q3,2040,0.8501855
C-WEU-CYP,q3,2045,0.85564675
C-WEU-CYP,q3,2050,0.8590229
C-WEU-CYP,q3,2055,0.8617352
C-WEU-CYP,q3,2060,0.8630701000000001
C-WEU-CYP,q3,2065,0.8641961499999999
C-WEU-CYP,q3,2070,0.8647647
C-WEU-CYP,q3,2075,0.8650026
C-WEU-CYP,q3,2080,0.86509195
C-WEU-CYP,q3,2085,0.865133
C-WEU-CYP,q3,2090,0.8651439000000001
C-WEU-CYP,q3,2095,0.86514805
C-WEU-CYP,q3,2100,0.86514985
C-WEU-DEU,q1,2015,0.1552611875
C-WEU-DEU,q1,2020,0.16537496000000002
C-WEU-DEU,q1,2025,0.173845425
C-WEU-DEU,q1,2030,0.17994295
C-WEU-DEU,q1,2035,0.187600825
C-WEU-DEU,q1,2040,0.19860905
C-WEU-DEU,q1,2045,0.207859125
C-WEU-DEU,q1,2050,0.2164009
C-WEU-DEU,q1,2055,0.222475825
C-WEU-DEU,q1,2060,0.23018755
C-WEU-DEU,q1,2065,0.234749125
C-WEU-DEU,q1,2070,0.23950747500000003
C-WEU-DEU,q1,2075,0.241962125
C-WEU-DEU,q1,2080,0.24431775
C-WEU-DEU,q1,2085,0.245956
C-WEU-DEU,q1,2090,0.2469157
C-WEU-DEU,q1,2095,0.2476128
C-WEU-DEU,q1,2100,0.248043975
C-WEU-DEU,q2,2015,0.232333375
C-WEU-DEU,q2,2020,0.238196325
C-WEU-DEU,q2,2025,0.240812575
C-WEU-DEU,q2,2030,0.24257252499999998
C-WEU-DEU,q2,2035,0.24464445
C-WEU-DEU,q2,2040,0.2463935
C-WEU-DEU,q2,2045,0.24733345
C-WEU-DEU,q2,2050,0.2478237
C-WEU-DEU,q2,2055,0.24822349999999999
C-WEU-DEU,q2,2060,0.248431375
C-WEU-DEU,q2,2065,0.248542
C-WEU-DEU,q2,2070,0.24860200000000002
C-WEU-DEU,q2,2075,0.2486221
C-WEU-DEU,q2,2080,0.24863437500000002
C-WEU-DEU,q2,2085,0.248640675
C-WEU-DEU,q2,2090,0.248643225
C-WEU-DEU,q2,2095,0.248644425
C-WEU-DEU,q2,2100,0.24864492500000002
C-WEU-DEU,q3,2015,0.24846285
C-WEU-DEU,q3,2020,0.2485805
C-WEU-DEU,q3,2025,0.248609375
C-WEU-DEU,q3,2030,0.24863125000000003
C-WEU-DEU,q3,2035,0.2486383
C-WEU-DEU,q3,2040,0.248643325
C-WEU-DEU,q3,2045,0.248644475
C-WEU-DEU,q3,2050,0.248644875
C-WEU-DEU,q3,2055,0.2486451
C-WEU-DEU,q3,2060,0.24864515
C-WEU-DEU,q3,2065,0.24864515
C-WEU-DEU,q3,2070,0.24864515
C-WEU-DEU,q3,2075,0.24864515
C-WEU-DEU,q3,2080,0.24864515
C-WEU-DEU,q3,2085,0.24864515
C-WEU-DEU,q3,2090,0.24864515
C-WEU-DEU,q3,2095,0.24864515
C-WEU-DEU,q3,2100,0.24864515
C-WEU-DNK,q1,2015,0.07813213
C-WEU-DNK,q1,2020,0.08261610999999999
C-WEU-DNK,q1,2025,0.08546258
C-WEU-DNK,q1,2030,0.088829665
C-WEU-DNK,q1,2035,0.0927388
C-WEU-DNK,q1,2040,0.096711765
C-WEU-DNK,q1,2045,0.10205800500000001
C-WEU-DNK,q1,2050,0.10573763
C-WEU-DNK,q1,2055,0.10989765
C-WEU-DNK,q1,2060,0.1125159
C-WEU-DNK,q1,2065,0.1144568
C-WEU-DNK,q1,2070,0.1160813
C-WEU-DNK,q1,2075,0.11697345
C-WEU-DNK,q1,2080,0.11759330000000001
C-WEU-DNK,q1,2085,0.11801829999999999
C-WEU-DNK,q1,2090,0.11821355
C-WEU-DNK,q1,2095,0.11832435
C-WEU-DNK,q1,2100,0.11838335
C-WEU-DNK,q2,2015,0.1086115
C-WEU-DNK,q2,2020,0.1112625
C-WEU-DNK,q2,2025,0.1126633
C-WEU-DNK,q2,2030,0.11402625
C-WEU-DNK,q2,2035,0.1153291
C-WEU-DNK,q2,2040,0.1163901
C-WEU-DNK,q2,2045,0.11722184999999999
C-WEU-DNK,q2,2050,0.11774295
C-WEU-DNK,q2,2055,0.1180599
C-WEU-DNK,q2,2060,0.1182394
C-WEU-DNK,q2,2065,0.1183276
C-WEU-DNK,q2,2070,0.1183854
C-WEU-DNK,q2,2075,0.1184092
C-WEU-DNK,q2,2080,0.11842485
C-WEU-DNK,q2,2085,0.11843000000000001
C-WEU-DNK,q2,2090,0.11843205000000001
C-WEU-DNK,q2,2095,0.11843315
C-WEU-DNK,q2,2100,0.11843355
C-WEU-DNK,q3,2015,0.1180216
C-WEU-DNK,q3,2020,0.1182236
C-WEU-DNK,q3,2025,0.11829645
C-WEU-DNK,q3,2030,0.11835490000000001
C-WEU-DNK,q3,2035,0.11839065
C-WEU-DNK,q3,2040,0.11841255
C-WEU-DNK,q3,2045,0.1184248
C-WEU-DNK,q3,2050,0.1184307
C-WEU-DNK,q3,2055,0.11843255
C-WEU-DNK,q3,2060,0.11843334999999999
C-WEU-DNK,q3,2065,0.11843365
C-WEU-DNK,q3,2070,0.11843375
C-WEU-DNK,q3,2075,0.1184338
C-WEU-DNK,q3,2080,0.1184338
C-WEU-DNK,q3,2085,0.1184338
C-WEU-DNK,q3,2090,0.1184338
C-WEU-DNK,q3,2095,0.1184338
C-WEU-DNK,q3,2100,0.1184338
C-WEU-ESP,q1,2015,0.187530478
C-WEU-ESP,q1,2020,0.199152731
C-WEU-ESP,q1,2025,0.21516223499999998
C-WEU-ESP,q1,2030,0.23644347200000002
C-WEU-ESP,q1,2035,0.25634010900000004
C-WEU-ESP,q1,2040,0.275770705
C-WEU-ESP,q1,2045,0.29345979800000005
C-WEU-ESP,q1,2050,0.31302441999999997
C-WEU-ESP,q1,2055,0.34020488000000004
C-WEU-ESP,q1,2060,0.36943763
C-WEU-ESP,q1,2065,0.39458789
C-WEU-ESP,q1,2070,0.42029778999999995
C-WEU-ESP,q1,2075,0.43797864
C-WEU-ESP,q1,2080,0.45350945
C-WEU-ESP,q1,2085,0.46808371
C-WEU-ESP,q1,2090,0.4806383
C-WEU-ESP,q1,2095,0.486634
C-WEU-ESP,q1,2100,0.49133347
C-WEU-ESP,q2,2015,0.39896151
C-WEU-ESP,q2,2020,0.41152292
C-WEU-ESP,q2,2025,0.42422638
C-WEU-ESP,q2,2030,0.43250489
C-WEU-ESP,q2,2035,0.44654969
C-WEU-ESP,q2,2040,0.45846386
C-WEU-ESP,q2,2045,0.46588368
C-WEU-ESP,q2,2050,0.47332249
C-WEU-ESP,q2,2055,0.48126622
C-WEU-ESP,q2,2060,0.48846191
C-WEU-ESP,q2,2065,0.49201048
C-WEU-ESP,q2,2070,0.49432216999999995
C-WEU-ESP,q2,2075,0.49589856
C-WEU-ESP,q2,2080,0.49656411
C-WEU-ESP,q2,2085,0.49689189
C-WEU-ESP,q2,2090,0.49714228
C-WEU-ESP,q2,2095,0.49722367
C-WEU-ESP,q2,2100,0.49726517000000003
C-WEU-ESP,q3,2015,0.49459766
C-WEU-ESP,q3,2020,0.49533346
C-WEU-ESP,q3,2025,0.49610889
C-WEU-ESP,q3,2030,0.49647999
C-WEU-ESP,q3,2035,0.49686965
C-WEU-ESP,q3,2040,0.49701038999999997
C-WEU-ESP,q3,2045,0.49711271
C-WEU-ESP,q3,2050,0.49719455
C-WEU-ESP,q3,2055,0.49724017
C-WEU-ESP,q3,2060,0.49727334
C-WEU-ESP,q3,2065,0.4972843
C-WEU-ESP,q3,2070,0.49728912999999997
C-WEU-ESP,q3,2075,0.49729051
C-WEU-ESP,q3,2080,0.49729091
C-WEU-ESP,q3,2085,0.49729101
C-WEU-ESP,q3,2090,0.49729107
C-WEU-ESP,q3,2095,0.49729108
C-WEU-ESP,q3,2100,0.49729108
C-WEU-FIN,q1,2015,0.0590271975
C-WEU-FIN,q1,2020,0.0624368975
C-WEU-FIN,q1,2025,0.06543679
C-WEU-FIN,q1,2030,0.068579135
C-WEU-FIN,q1,2035,0.0721397
C-WEU-FIN,q1,2040,0.07529963
C-WEU-FIN,q1,2045,0.0788378925
C-WEU-FIN,q1,2050,0.0812754425
C-WEU-FIN,q1,2055,0.08359157
C-WEU-FIN,q1,2060,0.0850200675
C-WEU-FIN,q1,2065,0.08695407
C-WEU-FIN,q1,2070,0.0879946725
C-WEU-FIN,q1,2075,0.0888552775
C-WEU-FIN,q1,2080,0.089443495
C-WEU-FIN,q1,2085,0.08973359
C-WEU-FIN,q1,2090,0.089992495
C-WEU-FIN,q1,2095,0.090137485
C-WEU-FIN,q1,2100,0.09023543
C-WEU-FIN,q2,2015,0.08333137
C-WEU-FIN,q2,2020,0.085154605
C-WEU-FIN,q2,2025,0.0867055825
C-WEU-FIN,q2,2030,0.0880532225
C-WEU-FIN,q2,2035,0.0886705025
C-WEU-FIN,q2,2040,0.0893795575
C-WEU-FIN,q2,2045,0.08978979249999999
C-WEU-FIN,q2,2050,0.089982685
C-WEU-FIN,q2,2055,0.090157
C-WEU-FIN,q2,2060,0.09023226000000001
C-WEU-FIN,q2,2065,0.09028806
C-WEU-FIN,q2,2070,0.09030994
C-WEU-FIN,q2,2075,0.0903280475
C-WEU-FIN,q2,2080,0.0903345175
C-WEU-FIN,q2,2085,0.090337505
C-WEU-FIN,q2,2090,0.090339315
C-WEU-FIN,q2,2095,0.0903400825
C-WEU-FIN,q2,2100,0.09034041
C-WEU-FIN,q3,2015,0.0901081625
C-WEU-FIN,q3,2020,0.0902317825
C-WEU-FIN,q3,2025,0.090287315
C-WEU-FIN,q3,2030,0.0903186975
C-WEU-FIN,q3,2035,0.09032986
C-WEU-FIN,q3,2040,0.0903364575
C-WEU-FIN,q3,2045,0.090339325
C-WEU-FIN,q3,2050,0.09034004500000001
C-WEU-FIN,q3,2055,0.09034036
C-WEU-FIN,q3,2060,0.09034051
C-WEU-FIN,q3,2065,0.0903405575
C-WEU-FIN,q3,2070,0.0903405675
C-WEU-FIN,q3,2075,0.0903405725
C-WEU-FIN,q3,2080,0.090340575
C-WEU-FIN,q3,2085,0.090340575
C-WEU-FIN,q3,2090,0.090340575
C-WEU-FIN,q3,2095,0.090340575
C-WEU-FIN,q3,2100,0.090340575
C-WEU-FRA,q1,2015,0.055425764999999995
C-WEU-FRA,q1,2020,0.09154047
C-WEU-FRA,q1,2025,0.13525910666666666
C-WEU-FRA,q1,2030,0.18074208666666666
C-WEU-FRA,q1,2035,0.2240377533333333
C-WEU-FRA,q1,2040,0.2529383333333333
C-WEU-FRA,q1,2045,0.26883209999999996
C-WEU-FRA,q1,2050,0.2848026166666667
C-WEU-FRA,q1,2055,0.29567166666666667
C-WEU-FRA,q1,2060,0.30680613333333334
C-WEU-FRA,q1,2065,0.31550818333333336
C-WEU-FRA,q1,2070,0.32339085
C-WEU-FRA,q1,2075,0.3286481
C-WEU-FRA,q1,2080,0.3327442333333333
C-WEU-FRA,q1,2085,0.3363799666666667
C-WEU-FRA,q1,2090,0.33884825
C-WEU-FRA,q1,2095,0.33949914999999997
C-WEU-FRA,q1,2100,0.3410267
C-WEU-FRA,q2,2015,0.09314085
C-WEU-FRA,q2,2020,0.14665669
C-WEU-FRA,q2,2025,0.20663383333333332
C-WEU-FRA,q2,2030,0.26289768333333335
C-WEU-FRA,q2,2035,0.30839866666666665
C-WEU-FRA,q2,2040,0.33316983333333333
C-WEU-FRA,q2,2045,0.33668973333333335
C-WEU-FRA,q2,2050,0.33897143333333335
C-WEU-FRA,q2,2055,0.3401876833333333
C-WEU-FRA,q2,2060,0.34115426666666665
C-WEU-FRA,q2,2065,0.34165795000000004
C-WEU-FRA,q2,2070,0.3420664
C-WEU-FRA,q2,2075,0.34225676666666666
C-WEU-FRA,q2,2080,0.34235974999999996
C-WEU-FRA,q2,2085,0.3424205333333334
C-WEU-FRA,q2,2090,0.3424545666666667
C-WEU-FRA,q2,2095,0.3424679
C-WEU-FRA,q2,2100,0.34247866666666665
C-WEU-FRA,q3,2015,0.10749526333333333
C-WEU-FRA,q3,2020,0.16365340833333333
C-WEU-FRA,q3,2025,0.22448226666666668
C-WEU-FRA,q3,2030,0.27997636666666664
C-WEU-FRA,q3,2035,0.32182696666666666
C-WEU-FRA,q3,2040,0.34242628333333336
C-WEU-FRA,q3,2045,0.3424595833333333
C-WEU-FRA,q3,2050,0.34247564999999996
C-WEU-FRA,q3,2055,0.34247999999999995
C-WEU-FRA,q3,2060,0.34248305
C-WEU-FRA,q3,2065,0.3424841666666667
C-WEU-FRA,q3,2070,0.34248485
C-WEU-FRA,q3,2075,0.34248503333333336
C-WEU-FRA,q3,2080,0.3424851166666667
C-WEU-FRA,q3,2085,0.34248514999999996
C-WEU-FRA,q3,2090,0.34248514999999996
C-WEU-FRA,q3,2095,0.34248514999999996
C-WEU-FRA,q3,2100,0.3424851666666667
C-WEU-GRC,q1,2015,0.159827385
C-WEU-GRC,q1,2020,0.20165656
C-WEU-GRC,q1,2025,0.24522605
C-WEU-GRC,q1,2030,0.30101915
C-WEU-GRC,q1,2035,0.34631995000000004
C-WEU-GRC,q1,2040,0.3938143
C-WEU-GRC,q1,2045,0.431522475
C-WEU-GRC,q1,2050,0.473684325
C-WEU-GRC,q1,2055,0.5125682
C-WEU-GRC,q1,2060,0.548542425
C-WEU-GRC,q1,2065,0.587828275
C-WEU-GRC,q1,2070,0.606127525
C-WEU-GRC,q1,2075,0.62960825
C-WEU-GRC,q1,2080,0.6439649749999999
C-WEU-GRC,q1,2085,0.654705075
C-WEU-GRC,q1,2090,0.6601302499999999
C-WEU-GRC,q1,2095,0.6645612750000001
C-WEU-GRC,q1,2100,0.667165975
C-WEU-GRC,q2,2015,0.448443225
C-WEU-GRC,q2,2020,0.503062675
C-WEU-GRC,q2,2025,0.544759575
C-WEU-GRC,q2,2030,0.585718525
C-WEU-GRC,q2,2035,0.612638475
C-WEU-GRC,q2,2040,0.6333481
C-WEU-GRC,q2,2045,0.6496447249999999
C-WEU-GRC,q2,2050,0.65859725
C-WEU-GRC,q2,2055,0.664579025
C-WEU-GRC,q2,2060,0.6680426500000001
C-WEU-GRC,q2,2065,0.6698404250000001
C-WEU-GRC,q2,2070,0.670532075
C-WEU-GRC,q2,2075,0.6708457
C-WEU-GRC,q2,2080,0.671009925
C-WEU-GRC,q2,2085,0.671069125
C-WEU-GRC,q2,2090,0.67108945
C-WEU-GRC,q2,2095,0.67109995
C-WEU-GRC,q2,2100,0.671104
C-WEU-GRC,q3,2015,0.6568281499999999
C-WEU-GRC,q3,2020,0.6657227250000001
C-WEU-GRC,q3,2025,0.6687057750000001
C-WEU-GRC,q3,2030,0.670267925
C-WEU-GRC,q3,2035,0.6708309
C-WEU-GRC,q3,2040,0.671006275
C-WEU-GRC,q3,2045,0.671072575
C-WEU-GRC,q3,2050,0.671095775
C-WEU-GRC,q3,2055,0.671102825
C-WEU-GRC,q3,2060,0.67110495
C-WEU-GRC,q3,2065,0.671105375
C-WEU-GRC,q3,2070,0.6711054750000001
C-WEU-GRC,q3,2075,0.6711055
C-WEU-GRC,q3,2080,0.6711055
C-WEU-GRC,q3,2085,0.6711055
C-WEU-GRC,q3,2090,0.6711055
C-WEU-GRC,q3,2095,0.6711055
C-WEU-GRC,q3,2100,0.6711055
C-WEU-IRL,q1,2015,0.033098185
C-WEU-IRL,q1,2020,0.034678155
C-WEU-IRL,q1,2025,0.036525685
C-WEU-IRL,q1,2030,0.038756990000000005
C-WEU-IRL,q1,2035,0.041044305
C-WEU-IRL,q1,2040,0.042618699999999995
C-WEU-IRL,q1,2045,0.044357499999999994
C-WEU-IRL,q1,2050,0.04560588
C-WEU-IRL,q1,2055,0.04713924
C-WEU-IRL,q1,2060,0.048524990000000004
C-WEU-IRL,q1,2065,0.049167125000000006
C-WEU-IRL,q1,2070,0.05014798
C-WEU-IRL,q1,2075,0.050608349999999996
C-WEU-IRL,q1,2080,0.051065269999999996
C-WEU-IRL,q1,2085,0.051241625
C-WEU-IRL,q1,2090,0.051506165
C-WEU-IRL,q1,2095,0.05159959
C-WEU-IRL,q1,2100,0.051701705
C-WEU-IRL,q2,2015,0.049074375
C-WEU-IRL,q2,2020,0.04988525
C-WEU-IRL,q2,2025,0.050498875
C-WEU-IRL,q2,2030,0.050986254999999994
C-WEU-IRL,q2,2035,0.051301429999999995
C-WEU-IRL,q2,2040,0.051501530000000004
C-WEU-IRL,q2,2045,0.051615495
C-WEU-IRL,q2,2050,0.051704125000000004
C-WEU-IRL,q2,2055,0.051752055
C-WEU-IRL,q2,2060,0.05178687
C-WEU-IRL,q2,2065,0.051804464999999994
C-WEU-IRL,q2,2070,0.05181636
C-WEU-IRL,q2,2075,0.051821165
C-WEU-IRL,q2,2080,0.051824104999999995
C-WEU-IRL,q2,2085,0.051825195000000004
C-WEU-IRL,q2,2090,0.051825785
C-WEU-IRL,q2,2095,0.051826095
C-WEU-IRL,q2,2100,0.051826214999999995
C-WEU-IRL,q3,2015,0.05180928
C-WEU-IRL,q3,2020,0.051819625
C-WEU-IRL,q3,2025,0.0518233
C-WEU-IRL,q3,2030,0.051825175
C-WEU-IRL,q3,2035,0.05182593
C-WEU-IRL,q3,2040,0.051826109999999995
C-WEU-IRL,q3,2045,0.051826225000000004
C-WEU-IRL,q3,2050,0.05182627
C-WEU-IRL,q3,2055,0.05182629
C-WEU-IRL,q3,2060,0.051826294999999994
C-WEU-IRL,q3,2065,0.0518263
C-WEU-IRL,q3,2070,0.0518263
C-WEU-IRL,q3,2075,0.0518263
C-WEU-IRL,q3,2080,0.0518263
C-WEU-IRL,q3,2085,0.0518263
C-WEU-IRL,q3,2090,0.0518263
C-WEU-IRL,q3,2095,0.0518263
C-WEU-IRL,q3,2100,0.0518263
C-WEU-ITA,q1,2015,0.13240408
C-WEU-ITA,q1,2020,0.15485501125
C-WEU-ITA,q1,2025,0.18341938875
C-WEU-ITA,q1,2030,0.20639782125
C-WEU-ITA,q1,2035,0.23772278875
C-WEU-ITA,q1,2040,0.2635602975
C-WEU-ITA,q1,2045,0.28197668
C-WEU-ITA,q1,2050,0.3032115525
C-WEU-ITA,q1,2055,0.32453938125
C-WEU-ITA,q1,2060,0.3439228075
C-WEU-ITA,q1,2065,0.36529547125
C-WEU-ITA,q1,2070,0.3820595125
C-WEU-ITA,q1,2075,0.39540535
C-WEU-ITA,q1,2080,0.405435425
C-WEU-ITA,q1,2085,0.4142369125
C-WEU-ITA,q1,2090,0.4198108375
C-WEU-ITA,q1,2095,0.4244461875
C-WEU-ITA,q1,2100,0.427208275
C-WEU-ITA,q2,2015,0.27441931125
C-WEU-ITA,q2,2020,0.30355877
C-WEU-ITA,q2,2025,0.33270943875000003
C-WEU-ITA,q2,2030,0.362482925
C-WEU-ITA,q2,2035,0.388874775
C-WEU-ITA,q2,2040,0.40787338749999996
C-WEU-ITA,q2,2045,0.4148438125
C-WEU-ITA,q2,2050,0.4208274375
C-WEU-ITA,q2,2055,0.424476125
C-WEU-ITA,q2,2060,0.42744785
C-WEU-ITA,q2,2065,0.4293615
C-WEU-ITA,q2,2070,0.4302558
C-WEU-ITA,q2,2075,0.4307181
C-WEU-ITA,q2,2080,0.43091657499999997
C-WEU-ITA,q2,2085,0.43104488750000003
C-WEU-ITA,q2,2090,0.431096625
C-WEU-ITA,q2,2095,0.431122775
C-WEU-ITA,q2,2100,0.4311320875
C-WEU-ITA,q3,2015,0.3385497875
C-WEU-ITA,q3,2020,0.3613652875
C-WEU-ITA,q3,2025,0.3818061375
C-WEU-ITA,q3,2030,0.40543395
C-WEU-ITA,q3,2035,0.420253275
C-WEU-ITA,q3,2040,0.431028175
C-WEU-ITA,q3,2045,0.431078175
C-WEU-ITA,q3,2050,0.431117925
C-WEU-ITA,q3,2055,0.4311307125
C-WEU-ITA,q3,2060,0.4311356125
C-WEU-ITA,q3,2065,0.4311379125
C-WEU-ITA,q3,2070,0.4311384
C-WEU-ITA,q3,2075,0.431138525
C-WEU-ITA,q3,2080,0.4311385375
C-WEU-ITA,q3,2085,0.4311385375
C-WEU-ITA,q3,2090,0.43113855
C-WEU-ITA,q3,2095,0.43113855
C-WEU-ITA,q3,2100,0.43113855
C-WEU-LUX,q1,2015,0.1685356
C-WEU-LUX,q1,2020,0.1698966
C-WEU-LUX,q1,2025,0.17071555
C-WEU-LUX,q1,2030,0.17101254999999999
C-WEU-LUX,q1,2035,0.1713375
C-WEU-LUX,q1,2040,0.17174495
C-WEU-LUX,q1,2045,0.1718522
C-WEU-LUX,q1,2050,0.17205975
C-WEU-LUX,q1,2055,0.17218129999999998
C-WEU-LUX,q1,2060,0.1722383
C-WEU-LUX,q1,2065,0.17240715
C-WEU-LUX,q1,2070,0.17244769999999998
C-WEU-LUX,q1,2075,0.1725556
C-WEU-LUX,q1,2080,0.17261549999999998
C-WEU-LUX,q1,2085,0.17265724999999998
C-WEU-LUX,q1,2090,0.17269265
C-WEU-LUX,q1,2095,0.17270760000000002
C-WEU-LUX,q1,2100,0.1727202
C-WEU-LUX,q2,2015,0.17268055
C-WEU-LUX,q2,2020,0.1727108
C-WEU-LUX,q2,2025,0.1727203
C-WEU-LUX,q2,2030,0.1727255
C-WEU-LUX,q2,2035,0.17272864999999998
C-WEU-LUX,q2,2040,0.17273105
C-WEU-LUX,q2,2045,0.17273285
C-WEU-LUX,q2,2050,0.17273395
C-WEU-LUX,q2,2055,0.1727348
C-WEU-LUX,q2,2060,0.1727351
C-WEU-LUX,q2,2065,0.1727359
C-WEU-LUX,q2,2070,0.17273605
C-WEU-LUX,q2,2075,0.17273644999999999
C-WEU-LUX,q2,2080,0.17273665
