region_bld,clim,urt,inc_cl,year,value
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,2015,0.16897898568104128
C-EEU-HRV,Zone_5A Cool Humid,urb,q1,2015,0.16897898568104128
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,2015,0.16897898568104128
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,2015,0.16897898568104128
C-EEU-HRV,Zone_3A Warm Humid,rur,q1,2015,0.16897898568104128
C-EEU-HRV,Zone_3A Warm Humid,urb,q1,2015,0.16897898568104128
C-EEU-HUN,Zone_4A Mixed Humid,rur,q1,2015,0.09261967635916978
C-EEU-HUN,Zone_4A Mixed Humid,urb,q1,2015,0.09261967635916978
C-EEU-HUN,Zone_5A Cool Humid,rur,q1,2015,0.09261967635916978
C-EEU-HUN,Zone_5A Cool Humid,urb,q1,2015,0.09261967635916978
C-WEU-IRL,Zone_5A Cool Humid,rur,q1,2015,0.037024294708400005
C-WEU-IRL,Zone_5A Cool Humid,urb,q1,2015,0.037024294708400005
C-WEU-IRL,Zone_4A Mixed Humid,rur,q1,2015,0.037024294708400005
C-WEU-IRL,Zone_4A Mixed Humid,urb,q1,2015,0.037024294708400005
C-WEU-ITA,Zone_4A Mixed Humid,rur,q1,2015,0.21193598505884703
C-WEU-ITA,Zone_4A Mixed Humid,urb,q1,2015,0.21193598505884703
C-WEU-ITA,Zone_5A Cool Humid,rur,q1,2015,0.21193598505884703
C-WEU-ITA,Zone_5A Cool Humid,urb,q1,2015,0.21193598505884703
C-WEU-ITA,Zone_7A Very cold Humid,rur,q1,2015,0.21193598505884703
C-WEU-ITA,Zone_7A Very cold Humid,urb,q1,2015,0.21193598505884703
C-WEU-ITA,Zone_6A Cold Humid,rur,q1,2015,0.21193598505884703
C-WEU-ITA,Zone_6A Cold Humid,urb,q1,2015,0.21193598505884703
C-WEU-ITA,Zone_3A Warm Humid,rur,q1,2015,0.21193598505884703
C-WEU-ITA,Zone_3A Warm Humid,urb,q1,2015,0.21193598505884703
C-WEU-ITA,Zone_4C Mixed Marine,rur,q1,2015,0.21193598505884703
C-WEU-ITA,Zone_4C Mixed Marine,urb,q1,2015,0.21193598505884703
C-WEU-ITA,Zone_5C Cool Marine,rur,q1,2015,0.21193598505884703
C-WEU-ITA,Zone_5C Cool Marine,urb,q1,2015,0.21193598505884703
C-EEU-LTU,Zone_6A Cold Humid,rur,q1,2015,0.028558567463200003
C-EEU-LTU,Zone_6A Cold Humid,urb,q1,2015,0.028558567463200003
C-EEU-LTU,Zone_5A Cool Humid,rur,q1,2015,0.028558567463200003
C-EEU-LTU,Zone_5A Cool Humid,urb,q1,2015,0.028558567463200003
C-WEU-LUX,Zone_5A Cool Humid,rur,q1,2015,0.171941216454
C-WEU-LUX,Zone_5A Cool Humid,urb,q1,2015,0.171941216454
C-EEU-LVA,Zone_6A Cold Humid,rur,q1,2015,0.0175358488814
C-EEU-LVA,Zone_6A Cold Humid,urb,q1,2015,0.0175358488814
C-WEU-MLT,Zone_3A Warm Humid,rur,q1,2015,0.437733962396
C-WEU-MLT,Zone_3A Warm Humid,urb,q1,2015,0.437733962396
C-WEU-NLD,Zone_5A Cool Humid,rur,q1,2015,0.1392064834602095
C-WEU-NLD,Zone_5A Cool Humid,urb,q1,2015,0.1392064834602095
C-WEU-NLD,Zone_4A Mixed Humid,rur,q1,2015,0.1392064834602095
C-WEU-NLD,Zone_4A Mixed Humid,urb,q1,2015,0.1392064834602095
C-EEU-POL,Zone_5A Cool Humid,rur,q1,2015,0.040713502409
C-EEU-POL,Zone_5A Cool Humid,urb,q1,2015,0.040713502409
C-EEU-POL,Zone_6A Cold Humid,rur,q1,2015,0.040713502409
C-EEU-POL,Zone_6A Cold Humid,urb,q1,2015,0.040713502409
C-WEU-PRT,Zone_3C Warm Marine,rur,q1,2015,0.10936173786341498
C-WEU-PRT,Zone_3C Warm Marine,urb,q1,2015,0.10936173786341498
C-WEU-PRT,Zone_4C Mixed Marine,rur,q1,2015,0.10936173786341498
C-WEU-PRT,Zone_4C Mixed Marine,urb,q1,2015,0.10936173786341498
C-WEU-PRT,Zone_4A Mixed Humid,rur,q1,2015,0.10936173786341498
C-WEU-PRT,Zone_4A Mixed Humid,urb,q1,2015,0.10936173786341498
C-WEU-PRT,Zone_3A Warm Humid,rur,q1,2015,0.10936173786341498
C-WEU-PRT,Zone_3A Warm Humid,urb,q1,2015,0.10936173786341498
C-EEU-ROU,Zone_5A Cool Humid,rur,q1,2015,0.03341073853267927
C-EEU-ROU,Zone_5A Cool Humid,urb,q1,2015,0.03341073853267927
C-EEU-ROU,Zone_6A Cold Humid,rur,q1,2015,0.03341073853267927
C-EEU-ROU,Zone_6A Cold Humid,urb,q1,2015,0.03341073853267927
C-EEU-ROU,Zone_4A Mixed Humid,rur,q1,2015,0.03341073853267927
C-EEU-ROU,Zone_4A Mixed Humid,urb,q1,2015,0.03341073853267927
C-WEU-SWE,Zone_6A Cold Humid,rur,q1,2015,0.10107186482203244
C-WEU-SWE,Zone_6A Cold Humid,urb,q1,2015,0.10107186482203244
C-WEU-SWE,Zone_5A Cool Humid,rur,q1,2015,0.10107186482203244
C-WEU-SWE,Zone_5A Cool Humid,urb,q1,2015,0.10107186482203244
C-WEU-SWE,Zone_7A Very cold Humid,rur,q1,2015,0.10107186482203244
C-WEU-SWE,Zone_7A Very cold Humid,urb,q1,2015,0.10107186482203244
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,rur,q1,2015,0.10107186482203244
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,urb,q1,2015,0.10107186482203244
C-EEU-SVN,Zone_4A Mixed Humid,rur,q1,2015,0.07594545643892742
C-EEU-SVN,Zone_4A Mixed Humid,urb,q1,2015,0.07594545643892742
C-EEU-SVN,Zone_5A Cool Humid,rur,q1,2015,0.07594545643892742
C-EEU-SVN,Zone_5A Cool Humid,urb,q1,2015,0.07594545643892742
C-EEU-SVN,Zone_7A Very cold Humid,rur,q1,2015,0.07594545643892742
C-EEU-SVN,Zone_7A Very cold Humid,urb,q1,2015,0.07594545643892742
C-EEU-SVK,Zone_5A Cool Humid,rur,q1,2015,0.08281833140563527
C-EEU-SVK,Zone_5A Cool Humid,urb,q1,2015,0.08281833140563527
C-EEU-SVK,Zone_6A Cold Humid,rur,q1,2015,0.08281833140563527
C-EEU-SVK,Zone_6A Cold Humid,urb,q1,2015,0.08281833140563527
C-WEU-AUT,Zone_5A Cool Humid,rur,q2,2015,0.21733222695564874
C-WEU-AUT,Zone_5A Cool Humid,urb,q2,2015,0.21733222695564874
C-WEU-AUT,Zone_4A Mixed Humid,rur,q2,2015,0.21733222695564874
C-WEU-AUT,Zone_4A Mixed Humid,urb,q2,2015,0.21733222695564874
C-WEU-AUT,Zone_6A Cold Humid,rur,q2,2015,0.21733222695564874
C-WEU-AUT,Zone_6A Cold Humid,urb,q2,2015,0.21733222695564874
C-WEU-AUT,Zone_7A Very cold Humid,rur,q2,2015,0.21733222695564874
C-WEU-AUT,Zone_7A Very cold Humid,urb,q2,2015,0.21733222695564874
C-WEU-BEL,Zone_4A Mixed Humid,rur,q2,2015,0.1930891289577
C-WEU-BEL,Zone_4A Mixed Humid,urb,q2,2015,0.1930891289577
C-WEU-BEL,Zone_5A Cool Humid,rur,q2,2015,0.1930891289577
C-WEU-BEL,Zone_5A Cool Humid,urb,q2,2015,0.1930891289577
C-EEU-BGR,Zone_4A Mixed Humid,rur,q2,2015,0.15327110057042034
C-EEU-BGR,Zone_4A Mixed Humid,urb,q2,2015,0.15327110057042034
C-EEU-BGR,Zone_5A Cool Humid,rur,q2,2015,0.15327110057042034
C-EEU-BGR,Zone_5A Cool Humid,urb,q2,2015,0.15327110057042034
C-WEU-CYP,Zone_3A Warm Humid,rur,q2,2015,0.4967846517799999
C-WEU-CYP,Zone_3A Warm Humid,urb,q2,2015,0.4967846517799999
C-EEU-CZE,Zone_5A Cool Humid,rur,q2,2015,0.18679627999999998
C-EEU-CZE,Zone_5A Cool Humid,urb,q2,2015,0.18679627999999998
C-WEU-DEU,Zone_5A Cool Humid,rur,q2,2015,0.22727334089557646
C-WEU-DEU,Zone_5A Cool Humid,urb,q2,2015,0.22727334089557646
C-WEU-DEU,Zone_4A Mixed Humid,rur,q2,2015,0.22727334089557646
C-WEU-DEU,Zone_4A Mixed Humid,urb,q2,2015,0.22727334089557646
C-WEU-DEU,Zone_6A Cold Humid,rur,q2,2015,0.22727334089557646
C-WEU-DEU,Zone_6A Cold Humid,urb,q2,2015,0.22727334089557646
C-WEU-DNK,Zone_5A Cool Humid,rur,q2,2015,0.115893974368
C-WEU-DNK,Zone_5A Cool Humid,urb,q2,2015,0.115893974368
C-EEU-EST,Zone_6A Cold Humid,rur,q2,2015,0.07282539624000002
C-EEU-EST,Zone_6A Cold Humid,urb,q2,2015,0.07282539624000002
C-WEU-GRC,Zone_3A Warm Humid,rur,q2,2015,0.558918530401228
C-WEU-GRC,Zone_3A Warm Humid,urb,q2,2015,0.558918530401228
C-WEU-GRC,Zone_4A Mixed Humid,rur,q2,2015,0.558918530401228
C-WEU-GRC,Zone_4A Mixed Humid,urb,q2,2015,0.558918530401228
C-WEU-GRC,Zone_4C Mixed Marine,rur,q2,2015,0.558918530401228
C-WEU-GRC,Zone_4C Mixed Marine,urb,q2,2015,0.558918530401228
C-WEU-GRC,Zone_5C Cool Marine,rur,q2,2015,0.558918530401228
C-WEU-GRC,Zone_5C Cool Marine,urb,q2,2015,0.558918530401228
C-WEU-GRC,Zone_5A Cool Humid,rur,q2,2015,0.558918530401228
C-WEU-GRC,Zone_5A Cool Humid,urb,q2,2015,0.558918530401228
C-WEU-ESP,Zone_3C Warm Marine,rur,q2,2015,0.5741243676829058
C-WEU-ESP,Zone_3C Warm Marine,urb,q2,2015,0.5741243676829058
C-WEU-ESP,Zone_4C Mixed Marine,rur,q2,2015,0.5741243676829058
C-WEU-ESP,Zone_4C Mixed Marine,urb,q2,2015,0.5741243676829058
C-WEU-ESP,Zone_4A Mixed Humid,rur,q2,2015,0.5741243676829058
C-WEU-ESP,Zone_4A Mixed Humid,urb,q2,2015,0.5741243676829058
C-WEU-ESP,Zone_3A Warm Humid,rur,q2,2015,0.5741243676829058
C-WEU-ESP,Zone_3A Warm Humid,urb,q2,2015,0.5741243676829058
C-WEU-ESP,Zone_3B Warm Dry,rur,q2,2015,0.5741243676829058
C-WEU-ESP,Zone_3B Warm Dry,urb,q2,2015,0.5741243676829058
C-WEU-ESP,Zone_2B Hot Dry,rur,q2,2015,0.5741243676829058
C-WEU-ESP,Zone_2B Hot Dry,urb,q2,2015,0.5741243676829058
C-WEU-FIN,Zone_6A Cold Humid,rur,q2,2015,0.08807860953386185
C-WEU-FIN,Zone_6A Cold Humid,urb,q2,2015,0.08807860953386185
C-WEU-FIN,Zone_7A Very cold Humid,rur,q2,2015,0.08807860953386185
C-WEU-FIN,Zone_7A Very cold Humid,urb,q2,2015,0.08807860953386185
