region_bld,urt,mat,arch,year,value
C-EEU-CZE,rur,perm,mfh,2100,18.695652173913047
C-EEU-CZE,rur,perm,sfh,2015,44.00493459324211
C-EEU-CZE,rur,perm,sfh,2020,46.030233154313095
C-EEU-CZE,rur,perm,sfh,2025,48.04351830299476
C-EEU-CZE,rur,perm,sfh,2030,42.173945077178416
C-EEU-CZE,rur,perm,sfh,2035,36.30437185136208
C-EEU-CZE,rur,perm,sfh,2040,30.43479862554573
C-EEU-CZE,rur,perm,sfh,2045,24.56522539972939
C-EEU-CZE,rur,perm,sfh,2050,18.695652173913047
C-EEU-CZE,rur,perm,sfh,2055,18.695652173913047
C-EEU-CZE,rur,perm,sfh,2060,18.695652173913047
C-EEU-CZE,rur,perm,sfh,2065,18.695652173913047
C-EEU-CZE,rur,perm,sfh,2070,18.695652173913047
C-EEU-CZE,rur,perm,sfh,2075,18.695652173913047
C-EEU-CZE,rur,perm,sfh,2080,18.695652173913047
C-EEU-CZE,rur,perm,sfh,2085,18.695652173913047
C-EEU-CZE,rur,perm,sfh,2090,18.695652173913047
C-EEU-CZE,rur,perm,sfh,2095,18.695652173913047
C-EEU-CZE,rur,perm,sfh,2100,18.695652173913047
C-EEU-CZE,urb,perm,mfh,2015,29.622406650287083
C-EEU-CZE,urb,perm,mfh,2020,30.9857586990765
C-EEU-CZE,urb,perm,mfh,2025,32.33356670859574
C-EEU-CZE,urb,perm,mfh,2030,29.6059838016592
C-EEU-CZE,urb,perm,mfh,2035,26.878400894722663
C-EEU-CZE,urb,perm,mfh,2040,24.150817987786123
C-EEU-CZE,urb,perm,mfh,2045,21.423235080849587
C-EEU-CZE,urb,perm,mfh,2050,18.695652173913047
C-EEU-CZE,urb,perm,mfh,2055,18.695652173913047
C-EEU-CZE,urb,perm,mfh,2060,18.695652173913047
C-EEU-CZE,urb,perm,mfh,2065,18.695652173913047
C-EEU-CZE,urb,perm,mfh,2070,18.695652173913047
C-EEU-CZE,urb,perm,mfh,2075,18.695652173913047
C-EEU-CZE,urb,perm,mfh,2080,18.695652173913047
C-EEU-CZE,urb,perm,mfh,2085,18.695652173913047
C-EEU-CZE,urb,perm,mfh,2090,18.695652173913047
C-EEU-CZE,urb,perm,mfh,2095,18.695652173913047
C-EEU-CZE,urb,perm,mfh,2100,18.695652173913047
C-EEU-CZE,urb,perm,sfh,2015,43.23917531239073
C-EEU-CZE,urb,perm,sfh,2020,45.22923030932473
C-EEU-CZE,urb,perm,sfh,2025,47.207480926754094
C-EEU-CZE,urb,perm,sfh,2030,41.50511517618588
C-EEU-CZE,urb,perm,sfh,2035,35.80274942561768
C-EEU-CZE,urb,perm,sfh,2040,30.100383675049468
C-EEU-CZE,urb,perm,sfh,2045,24.39801792448126
C-EEU-CZE,urb,perm,sfh,2050,18.695652173913047
C-EEU-CZE,urb,perm,sfh,2055,18.695652173913047
C-EEU-CZE,urb,perm,sfh,2060,18.695652173913047
C-EEU-CZE,urb,perm,sfh,2065,18.695652173913047
C-EEU-CZE,urb,perm,sfh,2070,18.695652173913047
C-EEU-CZE,urb,perm,sfh,2075,18.695652173913047
C-EEU-CZE,urb,perm,sfh,2080,18.695652173913047
C-EEU-CZE,urb,perm,sfh,2085,18.695652173913047
C-EEU-CZE,urb,perm,sfh,2090,18.695652173913047
C-EEU-CZE,urb,perm,sfh,2095,18.695652173913047
C-EEU-CZE,urb,perm,sfh,2100,18.695652173913047
C-EEU-EST,rur,perm,mfh,2015,22.873413447099217
C-EEU-EST,rur,perm,mfh,2020,24.66117542908633
C-EEU-EST,rur,perm,mfh,2025,26.437986201217527
C-EEU-EST,rur,perm,mfh,2030,24.88951939575663
C-EEU-EST,rur,perm,mfh,2035,23.341052590295735
C-EEU-EST,rur,perm,mfh,2040,21.792585784834838
C-EEU-EST,rur,perm,mfh,2045,20.244118979373944
C-EEU-EST,rur,perm,mfh,2050,18.695652173913047
C-EEU-EST,rur,perm,mfh,2055,18.695652173913047
C-EEU-EST,rur,perm,mfh,2060,18.695652173913047
C-EEU-EST,rur,perm,mfh,2065,18.695652173913047
C-EEU-EST,rur,perm,mfh,2070,18.695652173913047
C-EEU-EST,rur,perm,mfh,2075,18.695652173913047
C-EEU-EST,rur,perm,mfh,2080,18.695652173913047
C-EEU-EST,rur,perm,mfh,2085,18.695652173913047
C-EEU-EST,rur,perm,mfh,2090,18.695652173913047
C-EEU-EST,rur,perm,mfh,2095,18.695652173913047
C-EEU-EST,rur,perm,mfh,2100,18.695652173913047
C-EEU-EST,rur,perm,sfh,2015,40.60075110339307
C-EEU-EST,rur,perm,sfh,2020,43.77406317897315
C-EEU-EST,rur,perm,sfh,2025,46.93351726989914
C-EEU-EST,rur,perm,sfh,2030,41.285944250701924
C-EEU-EST,rur,perm,sfh,2035,35.638371231504706
C-EEU-EST,rur,perm,sfh,2040,29.990798212307485
C-EEU-EST,rur,perm,sfh,2045,24.343225193110268
C-EEU-EST,rur,perm,sfh,2050,18.695652173913047
C-EEU-EST,rur,perm,sfh,2055,18.695652173913047
C-EEU-EST,rur,perm,sfh,2060,18.695652173913047
C-EEU-EST,rur,perm,sfh,2065,18.695652173913047
C-EEU-EST,rur,perm,sfh,2070,18.695652173913047
C-EEU-EST,rur,perm,sfh,2075,18.695652173913047
C-EEU-EST,rur,perm,sfh,2080,18.695652173913047
C-EEU-EST,rur,perm,sfh,2085,18.695652173913047
C-EEU-EST,rur,perm,sfh,2090,18.695652173913047
C-EEU-EST,rur,perm,sfh,2095,18.695652173913047
C-EEU-EST,rur,perm,sfh,2100,18.695652173913047
C-EEU-EST,urb,perm,mfh,2015,21.508668760347128
C-EEU-EST,urb,perm,mfh,2020,23.189763725396
C-EEU-EST,urb,perm,mfh,2025,24.86056089115112
C-EEU-EST,urb,perm,mfh,2030,23.627579147703507
C-EEU-EST,urb,perm,mfh,2035,22.39459740425589
C-EEU-EST,urb,perm,mfh,2040,21.161615660808277
C-EEU-EST,urb,perm,mfh,2045,19.928633917360663
C-EEU-EST,urb,perm,mfh,2050,18.695652173913047
C-EEU-EST,urb,perm,mfh,2055,18.695652173913047
C-EEU-EST,urb,perm,mfh,2060,18.695652173913047
C-EEU-EST,urb,perm,mfh,2065,18.695652173913047
C-EEU-EST,urb,perm,mfh,2070,18.695652173913047
