region_bld,region_nuts,urt,mat,year,arch,value
C-EEU-BGR,C-EEU-BGR-BG314,rur,perm,2065,mfh,0.5138075067024128
C-EEU-BGR,C-EEU-BGR-BG314,rur,perm,2065,sfh,0.4861924932975872
C-EEU-BGR,C-EEU-BGR-BG314,rur,perm,2070,mfh,0.5138075067024128
C-EEU-BGR,C-EEU-BGR-BG314,rur,perm,2070,sfh,0.4861924932975872
C-EEU-BGR,C-EEU-BGR-BG314,rur,perm,2075,mfh,0.5138075067024128
C-EEU-BGR,C-EEU-BGR-BG314,rur,perm,2075,sfh,0.4861924932975872
C-EEU-BGR,C-EEU-BGR-BG314,rur,perm,2080,mfh,0.5138075067024128
C-EEU-BGR,C-EEU-BGR-BG314,rur,perm,2080,sfh,0.4861924932975872
C-EEU-BGR,C-EEU-BGR-BG314,rur,perm,2085,mfh,0.5138075067024128
C-EEU-BGR,C-EEU-BGR-BG314,rur,perm,2085,sfh,0.4861924932975872
C-EEU-BGR,C-EEU-BGR-BG314,rur,perm,2090,mfh,0.5138075067024128
C-EEU-BGR,C-EEU-BGR-BG314,rur,perm,2090,sfh,0.4861924932975872
C-EEU-BGR,C-EEU-BGR-BG314,rur,perm,2095,mfh,0.5138075067024128
C-EEU-BGR,C-EEU-BGR-BG314,rur,perm,2095,sfh,0.4861924932975872
C-EEU-BGR,C-EEU-BGR-BG314,rur,perm,2100,mfh,0.5138075067024128
C-EEU-BGR,C-EEU-BGR-BG314,rur,perm,2100,sfh,0.4861924932975872
C-EEU-BGR,C-EEU-BGR-BG314,urb,perm,2015,mfh,0.4893404825737265
C-EEU-BGR,C-EEU-BGR-BG314,urb,perm,2015,sfh,0.5106595174262736
C-EEU-BGR,C-EEU-BGR-BG314,urb,perm,2020,mfh,0.4893404825737265
C-EEU-BGR,C-EEU-BGR-BG314,urb,perm,2020,sfh,0.5106595174262736
C-EEU-BGR,C-EEU-BGR-BG314,urb,perm,2025,mfh,0.4893404825737265
