region_bld,region_nuts,urt,mat,arch,year,value
C-EEU-HUN,C-EEU-HUN-HU322,rur,perm,mfh,2015,0.3455791638108293
C-EEU-HUN,C-EEU-HUN-HU322,rur,perm,sfh,2015,0.6544208361891707
C-EEU-HUN,C-EEU-HUN-HU323,rur,perm,mfh,2015,0.2899293688767373
C-EEU-HUN,C-EEU-HUN-HU323,rur,perm,sfh,2015,0.7100706311232627
C-EEU-HUN,C-EEU-HUN-HU331,rur,perm,mfh,2015,0.36279205607476633
C-EEU-HUN,C-EEU-HUN-HU331,rur,perm,sfh,2015,0.6372079439252336
C-EEU-HUN,C-EEU-HUN-HU332,rur,perm,mfh,2015,0.32218798151001543
C-EEU-HUN,C-EEU-HUN-HU332,rur,perm,sfh,2015,0.6778120184899845
C-EEU-HUN,C-EEU-HUN-HU333,rur,perm,mfh,2015,0.5609572970436415
C-EEU-HUN,C-EEU-HUN-HU333,rur,perm,sfh,2015,0.4390427029563585
C-EEU-LTU,C-EEU-LTU-LT011,rur,perm,mfh,2015,0.7262336620668283
C-EEU-LTU,C-EEU-LTU-LT011,rur,perm,sfh,2015,0.27376633793317173
C-EEU-LTU,C-EEU-LTU-LT021,rur,perm,mfh,2015,0.34439834024896265
C-EEU-LTU,C-EEU-LTU-LT021,rur,perm,sfh,2015,0.6556016597510373
C-EEU-LTU,C-EEU-LTU-LT022,rur,perm,mfh,2015,0.7014188451743673
C-EEU-LTU,C-EEU-LTU-LT022,rur,perm,sfh,2015,0.29858115482563274
C-EEU-LTU,C-EEU-LTU-LT023,rur,perm,mfh,2015,0.8151714816692008
C-EEU-LTU,C-EEU-LTU-LT023,rur,perm,sfh,2015,0.18482851833079916
C-EEU-LTU,C-EEU-LTU-LT024,rur,perm,mfh,2015,0.49988651838402176
C-EEU-LTU,C-EEU-LTU-LT024,rur,perm,sfh,2015,0.5001134816159782
C-EEU-LTU,C-EEU-LTU-LT025,rur,perm,mfh,2015,0.44263429942772753
C-EEU-LTU,C-EEU-LTU-LT025,rur,perm,sfh,2015,0.5573657005722725
C-EEU-LTU,C-EEU-LTU-LT026,rur,perm,mfh,2015,0.555137731061979
C-EEU-LTU,C-EEU-LTU-LT026,rur,perm,sfh,2015,0.44486226893802105
C-EEU-LTU,C-EEU-LTU-LT027,rur,perm,mfh,2015,0.5244956772334294
C-EEU-LTU,C-EEU-LTU-LT027,rur,perm,sfh,2015,0.4755043227665706
C-EEU-LTU,C-EEU-LTU-LT028,rur,perm,mfh,2015,0.5916162489196197
C-EEU-LTU,C-EEU-LTU-LT028,rur,perm,sfh,2015,0.4083837510803803
C-EEU-LTU,C-EEU-LTU-LT029,rur,perm,mfh,2015,0.2768850987432675
C-EEU-LTU,C-EEU-LTU-LT029,rur,perm,sfh,2015,0.7231149012567325
C-EEU-LVA,C-EEU-LVA-LV005,rur,perm,mfh,2015,0.4319778452014906
C-EEU-LVA,C-EEU-LVA-LV005,rur,perm,sfh,2015,0.5680221547985094
C-EEU-LVA,C-EEU-LVA-LV009,rur,perm,mfh,2015,0.5983609333197873
C-EEU-LVA,C-EEU-LVA-LV009,rur,perm,sfh,2015,0.40163906668021265
C-EEU-LVA,C-EEU-LVA-LV00A,rur,perm,mfh,2015,0.9707208471310171
C-EEU-LVA,C-EEU-LVA-LV00A,rur,perm,sfh,2015,0.02927915286898286
C-EEU-LVA,C-EEU-LVA-LV00B,rur,perm,mfh,2015,0.700341787200317
C-EEU-LVA,C-EEU-LVA-LV00B,rur,perm,sfh,2015,0.29965821279968297
C-EEU-LVA,C-EEU-LVA-LV00C,rur,perm,mfh,2015,0.4893640814095077
C-EEU-LVA,C-EEU-LVA-LV00C,rur,perm,sfh,2015,0.5106359185904923
C-EEU-POL,C-EEU-POL-PL213,rur,perm,mfh,2015,0.9589895538590216
C-EEU-POL,C-EEU-POL-PL213,rur,perm,sfh,2015,0.041010446140978374
C-EEU-POL,C-EEU-POL-PL214,rur,perm,mfh,2015,0.3328323772834071
C-EEU-POL,C-EEU-POL-PL214,rur,perm,sfh,2015,0.6671676227165929
C-EEU-POL,C-EEU-POL-PL217,rur,perm,mfh,2015,0.40161228077698213
C-EEU-POL,C-EEU-POL-PL217,rur,perm,sfh,2015,0.5983877192230178
