region_bld,urt,mat,arch,year,value
C-EEU-BGR,rur,perm,mfh,2015,34.15443119020696
C-EEU-BGR,rur,perm,mfh,2020,36.84305402669879
C-EEU-BGR,rur,perm,mfh,2025,39.50795624495229
C-EEU-BGR,rur,perm,mfh,2030,38.981481359270155
C-EEU-BGR,rur,perm,mfh,2035,38.45500647358802
C-EEU-BGR,rur,perm,mfh,2040,37.92853158790588
C-EEU-BGR,rur,perm,mfh,2045,37.402056702223746
C-EEU-BGR,rur,perm,mfh,2050,36.87558181654161
C-EEU-BGR,rur,perm,mfh,2055,36.87558181654161
C-EEU-BGR,rur,perm,mfh,2060,36.87558181654161
C-EEU-BGR,rur,perm,mfh,2065,36.87558181654161
C-EEU-BGR,rur,perm,mfh,2070,36.87558181654161
C-EEU-BGR,rur,perm,mfh,2075,36.87558181654161
C-EEU-BGR,rur,perm,mfh,2080,36.87558181654161
C-EEU-BGR,rur,perm,mfh,2085,36.87558181654161
C-EEU-BGR,rur,perm,mfh,2090,36.87558181654161
C-EEU-BGR,rur,perm,mfh,2095,36.87558181654161
C-EEU-BGR,rur,perm,mfh,2100,36.87558181654161
C-EEU-BGR,rur,perm,sfh,2015,34.95934103202555
C-EEU-BGR,rur,perm,sfh,2020,37.71132603783137
C-EEU-BGR,rur,perm,sfh,2025,40.40159536555706
C-EEU-BGR,rur,perm,sfh,2030,39.918214169148925
C-EEU-BGR,rur,perm,sfh,2035,39.434832972740786
C-EEU-BGR,rur,perm,sfh,2040,38.951451776332654
C-EEU-BGR,rur,perm,sfh,2045,38.468070579924515
C-EEU-BGR,rur,perm,sfh,2050,37.98468938351638
C-EEU-BGR,rur,perm,sfh,2055,37.98468938351638
C-EEU-BGR,rur,perm,sfh,2060,37.98468938351638
C-EEU-BGR,rur,perm,sfh,2065,37.98468938351638
C-EEU-BGR,rur,perm,sfh,2070,37.98468938351638
C-EEU-BGR,rur,perm,sfh,2075,37.98468938351638
C-EEU-BGR,rur,perm,sfh,2080,37.98468938351638
C-EEU-BGR,rur,perm,sfh,2085,37.98468938351638
C-EEU-BGR,rur,perm,sfh,2090,37.98468938351638
C-EEU-BGR,rur,perm,sfh,2095,37.98468938351638
C-EEU-BGR,rur,perm,sfh,2100,37.98468938351638
C-EEU-BGR,urb,perm,mfh,2015,32.10619257870704
C-EEU-BGR,urb,perm,mfh,2020,34.633578922591504
C-EEU-BGR,urb,perm,mfh,2025,37.138260045190194
C-EEU-BGR,urb,perm,mfh,2030,36.643284955917096
C-EEU-BGR,urb,perm,mfh,2035,36.148309866644
C-EEU-BGR,urb,perm,mfh,2040,35.653334777370894
C-EEU-BGR,urb,perm,mfh,2045,35.158359688097796
C-EEU-BGR,urb,perm,mfh,2050,34.6633845988247
C-EEU-BGR,urb,perm,mfh,2055,34.6633845988247
C-EEU-BGR,urb,perm,mfh,2060,34.6633845988247
C-EEU-BGR,urb,perm,mfh,2065,34.6633845988247
C-EEU-BGR,urb,perm,mfh,2070,34.6633845988247
C-EEU-BGR,urb,perm,mfh,2075,34.6633845988247
C-EEU-BGR,urb,perm,mfh,2080,34.6633845988247
C-EEU-BGR,urb,perm,mfh,2085,34.6633845988247
C-EEU-BGR,urb,perm,mfh,2090,34.6633845988247
C-EEU-BGR,urb,perm,mfh,2095,34.6633845988247
C-EEU-BGR,urb,perm,mfh,2100,34.6633845988247
C-EEU-BGR,urb,perm,sfh,2015,34.31648517608924
C-EEU-BGR,urb,perm,sfh,2020,37.01786483724634
C-EEU-BGR,urb,perm,sfh,2025,39.66061771030402
C-EEU-BGR,urb,perm,sfh,2030,39.18505454911717
C-EEU-BGR,urb,perm,sfh,2035,38.70949138793032
C-EEU-BGR,urb,perm,sfh,2040,38.23392822674348
C-EEU-BGR,urb,perm,sfh,2045,37.75836506555663
C-EEU-BGR,urb,perm,sfh,2050,37.282801904369784
C-EEU-BGR,urb,perm,sfh,2055,37.282801904369784
C-EEU-BGR,urb,perm,sfh,2060,37.282801904369784
C-EEU-BGR,urb,perm,sfh,2065,37.282801904369784
C-EEU-BGR,urb,perm,sfh,2070,37.282801904369784
C-EEU-BGR,urb,perm,sfh,2075,37.282801904369784
C-EEU-BGR,urb,perm,sfh,2080,37.282801904369784
C-EEU-BGR,urb,perm,sfh,2085,37.282801904369784
C-EEU-BGR,urb,perm,sfh,2090,37.282801904369784
C-EEU-BGR,urb,perm,sfh,2095,37.282801904369784
C-EEU-BGR,urb,perm,sfh,2100,37.282801904369784
C-EEU-CZE,rur,perm,mfh,2015,31.501975421328208
