region_bld,region_gea,urt,clim,mat,arch,yr_con,bld_age,value
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1945,p1,0.20393348127854388
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1960,p2,0.08175941872249957
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1965,p2,0.042313629555116174
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1970,p2,0.057570725577661075
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1975,p2,0.1030422610179833
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1980,p2,0.11522846928784729
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1985,p2,0.05727259614919068
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1990,p2,0.0547078584073282
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,1995,p3,0.057515630702100806
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,2000,p3,0.0491433484804528
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,2005,p3,0.03755852073899742
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,2010,p3,0.06589168989093554
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,2015,p3,0.0341510896678052
C-EEU-CZE,EEU,urb,Zone_5A Cool Humid,perm,sfh,2020,p3,0.03991128052353739
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,1945,p1,0.12179518864088894
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,1960,p2,0.10163821618048025
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,1965,p2,0.05221124861149585
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,1970,p2,0.10102747305110427
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,1975,p2,0.1203069971531772
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,1980,p2,0.10517598250212384
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,1985,p2,0.12681940198118322
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,1990,p2,0.1287796770001991
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,1995,p3,0.010650265790214847
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,2000,p3,0.028279276787852206
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,2005,p3,0.022505549409705002
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,2010,p3,0.03171801576498199
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,2015,p3,0.01512755092378447
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,mfh,2020,p3,0.03396515620280829
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,sfh,1945,p1,0.12179518864088895
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,sfh,1960,p2,0.10163821618048025
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,sfh,1965,p2,0.05221124861149585
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,sfh,1970,p2,0.10102747210588327
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,sfh,1975,p2,0.12030699746801565
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,sfh,1980,p2,0.10517598313250642
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,sfh,1985,p2,0.12681940045827317
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,sfh,1990,p2,0.1287796765297105
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,sfh,1995,p3,0.010650265849190856
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,sfh,2000,p3,0.028279278722274755
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,sfh,2005,p3,0.022505549353256823
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,sfh,2010,p3,0.03171801582143017
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,sfh,2015,p3,0.01512755092378447
C-EEU-EST,EEU,rur,Zone_6A Cold Humid,perm,sfh,2020,p3,0.03396515620280829
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,mfh,1945,p1,0.12179518864088894
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,mfh,1960,p2,0.10163821618048025
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,mfh,1965,p2,0.05221124861149585
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,mfh,1970,p2,0.10102747305110427
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,mfh,1975,p2,0.1203069971531772
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,mfh,1980,p2,0.10517598250212384
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,mfh,1985,p2,0.12681940198118322
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,mfh,1990,p2,0.1287796770001991
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,mfh,1995,p3,0.010650265790214847
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,mfh,2000,p3,0.028279276787852206
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,mfh,2005,p3,0.022505549409705002
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,mfh,2010,p3,0.03171801576498199
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,mfh,2015,p3,0.01512755092378447
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,mfh,2020,p3,0.03396515620280829
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,sfh,1945,p1,0.12179518864088895
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,sfh,1960,p2,0.10163821618048025
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,sfh,1965,p2,0.05221124861149585
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,sfh,1970,p2,0.10102747210588327
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,sfh,1975,p2,0.12030699746801565
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,sfh,1980,p2,0.10517598313250642
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,sfh,1985,p2,0.12681940045827317
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,sfh,1990,p2,0.1287796765297105
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,sfh,1995,p3,0.010650265849190856
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,sfh,2000,p3,0.028279278722274755
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,sfh,2005,p3,0.022505549353256823
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,sfh,2010,p3,0.03171801582143017
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,sfh,2015,p3,0.01512755092378447
C-EEU-EST,EEU,urb,Zone_6A Cold Humid,perm,sfh,2020,p3,0.03396515620280829
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,mfh,1945,p1,0.09215569205880188
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,mfh,1960,p2,0.06999338064795022
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,mfh,1965,p2,0.061090203412560745
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,mfh,1970,p2,0.07389479409834349
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,mfh,1975,p2,0.10887573662400549
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,mfh,1980,p2,0.11664506188437773
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,mfh,1985,p2,0.09087357763448221
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,mfh,1990,p2,0.09811148738510109
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,mfh,1995,p3,0.031088039515560762
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,mfh,2000,p3,0.059196539127304534
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,mfh,2005,p3,0.05443188627520061
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,mfh,2010,p3,0.06992608968803296
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,mfh,2015,p3,0.03710599139536532
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,mfh,2020,p3,0.03661152025291235
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,sfh,1945,p1,0.09215569205880186
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,sfh,1960,p2,0.06999338064795022
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,sfh,1965,p2,0.061090204525004986
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,sfh,1970,p2,0.07389479366982987
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,sfh,1975,p2,0.10887573556035436
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,sfh,1980,p2,0.11664506226409822
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,sfh,1985,p2,0.09087357763448221
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,sfh,1990,p2,0.09811148738510109
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,sfh,1995,p3,0.031088039515560762
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,sfh,2000,p3,0.059196539127304534
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,sfh,2005,p3,0.05443188627520061
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,sfh,2010,p3,0.06992608968803296
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,sfh,2015,p3,0.03710599139536532
C-EEU-HRV,EEU,rur,Zone_3A Warm Humid,perm,sfh,2020,p3,0.03661152025291235
C-EEU-HRV,EEU,urb,Zone_3A Warm Humid,perm,mfh,1945,p1,0.09215569205880188
C-EEU-HRV,EEU,urb,Zone_3A Warm Humid,perm,mfh,1960,p2,0.06999338064795022
C-EEU-HRV,EEU,urb,Zone_3A Warm Humid,perm,mfh,1965,p2,0.061090203412560745
C-EEU-HRV,EEU,urb,Zone_3A Warm Humid,perm,mfh,1970,p2,0.07389479409834349
C-EEU-HRV,EEU,urb,Zone_3A Warm Humid,perm,mfh,1975,p2,0.10887573662400549
C-EEU-HRV,EEU,urb,Zone_3A Warm Humid,perm,mfh,1980,p2,0.11664506188437773
C-EEU-HRV,EEU,urb,Zone_3A Warm Humid,perm,mfh,1985,p2,0.09087357763448221
C-EEU-HRV,EEU,urb,Zone_3A Warm Humid,perm,mfh,1990,p2,0.09811148738510109
C-EEU-HRV,EEU,urb,Zone_3A Warm Humid,perm,mfh,1995,p3,0.031088039515560762
C-EEU-HRV,EEU,urb,Zone_3A Warm Humid,perm,mfh,2000,p3,0.059196539127304534
C-EEU-HRV,EEU,urb,Zone_3A Warm Humid,perm,mfh,2005,p3,0.05443188627520061
C-EEU-HRV,EEU,urb,Zone_3A Warm Humid,perm,mfh,2010,p3,0.06992608968803296
C-EEU-HRV,EEU,urb,Zone_3A Warm Humid,perm,mfh,2015,p3,0.03710599139536532
C-EEU-HRV,EEU,urb,Zone_3A Warm Humid,perm,mfh,2020,p3,0.03661152025291235
