region_bld,clim,urt,arch,eneff,region_nuts,value
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-ESP-ES241,1.0
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-ESP-ES242,1.0
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-ESP-ES242,1.0
C-WEU-ESP,Zone_3B Warm Dry,rur,sfh,s3,C-WEU-ESP-ES243,1.0
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,s3,C-WEU-ESP-ES243,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES300,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES300,1.0
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,s3,C-WEU-ESP-ES411,1.0
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,s3,C-WEU-ESP-ES411,1.0
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,s3,C-WEU-ESP-ES412,1.0
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,s3,C-WEU-ESP-ES412,1.0
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,s3,C-WEU-ESP-ES413,1.0
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,s3,C-WEU-ESP-ES413,1.0
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,s3,C-WEU-ESP-ES414,1.0
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,s3,C-WEU-ESP-ES414,1.0
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-ESP-ES415,1.0
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-ESP-ES415,1.0
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,s3,C-WEU-ESP-ES416,1.0
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,s3,C-WEU-ESP-ES416,1.0
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-ESP-ES417,1.0
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-ESP-ES417,1.0
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,s3,C-WEU-ESP-ES418,1.0
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,s3,C-WEU-ESP-ES418,1.0
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-ESP-ES419,1.0
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-ESP-ES419,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES421,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES421,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES422,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES422,1.0
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-ESP-ES423,1.0
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-ESP-ES423,1.0
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-ESP-ES424,1.0
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-ESP-ES424,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES425,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES425,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES431,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES431,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES432,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES432,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES511,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES511,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES512,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES512,1.0
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-ESP-ES513,1.0
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-ESP-ES513,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES514,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES514,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES521,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES521,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES522,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES522,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES523,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES523,1.0
C-WEU-ESP,Zone_3B Warm Dry,rur,sfh,s3,C-WEU-ESP-ES531,1.0
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,s3,C-WEU-ESP-ES531,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES532,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES532,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES533,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES533,1.0
C-WEU-ESP,Zone_3B Warm Dry,rur,sfh,s3,C-WEU-ESP-ES611,1.0
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,s3,C-WEU-ESP-ES611,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES612,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES612,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES613,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES613,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES614,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES614,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES615,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES615,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES616,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES616,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES617,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES617,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES618,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES618,1.0
C-WEU-ESP,Zone_3B Warm Dry,rur,sfh,s3,C-WEU-ESP-ES620,1.0
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,s3,C-WEU-ESP-ES620,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES630,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES630,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES640,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES640,1.0
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-ESP-ES703,1.0
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-ESP-ES703,1.0
C-WEU-ESP,Zone_3B Warm Dry,rur,sfh,s3,C-WEU-ESP-ES704,1.0
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,s3,C-WEU-ESP-ES704,1.0
C-WEU-ESP,Zone_3B Warm Dry,rur,sfh,s3,C-WEU-ESP-ES705,1.0
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,s3,C-WEU-ESP-ES705,1.0
C-WEU-ESP,Zone_3B Warm Dry,rur,sfh,s3,C-WEU-ESP-ES706,1.0
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,s3,C-WEU-ESP-ES706,1.0
C-WEU-ESP,Zone_3C Warm Marine,rur,sfh,s3,C-WEU-ESP-ES707,1.0
C-WEU-ESP,Zone_3C Warm Marine,urb,sfh,s3,C-WEU-ESP-ES707,1.0
C-WEU-ESP,Zone_2B Hot Dry,rur,sfh,s3,C-WEU-ESP-ES708,1.0
C-WEU-ESP,Zone_2B Hot Dry,urb,sfh,s3,C-WEU-ESP-ES708,1.0
C-WEU-ESP,Zone_3C Warm Marine,rur,sfh,s3,C-WEU-ESP-ES709,1.0
C-WEU-ESP,Zone_3C Warm Marine,urb,sfh,s3,C-WEU-ESP-ES709,1.0
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,s3,C-WEU-FIN-FI196,1.0
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,s3,C-WEU-FIN-FI196,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,s3,C-WEU-FIN-FI198,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,s3,C-WEU-FIN-FI198,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,s3,C-WEU-FIN-FI199,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,s3,C-WEU-FIN-FI199,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,s3,C-WEU-FIN-FI19A,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,s3,C-WEU-FIN-FI19A,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,s3,C-WEU-FIN-FI19B,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,s3,C-WEU-FIN-FI19B,1.0
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,s3,C-WEU-FIN-FI1B1,1.0
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,s3,C-WEU-FIN-FI1B1,1.0
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,s3,C-WEU-FIN-FI1C1,1.0
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,s3,C-WEU-FIN-FI1C1,1.0
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,s3,C-WEU-FIN-FI1C2,1.0
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,s3,C-WEU-FIN-FI1C2,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,s3,C-WEU-FIN-FI1C5,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,s3,C-WEU-FIN-FI1C5,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,s3,C-WEU-FIN-FI1C6,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,s3,C-WEU-FIN-FI1C6,1.0
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,s3,C-WEU-FIN-FI1C7,1.0
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,s3,C-WEU-FIN-FI1C7,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,s3,C-WEU-FIN-FI1D5,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,s3,C-WEU-FIN-FI1D5,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,s3,C-WEU-FIN-FI1D7,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,s3,C-WEU-FIN-FI1D7,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,s3,C-WEU-FIN-FI1D8,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,s3,C-WEU-FIN-FI1D8,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,s3,C-WEU-FIN-FI1D9,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,s3,C-WEU-FIN-FI1D9,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,s3,C-WEU-FIN-FI1DA,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,s3,C-WEU-FIN-FI1DA,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,s3,C-WEU-FIN-FI1DB,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,s3,C-WEU-FIN-FI1DB,1.0
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,s3,C-WEU-FIN-FI1DC,1.0
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,s3,C-WEU-FIN-FI1DC,1.0
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,s3,C-WEU-FIN-FI200,1.0
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,s3,C-WEU-FIN-FI200,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FR101,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FR101,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FR102,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FR102,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FR103,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FR103,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FR104,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FR104,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FR105,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FR105,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FR106,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FR106,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FR107,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FR107,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FR108,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FR108,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRB01,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRB01,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRB02,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRB02,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRB03,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRB03,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRB04,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRB04,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRB05,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRB05,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRB06,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRB06,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRC11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRC11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRC12,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRC12,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRC13,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRC13,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRC14,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRC14,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,s3,C-WEU-FRA-FRC21,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,s3,C-WEU-FRA-FRC21,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,s3,C-WEU-FRA-FRC22,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,s3,C-WEU-FRA-FRC22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRC23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRC23,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,s3,C-WEU-FRA-FRC24,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,s3,C-WEU-FRA-FRC24,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRD11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRD11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRD12,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRD12,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRD13,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRD13,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRD21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRD21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRD22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRD22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRE11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRE11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRE12,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRE12,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRE21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRE21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRE22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRE22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRE23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRE23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRF11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRF11,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,s3,C-WEU-FRA-FRF12,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,s3,C-WEU-FRA-FRF12,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,s3,C-WEU-FRA-FRF21,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,s3,C-WEU-FRA-FRF21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRF22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRF22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRF23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRF23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRF24,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRF24,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,s3,C-WEU-FRA-FRF31,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,s3,C-WEU-FRA-FRF31,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRF32,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRF32,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRF33,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRF33,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,s3,C-WEU-FRA-FRF34,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,s3,C-WEU-FRA-FRF34,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRG01,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRG01,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRG02,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRG02,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRG03,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRG03,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRG04,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRG04,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRG05,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRG05,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRH01,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRH01,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRH02,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRH02,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRH03,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRH03,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRH04,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRH04,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRI11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRI11,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-FRA-FRI12,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-FRA-FRI12,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-FRA-FRI13,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-FRA-FRI13,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-FRA-FRI14,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-FRA-FRI14,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRI15,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRI15,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRI21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRI21,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRI22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRI22,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRI23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRI23,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRI31,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRI31,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-FRA-FRI32,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-FRA-FRI32,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRI33,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRI33,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRI34,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRI34,1.0
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s3,C-WEU-FRA-FRJ11,1.0
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s3,C-WEU-FRA-FRJ11,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-FRA-FRJ12,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-FRA-FRJ12,1.0
C-WEU-FRA,Zone_3A Warm Humid,rur,sfh,s3,C-WEU-FRA-FRJ13,1.0
C-WEU-FRA,Zone_3A Warm Humid,urb,sfh,s3,C-WEU-FRA-FRJ13,1.0
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,s3,C-WEU-FRA-FRJ14,1.0
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,s3,C-WEU-FRA-FRJ14,1.0
