region_bld,clim,urt,arch,eneff,value
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr11_std,236.64633229999998
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr12_low,236.64633229999998
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr21_std,226.29027979999998
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr22_low,226.29027979999998
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr31_std,140.82272559999998
C-EEU-BGR,Zone_5A Cool Humid,urb,mfh,sr32_low,140.82272559999998
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s1,576.5524297
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s2,556.4307558
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s3,348.40319569999997
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s51_std,254.44927369999996
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s52_low,106.38169639999998
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr11_std,576.5524297
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr12_low,576.5524297
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr21_std,556.4307558
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr22_low,556.4307558
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr31_std,348.40319569999997
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,sr32_low,348.40319569999997
C-EEU-CZE,Zone_5A Cool Humid,rur,inf,ns,1268.2629762
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s1,263.0674075
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s2,251.40284440000002
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s3,158.2012777
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s51_std,117.2273711
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,s52_low,55.41501773
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr11_std,263.0674075
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr12_low,263.0674075
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr21_std,251.40284440000002
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr22_low,251.40284440000002
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr31_std,158.2012777
C-EEU-CZE,Zone_5A Cool Humid,rur,mfh,sr32_low,158.2012777
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s1,634.1314881
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s2,610.0217595
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s3,383.6240291
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s51_std,281.5728129
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s52_low,120.6585121
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,sr11_std,634.1314881
