region_bld,urt,arch,mat,year,value
C-EEU-CZE,rur,mfh,perm,2025,26.73084542
C-EEU-CZE,rur,mfh,perm,2030,26.13700789439071
C-EEU-CZE,rur,mfh,perm,2035,25.543170368781418
C-EEU-CZE,rur,mfh,perm,2040,24.949332843172122
C-EEU-CZE,rur,mfh,perm,2045,24.35549531756283
C-EEU-CZE,rur,mfh,perm,2050,23.76165779195354
C-EEU-CZE,rur,mfh,perm,2055,23.76165779195354
C-EEU-CZE,rur,mfh,perm,2060,23.76165779195354
C-EEU-CZE,rur,mfh,perm,2065,23.76165779195354
C-EEU-CZE,rur,mfh,perm,2070,23.76165779195354
C-EEU-CZE,rur,mfh,perm,2075,23.76165779195354
C-EEU-CZE,rur,mfh,perm,2080,23.76165779195354
C-EEU-CZE,rur,mfh,perm,2085,23.76165779195354
C-EEU-CZE,rur,mfh,perm,2090,23.76165779195354
C-EEU-CZE,rur,mfh,perm,2095,23.76165779195354
C-EEU-CZE,rur,mfh,perm,2100,23.76165779195354
C-EEU-CZE,rur,sfh,perm,2015,40.93952905
C-EEU-CZE,rur,sfh,perm,2020,42.82374431
C-EEU-CZE,rur,sfh,perm,2025,44.68743975
C-EEU-CZE,rur,sfh,perm,2030,43.211974702962024
C-EEU-CZE,rur,sfh,perm,2035,41.736509655924046
C-EEU-CZE,rur,sfh,perm,2040,40.261044608886074
C-EEU-CZE,rur,sfh,perm,2045,38.785579561848095
C-EEU-CZE,rur,sfh,perm,2050,37.31011451481012
C-EEU-CZE,rur,sfh,perm,2055,37.31011451481012
C-EEU-CZE,rur,sfh,perm,2060,37.31011451481012
C-EEU-CZE,rur,sfh,perm,2065,37.31011451481012
C-EEU-CZE,rur,sfh,perm,2070,37.31011451481012
C-EEU-CZE,rur,sfh,perm,2075,37.31011451481012
