region_bld,urt,arch,year,value
C-EEU-CZE,rur,sfh,2050,2.9260388880678496
C-EEU-CZE,rur,sfh,2055,2.9260388880678496
C-EEU-CZE,rur,sfh,2060,2.9260388880678496
C-EEU-CZE,rur,sfh,2065,2.9260388880678496
C-EEU-CZE,rur,sfh,2070,2.9260388880678496
C-EEU-CZE,rur,sfh,2075,2.9260388880678496
C-EEU-CZE,rur,sfh,2080,2.9260388880678496
C-EEU-CZE,rur,sfh,2085,2.9260388880678496
C-EEU-CZE,rur,sfh,2090,2.9260388880678496
C-EEU-CZE,rur,sfh,2095,2.9260388880678496
C-EEU-CZE,rur,sfh,2100,2.9260388880678496
C-EEU-CZE,urb,mfh,2015,2.088714159924187
C-EEU-CZE,urb,mfh,2020,2.088714159924187
C-EEU-CZE,urb,mfh,2025,2.088264525685026
C-EEU-CZE,urb,mfh,2030,2.1322986076678223
C-EEU-CZE,urb,mfh,2035,2.1763326896506188
C-EEU-CZE,urb,mfh,2040,2.2203667716334157
C-EEU-CZE,urb,mfh,2045,2.264400853616212
C-EEU-CZE,urb,mfh,2050,2.3084349355990086
C-EEU-CZE,urb,mfh,2055,2.3084349355990086
C-EEU-CZE,urb,mfh,2060,2.3084349355990086
C-EEU-CZE,urb,mfh,2065,2.3084349355990086
C-EEU-CZE,urb,mfh,2070,2.3084349355990086
C-EEU-CZE,urb,mfh,2075,2.3084349355990086
C-EEU-CZE,urb,mfh,2080,2.3084349355990086
C-EEU-CZE,urb,mfh,2085,2.3084349355990086
C-EEU-CZE,urb,mfh,2090,2.3084349355990086
C-EEU-CZE,urb,mfh,2095,2.3084349355990086
C-EEU-CZE,urb,mfh,2100,2.3084349355990086
C-EEU-CZE,urb,sfh,2015,2.7052828996988647
C-EEU-CZE,urb,sfh,2020,2.7052828996988647
C-EEU-CZE,urb,sfh,2025,2.705868478153867
C-EEU-CZE,urb,sfh,2030,2.7499025601366633
C-EEU-CZE,urb,sfh,2035,2.79393664211946
C-EEU-CZE,urb,sfh,2040,2.8379707241022567
C-EEU-CZE,urb,sfh,2045,2.882004806085053
C-EEU-CZE,urb,sfh,2050,2.9260388880678496
C-EEU-CZE,urb,sfh,2055,2.9260388880678496
C-EEU-CZE,urb,sfh,2060,2.9260388880678496
C-EEU-CZE,urb,sfh,2065,2.9260388880678496
C-EEU-CZE,urb,sfh,2070,2.9260388880678496
C-EEU-CZE,urb,sfh,2075,2.9260388880678496
C-EEU-CZE,urb,sfh,2080,2.9260388880678496
C-EEU-CZE,urb,sfh,2085,2.9260388880678496
C-EEU-CZE,urb,sfh,2090,2.9260388880678496
C-EEU-CZE,urb,sfh,2095,2.9260388880678496
C-EEU-CZE,urb,sfh,2100,2.9260388880678496
C-EEU-EST,rur,mfh,2015,2.2434639050953376
C-EEU-EST,rur,mfh,2020,2.2434639050953376
C-EEU-EST,rur,mfh,2025,2.244160037553586
C-EEU-EST,rur,mfh,2030,2.2881941195363824
C-EEU-EST,rur,mfh,2035,2.3322282015191793
C-EEU-EST,rur,mfh,2040,2.3762622835019758
C-EEU-EST,rur,mfh,2045,2.4202963654847727
C-EEU-EST,rur,mfh,2050,2.464330447467569
C-EEU-EST,rur,mfh,2055,2.464330447467569
C-EEU-EST,rur,mfh,2060,2.464330447467569
C-EEU-EST,rur,mfh,2065,2.464330447467569
C-EEU-EST,rur,mfh,2070,2.464330447467569
C-EEU-EST,rur,mfh,2075,2.464330447467569
C-EEU-EST,rur,mfh,2080,2.464330447467569
C-EEU-EST,rur,mfh,2085,2.464330447467569
C-EEU-EST,rur,mfh,2090,2.464330447467569
C-EEU-EST,rur,mfh,2095,2.464330447467569
C-EEU-EST,rur,mfh,2100,2.464330447467569
C-EEU-EST,rur,sfh,2015,2.539110327915534
