region_bld,region_nuts,urt,mat,year,arch,value
C-EEU-SVN,C-EEU-SVN-SI032,rur,perm,2080,mfh,0.472707718019914
C-EEU-SVN,C-EEU-SVN-SI032,rur,perm,2080,sfh,0.527292281980086
C-EEU-SVN,C-EEU-SVN-SI032,rur,perm,2085,mfh,0.472707718019914
C-EEU-SVN,C-EEU-SVN-SI032,rur,perm,2085,sfh,0.527292281980086
C-EEU-SVN,C-EEU-SVN-SI032,rur,perm,2090,mfh,0.472707718019914
C-EEU-SVN,C-EEU-SVN-SI032,rur,perm,2090,sfh,0.527292281980086
C-EEU-SVN,C-EEU-SVN-SI032,rur,perm,2095,mfh,0.472707718019914
C-EEU-SVN,C-EEU-SVN-SI032,rur,perm,2095,sfh,0.527292281980086
C-EEU-SVN,C-EEU-SVN-SI032,rur,perm,2100,mfh,0.472707718019914
C-EEU-SVN,C-EEU-SVN-SI032,rur,perm,2100,sfh,0.527292281980086
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2015,mfh,0.4201846382399236
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2015,sfh,0.5798153617600764
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2020,mfh,0.4201846382399236
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2020,sfh,0.5798153617600764
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2025,mfh,0.4201846382399236
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2025,sfh,0.5798153617600764
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2030,mfh,0.4306892541959217
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2030,sfh,0.5693107458040783
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2035,mfh,0.44119387015191974
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2035,sfh,0.5588061298480802
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2040,mfh,0.45169848610791785
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2040,sfh,0.5483015138920821
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2045,mfh,0.4622031020639159
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2045,sfh,0.5377968979360841
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2050,mfh,0.472707718019914
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2050,sfh,0.527292281980086
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2055,mfh,0.472707718019914
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2055,sfh,0.527292281980086
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2060,mfh,0.472707718019914
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2060,sfh,0.527292281980086
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2065,mfh,0.472707718019914
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2065,sfh,0.527292281980086
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2070,mfh,0.472707718019914
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2070,sfh,0.527292281980086
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2075,mfh,0.472707718019914
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2075,sfh,0.527292281980086
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2080,mfh,0.472707718019914
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2080,sfh,0.527292281980086
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2085,mfh,0.472707718019914
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2085,sfh,0.527292281980086
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2090,mfh,0.472707718019914
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2090,sfh,0.527292281980086
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2095,mfh,0.472707718019914
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2095,sfh,0.527292281980086
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2100,mfh,0.472707718019914
C-EEU-SVN,C-EEU-SVN-SI032,urb,perm,2100,sfh,0.527292281980086
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2015,mfh,0.4385361820634437
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2015,sfh,0.5614638179365563
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2020,mfh,0.4385361820634437
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2020,sfh,0.5614638179365563
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2025,mfh,0.4385361820634437
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2025,sfh,0.5614638179365563
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2030,mfh,0.44949958661502976
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2030,sfh,0.5505004133849702
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2035,mfh,0.4604629911666159
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2035,sfh,0.5395370088333842
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2040,mfh,0.47142639571820194
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2040,sfh,0.5285736042817981
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2045,mfh,0.48238980026978806
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2045,sfh,0.5176101997302119
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2050,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2050,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2055,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2055,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2060,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2060,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2065,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2065,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2070,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2070,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2075,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2075,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2080,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2080,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2085,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2085,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2090,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2090,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2095,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2095,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2100,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,rur,perm,2100,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2015,mfh,0.4385361820634437
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2015,sfh,0.5614638179365563
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2020,mfh,0.4385361820634437
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2020,sfh,0.5614638179365563
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2025,mfh,0.4385361820634437
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2025,sfh,0.5614638179365563
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2030,mfh,0.44949958661502976
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2030,sfh,0.5505004133849702
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2035,mfh,0.4604629911666159
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2035,sfh,0.5395370088333842
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2040,mfh,0.47142639571820194
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2040,sfh,0.5285736042817981
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2045,mfh,0.48238980026978806
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2045,sfh,0.5176101997302119
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2050,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2050,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2055,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2055,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2060,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2060,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2065,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2065,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2070,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2070,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2075,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2075,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2080,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2080,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2085,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2085,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2090,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2090,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2095,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2095,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2100,mfh,0.4933532048213741
C-EEU-SVN,C-EEU-SVN-SI033,urb,perm,2100,sfh,0.5066467951786259
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2015,mfh,0.3906519326580246
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2015,sfh,0.6093480673419753
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2020,mfh,0.3906519326580246
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2020,sfh,0.6093480673419753
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2025,mfh,0.3906519326580246
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2025,sfh,0.6093480673419753
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2030,mfh,0.4004182309744752
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2030,sfh,0.5995817690255247
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2035,mfh,0.41018452929092586
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2035,sfh,0.5898154707090741
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2040,mfh,0.41995082760737645
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2040,sfh,0.5800491723926235
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2045,mfh,0.4297171259238271
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2045,sfh,0.570282874076173
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2050,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2050,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2055,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2055,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2060,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2060,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2065,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2065,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2070,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2070,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2075,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2075,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2080,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2080,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2085,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2085,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2090,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2090,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2095,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2095,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2100,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,rur,perm,2100,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2015,mfh,0.3906519326580246
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2015,sfh,0.6093480673419753
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2020,mfh,0.3906519326580246
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2020,sfh,0.6093480673419753
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2025,mfh,0.3906519326580246
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2025,sfh,0.6093480673419753
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2030,mfh,0.4004182309744752
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2030,sfh,0.5995817690255247
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2035,mfh,0.41018452929092586
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2035,sfh,0.5898154707090741
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2040,mfh,0.41995082760737645
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2040,sfh,0.5800491723926235
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2045,mfh,0.4297171259238271
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2045,sfh,0.570282874076173
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2050,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2050,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2055,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2055,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2060,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2060,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2065,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2065,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2070,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2070,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2075,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2075,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2080,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2080,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2085,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2085,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2090,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2090,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2095,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2095,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2100,mfh,0.4394834242402777
C-EEU-SVN,C-EEU-SVN-SI034,urb,perm,2100,sfh,0.5605165757597224
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2015,mfh,0.5664716764161792
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2015,sfh,0.43352832358382076
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2020,mfh,0.5664716764161792
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2020,sfh,0.43352832358382076
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2025,mfh,0.5664716764161792
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2025,sfh,0.43352832358382076
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2030,mfh,0.5806334683265837
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2030,sfh,0.4193665316734163
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2035,mfh,0.5947952602369881
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2035,sfh,0.40520473976301186
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2040,mfh,0.6089570521473927
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2040,sfh,0.3910429478526073
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2045,mfh,0.6231188440577972
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2045,sfh,0.37688115594220284
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2050,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2050,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2055,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2055,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2060,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2060,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2065,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2065,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2070,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2070,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2075,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2075,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2080,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2080,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2085,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2085,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2090,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2090,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2095,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2095,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2100,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,rur,perm,2100,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2015,mfh,0.5664716764161792
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2015,sfh,0.43352832358382076
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2020,mfh,0.5664716764161792
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2020,sfh,0.43352832358382076
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2025,mfh,0.5664716764161792
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2025,sfh,0.43352832358382076
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2030,mfh,0.5806334683265837
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2030,sfh,0.4193665316734163
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2035,mfh,0.5947952602369881
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2035,sfh,0.40520473976301186
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2040,mfh,0.6089570521473927
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2040,sfh,0.3910429478526073
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2045,mfh,0.6231188440577972
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2045,sfh,0.37688115594220284
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2050,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2050,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2055,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2055,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2060,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2060,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2065,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2065,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2070,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2070,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2075,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2075,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2080,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2080,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2085,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2085,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2090,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2090,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2095,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2095,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2100,mfh,0.6372806359682016
C-EEU-SVN,C-EEU-SVN-SI035,urb,perm,2100,sfh,0.3627193640317984
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2015,mfh,0.2587070707070707
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2015,sfh,0.7412929292929293
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2020,mfh,0.2587070707070707
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2020,sfh,0.7412929292929293
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2025,mfh,0.2587070707070707
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2025,sfh,0.7412929292929293
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2030,mfh,0.2651747474747475
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2030,sfh,0.7348252525252525
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2035,mfh,0.27164242424242424
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2035,sfh,0.7283575757575758
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2040,mfh,0.27811010101010103
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2040,sfh,0.721889898989899
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2045,mfh,0.28457777777777776
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2045,sfh,0.7154222222222222
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2050,mfh,0.29104545454545455
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2050,sfh,0.7089545454545454
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2055,mfh,0.29104545454545455
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2055,sfh,0.7089545454545454
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2060,mfh,0.29104545454545455
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2060,sfh,0.7089545454545454
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2065,mfh,0.29104545454545455
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2065,sfh,0.7089545454545454
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2070,mfh,0.29104545454545455
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2070,sfh,0.7089545454545454
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2075,mfh,0.29104545454545455
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2075,sfh,0.7089545454545454
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2080,mfh,0.29104545454545455
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2080,sfh,0.7089545454545454
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2085,mfh,0.29104545454545455
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2085,sfh,0.7089545454545454
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2090,mfh,0.29104545454545455
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2090,sfh,0.7089545454545454
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2095,mfh,0.29104545454545455
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2095,sfh,0.7089545454545454
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2100,mfh,0.29104545454545455
C-EEU-SVN,C-EEU-SVN-SI036,rur,perm,2100,sfh,0.7089545454545454
C-EEU-SVN,C-EEU-SVN-SI036,urb,perm,2015,mfh,0.2587070707070707
C-EEU-SVN,C-EEU-SVN-SI036,urb,perm,2015,sfh,0.7412929292929293
C-EEU-SVN,C-EEU-SVN-SI036,urb,perm,2020,mfh,0.2587070707070707
C-EEU-SVN,C-EEU-SVN-SI036,urb,perm,2020,sfh,0.7412929292929293
C-EEU-SVN,C-EEU-SVN-SI036,urb,perm,2025,mfh,0.2587070707070707
C-EEU-SVN,C-EEU-SVN-SI036,urb,perm,2025,sfh,0.7412929292929293
