region_bld,region_nuts,urt,arch,mat,year,value
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2015,34.39135740303677
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2020,37.098630973977386
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2025,39.7809889924828
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2030,38.6644733013086
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2035,37.5479576101344
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2040,36.4314419189602
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2045,35.314926227786
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2050,34.1984105366118
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2055,34.1984105366118
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2060,34.1984105366118
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2065,34.1984105366118
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2070,34.1984105366118
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2075,34.1984105366118
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2080,34.1984105366118
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2085,34.1984105366118
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2090,34.1984105366118
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2095,34.1984105366118
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2100,34.1984105366118
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2015,43.27488883209893
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2020,46.681470354466654
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2025,50.05670046979876
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2030,48.04775105457173
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2035,46.03880163934469
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2040,44.02985222411765
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2045,42.02090280889061
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2050,40.011953393663575
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2055,40.011953393663575
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2060,40.011953393663575
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2065,40.011953393663575
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2070,40.011953393663575
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2075,40.011953393663575
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2080,40.011953393663575
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2085,40.011953393663575
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2090,40.011953393663575
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2095,40.011953393663575
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2100,40.011953393663575
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2015,32.3393933303245
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2020,34.88513714196465
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2025,37.40745197401969
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2030,36.391697546632244
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2035,35.375943119244795
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2040,34.36018869185734
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2045,33.34443426446989
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2050,32.32867983708244
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2055,32.32867983708244
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2060,32.32867983708244
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2065,32.32867983708244
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2070,32.32867983708244
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2075,32.32867983708244
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2080,32.32867983708244
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2085,32.32867983708244
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2090,32.32867983708244
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2095,32.32867983708244
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2100,32.32867983708244
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2015,42.5218335606772
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2020,45.869134886745336
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2025,49.18563036501342
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2030,47.555803480755344
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2035,45.92597659649728
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2040,44.296149712239206
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2045,42.66632282798114
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2050,41.03649594372307
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2055,41.03649594372307
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2060,41.03649594372307
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2065,41.03649594372307
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2070,41.03649594372307
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2075,41.03649594372307
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2080,41.03649594372307
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2085,41.03649594372307
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2090,41.03649594372307
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2095,41.03649594372307
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2100,41.03649594372307
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2015,35.45572604611439
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2020,38.24678628076162
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2025,41.01215985840727
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2030,39.86108943078394
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2035,38.7100190031606
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2040,37.55894857553727
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2045,36.407878147913934
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2050,35.2568077202906
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2055,35.2568077202906
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2060,35.2568077202906
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2065,35.2568077202906
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2070,35.2568077202906
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2075,35.2568077202906
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2080,35.2568077202906
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2085,35.2568077202906
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2090,35.2568077202906
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2095,35.2568077202906
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2100,35.2568077202906
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2015,37.09539588561687
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2020,40.015530254515
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2025,42.90879008053285
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2030,41.1867111594023
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2035,39.464632238271754
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2040,37.7425533171412
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2045,36.020474396010655
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2050,34.2983954748801
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2055,34.2983954748801
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2060,34.2983954748801
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2065,34.2983954748801
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2070,34.2983954748801
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2075,34.2983954748801
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2080,34.2983954748801
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2085,34.2983954748801
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2090,34.2983954748801
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2095,34.2983954748801
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2100,34.2983954748801
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2015,33.340256302773255
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2020,35.96478763811201
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2025,38.56516489683276
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2030,37.51797416558244
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2035,36.47078343433212
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2040,35.423592703081795
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2045,34.37640197183147
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2050,33.32921124058115
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2055,33.32921124058115
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2060,33.32921124058115
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2065,33.32921124058115
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2070,33.32921124058115
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2075,33.32921124058115
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2080,33.32921124058115
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2085,33.32921124058115
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2090,33.32921124058115
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2095,33.32921124058115
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2100,33.32921124058115
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2015,36.44987410217512
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2020,39.31919326601422
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2025,42.16210554238171
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2030,40.76501186685205
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2035,39.36791819132239
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2040,37.97082451579273
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2045,36.57373084026307
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2050,35.17663716473341
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2055,35.17663716473341
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2060,35.17663716473341
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2065,35.17663716473341
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2070,35.17663716473341
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2075,35.17663716473341
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2080,35.17663716473341
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2085,35.17663716473341
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2090,35.17663716473341
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2095,35.17663716473341
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2100,35.17663716473341
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2015,31.156475412550225
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2020,33.60910039793711
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2025,36.03915341014656
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2030,35.02765818848009
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2035,34.016162966813624
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2040,33.00466774514715
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2045,31.993172523480684
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2050,30.981677301814216
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2055,30.981677301814216
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2060,30.981677301814216
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2065,30.981677301814216
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2070,30.981677301814216
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2075,30.981677301814216
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2080,30.981677301814216
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2085,30.981677301814216
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2090,30.981677301814216
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2095,30.981677301814216
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2100,30.981677301814216
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2015,34.41615181859671
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2020,37.125377192025525
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2025,39.80966905751512
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2030,38.211968637334024
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2035,36.614268217152926
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2040,35.01656779697183
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2045,33.41886737679073
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2050,31.821166956609627
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2055,31.821166956609627
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2060,31.821166956609627
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2065,31.821166956609627
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2070,31.821166956609627
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2075,31.821166956609627
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2080,31.821166956609627
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2085,31.821166956609627
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2090,31.821166956609627
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2095,31.821166956609627
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2100,31.821166956609627
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2015,29.297520924954128
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2020,31.603809785393658
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2025,33.88887341712732
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2030,32.96866176420514
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2035,32.048450111282946
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2040,31.128238458360762
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2045,30.20802680543858
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2050,29.28781515251639
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2055,29.28781515251639
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2060,29.28781515251639
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2065,29.28781515251639
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2070,29.28781515251639
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2075,29.28781515251639
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2080,29.28781515251639
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2085,29.28781515251639
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2090,29.28781515251639
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2095,29.28781515251639
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2100,29.28781515251639
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2015,33.81725335233835
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2020,36.4793336887551
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2025,39.116914395862544
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2030,37.82072690698678
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2035,36.52453941811101
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2040,35.22835192923525
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2045,33.932164440359486
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2050,32.63597695148372
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2055,32.63597695148372
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2060,32.63597695148372
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2065,32.63597695148372
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2070,32.63597695148372
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2075,32.63597695148372
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2080,32.63597695148372
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2085,32.63597695148372
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2090,32.63597695148372
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2095,32.63597695148372
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2100,32.63597695148372
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2015,34.016888829198805
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2020,36.69468438735793
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2025,39.34783568482756
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2030,38.24347711887648
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2035,37.139118552925396
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2040,36.034759986974315
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2045,34.930401421023234
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2050,33.82604285507215
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2055,33.82604285507215
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2060,33.82604285507215
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2065,33.82604285507215
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2070,33.82604285507215
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2075,33.82604285507215
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2080,33.82604285507215
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2085,33.82604285507215
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2090,33.82604285507215
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2095,33.82604285507215
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2100,33.82604285507215
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2015,35.412094997663246
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2020,38.19972061018452
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2025,40.961691182699504
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2030,39.31775610955493
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2035,37.67382103641035
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2040,36.029885963265784
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2045,34.38595089012121
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2050,32.74201581697663
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2055,32.74201581697663
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2060,32.74201581697663
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2065,32.74201581697663
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2070,32.74201581697663
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2075,32.74201581697663
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2080,32.74201581697663
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2085,32.74201581697663
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2090,32.74201581697663
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2095,32.74201581697663
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2100,32.74201581697663
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2015,31.987267464593987
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2020,34.50529207215243
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2025,37.00014280539739
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2030,35.99544836925529
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2035,34.99075393311319
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2040,33.986059496971095
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2045,32.981365060829
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2050,31.9766706246869
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2055,31.9766706246869
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2060,31.9766706246869
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2065,31.9766706246869
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2070,31.9766706246869
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2075,31.9766706246869
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2080,31.9766706246869
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2085,31.9766706246869
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2090,31.9766706246869
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2095,31.9766706246869
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2100,31.9766706246869
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2015,34.79586545832132
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2020,37.53498173899923
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2025,40.24888941398872
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2030,38.91519252850343
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2035,37.58149564301815
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2040,36.24779875753286
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2045,34.91410187204758
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2050,33.58040498656229
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2055,33.58040498656229
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2060,33.58040498656229
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2065,33.58040498656229
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2070,33.58040498656229
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2075,33.58040498656229
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2080,33.58040498656229
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2085,33.58040498656229
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2090,33.58040498656229
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2095,33.58040498656229
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2100,33.58040498656229
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2015,34.28290342215057
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2020,36.98163954012951
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2025,39.65553867747302
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2030,38.54254394564947
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2035,37.42954921382592
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2040,36.31655448200237
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2045,35.20355975017882
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2050,34.09056501835527
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2055,34.09056501835527
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2060,34.09056501835527
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2065,34.09056501835527
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2070,34.09056501835527
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2075,34.09056501835527
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2080,34.09056501835527
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2085,34.09056501835527
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2090,34.09056501835527
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2095,34.09056501835527
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2100,34.09056501835527
C-EEU-BGR,C-EEU-BGR-BG315,rur,sfh,perm,2015,35.84173124204983
C-EEU-BGR,C-EEU-BGR-BG315,rur,sfh,perm,2020,38.66317764373929
C-EEU-BGR,C-EEU-BGR-BG315,rur,sfh,perm,2025,41.45865774637272
C-EEU-BGR,C-EEU-BGR-BG315,rur,sfh,perm,2030,39.79477767729137
