region_bld,urt,clim,year,value
C-EEU-CZE,rur,Zone_5A Cool Humid,2040,1.9020532120199982
C-EEU-CZE,rur,Zone_5A Cool Humid,2045,1.76108186286
C-EEU-CZE,rur,Zone_5A Cool Humid,2050,1.63576919034
C-EEU-CZE,rur,Zone_5A Cool Humid,2055,1.5216704892699988
C-EEU-CZE,rur,Zone_5A Cool Humid,2060,1.4145455730399998
C-EEU-CZE,rur,Zone_5A Cool Humid,2065,1.3136820988999984
C-EEU-CZE,rur,Zone_5A Cool Humid,2070,1.22112163628
C-EEU-CZE,rur,Zone_5A Cool Humid,2075,1.1394013199800004
C-EEU-CZE,rur,Zone_5A Cool Humid,2080,1.0687268035999984
C-EEU-CZE,rur,Zone_5A Cool Humid,2085,1.0071917795999998
C-EEU-CZE,rur,Zone_5A Cool Humid,2090,0.9528832085999986
C-EEU-CZE,rur,Zone_5A Cool Humid,2095,0.9044329626999986
C-EEU-CZE,rur,Zone_5A Cool Humid,2100,0.8595605224499993
C-EEU-CZE,urb,Zone_5A Cool Humid,2020,8.084558915999999
C-EEU-CZE,urb,Zone_5A Cool Humid,2025,8.36188385388
C-EEU-CZE,urb,Zone_5A Cool Humid,2030,8.52342656452
C-EEU-CZE,urb,Zone_5A Cool Humid,2035,8.633083460999998
C-EEU-CZE,urb,Zone_5A Cool Humid,2040,8.723348787980001
C-EEU-CZE,urb,Zone_5A Cool Humid,2045,8.81027213714
C-EEU-CZE,urb,Zone_5A Cool Humid,2050,8.89448180966
C-EEU-CZE,urb,Zone_5A Cool Humid,2055,8.96320851073
C-EEU-CZE,urb,Zone_5A Cool Humid,2060,8.99954242696
C-EEU-CZE,urb,Zone_5A Cool Humid,2065,9.002652901100001
C-EEU-CZE,urb,Zone_5A Cool Humid,2070,8.99234136372
C-EEU-CZE,urb,Zone_5A Cool Humid,2075,8.99581768002
C-EEU-CZE,urb,Zone_5A Cool Humid,2080,9.0278891964
C-EEU-CZE,urb,Zone_5A Cool Humid,2085,9.0849102204
C-EEU-CZE,urb,Zone_5A Cool Humid,2090,9.1626497914
C-EEU-CZE,urb,Zone_5A Cool Humid,2095,9.2554520373
C-EEU-CZE,urb,Zone_5A Cool Humid,2100,9.34778447755
C-EEU-EST,rur,Zone_6A Cold Humid,2020,0.47510498239999954
C-EEU-EST,rur,Zone_6A Cold Humid,2025,0.4501853981419995
C-EEU-EST,rur,Zone_6A Cold Humid,2030,0.41924370611199946
C-EEU-EST,rur,Zone_6A Cold Humid,2035,0.3906417297019997
C-EEU-EST,rur,Zone_6A Cold Humid,2040,0.36493451259
C-EEU-EST,rur,Zone_6A Cold Humid,2045,0.3415650259319995
C-EEU-EST,rur,Zone_6A Cold Humid,2050,0.3197199852199995
C-EEU-EST,rur,Zone_6A Cold Humid,2055,0.298963654012
C-EEU-EST,rur,Zone_6A Cold Humid,2060,0.27933780712799977
C-EEU-EST,rur,Zone_6A Cold Humid,2065,0.2609447584639995
C-EEU-EST,rur,Zone_6A Cold Humid,2070,0.2438707951679995
C-EEU-EST,rur,Zone_6A Cold Humid,2075,0.2281096472159995
C-EEU-EST,rur,Zone_6A Cold Humid,2080,0.2135489332359995
C-EEU-EST,rur,Zone_6A Cold Humid,2085,0.2002248049919995
C-EEU-EST,rur,Zone_6A Cold Humid,2090,0.1882338745759995
C-EEU-EST,rur,Zone_6A Cold Humid,2095,0.1774861531799995
C-EEU-EST,rur,Zone_6A Cold Humid,2100,0.16754576268
C-EEU-EST,urb,Zone_6A Cold Humid,2020,1.1299794176
C-EEU-EST,urb,Zone_6A Cold Humid,2025,1.1716952018579998
C-EEU-EST,urb,Zone_6A Cold Humid,2030,1.1902606938879998
C-EEU-EST,urb,Zone_6A Cold Humid,2035,1.206356470298
C-EEU-EST,urb,Zone_6A Cold Humid,2040,1.22249648741
C-EEU-EST,urb,Zone_6A Cold Humid,2045,1.238145574068
C-EEU-EST,urb,Zone_6A Cold Humid,2050,1.25115401478
C-EEU-EST,urb,Zone_6A Cold Humid,2055,1.260250145988
C-EEU-EST,urb,Zone_6A Cold Humid,2060,1.265928592872
C-EEU-EST,urb,Zone_6A Cold Humid,2065,1.2689846415359998
C-EEU-EST,urb,Zone_6A Cold Humid,2070,1.270478404832
C-EEU-EST,urb,Zone_6A Cold Humid,2075,1.270935152784
C-EEU-EST,urb,Zone_6A Cold Humid,2080,1.270563466764
C-EEU-EST,urb,Zone_6A Cold Humid,2085,1.2702863950080001
C-EEU-EST,urb,Zone_6A Cold Humid,2090,1.271848925424
C-EEU-EST,urb,Zone_6A Cold Humid,2095,1.27565084682
C-EEU-EST,urb,Zone_6A Cold Humid,2100,1.27930883732
C-EEU-HRV,rur,Zone_3A Warm Humid,2020,0.09443315228633681
C-EEU-HRV,rur,Zone_3A Warm Humid,2025,0.08584576288685189
C-EEU-HRV,rur,Zone_3A Warm Humid,2030,0.07782410836481721
C-EEU-HRV,rur,Zone_3A Warm Humid,2035,0.0706039066735153
C-EEU-HRV,rur,Zone_3A Warm Humid,2040,0.06408748769419409
C-EEU-HRV,rur,Zone_3A Warm Humid,2045,0.0582150467776502
C-EEU-HRV,rur,Zone_3A Warm Humid,2050,0.0529789463712404
C-EEU-HRV,rur,Zone_3A Warm Humid,2055,0.0483737202775733
C-EEU-HRV,rur,Zone_3A Warm Humid,2060,0.0443910752926275
C-EEU-HRV,rur,Zone_3A Warm Humid,2065,0.0409293667309949
C-EEU-HRV,rur,Zone_3A Warm Humid,2070,0.037909651470132304
C-EEU-HRV,rur,Zone_3A Warm Humid,2075,0.0352472382148217
C-EEU-HRV,rur,Zone_3A Warm Humid,2080,0.032886383727169996
C-EEU-HRV,rur,Zone_3A Warm Humid,2085,0.0308028269710418
C-EEU-HRV,rur,Zone_3A Warm Humid,2090,0.0289880368387032
C-EEU-HRV,rur,Zone_3A Warm Humid,2095,0.0274217926536139
C-EEU-HRV,rur,Zone_3A Warm Humid,2100,0.026089013664369602
C-EEU-HRV,rur,Zone_4A Mixed Humid,2020,1.0317614118015208
C-EEU-HRV,rur,Zone_4A Mixed Humid,2025,0.9346209563894541
C-EEU-HRV,rur,Zone_4A Mixed Humid,2030,0.845529696952152
C-EEU-HRV,rur,Zone_4A Mixed Humid,2035,0.7662480088944086
C-EEU-HRV,rur,Zone_4A Mixed Humid,2040,0.6954171898042906
C-EEU-HRV,rur,Zone_4A Mixed Humid,2045,0.6322979264122972
C-EEU-HRV,rur,Zone_4A Mixed Humid,2050,0.5764309682036918
C-EEU-HRV,rur,Zone_4A Mixed Humid,2055,0.5273644596729634
C-EEU-HRV,rur,Zone_4A Mixed Humid,2060,0.4844790759572492
C-EEU-HRV,rur,Zone_4A Mixed Humid,2065,0.4468156011048548
C-EEU-HRV,rur,Zone_4A Mixed Humid,2070,0.41337157514801437
C-EEU-HRV,rur,Zone_4A Mixed Humid,2075,0.3834896498307493
C-EEU-HRV,rur,Zone_4A Mixed Humid,2080,0.3568528423874495
C-EEU-HRV,rur,Zone_4A Mixed Humid,2085,0.3332849783187522
C-EEU-HRV,rur,Zone_4A Mixed Humid,2090,0.3123799617437322
C-EEU-HRV,rur,Zone_4A Mixed Humid,2095,0.2937528364770552
C-EEU-HRV,rur,Zone_4A Mixed Humid,2100,0.2770644995020018
C-EEU-HRV,rur,Zone_4C Mixed Marine,2020,0.0760316117281424
C-EEU-HRV,rur,Zone_4C Mixed Marine,2025,0.0698579613039976
