region_bld,region_nuts,urt,arch,year,value
C-EEU-POL,C-EEU-POL-PL428,rur,mfh,2055,3.1288815574172077
C-EEU-POL,C-EEU-POL-PL428,rur,mfh,2015,3.1288815574172077
C-EEU-POL,C-EEU-POL-PL428,rur,mfh,2065,3.1288815574172077
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2095,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2090,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,rur,mfh,2060,3.1288815574172077
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2080,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2075,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2070,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2065,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2060,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2055,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2050,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2045,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2040,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2085,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2030,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2035,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,rur,mfh,2070,3.1288815574172077
C-EEU-POL,C-EEU-POL-PL428,rur,mfh,2075,3.1288815574172077
C-EEU-POL,C-EEU-POL-PL428,rur,mfh,2080,3.1288815574172077
C-EEU-POL,C-EEU-POL-PL428,rur,mfh,2085,3.1288815574172077
C-EEU-POL,C-EEU-POL-PL428,rur,mfh,2100,3.1288815574172077
C-EEU-POL,C-EEU-POL-PL428,rur,mfh,2095,3.1288815574172077
C-EEU-POL,C-EEU-POL-PL428,sub,mfh,2030,2.6199670872348912
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2015,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2020,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,urb,mfh,2025,2.29953945786084
C-EEU-POL,C-EEU-POL-PL428,rur,mfh,2090,3.1288815574172077
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2100,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2045,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2040,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2035,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2030,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2025,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2020,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2025,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2020,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2035,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2040,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2045,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2050,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2055,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2060,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2065,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2070,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2015,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2075,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2080,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2085,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2090,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2095,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2100,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2050,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2055,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2015,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2065,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2095,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2090,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2060,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2080,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2075,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2070,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2065,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2060,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2055,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2050,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2045,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2040,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2085,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2030,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2035,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2070,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2075,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2080,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2085,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2100,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2095,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL428,sub,sfh,2030,3.3330045279838307
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2015,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2020,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,urb,sfh,2025,2.925370880676456
C-EEU-POL,C-EEU-POL-PL428,rur,sfh,2090,3.9804226737073094
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2100,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2045,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2040,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2035,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2030,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2025,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2020,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2025,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2020,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2035,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2040,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2045,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2050,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2055,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2060,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2065,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2070,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2015,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2075,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2080,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2085,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2090,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2095,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2100,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2050,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2055,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2015,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2065,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2095,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2090,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2060,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2080,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2075,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2070,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2065,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2060,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2055,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2050,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2045,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2040,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2085,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2030,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2035,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2070,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2075,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2080,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2085,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2100,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2095,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,sub,mfh,2030,2.4898227689812615
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2015,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2020,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,urb,mfh,2025,2.185312070616647
C-EEU-POL,C-EEU-POL-PL431,rur,mfh,2090,2.973457407560355
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2100,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2045,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2040,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2035,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2030,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2025,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2020,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2025,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2020,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2035,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2040,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2045,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2050,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2055,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2060,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2065,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2070,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2015,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2075,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2080,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2085,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2090,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2095,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2100,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2050,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2055,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2015,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2065,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2095,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2090,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2060,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2080,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2075,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2070,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2065,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2060,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2055,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2050,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2045,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2040,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2085,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2030,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2035,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2070,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2075,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2080,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2085,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2100,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2095,3.984526597524256
C-EEU-POL,C-EEU-POL-PL431,sub,sfh,2030,3.3364409461197075
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2015,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2020,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,urb,sfh,2025,2.9283870174575855
C-EEU-POL,C-EEU-POL-PL431,rur,sfh,2090,3.984526597524256
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2100,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2045,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2040,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2035,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2030,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2025,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2020,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2025,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2020,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2035,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2040,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2045,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2050,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2055,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2060,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2065,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2070,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2015,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2075,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2080,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2085,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2090,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2095,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2100,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2050,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2055,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2015,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2065,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2095,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2090,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2060,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2080,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2075,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2070,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2065,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2060,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2055,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2050,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2045,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2040,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2085,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2030,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2035,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2070,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2075,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2080,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2085,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2100,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2095,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,sub,mfh,2030,2.4793512484256883
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2015,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2020,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,urb,mfh,2025,2.1761212396254246
C-EEU-POL,C-EEU-POL-PL432,rur,mfh,2090,2.9609518506378723
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2100,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2045,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2040,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2035,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2030,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2025,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2020,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2025,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2020,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2035,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2040,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2045,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2050,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2055,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2060,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2065,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2070,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2015,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2075,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2080,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2085,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2090,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2095,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2100,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2050,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2055,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2015,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2065,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2095,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2090,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2060,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2080,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2075,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2070,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2065,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2060,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2055,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2050,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2045,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2040,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2085,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2030,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2035,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2070,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2075,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2080,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2085,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2100,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2095,4.026843525886812
C-EEU-POL,C-EEU-POL-PL432,sub,sfh,2030,3.371875000591968
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2015,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2020,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,urb,sfh,2025,2.9594874105915117
C-EEU-POL,C-EEU-POL-PL432,rur,sfh,2090,4.026843525886812
C-EEU-POL,C-EEU-POL-PL514,urb,mfh,2100,1.916354857567401
C-EEU-POL,C-EEU-POL-PL514,rur,mfh,2045,2.6074992324277746
C-EEU-POL,C-EEU-POL-PL514,rur,mfh,2040,2.6074992324277746
C-EEU-POL,C-EEU-POL-PL514,rur,mfh,2035,2.6074992324277746
C-EEU-POL,C-EEU-POL-PL514,rur,mfh,2030,2.6074992324277746
C-EEU-POL,C-EEU-POL-PL514,rur,mfh,2025,2.6074992324277746
C-EEU-POL,C-EEU-POL-PL514,rur,mfh,2020,2.6074992324277746
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2025,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2020,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2035,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2040,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2045,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2050,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2055,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2060,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2065,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2070,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2015,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2075,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2080,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2085,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2090,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2095,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,sub,mfh,2100,2.183387911490727
C-EEU-POL,C-EEU-POL-PL514,rur,mfh,2050,2.6074992324277746
C-EEU-POL,C-EEU-POL-PL514,rur,mfh,2055,2.6074992324277746
C-EEU-POL,C-EEU-POL-PL514,rur,mfh,2015,2.6074992324277746
C-EEU-POL,C-EEU-POL-PL514,rur,mfh,2065,2.6074992324277746
C-EEU-POL,C-EEU-POL-PL514,urb,mfh,2095,1.916354857567401
C-EEU-POL,C-EEU-POL-PL514,urb,mfh,2090,1.916354857567401
C-EEU-POL,C-EEU-POL-PL514,rur,mfh,2060,2.6074992324277746
C-EEU-POL,C-EEU-POL-PL514,urb,mfh,2080,1.916354857567401
C-EEU-POL,C-EEU-POL-PL514,urb,mfh,2075,1.916354857567401
C-EEU-POL,C-EEU-POL-PL514,urb,mfh,2070,1.916354857567401
C-EEU-POL,C-EEU-POL-PL514,urb,mfh,2065,1.916354857567401
C-EEU-POL,C-EEU-POL-PL514,urb,mfh,2060,1.916354857567401
C-EEU-POL,C-EEU-POL-PL514,urb,mfh,2055,1.916354857567401
C-EEU-POL,C-EEU-POL-PL514,urb,mfh,2050,1.916354857567401
C-EEU-POL,C-EEU-POL-PL514,urb,mfh,2045,1.916354857567401
C-EEU-POL,C-EEU-POL-PL514,urb,mfh,2040,1.916354857567401
C-EEU-POL,C-EEU-POL-PL514,urb,mfh,2085,1.916354857567401
C-EEU-POL,C-EEU-POL-PL514,urb,mfh,2030,1.916354857567401
C-EEU-POL,C-EEU-POL-PL514,urb,mfh,2035,1.916354857567401
C-EEU-POL,C-EEU-POL-PL514,rur,mfh,2070,2.6074992324277746
C-EEU-POL,C-EEU-POL-PL514,rur,mfh,2075,2.6074992324277746
