urt,year,region_bld,region_nuts,clim,arch,Occupied conventional dwellings,Unoccupied conventional dwellings,mat
rur,2050,C-WEU-DEU,C-WEU-DEU-DEG0T,Zone_5A Cool Humid,sfh,0.35290779068447536,0.2659421447978264,perm
rur,2050,C-WEU-DEU,C-WEU-DEU-DEG0U,Zone_5A Cool Humid,mfh,0.6370986779981114,0.7307148912122068,perm
rur,2050,C-WEU-DEU,C-WEU-DEU-DEG0U,Zone_5A Cool Humid,sfh,0.36290132200188857,0.26928510878779316,perm
rur,2050,C-WEU-DEU,C-WEU-DEU-DEG0V,Zone_5A Cool Humid,mfh,0.6123253314224293,0.777396420691346,perm
rur,2050,C-WEU-DEU,C-WEU-DEU-DEG0V,Zone_5A Cool Humid,sfh,0.38767466857757077,0.22260357930865407,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK011,Zone_5A Cool Humid,mfh,0.9078838460477308,0.9690651558073654,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK011,Zone_5A Cool Humid,sfh,0.09211615395226928,0.03093484419263456,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK012,Zone_5A Cool Humid,mfh,0.6319775360952201,0.8681066176470589,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK012,Zone_5A Cool Humid,sfh,0.3680224639047799,0.13189338235294118,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK013,Zone_5A Cool Humid,mfh,0.3912862738027266,0.8857714909771699,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK013,Zone_5A Cool Humid,sfh,0.6087137261972734,0.1142285090228301,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK014,Zone_5A Cool Humid,mfh,0.18909127503270604,0.7459165154264973,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK014,Zone_5A Cool Humid,sfh,0.8109087249672939,0.2540834845735027,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK021,Zone_5A Cool Humid,mfh,0.40714635709170405,0.724693637737116,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK021,Zone_5A Cool Humid,sfh,0.592853642908296,0.275306362262884,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK022,Zone_5A Cool Humid,mfh,0.3524218373259174,0.8330820377190598,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK022,Zone_5A Cool Humid,sfh,0.6475781626740826,0.16691796228094025,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK031,Zone_5A Cool Humid,mfh,0.3956828352760288,0.6928655815174587,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK031,Zone_5A Cool Humid,sfh,0.6043171647239711,0.30713441848254136,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK032,Zone_5A Cool Humid,mfh,0.3698948153674002,0.7858983272667784,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK032,Zone_5A Cool Humid,sfh,0.6301051846325998,0.21410167273322153,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK041,Zone_5A Cool Humid,mfh,0.2949431555121148,0.7793468904669679,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK041,Zone_5A Cool Humid,sfh,0.7050568444878852,0.22065310953303208,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK042,Zone_5A Cool Humid,mfh,0.4563570839944405,0.7988502269288956,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK042,Zone_5A Cool Humid,sfh,0.5436429160055595,0.20114977307110438,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK050,Zone_5A Cool Humid,mfh,0.38473555806023596,0.7762777684345712,perm
rur,2050,C-WEU-DNK,C-WEU-DNK-DK050,Zone_5A Cool Humid,sfh,0.615264441939764,0.22372223156542878,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES111,Zone_3C Warm Marine,mfh,0.6522435329553509,0.6193872693038477,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES111,Zone_3C Warm Marine,sfh,0.3477564670446492,0.3806127306961523,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES112,Zone_4C Mixed Marine,mfh,0.5553545242976268,0.4334075994798835,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES112,Zone_4C Mixed Marine,sfh,0.4446454757023732,0.5665924005201165,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES113,Zone_4C Mixed Marine,mfh,0.5280355164278554,0.2952673783282449,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES113,Zone_4C Mixed Marine,sfh,0.47196448357214466,0.7047326216717551,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES114,Zone_4C Mixed Marine,mfh,0.5683224023338963,0.5575028887292715,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES114,Zone_4C Mixed Marine,sfh,0.43167759766610364,0.4424971112707286,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES120,Zone_4C Mixed Marine,mfh,0.7994839636082162,0.5504497303374735,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES120,Zone_4C Mixed Marine,sfh,0.2005160363917838,0.4495502696625266,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES130,Zone_4A Mixed Humid,mfh,0.7934942367056782,0.7397662228528527,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES130,Zone_4A Mixed Humid,sfh,0.20650576329432177,0.26023377714714735,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES211,Zone_4A Mixed Humid,mfh,0.8823453893172238,0.6887940005023503,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES211,Zone_4A Mixed Humid,sfh,0.11765461068277618,0.3112059994976497,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES212,Zone_3A Warm Humid,mfh,0.9389681116678117,0.9027067698184554,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES212,Zone_3A Warm Humid,sfh,0.06103188833218828,0.09729323018154458,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES213,Zone_4A Mixed Humid,mfh,0.9410640457196097,0.8718019765401311,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES213,Zone_4A Mixed Humid,sfh,0.058935954280390314,0.12819802345986886,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES220,Zone_4A Mixed Humid,mfh,0.7974356072873704,0.740064822410802,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES220,Zone_4A Mixed Humid,sfh,0.2025643927126296,0.25993517758919804,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES230,Zone_4A Mixed Humid,mfh,0.8518782457071377,0.6210655748095377,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES230,Zone_4A Mixed Humid,sfh,0.14812175429286228,0.37893442519046233,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES241,Zone_4A Mixed Humid,mfh,0.6643024162120031,0.602861837265192,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES241,Zone_4A Mixed Humid,sfh,0.33569758378799686,0.397138162734808,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES242,Zone_4A Mixed Humid,mfh,0.5386447123105607,0.3023671722079056,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES242,Zone_4A Mixed Humid,sfh,0.4613552876894394,0.6976328277920945,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES243,Zone_3B Warm Dry,mfh,0.8464945621876933,0.5499170074086069,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES243,Zone_3B Warm Dry,sfh,0.1535054378123068,0.45008299259139306,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES300,Zone_3A Warm Humid,mfh,0.8925076681085332,0.7955806256118596,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES300,Zone_3A Warm Humid,sfh,0.10749233189146677,0.20441937438814042,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES411,Zone_4C Mixed Marine,mfh,0.5679835961416276,0.345772761296931,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES411,Zone_4C Mixed Marine,sfh,0.4320164038583723,0.654227238703069,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES412,Zone_4C Mixed Marine,mfh,0.758619779987865,0.41752251155999026,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES412,Zone_4C Mixed Marine,sfh,0.24138022001213497,0.5824774884400097,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES413,Zone_4C Mixed Marine,mfh,0.6261305155455403,0.41639403501300243,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES413,Zone_4C Mixed Marine,sfh,0.3738694844544596,0.5836059649869976,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES414,Zone_4C Mixed Marine,mfh,0.6801715779886593,0.4188046677661107,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES414,Zone_4C Mixed Marine,sfh,0.3198284220113406,0.5811953322338893,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES415,Zone_4A Mixed Humid,mfh,0.6571428571428571,0.4380720010974582,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES415,Zone_4A Mixed Humid,sfh,0.34285714285714286,0.5619279989025417,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES416,Zone_4C Mixed Marine,mfh,0.557423147191993,0.3384589073043316,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES416,Zone_4C Mixed Marine,sfh,0.442576852808007,0.6615410926956684,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES417,Zone_4A Mixed Humid,mfh,0.6819399146183014,0.3623586989475508,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES417,Zone_4A Mixed Humid,sfh,0.3180600853816986,0.6376413010524492,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES418,Zone_4C Mixed Marine,mfh,0.7810530416514008,0.564529507161692,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES418,Zone_4C Mixed Marine,sfh,0.21894695834859917,0.4354704928383079,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES419,Zone_4A Mixed Humid,mfh,0.5083463607217614,0.26266968325791856,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES419,Zone_4A Mixed Humid,sfh,0.4916536392782385,0.7373303167420815,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES421,Zone_3A Warm Humid,mfh,0.6939410458576538,0.405506869703331,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES421,Zone_3A Warm Humid,sfh,0.3060589541423462,0.594493130296669,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES422,Zone_3A Warm Humid,mfh,0.48718879291572914,0.39436619718309857,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES422,Zone_3A Warm Humid,sfh,0.5128112070842709,0.6056338028169014,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES423,Zone_4A Mixed Humid,mfh,0.45405094474108715,0.2530709332323495,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES423,Zone_4A Mixed Humid,sfh,0.5459490552589128,0.7469290667676505,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES424,Zone_4A Mixed Humid,mfh,0.5424861819830422,0.26957397812320094,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES424,Zone_4A Mixed Humid,sfh,0.45751381801695784,0.7304260218767991,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES425,Zone_3A Warm Humid,mfh,0.4345968854058054,0.33520687700736823,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES425,Zone_3A Warm Humid,sfh,0.5654031145941946,0.6647931229926318,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES431,Zone_3A Warm Humid,mfh,0.5059052067861691,0.3177281332828474,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES431,Zone_3A Warm Humid,sfh,0.4940947932138308,0.6822718667171526,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES432,Zone_3A Warm Humid,mfh,0.49181703734788085,0.3071942720036562,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES432,Zone_3A Warm Humid,sfh,0.5081829626521192,0.6928057279963439,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES511,Zone_3A Warm Humid,mfh,0.8516475250196948,0.7659049427264717,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES511,Zone_3A Warm Humid,sfh,0.1483524749803052,0.2340950572735283,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES512,Zone_3A Warm Humid,mfh,0.6419087276268511,0.6902062277212005,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES512,Zone_3A Warm Humid,sfh,0.35809127237314886,0.3097937722787995,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES513,Zone_4A Mixed Humid,mfh,0.6732057840730993,0.5987604169084705,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES513,Zone_4A Mixed Humid,sfh,0.32679421592690067,0.4012395830915295,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES514,Zone_3A Warm Humid,mfh,0.7006480031809935,0.6881407022117896,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES514,Zone_3A Warm Humid,sfh,0.2993519968190064,0.3118592977882104,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES521,Zone_3A Warm Humid,mfh,0.784873476091885,0.725793249635884,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES521,Zone_3A Warm Humid,sfh,0.215126523908115,0.27420675036411596,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES522,Zone_3A Warm Humid,mfh,0.7393542742736006,0.6479775653821918,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES522,Zone_3A Warm Humid,sfh,0.2606457257263994,0.3520224346178082,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES523,Zone_3A Warm Humid,mfh,0.8190888413256718,0.6580249007999894,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES523,Zone_3A Warm Humid,sfh,0.18091115867432822,0.34197509920001057,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES531,Zone_3B Warm Dry,mfh,0.7697234781469104,0.6635169959504233,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES531,Zone_3B Warm Dry,sfh,0.23027652185308958,0.33648300404957665,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES532,Zone_3A Warm Humid,mfh,0.7424657293548831,0.6004619506636691,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES532,Zone_3A Warm Humid,sfh,0.2575342706451169,0.39953804933633086,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES533,Zone_3A Warm Humid,mfh,0.6749247449319374,0.5981659388646288,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES533,Zone_3A Warm Humid,sfh,0.32507525506806256,0.4018340611353712,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES611,Zone_3B Warm Dry,mfh,0.6086645001151514,0.6369588505891991,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES611,Zone_3B Warm Dry,sfh,0.3913354998848486,0.36304114941080096,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES612,Zone_3A Warm Humid,mfh,0.7111500657627948,0.6732976409570018,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES612,Zone_3A Warm Humid,sfh,0.28884993423720523,0.32670235904299816,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES613,Zone_3A Warm Humid,mfh,0.611794682670064,0.4347651475467086,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES613,Zone_3A Warm Humid,sfh,0.38820531732993596,0.5652348524532914,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES614,Zone_3A Warm Humid,mfh,0.559077581208083,0.5504977344668315,perm
rur,2050,C-WEU-ESP,C-WEU-ESP-ES614,Zone_3A Warm Humid,sfh,0.44092241879191696,0.44950226553316847,perm
