region_bld,clim,urt,arch,eneff,value
C-EEU-HRV,Zone_5A Cool Humid,urb,inf,ns,924.7724611016635
C-EEU-HRV,Zone_4C Mixed Marine,rur,inf,ns,924.7724611016635
C-EEU-HRV,Zone_4C Mixed Marine,urb,inf,ns,924.7724611016635
C-EEU-HRV,Zone_3A Warm Humid,rur,inf,ns,924.7724611016635
C-EEU-HRV,Zone_3A Warm Humid,urb,inf,ns,924.7724611016635
C-EEU-HUN,Zone_4A Mixed Humid,rur,inf,ns,1039.738981546686
C-EEU-HUN,Zone_4A Mixed Humid,urb,inf,ns,1039.738981546686
C-EEU-HUN,Zone_5A Cool Humid,rur,inf,ns,1039.738981546686
C-EEU-HUN,Zone_5A Cool Humid,urb,inf,ns,1039.738981546686
C-WEU-IRL,Zone_5A Cool Humid,rur,inf,ns,1686.4891950196882
C-WEU-IRL,Zone_5A Cool Humid,urb,inf,ns,1686.4891950196882
C-WEU-IRL,Zone_4A Mixed Humid,rur,inf,ns,1686.4891950196882
C-WEU-IRL,Zone_4A Mixed Humid,urb,inf,ns,1686.4891950196882
C-WEU-ITA,Zone_4A Mixed Humid,rur,inf,ns,1128.6723366300475
C-WEU-ITA,Zone_4A Mixed Humid,urb,inf,ns,1128.6723366300475
C-WEU-ITA,Zone_5A Cool Humid,rur,inf,ns,1128.6723366300475
C-WEU-ITA,Zone_5A Cool Humid,urb,inf,ns,1128.6723366300475
C-WEU-ITA,Zone_7A Very cold Humid,rur,inf,ns,1128.6723366300475
C-WEU-ITA,Zone_7A Very cold Humid,urb,inf,ns,1128.6723366300475
C-WEU-ITA,Zone_6A Cold Humid,rur,inf,ns,1128.6723366300475
C-WEU-ITA,Zone_6A Cold Humid,urb,inf,ns,1128.6723366300475
C-WEU-ITA,Zone_3A Warm Humid,rur,inf,ns,1128.6723366300475
C-WEU-ITA,Zone_3A Warm Humid,urb,inf,ns,1128.6723366300475
C-WEU-ITA,Zone_4C Mixed Marine,rur,inf,ns,1128.6723366300475
C-WEU-ITA,Zone_4C Mixed Marine,urb,inf,ns,1128.6723366300475
C-WEU-ITA,Zone_5C Cool Marine,rur,inf,ns,1128.6723366300475
C-WEU-ITA,Zone_5C Cool Marine,urb,inf,ns,1128.6723366300475
C-EEU-LTU,Zone_6A Cold Humid,rur,inf,ns,1430.9263210978802
C-EEU-LTU,Zone_6A Cold Humid,urb,inf,ns,1430.9263210978802
C-EEU-LTU,Zone_5A Cool Humid,rur,inf,ns,1430.9263210978802
C-EEU-LTU,Zone_5A Cool Humid,urb,inf,ns,1430.9263210978802
C-WEU-LUX,Zone_5A Cool Humid,rur,inf,ns,1713.930956509973
