region_bld,region_nuts,urt,arch,mat,year,value
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2015,34.39135740303677
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2020,37.098630973977386
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2025,39.7809889924828
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2030,35.599052063551454
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2035,31.41711513462011
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2040,27.23517820568877
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2045,23.053241276757426
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2050,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2055,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2060,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2065,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2070,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2075,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2080,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2085,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2090,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2095,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,rur,mfh,perm,2100,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2015,43.27488883209893
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2020,46.681470354466654
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2025,50.05670046979876
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2030,43.83394292366444
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2035,37.61118537753011
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2040,31.388427831395788
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2045,25.165670285261463
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2050,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2055,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2060,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2065,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2070,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2075,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2080,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2085,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2090,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2095,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,rur,sfh,perm,2100,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2015,32.3393933303245
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2020,34.88513714196465
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2025,37.40745197401969
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2030,33.70022244878097
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2035,29.99299292354225
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2040,26.28576339830353
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2045,22.578533873064806
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2050,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2055,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2060,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2065,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2070,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2075,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2080,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2085,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2090,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2095,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,urb,mfh,perm,2100,18.871304347826086
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2015,42.5218335606772
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2020,45.869134886745336
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2025,49.18563036501342
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2030,43.13708683983616
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2035,37.08854331465891
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2040,31.039999789481648
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2045,24.991456264304393
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2050,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2055,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2060,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2065,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2070,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2075,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2080,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2085,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2090,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2095,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG311,urb,sfh,perm,2100,18.942912739127138
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2015,35.45572604611439
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2020,38.24678628076162
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2025,41.01215985840727
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2030,36.56534303925683
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2035,32.11852622010638
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2040,27.671709400955937
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2045,23.22489258180549
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2050,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2055,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2060,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2065,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2070,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2075,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2080,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2085,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2090,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2095,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,rur,mfh,perm,2100,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2015,37.09539588561687
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2020,40.015530254515
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2025,42.90879008053285
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2030,38.03863054001412
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2035,33.16847099949538
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2040,28.29831145897664
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2045,23.428151918457907
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2050,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2055,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2060,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2065,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2070,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2075,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2080,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2085,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2090,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2095,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,rur,sfh,perm,2100,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2015,33.340256302773255
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2020,35.96478763811201
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2025,38.56516489683276
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2030,34.60774706999722
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2035,30.650329243161675
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2040,26.692911416326133
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2045,22.735493589490588
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2050,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2055,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2060,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2065,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2070,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2075,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2080,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2085,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2090,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2095,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,urb,mfh,perm,2100,18.778075762655046
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2015,36.44987410217512
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2020,39.31919326601422
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2025,42.16210554238171
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2030,37.441282909493204
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2035,32.7204602766047
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2040,27.999637643716184
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2045,23.278815010827678
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2050,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2055,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2060,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2065,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2070,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2075,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2080,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2085,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2090,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2095,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG312,urb,sfh,perm,2100,18.55799237793917
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2015,31.156475412550225
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2020,33.60910039793711
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2025,36.03915341014656
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2030,32.550503131753054
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2035,29.061852853359543
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2040,25.573202574966036
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2045,22.084552296572525
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2050,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2055,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2060,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2065,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2070,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2075,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2080,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2085,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2090,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2095,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,rur,mfh,perm,2100,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2015,34.41615181859671
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2020,37.125377192025525
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2025,39.80966905751512
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2030,35.47249888492239
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2035,31.135328712329652
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2040,26.798158539736914
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2045,22.46098836714418
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2050,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2055,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2060,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2065,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2070,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2075,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2080,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2085,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2090,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2095,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,rur,sfh,perm,2100,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2015,29.297520924954128
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2020,31.603809785393658
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2025,33.88887341712732
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2030,30.830279137337662
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2035,27.771684857548
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2040,24.713090577758337
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2045,21.654496297968677
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2050,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2055,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2060,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2065,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2070,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2075,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2080,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2085,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2090,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2095,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,urb,mfh,perm,2100,18.595902018179018
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2015,33.81725335233835
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2020,36.4793336887551
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2025,39.116914395862544
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2030,34.918295155600326
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2035,30.7196759153381
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2040,26.521056675075883
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2045,22.32243743481366
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2050,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2055,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2060,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2065,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2070,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2075,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2080,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2085,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2090,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2095,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG313,urb,sfh,perm,2100,18.12381819455144
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2015,34.016888829198805
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2020,36.69468438735793
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2025,39.34783568482756
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2030,35.26856201929959
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2035,31.189288353771612
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2040,27.110014688243638
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2045,23.030741022715667
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2050,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2055,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2060,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2065,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2070,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2075,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2080,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2085,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2090,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2095,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,rur,mfh,perm,2100,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2015,35.412094997663246
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2020,38.19972061018452
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2025,40.961691182699504
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2030,36.38299566352052
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2035,31.804300144341536
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2040,27.225604625162553
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2045,22.646909105983568
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2050,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2055,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2060,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2065,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2070,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2075,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2080,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2085,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2090,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2095,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,rur,sfh,perm,2100,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2015,31.987267464593987
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2020,34.50529207215243
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2025,37.00014280539739
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2030,33.39040771575545
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2035,29.78067262611351
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2040,26.17093753647157
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2045,22.561202446829633
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2050,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2055,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2060,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2065,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2070,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2075,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2080,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2085,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2090,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2095,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,urb,mfh,perm,2100,18.951467357187692
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2015,34.79586545832132
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2020,37.53498173899923
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2025,40.24888941398872
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2030,35.8127542485519
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2035,31.376619083115067
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2040,26.94048391767824
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2045,22.504348752241413
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2050,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2055,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2060,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2065,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2070,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2075,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2080,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2085,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2090,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2095,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG314,urb,sfh,perm,2100,18.068213586804585
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2015,34.28290342215057
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2020,36.98163954012951
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2025,39.65553867747302
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2030,35.43670768409521
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2035,31.21787669071741
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2040,26.999045697339607
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2045,22.780214703961803
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2050,18.561383710584
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2055,18.561383710584
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2060,18.561383710584
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2065,18.561383710584
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2070,18.561383710584
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2075,18.561383710584
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2080,18.561383710584
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2085,18.561383710584
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2090,18.561383710584
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2095,18.561383710584
C-EEU-BGR,C-EEU-BGR-BG315,rur,mfh,perm,2100,18.561383710584
C-EEU-BGR,C-EEU-BGR-BG315,rur,sfh,perm,2015,35.84173124204983
C-EEU-BGR,C-EEU-BGR-BG315,rur,sfh,perm,2020,38.66317764373929
C-EEU-BGR,C-EEU-BGR-BG315,rur,sfh,perm,2025,41.45865774637272
C-EEU-BGR,C-EEU-BGR-BG315,rur,sfh,perm,2030,36.79140653918156
