region_bld,region_gea,region_nuts,urt,clim,mat,arch,yr_con,bld_age,value
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.015032675041192434
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.02055687493750162
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.02273094380064403
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.022434669836211462
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.02053649239555214
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.02382839986945363
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.040940267955023917
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.04190071499946642
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.519630955499287
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.10270962484356355
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,sfh,1965,p2,0.034220198899769384
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,sfh,1970,p2,0.046301941137399855
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,sfh,1975,p2,0.04652194515682027
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.04265429562811437
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,sfh,1985,p2,0.015032675041192434
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,sfh,1990,p2,0.02055687493750162
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,sfh,1995,p3,0.02273094380064403
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.022434669836211462
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,sfh,2005,p3,0.02053649239555214
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.02382839986945363
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.040940267955023917
C-WEU-BEL,WEU,C-WEU-BEL-BE100,urb,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.04190071499946642
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.41066244736773283
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.13978607108298244
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,mfh,1965,p2,0.046103279774279624
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,mfh,1970,p2,0.062380448243512646
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,mfh,1975,p2,0.06267684940963426
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.057466145380325115
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.01624569755404852
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.022215658355943593
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.02456515803683898
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.024244977017418193
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.01791240903708414
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.020767403709731767
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.0462902424353375
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.04868321259513037
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.41066244736773283
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.13978607108298244
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,sfh,1965,p2,0.046103279774279624
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,sfh,1970,p2,0.062380448243512646
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,sfh,1975,p2,0.06267684940963426
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.057466145380325115
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,sfh,1985,p2,0.01624569755404852
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,sfh,1990,p2,0.022215658355943593
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,sfh,1995,p3,0.02456515803683898
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.024244977017418193
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,sfh,2005,p3,0.01791240966710872
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.02076740307970719
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.0462902424353375
C-WEU-BEL,WEU,C-WEU-BEL-BE211,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.04868321259513037
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.41066244736773283
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.13978607108298244
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,mfh,1965,p2,0.046103279774279624
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,mfh,1970,p2,0.062380448243512646
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,mfh,1975,p2,0.06267684940963426
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.057466145380325115
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.01624569755404852
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.022215658355943593
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.02456515803683898
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.024244977017418193
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.0179048711668558
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.020774941579960113
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.0462902424353375
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.04868321259513037
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.41066244736773283
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.13978607108298244
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,sfh,1965,p2,0.046103279774279624
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,sfh,1970,p2,0.062380448243512646
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,sfh,1975,p2,0.06267684940963426
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.057466145380325115
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,sfh,1985,p2,0.01624569755404852
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,sfh,1990,p2,0.022215658355943593
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,sfh,1995,p3,0.02456515803683898
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.024244977017418193
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,sfh,2005,p3,0.0179048711668558
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.020774941579960113
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.0462902424353375
C-WEU-BEL,WEU,C-WEU-BEL-BE211,urb,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.04868321259513037
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.3304782708668657
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.1346286502644286
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,mfh,1965,p2,0.05069147278097736
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,mfh,1970,p2,0.06858854315100835
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,mfh,1975,p2,0.06891444212648831
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.06318516944210084
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.022129270808946482
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.030261324164267543
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.03346172319490877
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.03302558479807634
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.022760738583446138
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.026388491124532707
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.05001149689583812
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.06547482179811451
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.3304782708668657
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.1346286502644286
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,sfh,1965,p2,0.05069147278097736
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,sfh,1970,p2,0.06858854315100835
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,sfh,1975,p2,0.06891444212648831
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.06318516944210084
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,sfh,1985,p2,0.022129270808946482
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,sfh,1990,p2,0.030261324164267543
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,sfh,1995,p3,0.03346172319490877
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.03302558479807634
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,sfh,2005,p3,0.02276073938399869
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.026388490323980156
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.05001149689583812
C-WEU-BEL,WEU,C-WEU-BEL-BE212,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.06547482179811451
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.3304782708668657
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.1346286502644286
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,mfh,1965,p2,0.05069147278097736
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,mfh,1970,p2,0.06858854315100835
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,mfh,1975,p2,0.06891444212648831
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.06318516944210084
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.022129270808946482
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.030261324164267543
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.03346172319490877
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.03302558479807634
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.0227511604472285
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.026398069260750348
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.05001149689583812
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.06547482179811451
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.3304782708668657
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.1346286502644286
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,sfh,1965,p2,0.05069147278097736
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,sfh,1970,p2,0.06858854315100835
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,sfh,1975,p2,0.06891444212648831
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.06318516944210084
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,sfh,1985,p2,0.022129270808946482
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,sfh,1990,p2,0.030261324164267543
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,sfh,1995,p3,0.03346172319490877
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.03302558479807634
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,sfh,2005,p3,0.0227511604472285
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.026398069260750348
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.05001149689583812
C-WEU-BEL,WEU,C-WEU-BEL-BE212,urb,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.06547482179811451
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.14973775578045356
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.12831498854990028
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,mfh,1965,p2,0.07230730483568364
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,mfh,1970,p2,0.09783603485508713
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,mfh,1975,p2,0.09830090350602343
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.09012855727598411
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.03285871488667347
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.04493361897875422
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.04968574118735909
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.0490381397658584
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.030429383843344752
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.035279414265542
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.06570879810888676
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.05544064416044914
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.14973775578045356
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.12831498854990028
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,sfh,1965,p2,0.07230730483568364
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,sfh,1970,p2,0.09783603485508713
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,sfh,1975,p2,0.09830090350602343
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.09012855727598411
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,sfh,1985,p2,0.03285871488667347
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,sfh,1990,p2,0.04493361897875422
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,sfh,1995,p3,0.04968574118735909
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.0490381397658584
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,sfh,2005,p3,0.03042938491362289
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.03527941319526387
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.06570879810888676
C-WEU-BEL,WEU,C-WEU-BEL-BE213,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.05544064416044914
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.14973775578045356
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.12831498854990028
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,mfh,1965,p2,0.07230730483568364
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,mfh,1970,p2,0.09783603485508713
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,mfh,1975,p2,0.09830090350602343
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.09012855727598411
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.03285871488667347
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.04493361897875422
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.04968574118735909
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.0490381397658584
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.030416578600562242
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.03529221950832452
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.06570879810888676
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.05544064416044914
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.14973775578045356
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.12831498854990028
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,sfh,1965,p2,0.07230730483568364
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,sfh,1970,p2,0.09783603485508713
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,sfh,1975,p2,0.09830090350602343
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.09012855727598411
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,sfh,1985,p2,0.03285871488667347
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,sfh,1990,p2,0.04493361897875422
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,sfh,1995,p3,0.04968574118735909
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.0490381397658584
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,sfh,2005,p3,0.030416578600562242
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.03529221950832452
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.06570879810888676
C-WEU-BEL,WEU,C-WEU-BEL-BE213,urb,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.05544064416044914
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.3052566225165563
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.12075745033112582
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,mfh,1965,p2,0.05527514213353942
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,mfh,1970,p2,0.0747905172884837
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,mfh,1975,p2,0.0751458849904375
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.06889855492528771
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.029875889512036912
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.04085466642913893
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.04517540382077552
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.044586589906922804
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.029326763431333624
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.0340010511382028
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.03880380794701987
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.037251655629139076
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.3052566225165563
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.12075745033112582
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,sfh,1965,p2,0.05527514213353942
C-WEU-BEL,WEU,C-WEU-BEL-BE223,rur,Zone_4A Mixed Humid,perm,sfh,1970,p2,0.0747905172884837
