region_bld,inc_cl,mat,year,value
R32ANUZ,q3,sub,2080,0.0
R32ANUZ,q3,sub,2085,0.0
R32ANUZ,q3,sub,2090,0.0
R32ANUZ,q3,sub,2095,0.0
R32ANUZ,q3,sub,2100,0.0
R32BRA,q1,perm,2015,0.6655
R32BRA,q1,perm,2020,0.675565113
R32BRA,q1,perm,2025,0.6889428615
R32BRA,q1,perm,2030,0.705157493
R32BRA,q1,perm,2035,0.7237332535000001
R32BRA,q1,perm,2040,0.7441943900000001
R32BRA,q1,perm,2045,0.76606515
R32BRA,q1,perm,2050,0.7888697800000001
R32BRA,q1,perm,2055,0.8121534775
R32BRA,q1,perm,2060,0.8354247765
R32BRA,q1,perm,2065,0.8580114699999999
R32BRA,q1,perm,2070,0.8803757555
R32BRA,q1,perm,2075,0.903243554
R32BRA,q1,perm,2080,0.925709828
R32BRA,q1,perm,2085,0.9477710770000001
R32BRA,q1,perm,2090,0.9695322335000001
R32BRA,q1,perm,2095,0.9911473725
R32BRA,q1,perm,2100,1.0
R32BRA,q1,sub,2015,0.3345
R32BRA,q1,sub,2020,0.324434887
R32BRA,q1,sub,2025,0.3110571385
R32BRA,q1,sub,2030,0.294842507
R32BRA,q1,sub,2035,0.2762667465
R32BRA,q1,sub,2040,0.25580561
R32BRA,q1,sub,2045,0.23393484999999997
R32BRA,q1,sub,2050,0.21113021999999998
R32BRA,q1,sub,2055,0.1878465225
R32BRA,q1,sub,2060,0.1645752235
R32BRA,q1,sub,2065,0.14198853
R32BRA,q1,sub,2070,0.1196242445
R32BRA,q1,sub,2075,0.09675644599999998
R32BRA,q1,sub,2080,0.074290172
R32BRA,q1,sub,2085,0.052228923
R32BRA,q1,sub,2090,0.0304677665
R32BRA,q1,sub,2095,0.008852627499999998
R32BRA,q1,sub,2100,0.0
R32BRA,q2,perm,2015,1.0
R32BRA,q2,perm,2020,1.0
R32BRA,q2,perm,2025,1.0
R32BRA,q2,perm,2030,1.0
R32BRA,q2,perm,2035,1.0
R32BRA,q2,perm,2040,1.0
R32BRA,q2,perm,2045,1.0
R32BRA,q2,perm,2050,1.0
R32BRA,q2,perm,2055,1.0
R32BRA,q2,perm,2060,1.0
R32BRA,q2,perm,2065,1.0
R32BRA,q2,perm,2070,1.0
R32BRA,q2,perm,2075,1.0
R32BRA,q2,perm,2080,1.0
R32BRA,q2,perm,2085,1.0
R32BRA,q2,perm,2090,1.0
R32BRA,q2,perm,2095,1.0
R32BRA,q2,perm,2100,1.0
R32BRA,q2,sub,2015,0.0
R32BRA,q2,sub,2020,0.0
R32BRA,q2,sub,2025,0.0
R32BRA,q2,sub,2030,0.0
R32BRA,q2,sub,2035,0.0
R32BRA,q2,sub,2040,0.0
R32BRA,q2,sub,2045,0.0
R32BRA,q2,sub,2050,0.0
R32BRA,q2,sub,2055,0.0
R32BRA,q2,sub,2060,0.0
R32BRA,q2,sub,2065,0.0
R32BRA,q2,sub,2070,0.0
R32BRA,q2,sub,2075,0.0
R32BRA,q2,sub,2080,0.0
R32BRA,q2,sub,2085,0.0
R32BRA,q2,sub,2090,0.0
R32BRA,q2,sub,2095,0.0
R32BRA,q2,sub,2100,0.0
R32BRA,q3,perm,2015,1.0
R32BRA,q3,perm,2020,1.0
R32BRA,q3,perm,2025,1.0
R32BRA,q3,perm,2030,1.0
R32BRA,q3,perm,2035,1.0
R32BRA,q3,perm,2040,1.0
R32BRA,q3,perm,2045,1.0
R32BRA,q3,perm,2050,1.0
R32BRA,q3,perm,2055,1.0
R32BRA,q3,perm,2060,1.0
R32BRA,q3,perm,2065,1.0
R32BRA,q3,perm,2070,1.0
R32BRA,q3,perm,2075,1.0
R32BRA,q3,perm,2080,1.0
R32BRA,q3,perm,2085,1.0
R32BRA,q3,perm,2090,1.0
R32BRA,q3,perm,2095,1.0
R32BRA,q3,perm,2100,1.0
R32BRA,q3,sub,2015,0.0
R32BRA,q3,sub,2020,0.0
R32BRA,q3,sub,2025,0.0
R32BRA,q3,sub,2030,0.0
R32BRA,q3,sub,2035,0.0
R32BRA,q3,sub,2040,0.0
R32BRA,q3,sub,2045,0.0
R32BRA,q3,sub,2050,0.0
R32BRA,q3,sub,2055,0.0
R32BRA,q3,sub,2060,0.0
R32BRA,q3,sub,2065,0.0
R32BRA,q3,sub,2070,0.0
R32BRA,q3,sub,2075,0.0
R32BRA,q3,sub,2080,0.0
R32BRA,q3,sub,2085,0.0
R32BRA,q3,sub,2090,0.0
R32BRA,q3,sub,2095,0.0
R32BRA,q3,sub,2100,0.0
R32CAN,q1,perm,2015,1.0
R32CAN,q1,perm,2020,1.0
R32CAN,q1,perm,2025,1.0
R32CAN,q1,perm,2030,1.0
R32CAN,q1,perm,2035,1.0
R32CAN,q1,perm,2040,1.0
R32CAN,q1,perm,2045,1.0
R32CAN,q1,perm,2050,1.0
R32CAN,q1,perm,2055,1.0
R32CAN,q1,perm,2060,1.0
R32CAN,q1,perm,2065,1.0
R32CAN,q1,perm,2070,1.0
R32CAN,q1,perm,2075,1.0
R32CAN,q1,perm,2080,1.0
R32CAN,q1,perm,2085,1.0
R32CAN,q1,perm,2090,1.0
R32CAN,q1,perm,2095,1.0
R32CAN,q1,perm,2100,1.0
R32CAN,q1,sub,2015,0.0
R32CAN,q1,sub,2020,0.0
R32CAN,q1,sub,2025,0.0
R32CAN,q1,sub,2030,0.0
R32CAN,q1,sub,2035,0.0
R32CAN,q1,sub,2040,0.0
R32CAN,q1,sub,2045,0.0
R32CAN,q1,sub,2050,0.0
R32CAN,q1,sub,2055,0.0
R32CAN,q1,sub,2060,0.0
R32CAN,q1,sub,2065,0.0
R32CAN,q1,sub,2070,0.0
R32CAN,q1,sub,2075,0.0
R32CAN,q1,sub,2080,0.0
R32CAN,q1,sub,2085,0.0
R32CAN,q1,sub,2090,0.0
R32CAN,q1,sub,2095,0.0
R32CAN,q1,sub,2100,0.0
R32CAN,q2,perm,2015,1.0
R32CAN,q2,perm,2020,1.0
R32CAN,q2,perm,2025,1.0
R32CAN,q2,perm,2030,1.0
R32CAN,q2,perm,2035,1.0
R32CAN,q2,perm,2040,1.0
R32CAN,q2,perm,2045,1.0
R32CAN,q2,perm,2050,1.0
R32CAN,q2,perm,2055,1.0
R32CAN,q2,perm,2060,1.0
R32CAN,q2,perm,2065,1.0
R32CAN,q2,perm,2070,1.0
R32CAN,q2,perm,2075,1.0
R32CAN,q2,perm,2080,1.0
R32CAN,q2,perm,2085,1.0
R32CAN,q2,perm,2090,1.0
R32CAN,q2,perm,2095,1.0
R32CAN,q2,perm,2100,1.0
R32CAN,q2,sub,2015,0.0
R32CAN,q2,sub,2020,0.0
R32CAN,q2,sub,2025,0.0
R32CAN,q2,sub,2030,0.0
R32CAN,q2,sub,2035,0.0
R32CAN,q2,sub,2040,0.0
R32CAN,q2,sub,2045,0.0
R32CAN,q2,sub,2050,0.0
R32CAN,q2,sub,2055,0.0
R32CAN,q2,sub,2060,0.0
R32CAN,q2,sub,2065,0.0
R32CAN,q2,sub,2070,0.0
R32CAN,q2,sub,2075,0.0
R32CAN,q2,sub,2080,0.0
R32CAN,q2,sub,2085,0.0
R32CAN,q2,sub,2090,0.0
R32CAN,q2,sub,2095,0.0
R32CAN,q2,sub,2100,0.0
R32CAN,q3,perm,2015,1.0
R32CAN,q3,perm,2020,1.0
R32CAN,q3,perm,2025,1.0
R32CAN,q3,perm,2030,1.0
R32CAN,q3,perm,2035,1.0
R32CAN,q3,perm,2040,1.0
R32CAN,q3,perm,2045,1.0
R32CAN,q3,perm,2050,1.0
R32CAN,q3,perm,2055,1.0
R32CAN,q3,perm,2060,1.0
R32CAN,q3,perm,2065,1.0
R32CAN,q3,perm,2070,1.0
R32CAN,q3,perm,2075,1.0
R32CAN,q3,perm,2080,1.0
R32CAN,q3,perm,2085,1.0
R32CAN,q3,perm,2090,1.0
R32CAN,q3,perm,2095,1.0
R32CAN,q3,perm,2100,1.0
R32CAN,q3,sub,2015,0.0
R32CAN,q3,sub,2020,0.0
R32CAN,q3,sub,2025,0.0
R32CAN,q3,sub,2030,0.0
R32CAN,q3,sub,2035,0.0
R32CAN,q3,sub,2040,0.0
R32CAN,q3,sub,2045,0.0
R32CAN,q3,sub,2050,0.0
R32CAN,q3,sub,2055,0.0
R32CAN,q3,sub,2060,0.0
R32CAN,q3,sub,2065,0.0
R32CAN,q3,sub,2070,0.0
R32CAN,q3,sub,2075,0.0
R32CAN,q3,sub,2080,0.0
R32CAN,q3,sub,2085,0.0
R32CAN,q3,sub,2090,0.0
R32CAN,q3,sub,2095,0.0
R32CAN,q3,sub,2100,0.0
R32CAS-CAU,q1,perm,2015,1.0
R32CAS-CAU,q1,perm,2020,1.0
R32CAS-CAU,q1,perm,2025,1.0
R32CAS-CAU,q1,perm,2030,1.0
R32CAS-CAU,q1,perm,2035,1.0
R32CAS-CAU,q1,perm,2040,1.0
R32CAS-CAU,q1,perm,2045,1.0
R32CAS-CAU,q1,perm,2050,1.0
R32CAS-CAU,q1,perm,2055,1.0
R32CAS-CAU,q1,perm,2060,1.0
R32CAS-CAU,q1,perm,2065,1.0
R32CAS-CAU,q1,perm,2070,1.0
R32CAS-CAU,q1,perm,2075,1.0
R32CAS-CAU,q1,perm,2080,1.0
R32CAS-CAU,q1,perm,2085,1.0
R32CAS-CAU,q1,perm,2090,1.0
R32CAS-CAU,q1,perm,2095,1.0
R32CAS-CAU,q1,perm,2100,1.0
R32CAS-CAU,q1,sub,2015,0.0
R32CAS-CAU,q1,sub,2020,0.0
R32CAS-CAU,q1,sub,2025,0.0
R32CAS-CAU,q1,sub,2030,0.0
R32CAS-CAU,q1,sub,2035,0.0
R32CAS-CAU,q1,sub,2040,0.0
R32CAS-CAU,q1,sub,2045,0.0
R32CAS-CAU,q1,sub,2050,0.0
R32CAS-CAU,q1,sub,2055,0.0
R32CAS-CAU,q1,sub,2060,0.0
R32CAS-CAU,q1,sub,2065,0.0
R32CAS-CAU,q1,sub,2070,0.0
R32CAS-CAU,q1,sub,2075,0.0
R32CAS-CAU,q1,sub,2080,0.0
R32CAS-CAU,q1,sub,2085,0.0
R32CAS-CAU,q1,sub,2090,0.0
R32CAS-CAU,q1,sub,2095,0.0
R32CAS-CAU,q1,sub,2100,0.0
R32CAS-CAU,q2,perm,2015,1.0
R32CAS-CAU,q2,perm,2020,1.0
R32CAS-CAU,q2,perm,2025,1.0
R32CAS-CAU,q2,perm,2030,1.0
R32CAS-CAU,q2,perm,2035,1.0
R32CAS-CAU,q2,perm,2040,1.0
R32CAS-CAU,q2,perm,2045,1.0
R32CAS-CAU,q2,perm,2050,1.0
R32CAS-CAU,q2,perm,2055,1.0
R32CAS-CAU,q2,perm,2060,1.0
R32CAS-CAU,q2,perm,2065,1.0
R32CAS-CAU,q2,perm,2070,1.0
R32CAS-CAU,q2,perm,2075,1.0
R32CAS-CAU,q2,perm,2080,1.0
R32CAS-CAU,q2,perm,2085,1.0
R32CAS-CAU,q2,perm,2090,1.0
R32CAS-CAU,q2,perm,2095,1.0
R32CAS-CAU,q2,perm,2100,1.0
R32CAS-CAU,q2,sub,2015,0.0
R32CAS-CAU,q2,sub,2020,0.0
R32CAS-CAU,q2,sub,2025,0.0
R32CAS-CAU,q2,sub,2030,0.0
R32CAS-CAU,q2,sub,2035,0.0
R32CAS-CAU,q2,sub,2040,0.0
R32CAS-CAU,q2,sub,2045,0.0
R32CAS-CAU,q2,sub,2050,0.0
R32CAS-CAU,q2,sub,2055,0.0
R32CAS-CAU,q2,sub,2060,0.0
R32CAS-CAU,q2,sub,2065,0.0
R32CAS-CAU,q2,sub,2070,0.0
R32CAS-CAU,q2,sub,2075,0.0
R32CAS-CAU,q2,sub,2080,0.0
R32CAS-CAU,q2,sub,2085,0.0
R32CAS-CAU,q2,sub,2090,0.0
R32CAS-CAU,q2,sub,2095,0.0
R32CAS-CAU,q2,sub,2100,0.0
R32CAS-CAU,q3,perm,2015,1.0
R32CAS-CAU,q3,perm,2020,1.0
R32CAS-CAU,q3,perm,2025,1.0
R32CAS-CAU,q3,perm,2030,1.0
R32CAS-CAU,q3,perm,2035,1.0
R32CAS-CAU,q3,perm,2040,1.0
R32CAS-CAU,q3,perm,2045,1.0
R32CAS-CAU,q3,perm,2050,1.0
R32CAS-CAU,q3,perm,2055,1.0
R32CAS-CAU,q3,perm,2060,1.0
R32CAS-CAU,q3,perm,2065,1.0
R32CAS-CAU,q3,perm,2070,1.0
R32CAS-CAU,q3,perm,2075,1.0
R32CAS-CAU,q3,perm,2080,1.0
R32CAS-CAU,q3,perm,2085,1.0
R32CAS-CAU,q3,perm,2090,1.0
R32CAS-CAU,q3,perm,2095,1.0
R32CAS-CAU,q3,perm,2100,1.0
R32CAS-CAU,q3,sub,2015,0.0
R32CAS-CAU,q3,sub,2020,0.0
R32CAS-CAU,q3,sub,2025,0.0
R32CAS-CAU,q3,sub,2030,0.0
R32CAS-CAU,q3,sub,2035,0.0
R32CAS-CAU,q3,sub,2040,0.0
R32CAS-CAU,q3,sub,2045,0.0
R32CAS-CAU,q3,sub,2050,0.0
R32CAS-CAU,q3,sub,2055,0.0
R32CAS-CAU,q3,sub,2060,0.0
R32CAS-CAU,q3,sub,2065,0.0
R32CAS-CAU,q3,sub,2070,0.0
R32CAS-CAU,q3,sub,2075,0.0
R32CAS-CAU,q3,sub,2080,0.0
R32CAS-CAU,q3,sub,2085,0.0
R32CAS-CAU,q3,sub,2090,0.0
R32CAS-CAU,q3,sub,2095,0.0
R32CAS-CAU,q3,sub,2100,0.0
R32CAS-OTH,q1,perm,2015,1.0
R32CAS-OTH,q1,perm,2020,1.0
R32CAS-OTH,q1,perm,2025,1.0
R32CAS-OTH,q1,perm,2030,1.0
R32CAS-OTH,q1,perm,2035,1.0
R32CAS-OTH,q1,perm,2040,1.0
R32CAS-OTH,q1,perm,2045,1.0
R32CAS-OTH,q1,perm,2050,1.0
R32CAS-OTH,q1,perm,2055,1.0
R32CAS-OTH,q1,perm,2060,1.0
R32CAS-OTH,q1,perm,2065,1.0
R32CAS-OTH,q1,perm,2070,1.0
R32CAS-OTH,q1,perm,2075,1.0
R32CAS-OTH,q1,perm,2080,1.0
R32CAS-OTH,q1,perm,2085,1.0
R32CAS-OTH,q1,perm,2090,1.0
R32CAS-OTH,q1,perm,2095,1.0
R32CAS-OTH,q1,perm,2100,1.0
R32CAS-OTH,q1,sub,2015,0.0
R32CAS-OTH,q1,sub,2020,0.0
R32CAS-OTH,q1,sub,2025,0.0
R32CAS-OTH,q1,sub,2030,0.0
R32CAS-OTH,q1,sub,2035,0.0
R32CAS-OTH,q1,sub,2040,0.0
R32CAS-OTH,q1,sub,2045,0.0
R32CAS-OTH,q1,sub,2050,0.0
R32CAS-OTH,q1,sub,2055,0.0
R32CAS-OTH,q1,sub,2060,0.0
R32CAS-OTH,q1,sub,2065,0.0
R32CAS-OTH,q1,sub,2070,0.0
R32CAS-OTH,q1,sub,2075,0.0
R32CAS-OTH,q1,sub,2080,0.0
R32CAS-OTH,q1,sub,2085,0.0
R32CAS-OTH,q1,sub,2090,0.0
R32CAS-OTH,q1,sub,2095,0.0
R32CAS-OTH,q1,sub,2100,0.0
R32CAS-OTH,q2,perm,2015,1.0
R32CAS-OTH,q2,perm,2020,1.0
R32CAS-OTH,q2,perm,2025,1.0
R32CAS-OTH,q2,perm,2030,1.0
R32CAS-OTH,q2,perm,2035,1.0
R32CAS-OTH,q2,perm,2040,1.0
R32CAS-OTH,q2,perm,2045,1.0
R32CAS-OTH,q2,perm,2050,1.0
R32CAS-OTH,q2,perm,2055,1.0
R32CAS-OTH,q2,perm,2060,1.0
R32CAS-OTH,q2,perm,2065,1.0
R32CAS-OTH,q2,perm,2070,1.0
R32CAS-OTH,q2,perm,2075,1.0
R32CAS-OTH,q2,perm,2080,1.0
R32CAS-OTH,q2,perm,2085,1.0
R32CAS-OTH,q2,perm,2090,1.0
R32CAS-OTH,q2,perm,2095,1.0
R32CAS-OTH,q2,perm,2100,1.0
R32CAS-OTH,q2,sub,2015,0.0
R32CAS-OTH,q2,sub,2020,0.0
R32CAS-OTH,q2,sub,2025,0.0
R32CAS-OTH,q2,sub,2030,0.0
R32CAS-OTH,q2,sub,2035,0.0
R32CAS-OTH,q2,sub,2040,0.0
R32CAS-OTH,q2,sub,2045,0.0
R32CAS-OTH,q2,sub,2050,0.0
R32CAS-OTH,q2,sub,2055,0.0
R32CAS-OTH,q2,sub,2060,0.0
R32CAS-OTH,q2,sub,2065,0.0
R32CAS-OTH,q2,sub,2070,0.0
R32CAS-OTH,q2,sub,2075,0.0
R32CAS-OTH,q2,sub,2080,0.0
R32CAS-OTH,q2,sub,2085,0.0
R32CAS-OTH,q2,sub,2090,0.0
R32CAS-OTH,q2,sub,2095,0.0
R32CAS-OTH,q2,sub,2100,0.0
R32CAS-OTH,q3,perm,2015,1.0
R32CAS-OTH,q3,perm,2020,1.0
R32CAS-OTH,q3,perm,2025,1.0
R32CAS-OTH,q3,perm,2030,1.0
R32CAS-OTH,q3,perm,2035,1.0
R32CAS-OTH,q3,perm,2040,1.0
R32CAS-OTH,q3,perm,2045,1.0
R32CAS-OTH,q3,perm,2050,1.0
R32CAS-OTH,q3,perm,2055,1.0
R32CAS-OTH,q3,perm,2060,1.0
R32CAS-OTH,q3,perm,2065,1.0
R32CAS-OTH,q3,perm,2070,1.0
R32CAS-OTH,q3,perm,2075,1.0
R32CAS-OTH,q3,perm,2080,1.0
R32CAS-OTH,q3,perm,2085,1.0
R32CAS-OTH,q3,perm,2090,1.0
R32CAS-OTH,q3,perm,2095,1.0
R32CAS-OTH,q3,perm,2100,1.0
R32CAS-OTH,q3,sub,2015,0.0
R32CAS-OTH,q3,sub,2020,0.0
R32CAS-OTH,q3,sub,2025,0.0
R32CAS-OTH,q3,sub,2030,0.0
R32CAS-OTH,q3,sub,2035,0.0
R32CAS-OTH,q3,sub,2040,0.0
R32CAS-OTH,q3,sub,2045,0.0
R32CAS-OTH,q3,sub,2050,0.0
R32CAS-OTH,q3,sub,2055,0.0
R32CAS-OTH,q3,sub,2060,0.0
R32CAS-OTH,q3,sub,2065,0.0
R32CAS-OTH,q3,sub,2070,0.0
R32CAS-OTH,q3,sub,2075,0.0
R32CAS-OTH,q3,sub,2080,0.0
R32CAS-OTH,q3,sub,2085,0.0
R32CAS-OTH,q3,sub,2090,0.0
R32CAS-OTH,q3,sub,2095,0.0
R32CAS-OTH,q3,sub,2100,0.0
R32CHN,q1,perm,2015,0.622
R32CHN,q1,perm,2020,0.6911943684999999
R32CHN,q1,perm,2025,0.7496748365
R32CHN,q1,perm,2030,0.7988015475000001
R32CHN,q1,perm,2035,0.8399346455
R32CHN,q1,perm,2040,0.874434273
R32CHN,q1,perm,2045,0.903660573
R32CHN,q1,perm,2050,0.9289736894999999
R32CHN,q1,perm,2055,0.951590084
R32CHN,q1,perm,2060,0.9729776604999999
R32CHN,q1,perm,2065,0.9930938415
R32CHN,q1,perm,2070,1.0
R32CHN,q1,perm,2075,1.0
R32CHN,q1,perm,2080,1.0
R32CHN,q1,perm,2085,1.0
R32CHN,q1,perm,2090,1.0
R32CHN,q1,perm,2095,1.0
R32CHN,q1,perm,2100,1.0
R32CHN,q1,sub,2015,0.37800000000000006
R32CHN,q1,sub,2020,0.3088056315
R32CHN,q1,sub,2025,0.2503251635
R32CHN,q1,sub,2030,0.2011984525
R32CHN,q1,sub,2035,0.16006535449999998
R32CHN,q1,sub,2040,0.125565727
R32CHN,q1,sub,2045,0.096339427
R32CHN,q1,sub,2050,0.0710263105
R32CHN,q1,sub,2055,0.04840991599999999
R32CHN,q1,sub,2060,0.027022339499999996
R32CHN,q1,sub,2065,0.0069061585
R32CHN,q1,sub,2070,-2.6e-18
R32CHN,q1,sub,2075,0.0
R32CHN,q1,sub,2080,0.0
R32CHN,q1,sub,2085,0.0
R32CHN,q1,sub,2090,-6.35e-21
R32CHN,q1,sub,2095,0.0
R32CHN,q1,sub,2100,0.0
R32CHN,q2,perm,2015,1.0
R32CHN,q2,perm,2020,1.0
R32CHN,q2,perm,2025,1.0
R32CHN,q2,perm,2030,1.0
R32CHN,q2,perm,2035,1.0
R32CHN,q2,perm,2040,1.0
R32CHN,q2,perm,2045,1.0
R32CHN,q2,perm,2050,1.0
R32CHN,q2,perm,2055,1.0
R32CHN,q2,perm,2060,1.0
R32CHN,q2,perm,2065,1.0
R32CHN,q2,perm,2070,1.0
R32CHN,q2,perm,2075,1.0
R32CHN,q2,perm,2080,1.0
R32CHN,q2,perm,2085,1.0
R32CHN,q2,perm,2090,1.0
R32CHN,q2,perm,2095,1.0
R32CHN,q2,perm,2100,1.0
R32CHN,q2,sub,2015,0.0
R32CHN,q2,sub,2020,0.0
R32CHN,q2,sub,2025,0.0
R32CHN,q2,sub,2030,0.0
R32CHN,q2,sub,2035,0.0
R32CHN,q2,sub,2040,0.0
R32CHN,q2,sub,2045,0.0
R32CHN,q2,sub,2050,0.0
R32CHN,q2,sub,2055,0.0
R32CHN,q2,sub,2060,0.0
R32CHN,q2,sub,2065,0.0
R32CHN,q2,sub,2070,0.0
R32CHN,q2,sub,2075,0.0
R32CHN,q2,sub,2080,0.0
R32CHN,q2,sub,2085,0.0
R32CHN,q2,sub,2090,0.0
R32CHN,q2,sub,2095,0.0
R32CHN,q2,sub,2100,0.0
R32CHN,q3,perm,2015,1.0
R32CHN,q3,perm,2020,1.0
R32CHN,q3,perm,2025,1.0
R32CHN,q3,perm,2030,1.0
R32CHN,q3,perm,2035,1.0
R32CHN,q3,perm,2040,1.0
R32CHN,q3,perm,2045,1.0
R32CHN,q3,perm,2050,1.0
R32CHN,q3,perm,2055,1.0
R32CHN,q3,perm,2060,1.0
R32CHN,q3,perm,2065,1.0
R32CHN,q3,perm,2070,1.0
R32CHN,q3,perm,2075,1.0
R32CHN,q3,perm,2080,1.0
R32CHN,q3,perm,2085,1.0
R32CHN,q3,perm,2090,1.0
R32CHN,q3,perm,2095,1.0
R32CHN,q3,perm,2100,1.0
R32CHN,q3,sub,2015,0.0
R32CHN,q3,sub,2020,0.0
R32CHN,q3,sub,2025,0.0
R32CHN,q3,sub,2030,0.0
R32CHN,q3,sub,2035,0.0
R32CHN,q3,sub,2040,0.0
R32CHN,q3,sub,2045,0.0
R32CHN,q3,sub,2050,0.0
R32CHN,q3,sub,2055,0.0
R32CHN,q3,sub,2060,0.0
R32CHN,q3,sub,2065,0.0
R32CHN,q3,sub,2070,0.0
R32CHN,q3,sub,2075,0.0
R32CHN,q3,sub,2080,0.0
R32CHN,q3,sub,2085,0.0
R32CHN,q3,sub,2090,0.0
R32CHN,q3,sub,2095,0.0
R32CHN,q3,sub,2100,0.0
R32EEU,q1,perm,2015,1.0
R32EEU,q1,perm,2020,1.0
R32EEU,q1,perm,2025,1.0
R32EEU,q1,perm,2030,1.0
R32EEU,q1,perm,2035,1.0
R32EEU,q1,perm,2040,1.0
R32EEU,q1,perm,2045,1.0
R32EEU,q1,perm,2050,1.0
R32EEU,q1,perm,2055,1.0
R32EEU,q1,perm,2060,1.0
R32EEU,q1,perm,2065,1.0
R32EEU,q1,perm,2070,1.0
R32EEU,q1,perm,2075,1.0
R32EEU,q1,perm,2080,1.0
R32EEU,q1,perm,2085,1.0
R32EEU,q1,perm,2090,1.0
R32EEU,q1,perm,2095,1.0
R32EEU,q1,perm,2100,1.0
R32EEU,q1,sub,2015,0.0
R32EEU,q1,sub,2020,0.0
R32EEU,q1,sub,2025,0.0
R32EEU,q1,sub,2030,0.0
R32EEU,q1,sub,2035,0.0
R32EEU,q1,sub,2040,0.0
R32EEU,q1,sub,2045,0.0
R32EEU,q1,sub,2050,0.0
R32EEU,q1,sub,2055,0.0
R32EEU,q1,sub,2060,0.0
R32EEU,q1,sub,2065,0.0
R32EEU,q1,sub,2070,0.0
R32EEU,q1,sub,2075,0.0
R32EEU,q1,sub,2080,0.0
R32EEU,q1,sub,2085,0.0
R32EEU,q1,sub,2090,0.0
R32EEU,q1,sub,2095,0.0
R32EEU,q1,sub,2100,0.0
R32EEU,q2,perm,2015,1.0
R32EEU,q2,perm,2020,1.0
R32EEU,q2,perm,2025,1.0
R32EEU,q2,perm,2030,1.0
R32EEU,q2,perm,2035,1.0
R32EEU,q2,perm,2040,1.0
R32EEU,q2,perm,2045,1.0
R32EEU,q2,perm,2050,1.0
R32EEU,q2,perm,2055,1.0
R32EEU,q2,perm,2060,1.0
R32EEU,q2,perm,2065,1.0
R32EEU,q2,perm,2070,1.0
R32EEU,q2,perm,2075,1.0
R32EEU,q2,perm,2080,1.0
R32EEU,q2,perm,2085,1.0
R32EEU,q2,perm,2090,1.0
R32EEU,q2,perm,2095,1.0
R32EEU,q2,perm,2100,1.0
R32EEU,q2,sub,2015,0.0
R32EEU,q2,sub,2020,0.0
R32EEU,q2,sub,2025,0.0
R32EEU,q2,sub,2030,0.0
R32EEU,q2,sub,2035,0.0
R32EEU,q2,sub,2040,0.0
R32EEU,q2,sub,2045,0.0
R32EEU,q2,sub,2050,0.0
R32EEU,q2,sub,2055,0.0
R32EEU,q2,sub,2060,0.0
R32EEU,q2,sub,2065,0.0
R32EEU,q2,sub,2070,0.0
R32EEU,q2,sub,2075,0.0
R32EEU,q2,sub,2080,0.0
R32EEU,q2,sub,2085,0.0
R32EEU,q2,sub,2090,0.0
R32EEU,q2,sub,2095,0.0
R32EEU,q2,sub,2100,0.0
R32EEU,q3,perm,2015,1.0
R32EEU,q3,perm,2020,1.0
R32EEU,q3,perm,2025,1.0
R32EEU,q3,perm,2030,1.0
R32EEU,q3,perm,2035,1.0
R32EEU,q3,perm,2040,1.0
R32EEU,q3,perm,2045,1.0
R32EEU,q3,perm,2050,1.0
R32EEU,q3,perm,2055,1.0
R32EEU,q3,perm,2060,1.0
R32EEU,q3,perm,2065,1.0
R32EEU,q3,perm,2070,1.0
R32EEU,q3,perm,2075,1.0
R32EEU,q3,perm,2080,1.0
R32EEU,q3,perm,2085,1.0
R32EEU,q3,perm,2090,1.0
R32EEU,q3,perm,2095,1.0
R32EEU,q3,perm,2100,1.0
R32EEU,q3,sub,2015,0.0
R32EEU,q3,sub,2020,0.0
R32EEU,q3,sub,2025,0.0
R32EEU,q3,sub,2030,0.0
R32EEU,q3,sub,2035,0.0
R32EEU,q3,sub,2040,0.0
R32EEU,q3,sub,2045,0.0
R32EEU,q3,sub,2050,0.0
R32EEU,q3,sub,2055,0.0
R32EEU,q3,sub,2060,0.0
R32EEU,q3,sub,2065,0.0
R32EEU,q3,sub,2070,0.0
R32EEU,q3,sub,2075,0.0
R32EEU,q3,sub,2080,0.0
R32EEU,q3,sub,2085,0.0
R32EEU,q3,sub,2090,0.0
R32EEU,q3,sub,2095,0.0
R32EEU,q3,sub,2100,0.0
R32EEU-FSU,q1,perm,2015,1.0
R32EEU-FSU,q1,perm,2020,1.0
R32EEU-FSU,q1,perm,2025,1.0
R32EEU-FSU,q1,perm,2030,1.0
R32EEU-FSU,q1,perm,2035,1.0
R32EEU-FSU,q1,perm,2040,1.0
R32EEU-FSU,q1,perm,2045,1.0
R32EEU-FSU,q1,perm,2050,1.0
R32EEU-FSU,q1,perm,2055,1.0
R32EEU-FSU,q1,perm,2060,1.0
R32EEU-FSU,q1,perm,2065,1.0
R32EEU-FSU,q1,perm,2070,1.0
R32EEU-FSU,q1,perm,2075,1.0
R32EEU-FSU,q1,perm,2080,1.0
R32EEU-FSU,q1,perm,2085,1.0
R32EEU-FSU,q1,perm,2090,1.0
R32EEU-FSU,q1,perm,2095,1.0
R32EEU-FSU,q1,perm,2100,1.0
R32EEU-FSU,q1,sub,2015,0.0
R32EEU-FSU,q1,sub,2020,0.0
R32EEU-FSU,q1,sub,2025,0.0
R32EEU-FSU,q1,sub,2030,0.0
