region_bld,clim,arch,eneff,urt,value
C-EEU-BGR,Zone_5A Cool Humid,mfh,s2,rur,232.87379969999998
C-EEU-BGR,Zone_5A Cool Humid,mfh,s2,sub,229.58203975
C-EEU-BGR,Zone_5A Cool Humid,mfh,s2,urb,226.29027979999998
C-EEU-BGR,Zone_5A Cool Humid,mfh,s3,rur,144.9558566
C-EEU-BGR,Zone_5A Cool Humid,mfh,s3,sub,142.8892911
C-EEU-BGR,Zone_5A Cool Humid,mfh,s3,urb,140.8227256
C-EEU-BGR,Zone_5A Cool Humid,mfh,s51_std,rur,106.4316991
C-EEU-BGR,Zone_5A Cool Humid,mfh,s51_std,sub,104.8839224
C-EEU-BGR,Zone_5A Cool Humid,mfh,s51_std,urb,103.3361457
C-EEU-BGR,Zone_5A Cool Humid,mfh,s52_low,rur,47.822741519999994
C-EEU-BGR,Zone_5A Cool Humid,mfh,s52_low,sub,47.07097852
C-EEU-BGR,Zone_5A Cool Humid,mfh,s52_low,urb,46.31921551999999
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr11_std,rur,243.50539199999997
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr11_std,sub,240.07586214999998
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr11_std,urb,236.64633229999998
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr12_low,rur,243.50539199999997
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr12_low,sub,240.07586214999998
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr12_low,urb,236.64633229999998
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr21_std,rur,232.87379969999998
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr21_std,sub,229.58203975
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr21_std,urb,226.29027979999998
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr22_low,rur,232.87379969999998
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr22_low,sub,229.58203975
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr22_low,urb,226.29027979999998
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr31_std,rur,144.9558566
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr31_std,sub,142.8892911
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr31_std,urb,140.8227256
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr32_low,rur,144.9558566
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr32_low,sub,142.8892911
C-EEU-BGR,Zone_5A Cool Humid,mfh,sr32_low,urb,140.8227256
C-EEU-BGR,Zone_5A Cool Humid,sfh,s1,rur,592.916028
C-EEU-BGR,Zone_5A Cool Humid,sfh,s1,sub,584.73422885
C-EEU-BGR,Zone_5A Cool Humid,sfh,s1,urb,576.5524297
C-EEU-BGR,Zone_5A Cool Humid,sfh,s2,rur,572.3029251999999
C-EEU-BGR,Zone_5A Cool Humid,sfh,s2,sub,564.3668405
C-EEU-BGR,Zone_5A Cool Humid,sfh,s2,urb,556.4307557999999
C-EEU-BGR,Zone_5A Cool Humid,sfh,s3,rur,358.4629665
C-EEU-BGR,Zone_5A Cool Humid,sfh,s3,sub,353.4330811
