region_bld,clim,arch,eneff,urt,value
C-EEU-POL,Zone_6A Cold Humid,sfh,sr21_std,sub,8.04420732
C-EEU-POL,Zone_6A Cold Humid,sfh,sr21_std,urb,8.04420732
C-EEU-POL,Zone_6A Cold Humid,sfh,sr22_low,rur,8.044207320000002
C-EEU-POL,Zone_6A Cold Humid,sfh,sr22_low,sub,8.04420732
C-EEU-POL,Zone_6A Cold Humid,sfh,sr22_low,urb,8.04420732
C-EEU-POL,Zone_6A Cold Humid,sfh,sr31_std,rur,9.525914630000003
C-EEU-POL,Zone_6A Cold Humid,sfh,sr31_std,sub,9.52591463
C-EEU-POL,Zone_6A Cold Humid,sfh,sr31_std,urb,9.52591463
C-EEU-POL,Zone_6A Cold Humid,sfh,sr32_low,rur,9.525914630000003
C-EEU-POL,Zone_6A Cold Humid,sfh,sr32_low,sub,9.52591463
C-EEU-POL,Zone_6A Cold Humid,sfh,sr32_low,urb,9.52591463
C-EEU-ROU,Zone_4A Mixed Humid,inf,ns,rur,68.11111112
C-EEU-ROU,Zone_4A Mixed Humid,inf,ns,sub,68.11111112
C-EEU-ROU,Zone_4A Mixed Humid,inf,ns,urb,68.11111112
C-EEU-ROU,Zone_4A Mixed Humid,mfh,s1,rur,41.68055556
C-EEU-ROU,Zone_4A Mixed Humid,mfh,s1,sub,41.68055556
C-EEU-ROU,Zone_4A Mixed Humid,mfh,s1,urb,41.68055556
C-EEU-ROU,Zone_4A Mixed Humid,mfh,s2,rur,41.20138889
C-EEU-ROU,Zone_4A Mixed Humid,mfh,s2,sub,41.201388890000004
C-EEU-ROU,Zone_4A Mixed Humid,mfh,s2,urb,41.20138889
C-EEU-ROU,Zone_4A Mixed Humid,mfh,s3,rur,47.63194444
C-EEU-ROU,Zone_4A Mixed Humid,mfh,s3,sub,47.63194444
C-EEU-ROU,Zone_4A Mixed Humid,mfh,s3,urb,47.63194444
C-EEU-ROU,Zone_4A Mixed Humid,mfh,s51_std,rur,52.125
C-EEU-ROU,Zone_4A Mixed Humid,mfh,s51_std,sub,52.125
C-EEU-ROU,Zone_4A Mixed Humid,mfh,s51_std,urb,52.125
C-EEU-ROU,Zone_4A Mixed Humid,mfh,s52_low,rur,61.85416667
C-EEU-ROU,Zone_4A Mixed Humid,mfh,s52_low,sub,61.85416667
C-EEU-ROU,Zone_4A Mixed Humid,mfh,s52_low,urb,61.85416667
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr11_std,rur,41.68055556
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr11_std,sub,41.68055556
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr11_std,urb,41.68055556
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr12_low,rur,41.68055556
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr12_low,sub,41.68055556
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr12_low,urb,41.68055556
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr21_std,rur,41.20138889
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr21_std,sub,41.201388890000004
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr21_std,urb,41.20138889
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr22_low,rur,41.20138889
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr22_low,sub,41.201388890000004
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr22_low,urb,41.20138889
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr31_std,rur,47.63194444
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr31_std,sub,47.63194444
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr31_std,urb,47.63194444
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr32_low,rur,47.63194444
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr32_low,sub,47.63194444
C-EEU-ROU,Zone_4A Mixed Humid,mfh,sr32_low,urb,47.63194444
C-EEU-ROU,Zone_4A Mixed Humid,sfh,s1,rur,34.05555556
C-EEU-ROU,Zone_4A Mixed Humid,sfh,s1,sub,34.05555556
C-EEU-ROU,Zone_4A Mixed Humid,sfh,s1,urb,34.055555559999995
C-EEU-ROU,Zone_4A Mixed Humid,sfh,s2,rur,31.53472222
C-EEU-ROU,Zone_4A Mixed Humid,sfh,s2,sub,31.534722220000003
C-EEU-ROU,Zone_4A Mixed Humid,sfh,s2,urb,31.53472222
C-EEU-ROU,Zone_4A Mixed Humid,sfh,s3,rur,34.77777778
C-EEU-ROU,Zone_4A Mixed Humid,sfh,s3,sub,34.77777778
C-EEU-ROU,Zone_4A Mixed Humid,sfh,s3,urb,34.77777778
C-EEU-ROU,Zone_4A Mixed Humid,sfh,s51_std,rur,38.3125
C-EEU-ROU,Zone_4A Mixed Humid,sfh,s51_std,sub,38.3125
C-EEU-ROU,Zone_4A Mixed Humid,sfh,s51_std,urb,38.3125
C-EEU-ROU,Zone_4A Mixed Humid,sfh,s52_low,rur,52.25694444
C-EEU-ROU,Zone_4A Mixed Humid,sfh,s52_low,sub,52.25694444
C-EEU-ROU,Zone_4A Mixed Humid,sfh,s52_low,urb,52.25694444
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr11_std,rur,34.05555556
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr11_std,sub,34.05555556
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr11_std,urb,34.055555559999995
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr12_low,rur,34.05555556
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr12_low,sub,34.05555556
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr12_low,urb,34.055555559999995
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr21_std,rur,31.53472222
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr21_std,sub,31.534722220000003
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr21_std,urb,31.53472222
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr22_low,rur,31.53472222
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr22_low,sub,31.534722220000003
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr22_low,urb,31.53472222
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr31_std,rur,34.77777778
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr31_std,sub,34.77777778
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr31_std,urb,34.77777778
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr32_low,rur,34.77777778
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr32_low,sub,34.77777778
C-EEU-ROU,Zone_4A Mixed Humid,sfh,sr32_low,urb,34.77777778
C-EEU-ROU,Zone_5A Cool Humid,inf,ns,rur,29.1632653
C-EEU-ROU,Zone_5A Cool Humid,inf,ns,sub,29.1632653
C-EEU-ROU,Zone_5A Cool Humid,inf,ns,urb,29.163265299999996
C-EEU-ROU,Zone_5A Cool Humid,mfh,s1,rur,19.51530612
C-EEU-ROU,Zone_5A Cool Humid,mfh,s1,sub,19.51530612
C-EEU-ROU,Zone_5A Cool Humid,mfh,s1,urb,19.51530612
C-EEU-ROU,Zone_5A Cool Humid,mfh,s2,rur,19.16836735
C-EEU-ROU,Zone_5A Cool Humid,mfh,s2,sub,19.16836735
C-EEU-ROU,Zone_5A Cool Humid,mfh,s2,urb,19.16836735
C-EEU-ROU,Zone_5A Cool Humid,mfh,s3,rur,23.87755102
C-EEU-ROU,Zone_5A Cool Humid,mfh,s3,sub,23.87755102
C-EEU-ROU,Zone_5A Cool Humid,mfh,s3,urb,23.877551019999995
C-EEU-ROU,Zone_5A Cool Humid,mfh,s51_std,rur,27.642857139999997
C-EEU-ROU,Zone_5A Cool Humid,mfh,s51_std,sub,27.64285714
C-EEU-ROU,Zone_5A Cool Humid,mfh,s51_std,urb,27.64285714
C-EEU-ROU,Zone_5A Cool Humid,mfh,s52_low,rur,39.01020408
C-EEU-ROU,Zone_5A Cool Humid,mfh,s52_low,sub,39.01020408
C-EEU-ROU,Zone_5A Cool Humid,mfh,s52_low,urb,39.01020408
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr11_std,rur,19.51530612
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr11_std,sub,19.51530612
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr11_std,urb,19.51530612
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr12_low,rur,19.51530612
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr12_low,sub,19.51530612
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr12_low,urb,19.51530612
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr21_std,rur,19.16836735
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr21_std,sub,19.16836735
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr21_std,urb,19.16836735
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr22_low,rur,19.16836735
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr22_low,sub,19.16836735
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr22_low,urb,19.16836735
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr31_std,rur,23.87755102
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr31_std,sub,23.87755102
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr31_std,urb,23.877551019999995
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr32_low,rur,23.87755102
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr32_low,sub,23.87755102
C-EEU-ROU,Zone_5A Cool Humid,mfh,sr32_low,urb,23.877551019999995
C-EEU-ROU,Zone_5A Cool Humid,sfh,s1,rur,14.58163265
C-EEU-ROU,Zone_5A Cool Humid,sfh,s1,sub,14.58163265
C-EEU-ROU,Zone_5A Cool Humid,sfh,s1,urb,14.581632649999998
C-EEU-ROU,Zone_5A Cool Humid,sfh,s2,rur,13.16836735
C-EEU-ROU,Zone_5A Cool Humid,sfh,s2,sub,13.16836735
C-EEU-ROU,Zone_5A Cool Humid,sfh,s2,urb,13.168367349999999
C-EEU-ROU,Zone_5A Cool Humid,sfh,s3,rur,15.04591837
C-EEU-ROU,Zone_5A Cool Humid,sfh,s3,sub,15.04591837
C-EEU-ROU,Zone_5A Cool Humid,sfh,s3,urb,15.045918369999999
C-EEU-ROU,Zone_5A Cool Humid,sfh,s51_std,rur,17.25
C-EEU-ROU,Zone_5A Cool Humid,sfh,s51_std,sub,17.25
C-EEU-ROU,Zone_5A Cool Humid,sfh,s51_std,urb,17.25
C-EEU-ROU,Zone_5A Cool Humid,sfh,s52_low,rur,27.82653061
C-EEU-ROU,Zone_5A Cool Humid,sfh,s52_low,sub,27.82653061
C-EEU-ROU,Zone_5A Cool Humid,sfh,s52_low,urb,27.826530609999995
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr11_std,rur,14.58163265
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr11_std,sub,14.58163265
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr11_std,urb,14.581632649999998
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr12_low,rur,14.58163265
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr12_low,sub,14.58163265
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr12_low,urb,14.581632649999998
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr21_std,rur,13.16836735
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr21_std,sub,13.16836735
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr21_std,urb,13.168367349999999
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr22_low,rur,13.16836735
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr22_low,sub,13.16836735
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr22_low,urb,13.168367349999999
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr31_std,rur,15.04591837
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr31_std,sub,15.04591837
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr31_std,urb,15.045918369999999
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr32_low,rur,15.04591837
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr32_low,sub,15.04591837
C-EEU-ROU,Zone_5A Cool Humid,sfh,sr32_low,urb,15.045918369999999
C-EEU-ROU,Zone_6A Cold Humid,inf,ns,rur,2.22727272
C-EEU-ROU,Zone_6A Cold Humid,inf,ns,sub,2.22727272
C-EEU-ROU,Zone_6A Cold Humid,inf,ns,urb,2.22727272
C-EEU-ROU,Zone_6A Cold Humid,mfh,s1,rur,2.42045454
C-EEU-ROU,Zone_6A Cold Humid,mfh,s1,sub,2.4204545399999997
C-EEU-ROU,Zone_6A Cold Humid,mfh,s1,urb,2.42045454
C-EEU-ROU,Zone_6A Cold Humid,mfh,s2,rur,2.2840909099999998
C-EEU-ROU,Zone_6A Cold Humid,mfh,s2,sub,2.28409091
C-EEU-ROU,Zone_6A Cold Humid,mfh,s2,urb,2.28409091
C-EEU-ROU,Zone_6A Cold Humid,mfh,s3,rur,3.96590909
C-EEU-ROU,Zone_6A Cold Humid,mfh,s3,sub,3.96590909
C-EEU-ROU,Zone_6A Cold Humid,mfh,s3,urb,3.96590909
C-EEU-ROU,Zone_6A Cold Humid,mfh,s51_std,rur,5.54545454
C-EEU-ROU,Zone_6A Cold Humid,mfh,s51_std,sub,5.54545454
C-EEU-ROU,Zone_6A Cold Humid,mfh,s51_std,urb,5.54545454
C-EEU-ROU,Zone_6A Cold Humid,mfh,s52_low,rur,12.17045455
C-EEU-ROU,Zone_6A Cold Humid,mfh,s52_low,sub,12.17045455
C-EEU-ROU,Zone_6A Cold Humid,mfh,s52_low,urb,12.17045455
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr11_std,rur,2.42045454
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr11_std,sub,2.4204545399999997
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr11_std,urb,2.42045454
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr12_low,rur,2.42045454
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr12_low,sub,2.4204545399999997
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr12_low,urb,2.42045454
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr21_std,rur,2.2840909099999998
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr21_std,sub,2.28409091
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr21_std,urb,2.28409091
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr22_low,rur,2.2840909099999998
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr22_low,sub,2.28409091
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr22_low,urb,2.28409091
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr31_std,rur,3.96590909
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr31_std,sub,3.96590909
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr31_std,urb,3.96590909
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr32_low,rur,3.96590909
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr32_low,sub,3.96590909
C-EEU-ROU,Zone_6A Cold Humid,mfh,sr32_low,urb,3.96590909
C-EEU-ROU,Zone_6A Cold Humid,sfh,s1,rur,1.11363636
C-EEU-ROU,Zone_6A Cold Humid,sfh,s1,sub,1.11363636
C-EEU-ROU,Zone_6A Cold Humid,sfh,s1,urb,1.11363636
C-EEU-ROU,Zone_6A Cold Humid,sfh,s2,rur,0.88636364
C-EEU-ROU,Zone_6A Cold Humid,sfh,s2,sub,0.8863636399999999
C-EEU-ROU,Zone_6A Cold Humid,sfh,s2,urb,0.88636364
C-EEU-ROU,Zone_6A Cold Humid,sfh,s3,rur,1.18181818
C-EEU-ROU,Zone_6A Cold Humid,sfh,s3,sub,1.18181818
C-EEU-ROU,Zone_6A Cold Humid,sfh,s3,urb,1.18181818
C-EEU-ROU,Zone_6A Cold Humid,sfh,s51_std,rur,1.7727272699999999
C-EEU-ROU,Zone_6A Cold Humid,sfh,s51_std,sub,1.77272727
C-EEU-ROU,Zone_6A Cold Humid,sfh,s51_std,urb,1.77272727
C-EEU-ROU,Zone_6A Cold Humid,sfh,s52_low,rur,5.602272729999999
C-EEU-ROU,Zone_6A Cold Humid,sfh,s52_low,sub,5.60227273
C-EEU-ROU,Zone_6A Cold Humid,sfh,s52_low,urb,5.60227273
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr11_std,rur,1.11363636
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr11_std,sub,1.11363636
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr11_std,urb,1.11363636
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr12_low,rur,1.11363636
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr12_low,sub,1.11363636
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr12_low,urb,1.11363636
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr21_std,rur,0.88636364
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr21_std,sub,0.8863636399999999
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr21_std,urb,0.88636364
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr22_low,rur,0.88636364
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr22_low,sub,0.8863636399999999
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr22_low,urb,0.88636364
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr31_std,rur,1.18181818
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr31_std,sub,1.18181818
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr31_std,urb,1.18181818
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr32_low,rur,1.18181818
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr32_low,sub,1.18181818
C-EEU-ROU,Zone_6A Cold Humid,sfh,sr32_low,urb,1.18181818
C-EEU-SVK,Zone_5A Cool Humid,inf,ns,rur,24.333333339999996
C-EEU-SVK,Zone_5A Cool Humid,inf,ns,sub,24.333333340000003
C-EEU-SVK,Zone_5A Cool Humid,inf,ns,urb,24.33333334
C-EEU-SVK,Zone_5A Cool Humid,mfh,s1,rur,16.3125
C-EEU-SVK,Zone_5A Cool Humid,mfh,s1,sub,16.3125
C-EEU-SVK,Zone_5A Cool Humid,mfh,s1,urb,16.3125
C-EEU-SVK,Zone_5A Cool Humid,mfh,s2,rur,16.10416667
C-EEU-SVK,Zone_5A Cool Humid,mfh,s2,sub,16.10416667
C-EEU-SVK,Zone_5A Cool Humid,mfh,s2,urb,16.10416667
C-EEU-SVK,Zone_5A Cool Humid,mfh,s3,rur,20.91666667
C-EEU-SVK,Zone_5A Cool Humid,mfh,s3,sub,20.91666667
C-EEU-SVK,Zone_5A Cool Humid,mfh,s3,urb,20.916666670000005
C-EEU-SVK,Zone_5A Cool Humid,mfh,s51_std,rur,24.395833329999995
C-EEU-SVK,Zone_5A Cool Humid,mfh,s51_std,sub,24.39583333
C-EEU-SVK,Zone_5A Cool Humid,mfh,s51_std,urb,24.39583333
C-EEU-SVK,Zone_5A Cool Humid,mfh,s52_low,rur,34.35416667
C-EEU-SVK,Zone_5A Cool Humid,mfh,s52_low,sub,34.35416667
C-EEU-SVK,Zone_5A Cool Humid,mfh,s52_low,urb,34.35416667
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr11_std,rur,16.3125
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr11_std,sub,16.3125
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr11_std,urb,16.3125
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr12_low,rur,16.3125
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr12_low,sub,16.3125
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr12_low,urb,16.3125
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr21_std,rur,16.10416667
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr21_std,sub,16.10416667
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr21_std,urb,16.10416667
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr22_low,rur,16.10416667
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr22_low,sub,16.10416667
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr22_low,urb,16.10416667
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr31_std,rur,20.91666667
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr31_std,sub,20.91666667
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr31_std,urb,20.916666670000005
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr32_low,rur,20.91666667
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr32_low,sub,20.91666667
C-EEU-SVK,Zone_5A Cool Humid,mfh,sr32_low,urb,20.916666670000005
C-EEU-SVK,Zone_5A Cool Humid,sfh,s1,rur,12.166666669999998
C-EEU-SVK,Zone_5A Cool Humid,sfh,s1,sub,12.166666670000001
C-EEU-SVK,Zone_5A Cool Humid,sfh,s1,urb,12.166666670000001
C-EEU-SVK,Zone_5A Cool Humid,sfh,s2,rur,10.979166669999998
C-EEU-SVK,Zone_5A Cool Humid,sfh,s2,sub,10.97916667
C-EEU-SVK,Zone_5A Cool Humid,sfh,s2,urb,10.97916667
C-EEU-SVK,Zone_5A Cool Humid,sfh,s3,rur,12.79166667
C-EEU-SVK,Zone_5A Cool Humid,sfh,s3,sub,12.791666670000001
C-EEU-SVK,Zone_5A Cool Humid,sfh,s3,urb,12.79166667
C-EEU-SVK,Zone_5A Cool Humid,sfh,s51_std,rur,14.5
C-EEU-SVK,Zone_5A Cool Humid,sfh,s51_std,sub,14.5
C-EEU-SVK,Zone_5A Cool Humid,sfh,s51_std,urb,14.5
C-EEU-SVK,Zone_5A Cool Humid,sfh,s52_low,rur,24.437499999999996
C-EEU-SVK,Zone_5A Cool Humid,sfh,s52_low,sub,24.4375
C-EEU-SVK,Zone_5A Cool Humid,sfh,s52_low,urb,24.4375
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr11_std,rur,12.166666669999998
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr11_std,sub,12.166666670000001
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr11_std,urb,12.166666670000001
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr12_low,rur,12.166666669999998
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr12_low,sub,12.166666670000001
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr12_low,urb,12.166666670000001
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr21_std,rur,10.979166669999998
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr21_std,sub,10.97916667
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr21_std,urb,10.97916667
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr22_low,rur,10.979166669999998
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr22_low,sub,10.97916667
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr22_low,urb,10.97916667
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr31_std,rur,12.79166667
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr31_std,sub,12.791666670000001
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr31_std,urb,12.79166667
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr32_low,rur,12.79166667
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr32_low,sub,12.791666670000001
C-EEU-SVK,Zone_5A Cool Humid,sfh,sr32_low,urb,12.79166667
C-EEU-SVK,Zone_6A Cold Humid,inf,ns,rur,6.29040404
C-EEU-SVK,Zone_6A Cold Humid,inf,ns,sub,6.29040404
C-EEU-SVK,Zone_6A Cold Humid,inf,ns,urb,6.29040404
C-EEU-SVK,Zone_6A Cold Humid,mfh,s1,rur,3.02272727
C-EEU-SVK,Zone_6A Cold Humid,mfh,s1,sub,3.02272727
C-EEU-SVK,Zone_6A Cold Humid,mfh,s1,urb,3.02272727
C-EEU-SVK,Zone_6A Cold Humid,mfh,s2,rur,2.88636364
C-EEU-SVK,Zone_6A Cold Humid,mfh,s2,sub,2.88636364
C-EEU-SVK,Zone_6A Cold Humid,mfh,s2,urb,2.88636364
C-EEU-SVK,Zone_6A Cold Humid,mfh,s3,rur,4.97727273
C-EEU-SVK,Zone_6A Cold Humid,mfh,s3,sub,4.97727273
C-EEU-SVK,Zone_6A Cold Humid,mfh,s3,urb,4.97727273
C-EEU-SVK,Zone_6A Cold Humid,mfh,s51_std,rur,6.79545454
C-EEU-SVK,Zone_6A Cold Humid,mfh,s51_std,sub,6.79545454
C-EEU-SVK,Zone_6A Cold Humid,mfh,s51_std,urb,6.79545454
C-EEU-SVK,Zone_6A Cold Humid,mfh,s52_low,rur,13.54545455
C-EEU-SVK,Zone_6A Cold Humid,mfh,s52_low,sub,13.54545455
C-EEU-SVK,Zone_6A Cold Humid,mfh,s52_low,urb,13.54545455
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr11_std,rur,3.02272727
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr11_std,sub,3.02272727
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr11_std,urb,3.02272727
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr12_low,rur,3.02272727
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr12_low,sub,3.02272727
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr12_low,urb,3.02272727
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr21_std,rur,2.88636364
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr21_std,sub,2.88636364
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr21_std,urb,2.88636364
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr22_low,rur,2.88636364
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr22_low,sub,2.88636364
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr22_low,urb,2.88636364
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr31_std,rur,4.97727273
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr31_std,sub,4.97727273
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr31_std,urb,4.97727273
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr32_low,rur,4.97727273
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr32_low,sub,4.97727273
C-EEU-SVK,Zone_6A Cold Humid,mfh,sr32_low,urb,4.97727273
C-EEU-SVK,Zone_6A Cold Humid,sfh,s1,rur,1.34090909
C-EEU-SVK,Zone_6A Cold Humid,sfh,s1,sub,1.34090909
C-EEU-SVK,Zone_6A Cold Humid,sfh,s1,urb,1.34090909
C-EEU-SVK,Zone_6A Cold Humid,sfh,s2,rur,1.09090909
C-EEU-SVK,Zone_6A Cold Humid,sfh,s2,sub,1.09090909
C-EEU-SVK,Zone_6A Cold Humid,sfh,s2,urb,1.09090909
C-EEU-SVK,Zone_6A Cold Humid,sfh,s3,rur,1.52272727
C-EEU-SVK,Zone_6A Cold Humid,sfh,s3,sub,1.52272727
C-EEU-SVK,Zone_6A Cold Humid,sfh,s3,urb,1.52272727
C-EEU-SVK,Zone_6A Cold Humid,sfh,s51_std,rur,2.29545454
C-EEU-SVK,Zone_6A Cold Humid,sfh,s51_std,sub,2.29545454
C-EEU-SVK,Zone_6A Cold Humid,sfh,s51_std,urb,2.29545454
C-EEU-SVK,Zone_6A Cold Humid,sfh,s52_low,rur,6.88636364
C-EEU-SVK,Zone_6A Cold Humid,sfh,s52_low,sub,6.88636364
C-EEU-SVK,Zone_6A Cold Humid,sfh,s52_low,urb,6.88636364
