region_bld,clim,urt,inc_cl,mat,year,value
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2020,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2025,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2030,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2035,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2040,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2045,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2050,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2055,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2060,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2065,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2070,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2075,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2080,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2085,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2090,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2095,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q2,sub,2100,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2015,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2020,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2025,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2030,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2035,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2040,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2045,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2050,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2055,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2060,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2065,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2070,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2075,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2080,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2085,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2090,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2095,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,perm,2100,1.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2015,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2020,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2025,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2030,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2035,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2040,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2045,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2050,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2055,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2060,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2065,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2070,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2075,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2080,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2085,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2090,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2095,0.0
C-EEU-HRV,Zone_4A Mixed Humid,urb,q3,sub,2100,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2015,0.06314665532484579
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2020,0.06314665532484579
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2025,0.06401569642815572
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2030,0.06482336669170642
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2035,0.06549500602787563
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2040,0.06604936464752781
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2045,0.06652043026922565
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2050,0.06689724727760758
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2055,0.06716949442723887
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2060,0.06738157949413585
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2065,0.06758579511925873
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2070,0.06780123023589459
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2075,0.06804345051791325
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2080,0.06834672144005555
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2085,0.06864053725027582
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2090,0.06898700714540024
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2095,0.06938084342837196
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,perm,2100,0.06984867707362434
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2015,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2020,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2025,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2030,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2035,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2040,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2045,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2050,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2055,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2060,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2065,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2070,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2075,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2080,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2085,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2090,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2095,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q1,sub,2100,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2015,0.06314665532484579
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2020,0.06314665532484579
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2025,0.06401569642815572
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2030,0.06482336669170642
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2035,0.06549500602787563
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2040,0.06604936464752781
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2045,0.06652043026922565
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2050,0.06689724727760758
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2055,0.06716949442723887
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2060,0.06738157949413585
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2065,0.06758579511925873
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2070,0.06780123023589459
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2075,0.06804345051791325
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2080,0.06834672144005555
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2085,0.06864053725027582
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2090,0.06898700714540024
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2095,0.06938084342837196
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,perm,2100,0.06984867707362434
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2015,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2020,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2025,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2030,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2035,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2040,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2045,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2050,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2055,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2060,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2065,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2070,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2075,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2080,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2085,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2090,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2095,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q2,sub,2100,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2015,0.06314665532484579
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2020,0.06314665532484579
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2025,0.06401569642815572
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2030,0.06482336669170642
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2035,0.06549500602787563
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2040,0.06604936464752781
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2045,0.06652043026922565
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2050,0.06689724727760758
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2055,0.06716949442723887
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2060,0.06738157949413585
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2065,0.06758579511925873
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2070,0.06780123023589459
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2075,0.06804345051791325
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2080,0.06834672144005555
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2085,0.06864053725027582
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2090,0.06898700714540024
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2095,0.06938084342837196
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,perm,2100,0.06984867707362434
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2015,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2020,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2025,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2030,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2035,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2040,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2045,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2050,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2055,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2060,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2065,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2070,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2075,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2080,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2085,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2090,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2095,0.0
C-EEU-HRV,Zone_4C Mixed Marine,rur,q3,sub,2100,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2015,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2020,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2025,0.06485350984422385
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2030,0.06568934160906106
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2035,0.06638556515616606
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2040,0.06696192876626698
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2045,0.0674543698419879
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2050,0.06785119345573305
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2055,0.06814173344885857
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2060,0.0683703086380559
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2065,0.0685890254013309
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2070,0.06881653740043957
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2075,0.06906884549572918
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2080,0.06938058518780008
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2085,0.06968189441984882
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2090,0.07003449972170096
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2095,0.0704326315298173
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,perm,2100,0.07090244728414988
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2015,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2020,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2025,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2030,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2035,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2040,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2045,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2050,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2055,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2060,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2065,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2070,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2075,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2080,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2085,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2090,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2095,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q1,sub,2100,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2015,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2020,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2025,0.06485350984422385
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2030,0.06568934160906106
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2035,0.06638556515616606
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2040,0.06696192876626698
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2045,0.0674543698419879
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2050,0.06785119345573305
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2055,0.06814173344885857
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2060,0.0683703086380559
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2065,0.0685890254013309
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2070,0.06881653740043957
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2075,0.06906884549572918
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2080,0.06938058518780008
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2085,0.06968189441984882
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2090,0.07003449972170096
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2095,0.0704326315298173
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,perm,2100,0.07090244728414988
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2015,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2020,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2025,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2030,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2035,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2040,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2045,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2050,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2055,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2060,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2065,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2070,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2075,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2080,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2085,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2090,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2095,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q2,sub,2100,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2015,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2020,0.06394827714003455
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2025,0.06485350984422385
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2030,0.06568934160906106
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2035,0.06638556515616606
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2040,0.06696192876626698
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2045,0.0674543698419879
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2050,0.06785119345573305
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2055,0.06814173344885857
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2060,0.0683703086380559
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2065,0.0685890254013309
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2070,0.06881653740043957
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2075,0.06906884549572918
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2080,0.06938058518780008
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2085,0.06968189441984882
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2090,0.07003449972170096
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2095,0.0704326315298173
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,perm,2100,0.07090244728414988
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2015,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2020,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2025,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2030,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2035,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2040,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2045,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2050,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2055,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2060,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2065,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2070,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2075,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2080,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2085,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2090,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2095,0.0
C-EEU-HRV,Zone_4C Mixed Marine,urb,q3,sub,2100,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2015,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2020,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2025,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2030,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2035,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2040,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2045,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2050,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2055,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2060,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2065,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2070,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2075,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2080,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2085,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2090,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2095,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,perm,2100,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2015,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2020,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2025,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2030,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2035,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2040,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2045,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2050,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2055,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2060,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2065,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2070,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2075,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2080,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2085,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2090,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2095,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q1,sub,2100,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2015,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2020,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2025,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2030,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2035,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2040,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2045,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2050,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2055,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2060,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2065,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2070,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2075,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2080,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2085,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2090,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2095,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,perm,2100,1.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,sub,2015,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,sub,2020,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,sub,2025,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,sub,2030,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,sub,2035,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,sub,2040,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,sub,2045,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,sub,2050,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,sub,2055,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,sub,2060,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,sub,2065,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,sub,2070,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,sub,2075,0.0
C-EEU-HRV,Zone_5A Cool Humid,rur,q2,sub,2080,0.0
