region_bld,urt,arch,year,value
C-EEU-CZE,rur,sfh,2055,2.705868478153867
C-EEU-CZE,rur,sfh,2060,2.705868478153867
C-EEU-CZE,rur,sfh,2065,2.705868478153867
C-EEU-CZE,rur,sfh,2070,2.705868478153867
C-EEU-CZE,rur,sfh,2075,2.705868478153867
C-EEU-CZE,rur,sfh,2080,2.705868478153867
C-EEU-CZE,rur,sfh,2085,2.705868478153867
C-EEU-CZE,rur,sfh,2090,2.705868478153867
C-EEU-CZE,rur,sfh,2095,2.705868478153867
C-EEU-CZE,rur,sfh,2100,2.705868478153867
C-EEU-CZE,urb,mfh,2015,2.088714159924187
C-EEU-CZE,urb,mfh,2020,2.088714159924187
C-EEU-CZE,urb,mfh,2025,2.088264525685026
C-EEU-CZE,urb,mfh,2030,2.088264525685026
C-EEU-CZE,urb,mfh,2035,2.088264525685026
C-EEU-CZE,urb,mfh,2040,2.088264525685026
C-EEU-CZE,urb,mfh,2045,2.088264525685026
C-EEU-CZE,urb,mfh,2050,2.088264525685026
C-EEU-CZE,urb,mfh,2055,2.088264525685026
C-EEU-CZE,urb,mfh,2060,2.088264525685026
C-EEU-CZE,urb,mfh,2065,2.088264525685026
C-EEU-CZE,urb,mfh,2070,2.088264525685026
C-EEU-CZE,urb,mfh,2075,2.088264525685026
C-EEU-CZE,urb,mfh,2080,2.088264525685026
C-EEU-CZE,urb,mfh,2085,2.088264525685026
C-EEU-CZE,urb,mfh,2090,2.088264525685026
C-EEU-CZE,urb,mfh,2095,2.088264525685026
C-EEU-CZE,urb,mfh,2100,2.088264525685026
C-EEU-CZE,urb,sfh,2015,2.7052828996988647
C-EEU-CZE,urb,sfh,2020,2.7052828996988647
C-EEU-CZE,urb,sfh,2025,2.705868478153867
C-EEU-CZE,urb,sfh,2030,2.705868478153867
C-EEU-CZE,urb,sfh,2035,2.705868478153867
C-EEU-CZE,urb,sfh,2040,2.705868478153867
C-EEU-CZE,urb,sfh,2045,2.705868478153867
C-EEU-CZE,urb,sfh,2050,2.705868478153867
C-EEU-CZE,urb,sfh,2055,2.705868478153867
C-EEU-CZE,urb,sfh,2060,2.705868478153867
C-EEU-CZE,urb,sfh,2065,2.705868478153867
C-EEU-CZE,urb,sfh,2070,2.705868478153867
C-EEU-CZE,urb,sfh,2075,2.705868478153867
C-EEU-CZE,urb,sfh,2080,2.705868478153867
C-EEU-CZE,urb,sfh,2085,2.705868478153867
C-EEU-CZE,urb,sfh,2090,2.705868478153867
C-EEU-CZE,urb,sfh,2095,2.705868478153867
C-EEU-CZE,urb,sfh,2100,2.705868478153867
C-EEU-EST,rur,mfh,2015,2.2434639050953376
C-EEU-EST,rur,mfh,2020,2.2434639050953376
C-EEU-EST,rur,mfh,2025,2.244160037553586
C-EEU-EST,rur,mfh,2030,2.244160037553586
C-EEU-EST,rur,mfh,2035,2.244160037553586
C-EEU-EST,rur,mfh,2040,2.244160037553586
C-EEU-EST,rur,mfh,2045,2.244160037553586
C-EEU-EST,rur,mfh,2050,2.244160037553586
C-EEU-EST,rur,mfh,2055,2.244160037553586
C-EEU-EST,rur,mfh,2060,2.244160037553586
C-EEU-EST,rur,mfh,2065,2.244160037553586
C-EEU-EST,rur,mfh,2070,2.244160037553586
C-EEU-EST,rur,mfh,2075,2.244160037553586
C-EEU-EST,rur,mfh,2080,2.244160037553586
C-EEU-EST,rur,mfh,2085,2.244160037553586
C-EEU-EST,rur,mfh,2090,2.244160037553586
C-EEU-EST,rur,mfh,2095,2.244160037553586
C-EEU-EST,rur,mfh,2100,2.244160037553586
C-EEU-EST,rur,sfh,2015,2.539110327915534
C-EEU-EST,rur,sfh,2020,2.539110327915534
C-EEU-EST,rur,sfh,2025,2.542234769084896
C-EEU-EST,rur,sfh,2030,2.542234769084896
C-EEU-EST,rur,sfh,2035,2.542234769084896
C-EEU-EST,rur,sfh,2040,2.542234769084896
C-EEU-EST,rur,sfh,2045,2.542234769084896
C-EEU-EST,rur,sfh,2050,2.542234769084896
C-EEU-EST,rur,sfh,2055,2.542234769084896
C-EEU-EST,rur,sfh,2060,2.542234769084896
C-EEU-EST,rur,sfh,2065,2.542234769084896
C-EEU-EST,rur,sfh,2070,2.542234769084896
C-EEU-EST,rur,sfh,2075,2.542234769084896
C-EEU-EST,rur,sfh,2080,2.542234769084896
C-EEU-EST,rur,sfh,2085,2.542234769084896
C-EEU-EST,rur,sfh,2090,2.542234769084896
C-EEU-EST,rur,sfh,2095,2.542234769084896
C-EEU-EST,rur,sfh,2100,2.542234769084896
C-EEU-EST,urb,mfh,2015,2.2434639050953376
C-EEU-EST,urb,mfh,2020,2.2434639050953376
C-EEU-EST,urb,mfh,2025,2.244160037553586
C-EEU-EST,urb,mfh,2030,2.244160037553586
C-EEU-EST,urb,mfh,2035,2.244160037553586
C-EEU-EST,urb,mfh,2040,2.244160037553586
C-EEU-EST,urb,mfh,2045,2.244160037553586
C-EEU-EST,urb,mfh,2050,2.244160037553586
C-EEU-EST,urb,mfh,2055,2.244160037553586
C-EEU-EST,urb,mfh,2060,2.244160037553586
C-EEU-EST,urb,mfh,2065,2.244160037553586
C-EEU-EST,urb,mfh,2070,2.244160037553586
C-EEU-EST,urb,mfh,2075,2.244160037553586
C-EEU-EST,urb,mfh,2080,2.244160037553586
C-EEU-EST,urb,mfh,2085,2.244160037553586
C-EEU-EST,urb,mfh,2090,2.244160037553586
C-EEU-EST,urb,mfh,2095,2.244160037553586
C-EEU-EST,urb,mfh,2100,2.244160037553586
C-EEU-EST,urb,sfh,2015,2.539110327915534
C-EEU-EST,urb,sfh,2020,2.539110327915534
C-EEU-EST,urb,sfh,2025,2.542234769084896
C-EEU-EST,urb,sfh,2030,2.542234769084896
C-EEU-EST,urb,sfh,2035,2.542234769084896
C-EEU-EST,urb,sfh,2040,2.542234769084896
C-EEU-EST,urb,sfh,2045,2.542234769084896
C-EEU-EST,urb,sfh,2050,2.542234769084896
C-EEU-EST,urb,sfh,2055,2.542234769084896
C-EEU-EST,urb,sfh,2060,2.542234769084896
C-EEU-EST,urb,sfh,2065,2.542234769084896
C-EEU-EST,urb,sfh,2070,2.542234769084896
C-EEU-EST,urb,sfh,2075,2.542234769084896
C-EEU-EST,urb,sfh,2080,2.542234769084896
C-EEU-EST,urb,sfh,2085,2.542234769084896
C-EEU-EST,urb,sfh,2090,2.542234769084896
C-EEU-EST,urb,sfh,2095,2.542234769084896
C-EEU-EST,urb,sfh,2100,2.542234769084896
C-EEU-HRV,rur,mfh,2015,2.4745755217032173
C-EEU-HRV,rur,mfh,2020,2.4746208550547624
C-EEU-HRV,rur,mfh,2025,2.476059473540273
C-EEU-HRV,rur,mfh,2030,2.476059473540273
C-EEU-HRV,rur,mfh,2035,2.476059473540273
C-EEU-HRV,rur,mfh,2040,2.476059473540273
C-EEU-HRV,rur,mfh,2045,2.476059473540273
C-EEU-HRV,rur,mfh,2050,2.476059473540273
C-EEU-HRV,rur,mfh,2055,2.476059473540273
C-EEU-HRV,rur,mfh,2060,2.476059473540273
C-EEU-HRV,rur,mfh,2065,2.476059473540273
C-EEU-HRV,rur,mfh,2070,2.476059473540273
C-EEU-HRV,rur,mfh,2075,2.476059473540273
C-EEU-HRV,rur,mfh,2080,2.476059473540273
C-EEU-HRV,rur,mfh,2085,2.476059473540273
