region_bld,arch,eneff,value
C-WEU-NLD,mfh,sr11_std,4.6240601505
C-WEU-NLD,mfh,sr12_low,4.6240601505
C-WEU-NLD,mfh,sr21_std,5.837406015
C-WEU-NLD,mfh,sr22_low,5.837406015
C-WEU-NLD,mfh,sr31_std,8.7067669165
C-WEU-NLD,mfh,sr32_low,8.7067669165
C-WEU-NLD,sfh,s1,3.5065789475
C-WEU-NLD,sfh,s2,3.8543233084999997
C-WEU-NLD,sfh,s3,5.32612782
C-WEU-NLD,sfh,s51_std,6.4454887219999994
C-WEU-NLD,sfh,s52_low,9.198308272
C-WEU-NLD,sfh,sr11_std,3.5065789475
C-WEU-NLD,sfh,sr12_low,3.5065789475
C-WEU-NLD,sfh,sr21_std,3.8543233084999997
C-WEU-NLD,sfh,sr22_low,3.8543233084999997
C-WEU-NLD,sfh,sr31_std,5.32612782
C-WEU-NLD,sfh,sr32_low,5.32612782
C-WEU-PRT,inf,ns,23.77198276
C-WEU-PRT,mfh,s1,28.282614940000002
C-WEU-PRT,mfh,s2,32.11479885
C-WEU-PRT,mfh,s3,40.82025862
C-WEU-PRT,mfh,s51_std,45.01551724
C-WEU-PRT,mfh,s52_low,52.313362070000004
C-WEU-PRT,mfh,sr11_std,28.282614940000002
C-WEU-PRT,mfh,sr12_low,28.282614940000002
C-WEU-PRT,mfh,sr21_std,32.11479885
C-WEU-PRT,mfh,sr22_low,32.11479885
C-WEU-PRT,mfh,sr31_std,40.82025862
C-WEU-PRT,mfh,sr32_low,40.82025862
C-WEU-PRT,sfh,s1,23.77198276
C-WEU-PRT,sfh,s2,25.470545975
C-WEU-PRT,sfh,s3,30.59827586
C-WEU-PRT,sfh,s51_std,33.90287356
C-WEU-PRT,sfh,s52_low,42.138649425
C-WEU-PRT,sfh,sr11_std,23.77198276
C-WEU-PRT,sfh,sr12_low,23.77198276
C-WEU-PRT,sfh,sr21_std,25.470545975
C-WEU-PRT,sfh,sr22_low,25.470545975
C-WEU-PRT,sfh,sr31_std,30.59827586
C-WEU-PRT,sfh,sr32_low,30.59827586
C-WEU-SWE,inf,ns,2.5557530705
C-WEU-SWE,mfh,s1,3.7085892045
C-WEU-SWE,mfh,s2,4.9470749835
C-WEU-SWE,mfh,s3,8.3734647705
C-WEU-SWE,mfh,s51_std,10.0496525545
C-WEU-SWE,mfh,s52_low,14.088841304999999
C-WEU-SWE,mfh,sr11_std,3.7085892045
C-WEU-SWE,mfh,sr12_low,3.7085892045
C-WEU-SWE,mfh,sr21_std,4.9470749835
C-WEU-SWE,mfh,sr22_low,4.9470749835
C-WEU-SWE,mfh,sr31_std,8.3734647705
C-WEU-SWE,mfh,sr32_low,8.3734647705
C-WEU-SWE,sfh,s1,2.5557530705
C-WEU-SWE,sfh,s2,2.9787895925
C-WEU-SWE,sfh,s3,4.4012201035
C-WEU-SWE,sfh,s51_std,5.6339689725
C-WEU-SWE,sfh,s52_low,8.8848173885
C-WEU-SWE,sfh,sr11_std,2.5557530705
C-WEU-SWE,sfh,sr12_low,2.5557530705
C-WEU-SWE,sfh,sr21_std,2.9787895925
C-WEU-SWE,sfh,sr22_low,2.9787895925
C-WEU-SWE,sfh,sr31_std,4.4012201035
C-WEU-SWE,sfh,sr32_low,4.4012201035
