region_bld,arch,eneff,value
C-WEU-CYP,sfh,s3,80.63233128
C-WEU-CYP,sfh,s51_std,71.711465745
C-WEU-CYP,sfh,s52_low,63.154470610000004
C-WEU-CYP,sfh,sr11_std,153.58088035
C-WEU-CYP,sfh,sr12_low,153.58088035
C-WEU-CYP,sfh,sr21_std,116.52008409999999
C-WEU-CYP,sfh,sr22_low,116.52008409999999
C-WEU-CYP,sfh,sr31_std,80.63233128
C-WEU-CYP,sfh,sr32_low,80.63233128
C-WEU-DEU,inf,ns,6.749569868
C-WEU-DEU,mfh,s1,5.09250802625
C-WEU-DEU,mfh,s2,5.446348395
C-WEU-DEU,mfh,s3,7.09270511625
C-WEU-DEU,mfh,s51_std,8.16491728475
C-WEU-DEU,mfh,s52_low,10.83438042725
C-WEU-DEU,mfh,sr11_std,5.09250802625
C-WEU-DEU,mfh,sr12_low,5.09250802625
C-WEU-DEU,mfh,sr21_std,5.446348395
C-WEU-DEU,mfh,sr22_low,5.446348395
C-WEU-DEU,mfh,sr31_std,7.09270511625
C-WEU-DEU,mfh,sr32_low,7.09270511625
C-WEU-DEU,sfh,s1,6.749569868
C-WEU-DEU,sfh,s2,5.72497740825
C-WEU-DEU,sfh,s3,5.45270951
C-WEU-DEU,sfh,s51_std,5.7639663095
C-WEU-DEU,sfh,s52_low,7.4455946095000005
C-WEU-DEU,sfh,sr11_std,6.749569868
C-WEU-DEU,sfh,sr12_low,6.749569868
C-WEU-DEU,sfh,sr21_std,5.72497740825
C-WEU-DEU,sfh,sr22_low,5.72497740825
C-WEU-DEU,sfh,sr31_std,5.45270951
C-WEU-DEU,sfh,sr32_low,5.45270951
C-WEU-DNK,inf,ns,1.7261763805
C-WEU-DNK,mfh,s1,1.6857642085
C-WEU-DNK,mfh,s2,2.0564761245
C-WEU-DNK,mfh,s3,3.2973545585
C-WEU-DNK,mfh,s51_std,4.100773817
C-WEU-DNK,mfh,s52_low,6.267994341
C-WEU-DNK,mfh,sr11_std,1.6857642085
C-WEU-DNK,mfh,sr12_low,1.6857642085
C-WEU-DNK,mfh,sr21_std,2.0564761245
C-WEU-DNK,mfh,sr22_low,2.0564761245
C-WEU-DNK,mfh,sr31_std,3.2973545585
C-WEU-DNK,mfh,sr32_low,3.2973545585
C-WEU-DNK,sfh,s1,1.7261763805
C-WEU-DNK,sfh,s2,1.619297044
C-WEU-DNK,sfh,s3,1.9456258430000002
C-WEU-DNK,sfh,s51_std,2.269996171
C-WEU-DNK,sfh,s52_low,3.560944025
C-WEU-DNK,sfh,sr11_std,1.7261763805
C-WEU-DNK,sfh,sr12_low,1.7261763805
C-WEU-DNK,sfh,sr21_std,1.619297044
C-WEU-DNK,sfh,sr22_low,1.619297044
C-WEU-DNK,sfh,sr31_std,1.9456258430000002
C-WEU-DNK,sfh,sr32_low,1.9456258430000002
C-WEU-ESP,inf,ns,45.0837378292
C-WEU-ESP,mfh,s1,26.913116017599997
C-WEU-ESP,mfh,s2,24.9420535841
C-WEU-ESP,mfh,s3,25.07378481
C-WEU-ESP,mfh,s51_std,26.060517773999997
C-WEU-ESP,mfh,s52_low,29.102875431
C-WEU-ESP,mfh,sr11_std,26.913116017599997
C-WEU-ESP,mfh,sr12_low,26.913116017599997
C-WEU-ESP,mfh,sr21_std,24.9420535841
C-WEU-ESP,mfh,sr22_low,24.9420535841
C-WEU-ESP,mfh,sr31_std,25.07378481
C-WEU-ESP,mfh,sr32_low,25.07378481
C-WEU-ESP,sfh,s1,45.0837378292
C-WEU-ESP,sfh,s2,35.2120173997
C-WEU-ESP,sfh,s3,26.675924656699998
C-WEU-ESP,sfh,s51_std,25.0446323793
C-WEU-ESP,sfh,s52_low,25.40639024
C-WEU-ESP,sfh,sr11_std,45.0837378292
C-WEU-ESP,sfh,sr12_low,45.0837378292
C-WEU-ESP,sfh,sr21_std,35.2120173997
C-WEU-ESP,sfh,sr22_low,35.2120173997
C-WEU-ESP,sfh,sr31_std,26.675924656699998
C-WEU-ESP,sfh,sr32_low,26.675924656699998
C-WEU-FIN,inf,ns,1.51993316575
C-WEU-FIN,mfh,s1,1.10326660175
C-WEU-FIN,mfh,s2,1.49025985625
C-WEU-FIN,mfh,s3,2.91477889525
C-WEU-FIN,mfh,s51_std,3.85404235475
C-WEU-FIN,mfh,s52_low,6.28294230125
C-WEU-FIN,mfh,sr11_std,1.10326660175
C-WEU-FIN,mfh,sr12_low,1.10326660175
C-WEU-FIN,mfh,sr21_std,1.49025985625
C-WEU-FIN,mfh,sr22_low,1.49025985625
C-WEU-FIN,mfh,sr31_std,2.91477889525
C-WEU-FIN,mfh,sr32_low,2.91477889525
C-WEU-FIN,sfh,s1,1.51993316575
C-WEU-FIN,sfh,s2,1.206401573
C-WEU-FIN,sfh,s3,1.35301423375
C-WEU-FIN,sfh,s51_std,1.722488277
C-WEU-FIN,sfh,s52_low,3.22896410925
C-WEU-FIN,sfh,sr11_std,1.51993316575
C-WEU-FIN,sfh,sr12_low,1.51993316575
C-WEU-FIN,sfh,sr21_std,1.206401573
C-WEU-FIN,sfh,sr22_low,1.206401573
C-WEU-FIN,sfh,sr31_std,1.35301423375
