region_bld,material,year,eol_treat,value
C-EEU-HUN,brick,2070,recycling,0.41
C-EEU-HUN,brick,2070,reuse,0.59
C-EEU-HUN,brick,2075,downcycling,0
C-EEU-HUN,brick,2075,incineration,0
C-EEU-HUN,brick,2075,landfilling,0
C-EEU-HUN,brick,2075,recycling,0.41
C-EEU-HUN,brick,2075,reuse,0.59
C-EEU-HUN,brick,2080,downcycling,0
C-EEU-HUN,brick,2080,incineration,0
C-EEU-HUN,brick,2080,landfilling,0
C-EEU-HUN,brick,2080,recycling,0.41
C-EEU-HUN,brick,2080,reuse,0.59
C-EEU-HUN,brick,2085,downcycling,0
C-EEU-HUN,brick,2085,incineration,0
C-EEU-HUN,brick,2085,landfilling,0
C-EEU-HUN,brick,2085,recycling,0.41
C-EEU-HUN,brick,2085,reuse,0.59
C-EEU-HUN,brick,2090,downcycling,0
C-EEU-HUN,brick,2090,incineration,0
C-EEU-HUN,brick,2090,landfilling,0
C-EEU-HUN,brick,2090,recycling,0.41
C-EEU-HUN,brick,2090,reuse,0.59
C-EEU-HUN,brick,2095,downcycling,0
C-EEU-HUN,brick,2095,incineration,0
C-EEU-HUN,brick,2095,landfilling,0
C-EEU-HUN,brick,2095,recycling,0.41
C-EEU-HUN,brick,2095,reuse,0.59
C-EEU-HUN,brick,2100,downcycling,0
C-EEU-HUN,brick,2100,incineration,0
C-EEU-HUN,brick,2100,landfilling,0
C-EEU-HUN,brick,2100,recycling,0.41
C-EEU-HUN,brick,2100,reuse,0.59
C-EEU-HUN,concrete,2015,downcycling,0.7620515902671512
C-EEU-HUN,concrete,2015,incineration,0
C-EEU-HUN,concrete,2015,landfilling,0.01556670607571545
C-EEU-HUN,concrete,2015,recycling,0.22238170365713336
C-EEU-HUN,concrete,2015,reuse,0
C-EEU-HUN,concrete,2020,downcycling,0.7620515902671512
C-EEU-HUN,concrete,2020,incineration,0
C-EEU-HUN,concrete,2020,landfilling,0.01556670607571545
C-EEU-HUN,concrete,2020,recycling,0.22238170365713336
C-EEU-HUN,concrete,2020,reuse,0
C-EEU-HUN,concrete,2025,downcycling,0.7620515902671512
C-EEU-HUN,concrete,2025,incineration,0
C-EEU-HUN,concrete,2025,landfilling,0.01556670607571545
C-EEU-HUN,concrete,2025,recycling,0.22238170365713336
C-EEU-HUN,concrete,2025,reuse,0
C-EEU-HUN,concrete,2030,downcycling,0.609641272213721
C-EEU-HUN,concrete,2030,incineration,0
C-EEU-HUN,concrete,2030,landfilling,0.01245336486057236
C-EEU-HUN,concrete,2030,recycling,0.3519053629257067
C-EEU-HUN,concrete,2030,reuse,0.026000000000000002
C-EEU-HUN,concrete,2035,downcycling,0.4572309541602907
C-EEU-HUN,concrete,2035,incineration,0
C-EEU-HUN,concrete,2035,landfilling,0.009340023645429268
C-EEU-HUN,concrete,2035,recycling,0.48142902219427997
C-EEU-HUN,concrete,2035,reuse,0.052000000000000005
C-EEU-HUN,concrete,2040,downcycling,0.3048206361068605
C-EEU-HUN,concrete,2040,incineration,0
C-EEU-HUN,concrete,2040,landfilling,0.006226682430286181
C-EEU-HUN,concrete,2040,recycling,0.6109526814628533
C-EEU-HUN,concrete,2040,reuse,0.078
C-EEU-HUN,concrete,2045,downcycling,0.1524103180534302
C-EEU-HUN,concrete,2045,incineration,0
C-EEU-HUN,concrete,2045,landfilling,0.0031133412151430895
C-EEU-HUN,concrete,2045,recycling,0.7404763407314267
C-EEU-HUN,concrete,2045,reuse,0.10400000000000001
C-EEU-HUN,concrete,2050,downcycling,0
C-EEU-HUN,concrete,2050,incineration,0
C-EEU-HUN,concrete,2050,landfilling,0
C-EEU-HUN,concrete,2050,recycling,0.87
C-EEU-HUN,concrete,2050,reuse,0.13
C-EEU-HUN,concrete,2055,downcycling,0
C-EEU-HUN,concrete,2055,incineration,0
C-EEU-HUN,concrete,2055,landfilling,0
C-EEU-HUN,concrete,2055,recycling,0.87
C-EEU-HUN,concrete,2055,reuse,0.13
C-EEU-HUN,concrete,2060,downcycling,0
C-EEU-HUN,concrete,2060,incineration,0
C-EEU-HUN,concrete,2060,landfilling,0
C-EEU-HUN,concrete,2060,recycling,0.87
C-EEU-HUN,concrete,2060,reuse,0.13
C-EEU-HUN,concrete,2065,downcycling,0
C-EEU-HUN,concrete,2065,incineration,0
C-EEU-HUN,concrete,2065,landfilling,0
C-EEU-HUN,concrete,2065,recycling,0.87
C-EEU-HUN,concrete,2065,reuse,0.13
C-EEU-HUN,concrete,2070,downcycling,0
C-EEU-HUN,concrete,2070,incineration,0
C-EEU-HUN,concrete,2070,landfilling,0
C-EEU-HUN,concrete,2070,recycling,0.87
C-EEU-HUN,concrete,2070,reuse,0.13
C-EEU-HUN,concrete,2075,downcycling,0
C-EEU-HUN,concrete,2075,incineration,0
C-EEU-HUN,concrete,2075,landfilling,0
C-EEU-HUN,concrete,2075,recycling,0.87
C-EEU-HUN,concrete,2075,reuse,0.13
C-EEU-HUN,concrete,2080,downcycling,0
C-EEU-HUN,concrete,2080,incineration,0
C-EEU-HUN,concrete,2080,landfilling,0
C-EEU-HUN,concrete,2080,recycling,0.87
C-EEU-HUN,concrete,2080,reuse,0.13
C-EEU-HUN,concrete,2085,downcycling,0
C-EEU-HUN,concrete,2085,incineration,0
C-EEU-HUN,concrete,2085,landfilling,0
C-EEU-HUN,concrete,2085,recycling,0.87
C-EEU-HUN,concrete,2085,reuse,0.13
C-EEU-HUN,concrete,2090,downcycling,0
C-EEU-HUN,concrete,2090,incineration,0
C-EEU-HUN,concrete,2090,landfilling,0
C-EEU-HUN,concrete,2090,recycling,0.87
C-EEU-HUN,concrete,2090,reuse,0.13
C-EEU-HUN,concrete,2095,downcycling,0
C-EEU-HUN,concrete,2095,incineration,0
C-EEU-HUN,concrete,2095,landfilling,0
C-EEU-HUN,concrete,2095,recycling,0.87
C-EEU-HUN,concrete,2095,reuse,0.13
C-EEU-HUN,concrete,2100,downcycling,0
C-EEU-HUN,concrete,2100,incineration,0
C-EEU-HUN,concrete,2100,landfilling,0
C-EEU-HUN,concrete,2100,recycling,0.87
C-EEU-HUN,concrete,2100,reuse,0.13
C-EEU-HUN,copper,2015,downcycling,0
C-EEU-HUN,copper,2015,incineration,0
C-EEU-HUN,copper,2015,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2015,recycling,0.9999469599193792
C-EEU-HUN,copper,2015,reuse,0
C-EEU-HUN,copper,2020,downcycling,0
C-EEU-HUN,copper,2020,incineration,0
C-EEU-HUN,copper,2020,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2020,recycling,0.9999469599193792
C-EEU-HUN,copper,2020,reuse,0
C-EEU-HUN,copper,2025,downcycling,0
C-EEU-HUN,copper,2025,incineration,0
C-EEU-HUN,copper,2025,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2025,recycling,0.9999469599193792
C-EEU-HUN,copper,2025,reuse,0
C-EEU-HUN,copper,2030,downcycling,0
C-EEU-HUN,copper,2030,incineration,0
C-EEU-HUN,copper,2030,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2030,recycling,0.9999469599193792
C-EEU-HUN,copper,2030,reuse,0
C-EEU-HUN,copper,2035,downcycling,0
C-EEU-HUN,copper,2035,incineration,0
C-EEU-HUN,copper,2035,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2035,recycling,0.9999469599193792
C-EEU-HUN,copper,2035,reuse,0
C-EEU-HUN,copper,2040,downcycling,0
C-EEU-HUN,copper,2040,incineration,0
C-EEU-HUN,copper,2040,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2040,recycling,0.9999469599193791
C-EEU-HUN,copper,2040,reuse,0
C-EEU-HUN,copper,2045,downcycling,0
C-EEU-HUN,copper,2045,incineration,0
C-EEU-HUN,copper,2045,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2045,recycling,0.9999469599193791
C-EEU-HUN,copper,2045,reuse,0
C-EEU-HUN,copper,2050,downcycling,0
C-EEU-HUN,copper,2050,incineration,0
C-EEU-HUN,copper,2050,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2050,recycling,0.9999469599193791
C-EEU-HUN,copper,2050,reuse,0
C-EEU-HUN,copper,2055,downcycling,0
C-EEU-HUN,copper,2055,incineration,0
C-EEU-HUN,copper,2055,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2055,recycling,0.9999469599193791
C-EEU-HUN,copper,2055,reuse,0
C-EEU-HUN,copper,2060,downcycling,0
C-EEU-HUN,copper,2060,incineration,0
C-EEU-HUN,copper,2060,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2060,recycling,0.9999469599193791
C-EEU-HUN,copper,2060,reuse,0
C-EEU-HUN,copper,2065,downcycling,0
C-EEU-HUN,copper,2065,incineration,0
C-EEU-HUN,copper,2065,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2065,recycling,0.9999469599193791
C-EEU-HUN,copper,2065,reuse,0
C-EEU-HUN,copper,2070,downcycling,0
C-EEU-HUN,copper,2070,incineration,0
C-EEU-HUN,copper,2070,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2070,recycling,0.9999469599193791
C-EEU-HUN,copper,2070,reuse,0
C-EEU-HUN,copper,2075,downcycling,0
C-EEU-HUN,copper,2075,incineration,0
C-EEU-HUN,copper,2075,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2075,recycling,0.9999469599193791
C-EEU-HUN,copper,2075,reuse,0
C-EEU-HUN,copper,2080,downcycling,0
C-EEU-HUN,copper,2080,incineration,0
C-EEU-HUN,copper,2080,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2080,recycling,0.9999469599193791
C-EEU-HUN,copper,2080,reuse,0
C-EEU-HUN,copper,2085,downcycling,0
C-EEU-HUN,copper,2085,incineration,0
C-EEU-HUN,copper,2085,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2085,recycling,0.9999469599193791
C-EEU-HUN,copper,2085,reuse,0
C-EEU-HUN,copper,2090,downcycling,0
C-EEU-HUN,copper,2090,incineration,0
C-EEU-HUN,copper,2090,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2090,recycling,0.9999469599193791
C-EEU-HUN,copper,2090,reuse,0
C-EEU-HUN,copper,2095,downcycling,0
C-EEU-HUN,copper,2095,incineration,0
C-EEU-HUN,copper,2095,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2095,recycling,0.9999469599193791
C-EEU-HUN,copper,2095,reuse,0
C-EEU-HUN,copper,2100,downcycling,0
C-EEU-HUN,copper,2100,incineration,0
C-EEU-HUN,copper,2100,landfilling,5.304008062092254e-5
C-EEU-HUN,copper,2100,recycling,0.9999469599193791
C-EEU-HUN,copper,2100,reuse,0
C-EEU-HUN,glass,2015,downcycling,0.24
C-EEU-HUN,glass,2015,incineration,0
C-EEU-HUN,glass,2015,landfilling,0.7
C-EEU-HUN,glass,2015,recycling,0.06
C-EEU-HUN,glass,2015,reuse,0
C-EEU-HUN,glass,2020,downcycling,0.24
C-EEU-HUN,glass,2020,incineration,0
C-EEU-HUN,glass,2020,landfilling,0.7
C-EEU-HUN,glass,2020,recycling,0.06
C-EEU-HUN,glass,2020,reuse,0
C-EEU-HUN,glass,2025,downcycling,0.24
C-EEU-HUN,glass,2025,incineration,0
C-EEU-HUN,glass,2025,landfilling,0.7
C-EEU-HUN,glass,2025,recycling,0.06
C-EEU-HUN,glass,2025,reuse,0
C-EEU-HUN,glass,2030,downcycling,0.192
C-EEU-HUN,glass,2030,incineration,0
C-EEU-HUN,glass,2030,landfilling,0.5599999999999999
C-EEU-HUN,glass,2030,recycling,0.208
C-EEU-HUN,glass,2030,reuse,0.04000000000000001
C-EEU-HUN,glass,2035,downcycling,0.144
C-EEU-HUN,glass,2035,incineration,0
C-EEU-HUN,glass,2035,landfilling,0.42
C-EEU-HUN,glass,2035,recycling,0.356
C-EEU-HUN,glass,2035,reuse,0.08000000000000002
C-EEU-HUN,glass,2040,downcycling,0.096
C-EEU-HUN,glass,2040,incineration,0
C-EEU-HUN,glass,2040,landfilling,0.27999999999999997
C-EEU-HUN,glass,2040,recycling,0.504
C-EEU-HUN,glass,2040,reuse,0.12
C-EEU-HUN,glass,2045,downcycling,0.04799999999999999
C-EEU-HUN,glass,2045,incineration,0
C-EEU-HUN,glass,2045,landfilling,0.14
C-EEU-HUN,glass,2045,recycling,0.6519999999999999
C-EEU-HUN,glass,2045,reuse,0.16000000000000003
C-EEU-HUN,glass,2050,downcycling,0
C-EEU-HUN,glass,2050,incineration,0
C-EEU-HUN,glass,2050,landfilling,0
C-EEU-HUN,glass,2050,recycling,0.8
C-EEU-HUN,glass,2050,reuse,0.2
C-EEU-HUN,glass,2055,downcycling,0
C-EEU-HUN,glass,2055,incineration,0
C-EEU-HUN,glass,2055,landfilling,0
C-EEU-HUN,glass,2055,recycling,0.8
C-EEU-HUN,glass,2055,reuse,0.2
C-EEU-HUN,glass,2060,downcycling,0
C-EEU-HUN,glass,2060,incineration,0
C-EEU-HUN,glass,2060,landfilling,0
C-EEU-HUN,glass,2060,recycling,0.8
C-EEU-HUN,glass,2060,reuse,0.2
C-EEU-HUN,glass,2065,downcycling,0
C-EEU-HUN,glass,2065,incineration,0
C-EEU-HUN,glass,2065,landfilling,0
C-EEU-HUN,glass,2065,recycling,0.8
C-EEU-HUN,glass,2065,reuse,0.2
C-EEU-HUN,glass,2070,downcycling,0
C-EEU-HUN,glass,2070,incineration,0
C-EEU-HUN,glass,2070,landfilling,0
C-EEU-HUN,glass,2070,recycling,0.8
C-EEU-HUN,glass,2070,reuse,0.2
C-EEU-HUN,glass,2075,downcycling,0
C-EEU-HUN,glass,2075,incineration,0
C-EEU-HUN,glass,2075,landfilling,0
C-EEU-HUN,glass,2075,recycling,0.8
C-EEU-HUN,glass,2075,reuse,0.2
C-EEU-HUN,glass,2080,downcycling,0
C-EEU-HUN,glass,2080,incineration,0
C-EEU-HUN,glass,2080,landfilling,0
C-EEU-HUN,glass,2080,recycling,0.8
C-EEU-HUN,glass,2080,reuse,0.2
C-EEU-HUN,glass,2085,downcycling,0
C-EEU-HUN,glass,2085,incineration,0
C-EEU-HUN,glass,2085,landfilling,0
C-EEU-HUN,glass,2085,recycling,0.8
C-EEU-HUN,glass,2085,reuse,0.2
C-EEU-HUN,glass,2090,downcycling,0
C-EEU-HUN,glass,2090,incineration,0
C-EEU-HUN,glass,2090,landfilling,0
C-EEU-HUN,glass,2090,recycling,0.8
C-EEU-HUN,glass,2090,reuse,0.2
C-EEU-HUN,glass,2095,downcycling,0
C-EEU-HUN,glass,2095,incineration,0
C-EEU-HUN,glass,2095,landfilling,0
C-EEU-HUN,glass,2095,recycling,0.8
C-EEU-HUN,glass,2095,reuse,0.2
C-EEU-HUN,glass,2100,downcycling,0
C-EEU-HUN,glass,2100,incineration,0
C-EEU-HUN,glass,2100,landfilling,0
C-EEU-HUN,glass,2100,recycling,0.8
C-EEU-HUN,glass,2100,reuse,0.2
C-EEU-HUN,steel,2015,downcycling,0
C-EEU-HUN,steel,2015,incineration,0
C-EEU-HUN,steel,2015,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2015,recycling,0.9998699890174934
C-EEU-HUN,steel,2015,reuse,0
C-EEU-HUN,steel,2020,downcycling,0
C-EEU-HUN,steel,2020,incineration,0
C-EEU-HUN,steel,2020,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2020,recycling,0.9998699890174934
C-EEU-HUN,steel,2020,reuse,0
C-EEU-HUN,steel,2025,downcycling,0
C-EEU-HUN,steel,2025,incineration,0
C-EEU-HUN,steel,2025,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2025,recycling,0.9998699890174934
C-EEU-HUN,steel,2025,reuse,0
C-EEU-HUN,steel,2030,downcycling,0
C-EEU-HUN,steel,2030,incineration,0
C-EEU-HUN,steel,2030,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2030,recycling,0.9418699890174933
C-EEU-HUN,steel,2030,reuse,0.057999999999999996
C-EEU-HUN,steel,2035,downcycling,0
C-EEU-HUN,steel,2035,incineration,0
C-EEU-HUN,steel,2035,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2035,recycling,0.8838699890174934
C-EEU-HUN,steel,2035,reuse,0.11599999999999999
C-EEU-HUN,steel,2040,downcycling,0
C-EEU-HUN,steel,2040,incineration,0
C-EEU-HUN,steel,2040,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2040,recycling,0.8258699890174933
C-EEU-HUN,steel,2040,reuse,0.174
C-EEU-HUN,steel,2045,downcycling,0
C-EEU-HUN,steel,2045,incineration,0
C-EEU-HUN,steel,2045,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2045,recycling,0.7678699890174934
C-EEU-HUN,steel,2045,reuse,0.23199999999999998
C-EEU-HUN,steel,2050,downcycling,0
C-EEU-HUN,steel,2050,incineration,0
C-EEU-HUN,steel,2050,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2050,recycling,0.7098699890174933
C-EEU-HUN,steel,2050,reuse,0.29
C-EEU-HUN,steel,2055,downcycling,0
C-EEU-HUN,steel,2055,incineration,0
C-EEU-HUN,steel,2055,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2055,recycling,0.7098699890174933
C-EEU-HUN,steel,2055,reuse,0.29
C-EEU-HUN,steel,2060,downcycling,0
C-EEU-HUN,steel,2060,incineration,0
C-EEU-HUN,steel,2060,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2060,recycling,0.7098699890174933
C-EEU-HUN,steel,2060,reuse,0.29
C-EEU-HUN,steel,2065,downcycling,0
C-EEU-HUN,steel,2065,incineration,0
C-EEU-HUN,steel,2065,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2065,recycling,0.7098699890174933
C-EEU-HUN,steel,2065,reuse,0.29
C-EEU-HUN,steel,2070,downcycling,0
C-EEU-HUN,steel,2070,incineration,0
C-EEU-HUN,steel,2070,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2070,recycling,0.7098699890174933
C-EEU-HUN,steel,2070,reuse,0.29
C-EEU-HUN,steel,2075,downcycling,0
C-EEU-HUN,steel,2075,incineration,0
C-EEU-HUN,steel,2075,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2075,recycling,0.7098699890174933
C-EEU-HUN,steel,2075,reuse,0.29
C-EEU-HUN,steel,2080,downcycling,0
C-EEU-HUN,steel,2080,incineration,0
C-EEU-HUN,steel,2080,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2080,recycling,0.7098699890174933
C-EEU-HUN,steel,2080,reuse,0.29
C-EEU-HUN,steel,2085,downcycling,0
C-EEU-HUN,steel,2085,incineration,0
C-EEU-HUN,steel,2085,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2085,recycling,0.7098699890174933
C-EEU-HUN,steel,2085,reuse,0.29
C-EEU-HUN,steel,2090,downcycling,0
C-EEU-HUN,steel,2090,incineration,0
C-EEU-HUN,steel,2090,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2090,recycling,0.7098699890174933
C-EEU-HUN,steel,2090,reuse,0.29
C-EEU-HUN,steel,2095,downcycling,0
C-EEU-HUN,steel,2095,incineration,0
C-EEU-HUN,steel,2095,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2095,recycling,0.7098699890174933
C-EEU-HUN,steel,2095,reuse,0.29
C-EEU-HUN,steel,2100,downcycling,0
C-EEU-HUN,steel,2100,incineration,0
C-EEU-HUN,steel,2100,landfilling,1.3001098250668016e-4
C-EEU-HUN,steel,2100,recycling,0.7098699890174933
C-EEU-HUN,steel,2100,reuse,0.29
C-EEU-HUN,wood,2015,downcycling,0
C-EEU-HUN,wood,2015,incineration,0.64
C-EEU-HUN,wood,2015,landfilling,0.06
C-EEU-HUN,wood,2015,recycling,0.3
C-EEU-HUN,wood,2015,reuse,0
C-EEU-HUN,wood,2020,downcycling,0
C-EEU-HUN,wood,2020,incineration,0.64
C-EEU-HUN,wood,2020,landfilling,0.06
C-EEU-HUN,wood,2020,recycling,0.3
C-EEU-HUN,wood,2020,reuse,0
C-EEU-HUN,wood,2025,downcycling,0
C-EEU-HUN,wood,2025,incineration,0.64
C-EEU-HUN,wood,2025,landfilling,0.06
C-EEU-HUN,wood,2025,recycling,0.3
C-EEU-HUN,wood,2025,reuse,0
C-EEU-HUN,wood,2030,downcycling,0
C-EEU-HUN,wood,2030,incineration,0.624
C-EEU-HUN,wood,2030,landfilling,0.048
C-EEU-HUN,wood,2030,recycling,0.27799999999999997
C-EEU-HUN,wood,2030,reuse,0.05
C-EEU-HUN,wood,2035,downcycling,0
C-EEU-HUN,wood,2035,incineration,0.608
C-EEU-HUN,wood,2035,landfilling,0.036
C-EEU-HUN,wood,2035,recycling,0.256
C-EEU-HUN,wood,2035,reuse,0.1
C-EEU-HUN,wood,2040,downcycling,0
C-EEU-HUN,wood,2040,incineration,0.5920000000000001
C-EEU-HUN,wood,2040,landfilling,0.024
C-EEU-HUN,wood,2040,recycling,0.23399999999999999
C-EEU-HUN,wood,2040,reuse,0.15
C-EEU-HUN,wood,2045,downcycling,0
C-EEU-HUN,wood,2045,incineration,0.5760000000000001
C-EEU-HUN,wood,2045,landfilling,0.011999999999999997
C-EEU-HUN,wood,2045,recycling,0.212
C-EEU-HUN,wood,2045,reuse,0.2
C-EEU-HUN,wood,2050,downcycling,0
C-EEU-HUN,wood,2050,incineration,0.56
C-EEU-HUN,wood,2050,landfilling,0
C-EEU-HUN,wood,2050,recycling,0.19
C-EEU-HUN,wood,2050,reuse,0.25
C-EEU-HUN,wood,2055,downcycling,0
C-EEU-HUN,wood,2055,incineration,0.56
C-EEU-HUN,wood,2055,landfilling,0
C-EEU-HUN,wood,2055,recycling,0.19
C-EEU-HUN,wood,2055,reuse,0.25
C-EEU-HUN,wood,2060,downcycling,0
C-EEU-HUN,wood,2060,incineration,0.56
C-EEU-HUN,wood,2060,landfilling,0
C-EEU-HUN,wood,2060,recycling,0.19
C-EEU-HUN,wood,2060,reuse,0.25
C-EEU-HUN,wood,2065,downcycling,0
C-EEU-HUN,wood,2065,incineration,0.56
C-EEU-HUN,wood,2065,landfilling,0
C-EEU-HUN,wood,2065,recycling,0.19
C-EEU-HUN,wood,2065,reuse,0.25
C-EEU-HUN,wood,2070,downcycling,0
C-EEU-HUN,wood,2070,incineration,0.56
C-EEU-HUN,wood,2070,landfilling,0
C-EEU-HUN,wood,2070,recycling,0.19
C-EEU-HUN,wood,2070,reuse,0.25
C-EEU-HUN,wood,2075,downcycling,0
C-EEU-HUN,wood,2075,incineration,0.56
C-EEU-HUN,wood,2075,landfilling,0
C-EEU-HUN,wood,2075,recycling,0.19
C-EEU-HUN,wood,2075,reuse,0.25
C-EEU-HUN,wood,2080,downcycling,0
C-EEU-HUN,wood,2080,incineration,0.56
C-EEU-HUN,wood,2080,landfilling,0
C-EEU-HUN,wood,2080,recycling,0.19
C-EEU-HUN,wood,2080,reuse,0.25
C-EEU-HUN,wood,2085,downcycling,0
C-EEU-HUN,wood,2085,incineration,0.56
C-EEU-HUN,wood,2085,landfilling,0
C-EEU-HUN,wood,2085,recycling,0.19
C-EEU-HUN,wood,2085,reuse,0.25
C-EEU-HUN,wood,2090,downcycling,0
C-EEU-HUN,wood,2090,incineration,0.56
C-EEU-HUN,wood,2090,landfilling,0
C-EEU-HUN,wood,2090,recycling,0.19
C-EEU-HUN,wood,2090,reuse,0.25
C-EEU-HUN,wood,2095,downcycling,0
C-EEU-HUN,wood,2095,incineration,0.56
C-EEU-HUN,wood,2095,landfilling,0
C-EEU-HUN,wood,2095,recycling,0.19
C-EEU-HUN,wood,2095,reuse,0.25
C-EEU-HUN,wood,2100,downcycling,0
C-EEU-HUN,wood,2100,incineration,0.56
C-EEU-HUN,wood,2100,landfilling,0
C-EEU-HUN,wood,2100,recycling,0.19
C-EEU-HUN,wood,2100,reuse,0.25
C-EEU-LTU,aluminum,2015,downcycling,0
C-EEU-LTU,aluminum,2015,incineration,0
C-EEU-LTU,aluminum,2015,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2015,recycling,0.9996406601867254
C-EEU-LTU,aluminum,2015,reuse,0
C-EEU-LTU,aluminum,2020,downcycling,0
C-EEU-LTU,aluminum,2020,incineration,0
C-EEU-LTU,aluminum,2020,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2020,recycling,0.9996406601867254
C-EEU-LTU,aluminum,2020,reuse,0
C-EEU-LTU,aluminum,2025,downcycling,0
C-EEU-LTU,aluminum,2025,incineration,0
C-EEU-LTU,aluminum,2025,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2025,recycling,0.9996406601867254
C-EEU-LTU,aluminum,2025,reuse,0
C-EEU-LTU,aluminum,2030,downcycling,0
C-EEU-LTU,aluminum,2030,incineration,0
C-EEU-LTU,aluminum,2030,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2030,recycling,0.8996406601867254
C-EEU-LTU,aluminum,2030,reuse,0.1
C-EEU-LTU,aluminum,2035,downcycling,0
C-EEU-LTU,aluminum,2035,incineration,0
C-EEU-LTU,aluminum,2035,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2035,recycling,0.7996406601867254
C-EEU-LTU,aluminum,2035,reuse,0.2
C-EEU-LTU,aluminum,2040,downcycling,0
C-EEU-LTU,aluminum,2040,incineration,0
C-EEU-LTU,aluminum,2040,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2040,recycling,0.6996406601867253
C-EEU-LTU,aluminum,2040,reuse,0.3
C-EEU-LTU,aluminum,2045,downcycling,0
C-EEU-LTU,aluminum,2045,incineration,0
C-EEU-LTU,aluminum,2045,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2045,recycling,0.5996406601867253
C-EEU-LTU,aluminum,2045,reuse,0.4
C-EEU-LTU,aluminum,2050,downcycling,0
C-EEU-LTU,aluminum,2050,incineration,0
C-EEU-LTU,aluminum,2050,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2050,recycling,0.49964066018672537
C-EEU-LTU,aluminum,2050,reuse,0.5
C-EEU-LTU,aluminum,2055,downcycling,0
C-EEU-LTU,aluminum,2055,incineration,0
C-EEU-LTU,aluminum,2055,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2055,recycling,0.49964066018672537
C-EEU-LTU,aluminum,2055,reuse,0.5
C-EEU-LTU,aluminum,2060,downcycling,0
C-EEU-LTU,aluminum,2060,incineration,0
C-EEU-LTU,aluminum,2060,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2060,recycling,0.49964066018672537
C-EEU-LTU,aluminum,2060,reuse,0.5
C-EEU-LTU,aluminum,2065,downcycling,0
C-EEU-LTU,aluminum,2065,incineration,0
C-EEU-LTU,aluminum,2065,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2065,recycling,0.49964066018672537
C-EEU-LTU,aluminum,2065,reuse,0.5
C-EEU-LTU,aluminum,2070,downcycling,0
C-EEU-LTU,aluminum,2070,incineration,0
C-EEU-LTU,aluminum,2070,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2070,recycling,0.49964066018672537
C-EEU-LTU,aluminum,2070,reuse,0.5
C-EEU-LTU,aluminum,2075,downcycling,0
C-EEU-LTU,aluminum,2075,incineration,0
C-EEU-LTU,aluminum,2075,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2075,recycling,0.49964066018672537
C-EEU-LTU,aluminum,2075,reuse,0.5
C-EEU-LTU,aluminum,2080,downcycling,0
C-EEU-LTU,aluminum,2080,incineration,0
C-EEU-LTU,aluminum,2080,landfilling,3.5933981327468276e-4
C-EEU-LTU,aluminum,2080,recycling,0.49964066018672537
