region_bld,clim,urt,arch,eneff,region_nuts,value
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEF07,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEF08,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEF08,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEF09,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEF09,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEF0A,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEF0A,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEF0B,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEF0B,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEF0C,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEF0C,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEF0D,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEF0D,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEF0E,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEF0E,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEF0F,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEF0F,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG01,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-DEU-DEG01,15.26510989
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-DEU-DEG02,15.26510989
