region_bld,urt,arch,mat,year,value
R32CAS-OTH,rur,mfh,perm,2020,27.03092316
R32CAS-OTH,rur,mfh,perm,2025,29.0912235
R32CAS-OTH,rur,mfh,perm,2030,28.342686936299092
R32CAS-OTH,rur,mfh,perm,2035,27.59415037259818
R32CAS-OTH,rur,mfh,perm,2040,26.84561380889727
R32CAS-OTH,rur,mfh,perm,2045,26.097077245196356
R32CAS-OTH,rur,mfh,perm,2050,25.348540681495447
R32CAS-OTH,rur,mfh,perm,2055,25.348540681495447
R32CAS-OTH,rur,mfh,perm,2060,25.348540681495447
R32CAS-OTH,rur,mfh,perm,2065,25.348540681495447
R32CAS-OTH,rur,mfh,perm,2070,25.348540681495447
R32CAS-OTH,rur,mfh,perm,2075,25.348540681495447
R32CAS-OTH,rur,mfh,perm,2080,25.348540681495447
R32CAS-OTH,rur,mfh,perm,2085,25.348540681495447
R32CAS-OTH,rur,mfh,perm,2090,25.348540681495447
R32CAS-OTH,rur,mfh,perm,2095,25.348540681495447
R32CAS-OTH,rur,mfh,perm,2100,25.348540681495447
R32CAS-OTH,rur,sfh,perm,2015,27.87546173
R32CAS-OTH,rur,sfh,perm,2020,30.17255879
R32CAS-OTH,rur,sfh,perm,2025,32.472315
R32CAS-OTH,rur,sfh,perm,2030,31.08734200094763
R32CAS-OTH,rur,sfh,perm,2035,29.702369001895256
R32CAS-OTH,rur,sfh,perm,2040,28.31739600284288
R32CAS-OTH,rur,sfh,perm,2045,26.932423003790507
R32CAS-OTH,rur,sfh,perm,2050,25.547450004738135
R32CAS-OTH,rur,sfh,perm,2055,25.547450004738135
R32CAS-OTH,rur,sfh,perm,2060,25.547450004738135
R32CAS-OTH,rur,sfh,perm,2065,25.547450004738135
R32CAS-OTH,rur,sfh,perm,2070,25.547450004738135
R32CAS-OTH,rur,sfh,perm,2075,25.547450004738135
R32CAS-OTH,rur,sfh,perm,2080,25.547450004738135
R32CAS-OTH,rur,sfh,perm,2085,25.547450004738135
R32CAS-OTH,rur,sfh,perm,2090,25.547450004738135
R32CAS-OTH,rur,sfh,perm,2095,25.547450004738135
R32CAS-OTH,rur,sfh,perm,2100,25.547450004738135
R32CAS-OTH,urb,mfh,perm,2015,18.52208624
R32CAS-OTH,urb,mfh,perm,2020,20.04977725
R32CAS-OTH,urb,mfh,perm,2025,21.57108045
R32CAS-OTH,urb,mfh,perm,2030,21.035961112715178
R32CAS-OTH,urb,mfh,perm,2035,20.50084177543036
R32CAS-OTH,urb,mfh,perm,2040,19.965722438145537
R32CAS-OTH,urb,mfh,perm,2045,19.43060310086072
R32CAS-OTH,urb,mfh,perm,2050,18.895483763575896
R32CAS-OTH,urb,mfh,perm,2055,18.895483763575896
R32CAS-OTH,urb,mfh,perm,2060,18.895483763575896
R32CAS-OTH,urb,mfh,perm,2065,18.895483763575896
R32CAS-OTH,urb,mfh,perm,2070,18.895483763575896
R32CAS-OTH,urb,mfh,perm,2075,18.895483763575896
R32CAS-OTH,urb,mfh,perm,2080,18.895483763575896
R32CAS-OTH,urb,mfh,perm,2085,18.895483763575896
R32CAS-OTH,urb,mfh,perm,2090,18.895483763575896
R32CAS-OTH,urb,mfh,perm,2095,18.895483763575896
R32CAS-OTH,urb,mfh,perm,2100,18.895483763575896
R32CAS-OTH,urb,sfh,perm,2015,23.66571091
R32CAS-OTH,urb,sfh,perm,2020,25.61764513
R32CAS-OTH,urb,sfh,perm,2025,27.56141762
R32CAS-OTH,urb,sfh,perm,2030,26.39317137713874
R32CAS-OTH,urb,sfh,perm,2035,25.224925134277477
R32CAS-OTH,urb,sfh,perm,2040,24.056678891416215
R32CAS-OTH,urb,sfh,perm,2045,22.888432648554954
R32CAS-OTH,urb,sfh,perm,2050,21.720186405693692
R32CAS-OTH,urb,sfh,perm,2055,21.720186405693692
R32CAS-OTH,urb,sfh,perm,2060,21.720186405693692
R32CAS-OTH,urb,sfh,perm,2065,21.720186405693692
R32CAS-OTH,urb,sfh,perm,2070,21.720186405693692
R32CAS-OTH,urb,sfh,perm,2075,21.720186405693692
R32CAS-OTH,urb,sfh,perm,2080,21.720186405693692
R32CAS-OTH,urb,sfh,perm,2085,21.720186405693692
R32CAS-OTH,urb,sfh,perm,2090,21.720186405693692
R32CAS-OTH,urb,sfh,perm,2095,21.720186405693692
R32CAS-OTH,urb,sfh,perm,2100,21.720186405693692
R32CHN,rur,mfh,perm,2015,41.20807476
R32CHN,rur,mfh,perm,2020,43.55845134
R32CHN,rur,mfh,perm,2025,45.84710914
R32CHN,rur,mfh,perm,2030,44.66743247458659
R32CHN,rur,mfh,perm,2035,43.48775580917318
R32CHN,rur,mfh,perm,2040,42.30807914375977
R32CHN,rur,mfh,perm,2045,41.12840247834636
R32CHN,rur,mfh,perm,2050,39.94872581293295
R32CHN,rur,mfh,perm,2055,39.94872581293295
R32CHN,rur,mfh,perm,2060,39.94872581293295
R32CHN,rur,mfh,perm,2065,39.94872581293295
R32CHN,rur,mfh,perm,2070,39.94872581293295
