region_bld,clim,inc_cl,mat,year,urt,value
R32CHN,Zone_4A Mixed Humid,q1,sub,2015,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2015,urb,0.756
R32CHN,Zone_4A Mixed Humid,q1,sub,2015,sub,0.378
R32CHN,Zone_4A Mixed Humid,q1,sub,2020,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2020,urb,0.617611263
R32CHN,Zone_4A Mixed Humid,q1,sub,2020,sub,0.3088056315
R32CHN,Zone_4A Mixed Humid,q1,sub,2025,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2025,urb,0.500650327
R32CHN,Zone_4A Mixed Humid,q1,sub,2025,sub,0.2503251635
R32CHN,Zone_4A Mixed Humid,q1,sub,2030,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2030,urb,0.402396905
R32CHN,Zone_4A Mixed Humid,q1,sub,2030,sub,0.2011984525
R32CHN,Zone_4A Mixed Humid,q1,sub,2035,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2035,urb,0.320130709
R32CHN,Zone_4A Mixed Humid,q1,sub,2035,sub,0.1600653545
R32CHN,Zone_4A Mixed Humid,q1,sub,2040,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2040,urb,0.251131454
R32CHN,Zone_4A Mixed Humid,q1,sub,2040,sub,0.125565727
R32CHN,Zone_4A Mixed Humid,q1,sub,2045,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2045,urb,0.192678854
R32CHN,Zone_4A Mixed Humid,q1,sub,2045,sub,0.096339427
R32CHN,Zone_4A Mixed Humid,q1,sub,2050,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2050,urb,0.142052621
R32CHN,Zone_4A Mixed Humid,q1,sub,2050,sub,0.0710263105
R32CHN,Zone_4A Mixed Humid,q1,sub,2055,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2055,urb,0.096819832
R32CHN,Zone_4A Mixed Humid,q1,sub,2055,sub,0.048409916
R32CHN,Zone_4A Mixed Humid,q1,sub,2060,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2060,urb,0.054044679
R32CHN,Zone_4A Mixed Humid,q1,sub,2060,sub,0.0270223395
R32CHN,Zone_4A Mixed Humid,q1,sub,2065,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2065,urb,0.013812317
R32CHN,Zone_4A Mixed Humid,q1,sub,2065,sub,0.0069061585
R32CHN,Zone_4A Mixed Humid,q1,sub,2070,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2070,urb,-5.2e-18
R32CHN,Zone_4A Mixed Humid,q1,sub,2070,sub,-2.6e-18
R32CHN,Zone_4A Mixed Humid,q1,sub,2075,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2075,urb,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2075,sub,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2080,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2080,urb,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2080,sub,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2085,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2085,urb,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2085,sub,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2090,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2090,urb,-1.27e-20
R32CHN,Zone_4A Mixed Humid,q1,sub,2090,sub,-6.350000000000001e-21
R32CHN,Zone_4A Mixed Humid,q1,sub,2095,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2095,urb,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2095,sub,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2100,rur,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2100,urb,0.0
R32CHN,Zone_4A Mixed Humid,q1,sub,2100,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2015,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2015,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2015,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2020,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2020,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2020,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2025,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2025,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2025,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2030,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2030,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2030,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2035,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2035,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2035,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2040,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2040,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2040,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2045,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2045,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2045,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2050,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2050,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2050,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2055,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2055,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2055,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2060,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2060,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2060,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2065,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2065,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2065,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2070,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2070,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2070,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2075,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2075,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2075,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2080,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2080,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2080,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2085,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2085,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2085,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2090,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2090,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2090,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2095,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2095,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2095,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2100,rur,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2100,urb,1.0
R32CHN,Zone_4A Mixed Humid,q2,perm,2100,sub,1.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2015,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2015,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2015,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2020,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2020,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2020,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2025,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2025,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2025,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2030,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2030,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2030,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2035,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2035,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2035,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2040,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2040,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2040,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2045,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2045,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2045,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2050,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2050,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2050,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2055,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2055,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2055,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2060,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2060,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2060,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2065,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2065,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2065,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2070,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2070,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2070,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2075,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2075,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2075,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2080,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2080,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2080,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2085,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2085,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2085,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2090,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2090,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2090,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2095,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2095,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2095,sub,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2100,rur,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2100,urb,0.0
R32CHN,Zone_4A Mixed Humid,q2,sub,2100,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2015,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2015,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2015,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2020,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2020,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2020,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2025,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2025,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2025,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2030,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2030,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2030,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2035,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2035,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2035,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2040,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2040,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2040,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2045,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2045,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2045,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2050,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2050,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2050,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2055,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2055,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2055,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2060,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2060,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2060,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2065,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2065,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2065,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2070,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2070,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2070,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2075,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2075,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2075,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2080,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2080,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2080,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2085,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2085,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2085,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2090,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2090,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2090,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2095,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2095,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2095,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2100,rur,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2100,urb,1.0
R32CHN,Zone_4A Mixed Humid,q3,perm,2100,sub,1.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2015,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2015,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2015,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2020,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2020,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2020,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2025,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2025,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2025,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2030,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2030,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2030,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2035,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2035,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2035,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2040,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2040,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2040,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2045,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2045,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2045,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2050,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2050,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2050,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2055,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2055,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2055,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2060,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2060,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2060,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2065,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2065,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2065,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2070,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2070,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2070,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2075,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2075,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2075,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2080,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2080,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2080,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2085,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2085,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2085,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2090,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2090,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2090,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2095,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2095,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2095,sub,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2100,rur,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2100,urb,0.0
R32CHN,Zone_4A Mixed Humid,q3,sub,2100,sub,0.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2015,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2015,urb,0.244
R32CHN,Zone_4B Mixed Dry,q1,perm,2015,sub,0.622
R32CHN,Zone_4B Mixed Dry,q1,perm,2020,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2020,urb,0.382388737
R32CHN,Zone_4B Mixed Dry,q1,perm,2020,sub,0.6911943684999999
R32CHN,Zone_4B Mixed Dry,q1,perm,2025,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2025,urb,0.499349673
R32CHN,Zone_4B Mixed Dry,q1,perm,2025,sub,0.7496748365
R32CHN,Zone_4B Mixed Dry,q1,perm,2030,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2030,urb,0.597603095
R32CHN,Zone_4B Mixed Dry,q1,perm,2030,sub,0.7988015475
R32CHN,Zone_4B Mixed Dry,q1,perm,2035,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2035,urb,0.679869291
R32CHN,Zone_4B Mixed Dry,q1,perm,2035,sub,0.8399346455000001
R32CHN,Zone_4B Mixed Dry,q1,perm,2040,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2040,urb,0.748868546
R32CHN,Zone_4B Mixed Dry,q1,perm,2040,sub,0.874434273
R32CHN,Zone_4B Mixed Dry,q1,perm,2045,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2045,urb,0.807321146
R32CHN,Zone_4B Mixed Dry,q1,perm,2045,sub,0.903660573
R32CHN,Zone_4B Mixed Dry,q1,perm,2050,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2050,urb,0.857947379
R32CHN,Zone_4B Mixed Dry,q1,perm,2050,sub,0.9289736895
R32CHN,Zone_4B Mixed Dry,q1,perm,2055,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2055,urb,0.903180168
R32CHN,Zone_4B Mixed Dry,q1,perm,2055,sub,0.951590084
R32CHN,Zone_4B Mixed Dry,q1,perm,2060,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2060,urb,0.945955321
R32CHN,Zone_4B Mixed Dry,q1,perm,2060,sub,0.9729776605
R32CHN,Zone_4B Mixed Dry,q1,perm,2065,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2065,urb,0.986187683
R32CHN,Zone_4B Mixed Dry,q1,perm,2065,sub,0.9930938415
R32CHN,Zone_4B Mixed Dry,q1,perm,2070,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2070,urb,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2070,sub,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2075,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2075,urb,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2075,sub,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2080,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2080,urb,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2080,sub,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2085,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2085,urb,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2085,sub,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2090,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2090,urb,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2090,sub,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2095,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2095,urb,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2095,sub,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2100,rur,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2100,urb,1.0
R32CHN,Zone_4B Mixed Dry,q1,perm,2100,sub,1.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2015,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2015,urb,0.756
R32CHN,Zone_4B Mixed Dry,q1,sub,2015,sub,0.378
R32CHN,Zone_4B Mixed Dry,q1,sub,2020,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2020,urb,0.617611263
R32CHN,Zone_4B Mixed Dry,q1,sub,2020,sub,0.3088056315
R32CHN,Zone_4B Mixed Dry,q1,sub,2025,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2025,urb,0.500650327
R32CHN,Zone_4B Mixed Dry,q1,sub,2025,sub,0.2503251635
R32CHN,Zone_4B Mixed Dry,q1,sub,2030,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2030,urb,0.402396905
R32CHN,Zone_4B Mixed Dry,q1,sub,2030,sub,0.2011984525
R32CHN,Zone_4B Mixed Dry,q1,sub,2035,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2035,urb,0.320130709
R32CHN,Zone_4B Mixed Dry,q1,sub,2035,sub,0.1600653545
R32CHN,Zone_4B Mixed Dry,q1,sub,2040,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2040,urb,0.251131454
R32CHN,Zone_4B Mixed Dry,q1,sub,2040,sub,0.125565727
R32CHN,Zone_4B Mixed Dry,q1,sub,2045,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2045,urb,0.192678854
R32CHN,Zone_4B Mixed Dry,q1,sub,2045,sub,0.096339427
R32CHN,Zone_4B Mixed Dry,q1,sub,2050,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2050,urb,0.142052621
R32CHN,Zone_4B Mixed Dry,q1,sub,2050,sub,0.0710263105
R32CHN,Zone_4B Mixed Dry,q1,sub,2055,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2055,urb,0.096819832
R32CHN,Zone_4B Mixed Dry,q1,sub,2055,sub,0.048409916
R32CHN,Zone_4B Mixed Dry,q1,sub,2060,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2060,urb,0.054044679
R32CHN,Zone_4B Mixed Dry,q1,sub,2060,sub,0.0270223395
R32CHN,Zone_4B Mixed Dry,q1,sub,2065,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2065,urb,0.013812317
R32CHN,Zone_4B Mixed Dry,q1,sub,2065,sub,0.0069061585
R32CHN,Zone_4B Mixed Dry,q1,sub,2070,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2070,urb,-5.2e-18
R32CHN,Zone_4B Mixed Dry,q1,sub,2070,sub,-2.6e-18
R32CHN,Zone_4B Mixed Dry,q1,sub,2075,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2075,urb,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2075,sub,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2080,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2080,urb,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2080,sub,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2085,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2085,urb,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2085,sub,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2090,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2090,urb,-1.27e-20
R32CHN,Zone_4B Mixed Dry,q1,sub,2090,sub,-6.350000000000001e-21
R32CHN,Zone_4B Mixed Dry,q1,sub,2095,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2095,urb,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2095,sub,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2100,rur,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2100,urb,0.0
R32CHN,Zone_4B Mixed Dry,q1,sub,2100,sub,0.0
R32CHN,Zone_4B Mixed Dry,q2,perm,2015,rur,1.0
R32CHN,Zone_4B Mixed Dry,q2,perm,2015,urb,1.0
R32CHN,Zone_4B Mixed Dry,q2,perm,2015,sub,1.0
R32CHN,Zone_4B Mixed Dry,q2,perm,2020,rur,1.0
R32CHN,Zone_4B Mixed Dry,q2,perm,2020,urb,1.0
