region_bld,clim,region_nuts,region_gea,urt,mat,arch,yr_con,bld_age,Occupied conventional dwellings,Unoccupied conventional dwellings
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,rur,perm,sfh,1960,p2,0.10462153040843034,0.12360369111219038
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,rur,perm,sfh,1965,p2,0.06978511817788703,0.07125028067770799
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,rur,perm,sfh,1970,p2,0.10884120888766946,0.11112636741231209
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,rur,perm,sfh,1975,p2,0.08162038928599005,0.08333403736347535
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,rur,perm,sfh,1980,p2,0.0665492062326535,0.06794642965092422
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,rur,perm,sfh,1985,p2,0.05496712906293698,0.04144845553122497
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,rur,perm,sfh,1990,p2,0.06313527207252789,0.047607716858445996
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,rur,perm,sfh,1995,p3,0.09460653693166972,0.07133890573920369
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,rur,perm,sfh,2000,p3,0.08195667251210642,0.06180016227909038
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,rur,perm,sfh,2005,p3,0.040769570637319424,0.016639937655027474
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,rur,perm,sfh,2010,p3,0.031222302081187363,0.01274325807105315
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,rur,perm,sfh,2015,p3,0.038432398925545834,0.0305973773676542
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,rur,perm,sfh,2020,p3,0.0381568978579792,0.06508013598834386
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,mfh,1945,p1,0.12533576692609683,0.1954832442933463
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,mfh,1960,p2,0.10462153040843034,0.12360369111219038
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,mfh,1965,p2,0.07845560613859585,0.08010280850804627
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,mfh,1970,p2,0.10440729387937725,0.10659936083711899
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,mfh,1975,p2,0.07804922565123096,0.07968789592291767
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,mfh,1980,p2,0.06588379691499596,0.0672670498363367
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,mfh,1985,p2,0.03808052434832525,0.028714960140087648
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,mfh,1990,p2,0.08130010248854551,0.061305069777651204
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,mfh,1995,p3,0.10681577926708113,0.08054539417395204
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,mfh,2000,p3,0.06846920447528908,0.05162981631627412
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,mfh,2005,p3,0.03526137396367019,0.014391789150925904
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,mfh,2010,p3,0.03673049875483659,0.014991406575154718
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,mfh,2015,p3,0.038432398925545834,0.0305973773676542
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,mfh,2020,p3,0.0381568978579792,0.06508013598834386
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,sfh,1945,p1,0.12533576692609683,0.1954832442933463
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,sfh,1960,p2,0.10462153040843034,0.12360369111219038
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,sfh,1965,p2,0.07845560613859585,0.08010280850804627
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,sfh,1970,p2,0.10440729387937725,0.10659936083711899
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,sfh,1975,p2,0.07804922565123096,0.07968789592291767
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,sfh,1980,p2,0.06588379691499596,0.0672670498363367
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,sfh,1985,p2,0.03808052434832525,0.028714960140087648
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,sfh,1990,p2,0.08130010248854551,0.061305069777651204
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,sfh,1995,p3,0.10681577926708113,0.08054539417395204
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,sfh,2000,p3,0.06846920447528908,0.05162981631627412
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,sfh,2005,p3,0.03526137396367019,0.014391789150925904
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,sfh,2010,p3,0.03673049875483659,0.014991406575154718
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,sfh,2015,p3,0.038432398925545834,0.0305973773676542
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3E,WEU,urb,perm,sfh,2020,p3,0.0381568978579792,0.06508013598834386
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,mfh,1945,p1,0.20407285803627268,0.30843632455668996
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,mfh,1960,p2,0.11223811757348343,0.12555973490954683
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,mfh,1965,p2,0.055034337473372955,0.05289818008303854
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,mfh,1970,p2,0.0858349773725158,0.08250329337882367
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,mfh,1975,p2,0.0643679316988178,0.06186949091963159
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,mfh,1980,p2,0.05248242199813274,0.05044531718755511
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,mfh,1985,p2,0.049901681489933555,0.03715444555252549
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,mfh,1990,p2,0.05731709053120774,0.042675610436103725
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,mfh,1995,p3,0.08588814841538449,0.06394827666379065
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,mfh,2000,p3,0.07440402390368682,0.055397737560727196
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,mfh,2005,p3,0.042842756210000055,0.020185435414863694
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,mfh,2010,p3,0.03280999550982483,0.015458483625078989
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,mfh,2015,p3,0.045516729205753594,0.03313630664517284
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,mfh,2020,p3,0.037288930581613505,0.05033136306645173
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,sfh,1945,p1,0.20407285803627268,0.30843632455668996
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,sfh,1960,p2,0.11223811757348343,0.12555973490954683
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,sfh,1965,p2,0.05503433881245572,0.05289818137014482
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,sfh,1970,p2,0.08583497632564493,0.0825032923725871
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,sfh,1975,p2,0.06436793796808492,0.06186949694555715
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,sfh,1980,p2,0.05248241543665371,0.05044531088075983
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,sfh,1985,p2,0.04990167863291382,0.037154443425322946
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,sfh,1990,p2,0.057317093162306175,0.042675612395095895
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,sfh,1995,p3,0.08588814957265704,0.06394827752544138
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,sfh,2000,p3,0.07440402297233556,0.05539773686728684
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,sfh,2005,p3,0.0428427555594912,0.020185435108375373
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,sfh,2010,p3,0.03280999616033369,0.015458483931567313
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,sfh,2015,p3,0.045516729205753594,0.03313630664517284
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,rur,perm,sfh,2020,p3,0.037288930581613505,0.05033136306645173
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,mfh,1945,p1,0.20407285803627268,0.30843632455668996
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,mfh,1960,p2,0.11223811757348343,0.12555973490954683
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,mfh,1965,p2,0.0618721085914309,0.059470543167169994
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,mfh,1970,p2,0.08233827692606853,0.07914231733360279
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,mfh,1975,p2,0.0615516264884788,0.059162500574605786
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,mfh,1980,p2,0.05195765653686105,0.04994092049367033
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,mfh,1985,p2,0.03457124504405473,0.02574012344516807
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,mfh,1990,p2,0.07380795861761501,0.05495393537699571
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,mfh,1995,p3,0.0969722592534713,0.07220098439499065
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,mfh,2000,p3,0.062159481425071536,0.04628102699599262
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,mfh,2005,p3,0.0370544600250089,0.017458270098245503
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,mfh,2010,p3,0.03859829169481598,0.01818564894169718
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,mfh,2015,p3,0.045516729205753594,0.03313630664517284
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,mfh,2020,p3,0.037288930581613505,0.05033136306645173
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,sfh,1945,p1,0.20407285803627268,0.30843632455668996
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,sfh,1960,p2,0.11223811757348343,0.12555973490954683
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,sfh,1965,p2,0.0618721085914309,0.059470543167169994
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,sfh,1970,p2,0.08233827692606853,0.07914231733360279
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,sfh,1975,p2,0.0615516264884788,0.059162500574605786
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,sfh,1980,p2,0.05195765653686105,0.04994092049367033
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,sfh,1985,p2,0.03457124504405473,0.02574012344516807
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,sfh,1990,p2,0.07380795861761501,0.05495393537699571
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,sfh,1995,p3,0.0969722592534713,0.07220098439499065
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,sfh,2000,p3,0.062159481425071536,0.04628102699599262
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,sfh,2005,p3,0.0370544600250089,0.017458270098245503
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,sfh,2010,p3,0.03859829169481598,0.01818564894169718
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,sfh,2015,p3,0.045516729205753594,0.03313630664517284
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3H,WEU,urb,perm,sfh,2020,p3,0.037288930581613505,0.05033136306645173
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,mfh,1945,p1,0.1481599213975061,0.19054470709146967
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,mfh,1960,p2,0.1221517432703839,0.15457348406988694
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,mfh,1965,p2,0.0678683538270409,0.06728921917153234
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,mfh,1970,p2,0.10585170790640426,0.10494845345957333
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,mfh,1975,p2,0.07937854372760977,0.0787011902486435
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,mfh,1980,p2,0.0647213312523783,0.0641690507893156
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,mfh,1985,p2,0.04966135302844796,0.038611818082173364
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,mfh,1990,p2,0.0570410491680129,0.044349549083569396
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,mfh,1995,p3,0.08547450771326347,0.06645662957667098
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,mfh,2000,p3,0.07404569119706815,0.057570698016065174
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,mfh,2005,p3,0.03903089214252044,0.023397307679360817
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,mfh,2010,p3,0.029890779894353375,0.01791821133399992
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,mfh,2015,p3,0.04276900403126761,0.04707091469681398
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,mfh,2020,p3,0.03395512144374287,0.04439876670092498
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,sfh,1945,p1,0.1481599213975061,0.19054470709146967
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,sfh,1960,p2,0.1221517432703839,0.15457348406988694
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,sfh,1965,p2,0.067868355478398,0.06728922080879805
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,sfh,1970,p2,0.10585170661540294,0.10494845217958841
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,sfh,1975,p2,0.07937855145887099,0.07870119791393226
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,sfh,1980,p2,0.06472132316076132,0.06416904276674605
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,sfh,1985,p2,0.04966135018518775,0.03861181587153191
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,sfh,1990,p2,0.05704105178643986,0.04434955111940248
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,sfh,1995,p3,0.08547450886496255,0.06645663047211971
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,sfh,2000,p3,0.07404569027020232,0.05757069729542483
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,sfh,2005,p3,0.03903089154988954,0.023397307324104593
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,sfh,2010,p3,0.029890780486984275,0.01791821168925615
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,sfh,2015,p3,0.04276900403126761,0.04707091469681398
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,rur,perm,sfh,2020,p3,0.03395512144374287,0.04439876670092498
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,mfh,1945,p1,0.1481599213975061,0.19054470709146967
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,mfh,1960,p2,0.1221517432703839,0.15457348406988694
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,mfh,1965,p2,0.076300694270009,0.07564960471501939
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,mfh,1970,p2,0.10153957635323575,0.10067311821397282
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,mfh,1975,p2,0.07590547568908376,0.07525775861572671
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,mfh,1980,p2,0.06407419040110471,0.06352743212434583
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,mfh,1985,p2,0.03440474856768338,0.026749772445735197
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,mfh,1990,p2,0.07345249658486683,0.057109487818257594
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,mfh,1995,p3,0.09650523703743896,0.0750330474147991
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,mfh,2000,p3,0.06186011891680328,0.048096387079687004
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,mfh,2005,p3,0.03375760013072828,0.020236200440702415
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,mfh,2010,p3,0.03516407190614554,0.021079318572658323
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,mfh,2015,p3,0.04276900403126761,0.04707091469681398
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,mfh,2020,p3,0.03395512144374287,0.04439876670092498
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,sfh,1945,p1,0.1481599213975061,0.19054470709146967
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,sfh,1960,p2,0.1221517432703839,0.15457348406988694
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,sfh,1965,p2,0.076300694270009,0.07564960471501939
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,sfh,1970,p2,0.10153957635323575,0.10067311821397282
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,sfh,1975,p2,0.07590547568908376,0.07525775861572671
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,sfh,1980,p2,0.06407419040110471,0.06352743212434583
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,sfh,1985,p2,0.03440474856768338,0.026749772445735197
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,sfh,1990,p2,0.07345249658486683,0.057109487818257594
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,sfh,1995,p3,0.09650523703743896,0.0750330474147991
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,sfh,2000,p3,0.06186011891680328,0.048096387079687004
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,sfh,2005,p3,0.03375760013072828,0.020236200440702415
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,sfh,2010,p3,0.03516407190614554,0.021079318572658323
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,sfh,2015,p3,0.04276900403126761,0.04707091469681398
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3I,WEU,urb,perm,sfh,2020,p3,0.03395512144374287,0.04439876670092498
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,mfh,1945,p1,0.1848515778729494,0.2579373313965553
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,mfh,1960,p2,0.08686456283606747,0.10074704295496992
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,mfh,1965,p2,0.056517671857925396,0.05935700372743161
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,mfh,1970,p2,0.08814847798284904,0.09257687665104494
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,mfh,1975,p2,0.06610283341172703,0.06942370413057738
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,mfh,1980,p2,0.053896974888354904,0.05660464831933369
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,mfh,1985,p2,0.055192950698953774,0.04436099889183278
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,mfh,1990,p2,0.06339464437755625,0.050953060370338456
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,mfh,1995,p3,0.09499520255787383,0.0763518170714354
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,mfh,2000,p3,0.08229337169626973,0.06614279766514829
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,mfh,2005,p3,0.0453008237536763,0.020447724981293703
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,mfh,2010,p3,0.03469244174357202,0.015659351175585316
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,mfh,2015,p3,0.045720960087548536,0.041606142353185306
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,mfh,2020,p3,0.042027506234676375,0.0478315003112679
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,sfh,1945,p1,0.1848515778729494,0.2579373313965553
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,sfh,1960,p2,0.08686456283606747,0.10074704295496992
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,sfh,1965,p2,0.056517673233100314,0.05935700517169249
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,sfh,1970,p2,0.08814847690776198,0.09257687552194772
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,sfh,1975,p2,0.06610283984996901,0.06942371089226343
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,sfh,1980,p2,0.05389696815002506,0.05660464124248398
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,sfh,1985,p2,0.05519294753899314,0.04436099635203362
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,sfh,1990,p2,0.06339464728764027,0.05095306270930082
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,sfh,1995,p3,0.09499520383785649,0.0763518181002137
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,sfh,2000,p3,0.08229337066616367,0.06614279683720681
C-WEU-DEU,Zone_4A Mixed Humid,C-WEU-DEU-DEB3J,WEU,rur,perm,sfh,2005,p3,0.045300823065845035,0.02044772467082287
