region_bld,region_gea,region_nuts,urt,clim,mat,arch,yr_con,bld_age,value
C-WEU-BEL,WEU,C-WEU-BEL-BE310,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.24464399179964275
C-WEU-BEL,WEU,C-WEU-BEL-BE310,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.17779429571639233
C-WEU-BEL,WEU,C-WEU-BEL-BE310,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.10175516418697773
C-WEU-BEL,WEU,C-WEU-BEL-BE310,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.04519188116675259
C-WEU-BEL,WEU,C-WEU-BEL-BE310,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.040006713742791716
C-WEU-BEL,WEU,C-WEU-BEL-BE323,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.5639287214255715
C-WEU-BEL,WEU,C-WEU-BEL-BE323,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.09498667169513753
C-WEU-BEL,WEU,C-WEU-BEL-BE323,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.1544283400046285
C-WEU-BEL,WEU,C-WEU-BEL-BE323,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.08350118711911476
C-WEU-BEL,WEU,C-WEU-BEL-BE323,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.05339893202135957
C-WEU-BEL,WEU,C-WEU-BEL-BE323,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.028242292297011203
C-WEU-BEL,WEU,C-WEU-BEL-BE323,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.02151385543717697
C-WEU-BEL,WEU,C-WEU-BEL-BE328,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.5525267993874425
C-WEU-BEL,WEU,C-WEU-BEL-BE328,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.06861664114344053
C-WEU-BEL,WEU,C-WEU-BEL-BE328,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.1636549259826442
C-WEU-BEL,WEU,C-WEU-BEL-BE328,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.09435426237876468
C-WEU-BEL,WEU,C-WEU-BEL-BE328,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.06102092904543134
C-WEU-BEL,WEU,C-WEU-BEL-BE328,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.032240939254721795
C-WEU-BEL,WEU,C-WEU-BEL-BE328,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.027585502807554875
C-WEU-BEL,WEU,C-WEU-BEL-BE329,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.5801285740122655
C-WEU-BEL,WEU,C-WEU-BEL-BE329,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.08725604643133128
C-WEU-BEL,WEU,C-WEU-BEL-BE329,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.15351605530984364
C-WEU-BEL,WEU,C-WEU-BEL-BE329,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.08771641373867578
C-WEU-BEL,WEU,C-WEU-BEL-BE329,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.053172423998290065
C-WEU-BEL,WEU,C-WEU-BEL-BE329,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.02305124874632117
C-WEU-BEL,WEU,C-WEU-BEL-BE329,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.015159237763272554
C-WEU-BEL,WEU,C-WEU-BEL-BE32A,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.5476904619076185
C-WEU-BEL,WEU,C-WEU-BEL-BE32A,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.05787933322426424
C-WEU-BEL,WEU,C-WEU-BEL-BE32A,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.13437312537492502
C-WEU-BEL,WEU,C-WEU-BEL-BE32A,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.11295922633655087
C-WEU-BEL,WEU,C-WEU-BEL-BE32A,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.07814800676228391
C-WEU-BEL,WEU,C-WEU-BEL-BE32A,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.03553834687607933
C-WEU-BEL,WEU,C-WEU-BEL-BE32A,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.03341149951827816
C-WEU-BEL,WEU,C-WEU-BEL-BE32B,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.5814412578920409
C-WEU-BEL,WEU,C-WEU-BEL-BE32B,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.10529435801808334
C-WEU-BEL,WEU,C-WEU-BEL-BE32B,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.16964506679098248
C-WEU-BEL,WEU,C-WEU-BEL-BE32B,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.07407727149771799
C-WEU-BEL,WEU,C-WEU-BEL-BE32B,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.03560842815293149
C-WEU-BEL,WEU,C-WEU-BEL-BE32B,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.018837301655817807
C-WEU-BEL,WEU,C-WEU-BEL-BE32B,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.015096315992425943
C-WEU-BEL,WEU,C-WEU-BEL-BE32C,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.5309942058309575
C-WEU-BEL,WEU,C-WEU-BEL-BE32C,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.05304423802078543
C-WEU-BEL,WEU,C-WEU-BEL-BE32C,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.17026119746160212
C-WEU-BEL,WEU,C-WEU-BEL-BE32C,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.10760599650510438
C-WEU-BEL,WEU,C-WEU-BEL-BE32C,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.06746068242435391
C-WEU-BEL,WEU,C-WEU-BEL-BE32C,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.030304423802078543
C-WEU-BEL,WEU,C-WEU-BEL-BE32C,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.04032925595511818
C-WEU-BEL,WEU,C-WEU-BEL-BE32D,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.5592467888764185
C-WEU-BEL,WEU,C-WEU-BEL-BE32D,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.04399551066217733
C-WEU-BEL,WEU,C-WEU-BEL-BE32D,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.17156752712308268
C-WEU-BEL,WEU,C-WEU-BEL-BE32D,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.11437835141538845
C-WEU-BEL,WEU,C-WEU-BEL-BE32D,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.0578875171467764
C-WEU-BEL,WEU,C-WEU-BEL-BE32D,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.027609427609427608
C-WEU-BEL,WEU,C-WEU-BEL-BE32D,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.02531487716672902
C-WEU-BEL,WEU,C-WEU-BEL-BE331,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.5104166666666666
C-WEU-BEL,WEU,C-WEU-BEL-BE331,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.06327614379084967
C-WEU-BEL,WEU,C-WEU-BEL-BE331,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.15692401960784313
C-WEU-BEL,WEU,C-WEU-BEL-BE331,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.11517565359477124
C-WEU-BEL,WEU,C-WEU-BEL-BE331,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.07857434640522876
C-WEU-BEL,WEU,C-WEU-BEL-BE331,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.04058415032679739
C-WEU-BEL,WEU,C-WEU-BEL-BE331,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.03504901960784314
C-WEU-BEL,WEU,C-WEU-BEL-BE332,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.45181335361995295
C-WEU-BEL,WEU,C-WEU-BEL-BE332,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.1323026498211886
C-WEU-BEL,WEU,C-WEU-BEL-BE332,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.22634037440188837
C-WEU-BEL,WEU,C-WEU-BEL-BE332,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.0925659966868348
C-WEU-BEL,WEU,C-WEU-BEL-BE332,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.052608939858230654
C-WEU-BEL,WEU,C-WEU-BEL-BE332,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.024614115790147245
C-WEU-BEL,WEU,C-WEU-BEL-BE332,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.019754569821757398
C-WEU-BEL,WEU,C-WEU-BEL-BE334,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.45539634850935984
C-WEU-BEL,WEU,C-WEU-BEL-BE334,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.0645655188352207
C-WEU-BEL,WEU,C-WEU-BEL-BE334,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.1430263461982898
C-WEU-BEL,WEU,C-WEU-BEL-BE334,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.14215969493875663
C-WEU-BEL,WEU,C-WEU-BEL-BE334,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.10232262537554888
C-WEU-BEL,WEU,C-WEU-BEL-BE334,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.04841691703258609
C-WEU-BEL,WEU,C-WEU-BEL-BE334,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.04411254911023804
C-WEU-BEL,WEU,C-WEU-BEL-BE335,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.4772865264668543
C-WEU-BEL,WEU,C-WEU-BEL-BE335,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.0748468289451896
C-WEU-BEL,WEU,C-WEU-BEL-BE335,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.1845780206435944
C-WEU-BEL,WEU,C-WEU-BEL-BE335,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.14120439366341006
C-WEU-BEL,WEU,C-WEU-BEL-BE335,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.06539714080697687
C-WEU-BEL,WEU,C-WEU-BEL-BE335,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.03130761163548049
C-WEU-BEL,WEU,C-WEU-BEL-BE335,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.025379477838494233
C-WEU-BEL,WEU,C-WEU-BEL-BE336,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.26458858717963757
C-WEU-BEL,WEU,C-WEU-BEL-BE336,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.12424491232185796
C-WEU-BEL,WEU,C-WEU-BEL-BE336,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.23544073661368833
C-WEU-BEL,WEU,C-WEU-BEL-BE336,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.21479678611225148
C-WEU-BEL,WEU,C-WEU-BEL-BE336,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.08055246026626005
C-WEU-BEL,WEU,C-WEU-BEL-BE336,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.04249017652923582
C-WEU-BEL,WEU,C-WEU-BEL-BE336,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.03788634097706879
C-WEU-BEL,WEU,C-WEU-BEL-BE341,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.3545488303007798
C-WEU-BEL,WEU,C-WEU-BEL-BE341,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.11823245451169699
C-WEU-BEL,WEU,C-WEU-BEL-BE341,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.18158187894541403
C-WEU-BEL,WEU,C-WEU-BEL-BE341,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.14274043817304122
C-WEU-BEL,WEU,C-WEU-BEL-BE341,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.11314519123653917
C-WEU-BEL,WEU,C-WEU-BEL-BE341,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.046602302265131824
C-WEU-BEL,WEU,C-WEU-BEL-BE341,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.04314890456739696
C-WEU-BEL,WEU,C-WEU-BEL-BE342,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.3446186916801016
C-WEU-BEL,WEU,C-WEU-BEL-BE342,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.1448043382676242
C-WEU-BEL,WEU,C-WEU-BEL-BE342,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.1348380477795691
C-WEU-BEL,WEU,C-WEU-BEL-BE342,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.15584542478870486
C-WEU-BEL,WEU,C-WEU-BEL-BE342,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.11197420489520739
C-WEU-BEL,WEU,C-WEU-BEL-BE342,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.055205432605403296
C-WEU-BEL,WEU,C-WEU-BEL-BE342,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.05271385998338952
C-WEU-BEL,WEU,C-WEU-BEL-BE343,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.40193414322250637
C-WEU-BEL,WEU,C-WEU-BEL-BE343,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.09638746803069054
C-WEU-BEL,WEU,C-WEU-BEL-BE343,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.20728101023017903
C-WEU-BEL,WEU,C-WEU-BEL-BE343,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.12452046035805626
C-WEU-BEL,WEU,C-WEU-BEL-BE343,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.08847506393861893
C-WEU-BEL,WEU,C-WEU-BEL-BE343,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.04048113810741688
C-WEU-BEL,WEU,C-WEU-BEL-BE343,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.04092071611253197
C-WEU-BEL,WEU,C-WEU-BEL-BE344,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.43259763551846564
C-WEU-BEL,WEU,C-WEU-BEL-BE344,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.07854763734855971
C-WEU-BEL,WEU,C-WEU-BEL-BE344,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.16247575125361444
C-WEU-BEL,WEU,C-WEU-BEL-BE344,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.13088832766004171
C-WEU-BEL,WEU,C-WEU-BEL-BE344,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.09644595732220636
C-WEU-BEL,WEU,C-WEU-BEL-BE344,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.049119724753852345
C-WEU-BEL,WEU,C-WEU-BEL-BE344,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.049924966143259766
C-WEU-BEL,WEU,C-WEU-BEL-BE345,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.4767406105864265
C-WEU-BEL,WEU,C-WEU-BEL-BE345,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.09075334943992971
C-WEU-BEL,WEU,C-WEU-BEL-BE345,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.15510652317153525
C-WEU-BEL,WEU,C-WEU-BEL-BE345,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.1283110037338019
C-WEU-BEL,WEU,C-WEU-BEL-BE345,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.08157258950142764
C-WEU-BEL,WEU,C-WEU-BEL-BE345,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.03461453986382605
C-WEU-BEL,WEU,C-WEU-BEL-BE345,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.032901383703052935
C-WEU-BEL,WEU,C-WEU-BEL-BE351,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.47386596786316454
C-WEU-BEL,WEU,C-WEU-BEL-BE351,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.062120381091677335
C-WEU-BEL,WEU,C-WEU-BEL-BE351,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.1963556584801024
C-WEU-BEL,WEU,C-WEU-BEL-BE351,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.11402279237004083
C-WEU-BEL,WEU,C-WEU-BEL-BE351,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.07711215389928291
C-WEU-BEL,WEU,C-WEU-BEL-BE351,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.04083125114266561
C-WEU-BEL,WEU,C-WEU-BEL-BE351,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.035691795153066405
C-WEU-BEL,WEU,C-WEU-BEL-BE352,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.4457174515235457
C-WEU-BEL,WEU,C-WEU-BEL-BE352,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.07648384118190213
C-WEU-BEL,WEU,C-WEU-BEL-BE352,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.1963287165281625
C-WEU-BEL,WEU,C-WEU-BEL-BE352,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.12176546629732225
C-WEU-BEL,WEU,C-WEU-BEL-BE352,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.07763619575253924
C-WEU-BEL,WEU,C-WEU-BEL-BE352,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.04502308402585411
C-WEU-BEL,WEU,C-WEU-BEL-BE352,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.03704524469067405
C-WEU-BEL,WEU,C-WEU-BEL-BE353,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.5340532123756009
C-WEU-BEL,WEU,C-WEU-BEL-BE353,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.040417033376210144
C-WEU-BEL,WEU,C-WEU-BEL-BE353,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.18221515130999932
C-WEU-BEL,WEU,C-WEU-BEL-BE353,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.11509037979825333
C-WEU-BEL,WEU,C-WEU-BEL-BE353,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.07558729943808815
C-WEU-BEL,WEU,C-WEU-BEL-BE353,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.029754248189019023
C-WEU-BEL,WEU,C-WEU-BEL-BE353,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.022882675512829194
C-WEU-CYP,WEU,C-WEU-CYP-CY000,rur,Zone_3A Warm Humid,perm,sfh,1945,p1,0.014651898915972034
C-WEU-CYP,WEU,C-WEU-CYP-CY000,rur,Zone_3A Warm Humid,perm,sfh,1960,p2,0.03659958752936986
C-WEU-CYP,WEU,C-WEU-CYP-CY000,rur,Zone_3A Warm Humid,perm,sfh,1980,p2,0.2027568893510194
C-WEU-CYP,WEU,C-WEU-CYP-CY000,rur,Zone_3A Warm Humid,perm,sfh,2000,p3,0.3524641960556778
C-WEU-CYP,WEU,C-WEU-CYP-CY000,rur,Zone_3A Warm Humid,perm,sfh,2010,p3,0.26465046273689774
C-WEU-CYP,WEU,C-WEU-CYP-CY000,rur,Zone_3A Warm Humid,perm,sfh,2015,p3,0.06281272799342805
C-WEU-CYP,WEU,C-WEU-CYP-CY000,rur,Zone_3A Warm Humid,perm,sfh,2020,p3,0.06606423741763513
C-WEU-DEU,WEU,C-WEU-DEU-DE111,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.2981011171872379
C-WEU-DEU,WEU,C-WEU-DEU-DE111,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.21233938336632335
C-WEU-DEU,WEU,C-WEU-DEU-DE111,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.23470325762404803
C-WEU-DEU,WEU,C-WEU-DEU-DE111,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.14730096957090616
C-WEU-DEU,WEU,C-WEU-DEU-DE111,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.047260710571342304
C-WEU-DEU,WEU,C-WEU-DEU-DE111,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.029764820344214446
C-WEU-DEU,WEU,C-WEU-DEU-DE111,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.030529741335927802
C-WEU-DEU,WEU,C-WEU-DEU-DE112,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.06566107273654444
C-WEU-DEU,WEU,C-WEU-DEU-DE112,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.11368272217328822
C-WEU-DEU,WEU,C-WEU-DEU-DE112,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.35326364099949004
C-WEU-DEU,WEU,C-WEU-DEU-DE112,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.2910273051782486
C-WEU-DEU,WEU,C-WEU-DEU-DE112,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.08553729544295582
C-WEU-DEU,WEU,C-WEU-DEU-DE112,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.04251657317695053
C-WEU-DEU,WEU,C-WEU-DEU-DE112,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.04831139029252237
C-WEU-DEU,WEU,C-WEU-DEU-DE113,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.12300843003483315
C-WEU-DEU,WEU,C-WEU-DEU-DE113,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.1410969350949152
C-WEU-DEU,WEU,C-WEU-DEU-DE113,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.3352268277098749
C-WEU-DEU,WEU,C-WEU-DEU-DE113,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.25093472391120636
C-WEU-DEU,WEU,C-WEU-DEU-DE113,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.07444813158274419
C-WEU-DEU,WEU,C-WEU-DEU-DE113,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.03402930931426098
C-WEU-DEU,WEU,C-WEU-DEU-DE113,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.04125564235216522
C-WEU-DEU,WEU,C-WEU-DEU-DE114,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.17438223061060432
C-WEU-DEU,WEU,C-WEU-DEU-DE114,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.15599769319492504
C-WEU-DEU,WEU,C-WEU-DEU-DE114,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.30070602215930936
C-WEU-DEU,WEU,C-WEU-DEU-DE114,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.2505417496766978
C-WEU-DEU,WEU,C-WEU-DEU-DE114,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.054760406836531404
C-WEU-DEU,WEU,C-WEU-DEU-DE114,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.025016602006221383
C-WEU-DEU,WEU,C-WEU-DEU-DE114,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.03859529551571074
C-WEU-DEU,WEU,C-WEU-DEU-DE115,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.11200747105591201
C-WEU-DEU,WEU,C-WEU-DEU-DE115,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.12736649448217494
C-WEU-DEU,WEU,C-WEU-DEU-DE115,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.33257455421726934
C-WEU-DEU,WEU,C-WEU-DEU-DE115,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.2613660525558766
C-WEU-DEU,WEU,C-WEU-DEU-DE115,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.08636740751858384
C-WEU-DEU,WEU,C-WEU-DEU-DE115,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.04174952784761047
C-WEU-DEU,WEU,C-WEU-DEU-DE115,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.038568492322572846
C-WEU-DEU,WEU,C-WEU-DEU-DE116,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.11568234165559482
C-WEU-DEU,WEU,C-WEU-DEU-DE116,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.1381611683654887
C-WEU-DEU,WEU,C-WEU-DEU-DE116,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.3340839955062866
C-WEU-DEU,WEU,C-WEU-DEU-DE116,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.27043844484684953
C-WEU-DEU,WEU,C-WEU-DEU-DE116,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.06993469752076291
C-WEU-DEU,WEU,C-WEU-DEU-DE116,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.030019647171679344
C-WEU-DEU,WEU,C-WEU-DEU-DE116,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.04167970493333812
C-WEU-DEU,WEU,C-WEU-DEU-DE117,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.1376226826608506
C-WEU-DEU,WEU,C-WEU-DEU-DE117,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.23729552889858233
C-WEU-DEU,WEU,C-WEU-DEU-DE117,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.30779297038839026
C-WEU-DEU,WEU,C-WEU-DEU-DE117,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.19142689371697005
C-WEU-DEU,WEU,C-WEU-DEU-DE117,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.050197131113161646
C-WEU-DEU,WEU,C-WEU-DEU-DE117,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.02773257277074071
C-WEU-DEU,WEU,C-WEU-DEU-DE117,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.04793222045130442
C-WEU-DEU,WEU,C-WEU-DEU-DE118,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.1047655467060499
C-WEU-DEU,WEU,C-WEU-DEU-DE118,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.10359196160135029
C-WEU-DEU,WEU,C-WEU-DEU-DE118,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.2833746505617385
C-WEU-DEU,WEU,C-WEU-DEU-DE118,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.32697531515375283
C-WEU-DEU,WEU,C-WEU-DEU-DE118,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.08087188142834538
C-WEU-DEU,WEU,C-WEU-DEU-DE118,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.039249169259982064
C-WEU-DEU,WEU,C-WEU-DEU-DE118,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.06117147528878105
C-WEU-DEU,WEU,C-WEU-DEU-DE119,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.11051436909732074
C-WEU-DEU,WEU,C-WEU-DEU-DE119,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.10796076364962912
