region_bld,clim,arch,eneff,urt,value
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr11_std,urb,4.218544219999999
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr12_low,rur,3.72696365
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr12_low,sub,3.97275394
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr12_low,urb,4.218544219999999
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr21_std,rur,3.01033304
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr21_std,sub,3.20543854
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr21_std,urb,3.4005440499999997
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr22_low,rur,3.01033304
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr22_low,sub,3.20543854
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr22_low,urb,3.4005440499999997
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr31_std,rur,2.93245569
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr31_std,sub,3.11139178
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr31_std,urb,3.2903278699999996
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr32_low,rur,2.93245569
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr32_low,sub,3.11139178
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr32_low,urb,3.2903278699999996
C-EEU-EST,Zone_6A Cold Humid,inf,ns,rur,2.89902026
C-EEU-EST,Zone_6A Cold Humid,inf,ns,sub,3.0032864799999994
C-EEU-EST,Zone_6A Cold Humid,inf,ns,urb,3.10755272
C-EEU-EST,Zone_6A Cold Humid,mfh,s1,rur,2.05507754
C-EEU-EST,Zone_6A Cold Humid,mfh,s1,sub,1.9499155199999998
C-EEU-EST,Zone_6A Cold Humid,mfh,s1,urb,1.8447535
C-EEU-EST,Zone_6A Cold Humid,mfh,s2,rur,1.9417819
C-EEU-EST,Zone_6A Cold Humid,mfh,s2,sub,1.8443541999999997
C-EEU-EST,Zone_6A Cold Humid,mfh,s2,urb,1.7469265100000002
C-EEU-EST,Zone_6A Cold Humid,mfh,s3,rur,2.98828693
C-EEU-EST,Zone_6A Cold Humid,mfh,s3,sub,2.87130203
C-EEU-EST,Zone_6A Cold Humid,mfh,s3,urb,2.7543171400000004
