region_bld,region_gea,urt,clim,mat,arch,yr_con,bld_age,value
C-EEU-HUN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.17463352120937736
C-EEU-HUN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.07329384422725085
C-EEU-HUN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.012570528995842184
C-EEU-HUN,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.02939843124447484
C-EEU-HUN,EEU,urb,Zone_5A Cool Humid,perm,mfh,1945,p1,0.025403172892879133
C-EEU-HUN,EEU,urb,Zone_5A Cool Humid,perm,mfh,1960,p2,0.03433516025901754
C-EEU-HUN,EEU,urb,Zone_5A Cool Humid,perm,mfh,1980,p2,0.09300599684062406
C-EEU-HUN,EEU,urb,Zone_5A Cool Humid,perm,mfh,2000,p3,0.05231978205819521
C-EEU-HUN,EEU,urb,Zone_5A Cool Humid,perm,mfh,2010,p3,0.013682528871396328
C-EEU-HUN,EEU,urb,Zone_5A Cool Humid,perm,mfh,2015,p3,0.0018209949243746045
C-EEU-HUN,EEU,urb,Zone_5A Cool Humid,perm,mfh,2020,p3,0.0040299265460824055
C-EEU-HUN,EEU,urb,Zone_5A Cool Humid,perm,sfh,1945,p1,0.025403172892879133
C-EEU-HUN,EEU,urb,Zone_5A Cool Humid,perm,sfh,1960,p2,0.03433516025901754
C-EEU-HUN,EEU,urb,Zone_5A Cool Humid,perm,sfh,1980,p2,0.09300599684062406
C-EEU-HUN,EEU,urb,Zone_5A Cool Humid,perm,sfh,2000,p3,0.05231978205819521
C-EEU-HUN,EEU,urb,Zone_5A Cool Humid,perm,sfh,2010,p3,0.013682528871396328
C-EEU-HUN,EEU,urb,Zone_5A Cool Humid,perm,sfh,2015,p3,0.0018209949243746045
C-EEU-HUN,EEU,urb,Zone_5A Cool Humid,perm,sfh,2020,p3,0.0040299265460824055
C-EEU-LTU,EEU,rur,Zone_5A Cool Humid,perm,mfh,1945,p1,0.013792386868556848
C-EEU-LTU,EEU,rur,Zone_5A Cool Humid,perm,mfh,1960,p2,0.008920472076091758
C-EEU-LTU,EEU,rur,Zone_5A Cool Humid,perm,mfh,1980,p2,0.057446123925037444
C-EEU-LTU,EEU,rur,Zone_5A Cool Humid,perm,mfh,2000,p3,0.04244239001174071
C-EEU-LTU,EEU,rur,Zone_5A Cool Humid,perm,mfh,2010,p3,0.0098908554439754
C-EEU-LTU,EEU,rur,Zone_5A Cool Humid,perm,mfh,2015,p3,0.005395983360193462
C-EEU-LTU,EEU,rur,Zone_5A Cool Humid,perm,mfh,2020,p3,0.007026122385954752
C-EEU-LTU,EEU,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.013792386868556848
C-EEU-LTU,EEU,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.008920472076091758
C-EEU-LTU,EEU,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.057446123925037444
C-EEU-LTU,EEU,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.04244239001174071
C-EEU-LTU,EEU,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.0098908554439754
C-EEU-LTU,EEU,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.005395983360193462
C-EEU-LTU,EEU,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.007026122385954752
C-EEU-LTU,EEU,rur,Zone_6A Cold Humid,perm,mfh,1945,p1,0.07257880321441951
C-EEU-LTU,EEU,rur,Zone_6A Cold Humid,perm,mfh,1960,p2,0.06508078791331313
C-EEU-LTU,EEU,rur,Zone_6A Cold Humid,perm,mfh,1980,p2,0.3342306237184052
C-EEU-LTU,EEU,rur,Zone_6A Cold Humid,perm,mfh,2000,p3,0.254102168065877
C-EEU-LTU,EEU,rur,Zone_6A Cold Humid,perm,mfh,2010,p3,0.06138098140828126
C-EEU-LTU,EEU,rur,Zone_6A Cold Humid,perm,mfh,2015,p3,0.03068676229236297
C-EEU-LTU,EEU,rur,Zone_6A Cold Humid,perm,mfh,2020,p3,0.03702553931579026
C-EEU-LTU,EEU,rur,Zone_6A Cold Humid,perm,sfh,1945,p1,0.07257880321441951
C-EEU-LTU,EEU,rur,Zone_6A Cold Humid,perm,sfh,1960,p2,0.06508078791331313
C-EEU-LTU,EEU,rur,Zone_6A Cold Humid,perm,sfh,1980,p2,0.3342306237184052
C-EEU-LTU,EEU,rur,Zone_6A Cold Humid,perm,sfh,2000,p3,0.254102168065877
C-EEU-LTU,EEU,rur,Zone_6A Cold Humid,perm,sfh,2010,p3,0.06138098140828126
C-EEU-LTU,EEU,rur,Zone_6A Cold Humid,perm,sfh,2015,p3,0.03068676229236297
C-EEU-LTU,EEU,rur,Zone_6A Cold Humid,perm,sfh,2020,p3,0.03702553931579026
C-EEU-LTU,EEU,urb,Zone_5A Cool Humid,perm,mfh,1945,p1,0.013792386868556852
C-EEU-LTU,EEU,urb,Zone_5A Cool Humid,perm,mfh,1960,p2,0.008920472076091762
C-EEU-LTU,EEU,urb,Zone_5A Cool Humid,perm,mfh,1980,p2,0.057446123925037444
C-EEU-LTU,EEU,urb,Zone_5A Cool Humid,perm,mfh,2000,p3,0.04244239001174071
C-EEU-LTU,EEU,urb,Zone_5A Cool Humid,perm,mfh,2010,p3,0.009890855443975397
C-EEU-LTU,EEU,urb,Zone_5A Cool Humid,perm,mfh,2015,p3,0.00539598336019346
C-EEU-LTU,EEU,urb,Zone_5A Cool Humid,perm,mfh,2020,p3,0.007026122385954749
C-EEU-LTU,EEU,urb,Zone_5A Cool Humid,perm,sfh,1945,p1,0.013792386868556852
C-EEU-LTU,EEU,urb,Zone_5A Cool Humid,perm,sfh,1960,p2,0.008920472076091762
C-EEU-LTU,EEU,urb,Zone_5A Cool Humid,perm,sfh,1980,p2,0.057446123925037444
C-EEU-LTU,EEU,urb,Zone_5A Cool Humid,perm,sfh,2000,p3,0.04244239001174071
C-EEU-LTU,EEU,urb,Zone_5A Cool Humid,perm,sfh,2010,p3,0.009890855443975397
C-EEU-LTU,EEU,urb,Zone_5A Cool Humid,perm,sfh,2015,p3,0.00539598336019346
C-EEU-LTU,EEU,urb,Zone_5A Cool Humid,perm,sfh,2020,p3,0.007026122385954749
C-EEU-LTU,EEU,urb,Zone_6A Cold Humid,perm,mfh,1945,p1,0.07257880321441951
C-EEU-LTU,EEU,urb,Zone_6A Cold Humid,perm,mfh,1960,p2,0.06508078791331315
C-EEU-LTU,EEU,urb,Zone_6A Cold Humid,perm,mfh,1980,p2,0.3342306237184052
C-EEU-LTU,EEU,urb,Zone_6A Cold Humid,perm,mfh,2000,p3,0.254102168065877
C-EEU-LTU,EEU,urb,Zone_6A Cold Humid,perm,mfh,2010,p3,0.06138098140828126
C-EEU-LTU,EEU,urb,Zone_6A Cold Humid,perm,mfh,2015,p3,0.03068676229236297
C-EEU-LTU,EEU,urb,Zone_6A Cold Humid,perm,mfh,2020,p3,0.03702553931579026
C-EEU-LTU,EEU,urb,Zone_6A Cold Humid,perm,sfh,1945,p1,0.07257880321441951
C-EEU-LTU,EEU,urb,Zone_6A Cold Humid,perm,sfh,1960,p2,0.06508078791331315
C-EEU-LTU,EEU,urb,Zone_6A Cold Humid,perm,sfh,1980,p2,0.3342306237184052
C-EEU-LTU,EEU,urb,Zone_6A Cold Humid,perm,sfh,2000,p3,0.254102168065877
C-EEU-LTU,EEU,urb,Zone_6A Cold Humid,perm,sfh,2010,p3,0.06138098140828126
C-EEU-LTU,EEU,urb,Zone_6A Cold Humid,perm,sfh,2015,p3,0.03068676229236297
C-EEU-LTU,EEU,urb,Zone_6A Cold Humid,perm,sfh,2020,p3,0.03702553931579026
C-EEU-LVA,EEU,rur,Zone_6A Cold Humid,perm,mfh,1945,p1,0.19001104994627613
C-EEU-LVA,EEU,rur,Zone_6A Cold Humid,perm,mfh,1960,p2,0.08767663963997029
C-EEU-LVA,EEU,rur,Zone_6A Cold Humid,perm,mfh,1980,p2,0.39809732543288034
C-EEU-LVA,EEU,rur,Zone_6A Cold Humid,perm,mfh,2000,p3,0.24964738870572745
C-EEU-LVA,EEU,rur,Zone_6A Cold Humid,perm,mfh,2010,p3,0.05279954603770324
C-EEU-LVA,EEU,rur,Zone_6A Cold Humid,perm,mfh,2015,p3,0.011368527914937945
C-EEU-LVA,EEU,rur,Zone_6A Cold Humid,perm,mfh,2020,p3,0.010399522322504327
C-EEU-LVA,EEU,rur,Zone_6A Cold Humid,perm,sfh,1945,p1,0.19001104994627613
C-EEU-LVA,EEU,rur,Zone_6A Cold Humid,perm,sfh,1960,p2,0.08767663963997029
C-EEU-LVA,EEU,rur,Zone_6A Cold Humid,perm,sfh,1980,p2,0.39809732543288034
C-EEU-LVA,EEU,rur,Zone_6A Cold Humid,perm,sfh,2000,p3,0.24964738870572745
C-EEU-LVA,EEU,rur,Zone_6A Cold Humid,perm,sfh,2010,p3,0.05279954603770324
C-EEU-LVA,EEU,rur,Zone_6A Cold Humid,perm,sfh,2015,p3,0.011368527914937945
C-EEU-LVA,EEU,rur,Zone_6A Cold Humid,perm,sfh,2020,p3,0.010399522322504327
C-EEU-LVA,EEU,urb,Zone_6A Cold Humid,perm,mfh,1945,p1,0.19001104994627613
C-EEU-LVA,EEU,urb,Zone_6A Cold Humid,perm,mfh,1960,p2,0.08767663963997027
C-EEU-LVA,EEU,urb,Zone_6A Cold Humid,perm,mfh,1980,p2,0.39809732543288034
C-EEU-LVA,EEU,urb,Zone_6A Cold Humid,perm,mfh,2000,p3,0.2496473887057274
C-EEU-LVA,EEU,urb,Zone_6A Cold Humid,perm,mfh,2010,p3,0.05279954603770325
C-EEU-LVA,EEU,urb,Zone_6A Cold Humid,perm,mfh,2015,p3,0.011368527914937946
C-EEU-LVA,EEU,urb,Zone_6A Cold Humid,perm,mfh,2020,p3,0.010399522322504328
C-EEU-LVA,EEU,urb,Zone_6A Cold Humid,perm,sfh,1945,p1,0.19001104994627613
C-EEU-LVA,EEU,urb,Zone_6A Cold Humid,perm,sfh,1960,p2,0.08767663963997027
C-EEU-LVA,EEU,urb,Zone_6A Cold Humid,perm,sfh,1980,p2,0.39809732543288034
C-EEU-LVA,EEU,urb,Zone_6A Cold Humid,perm,sfh,2000,p3,0.2496473887057274
C-EEU-LVA,EEU,urb,Zone_6A Cold Humid,perm,sfh,2010,p3,0.05279954603770325
C-EEU-LVA,EEU,urb,Zone_6A Cold Humid,perm,sfh,2015,p3,0.011368527914937946
C-EEU-LVA,EEU,urb,Zone_6A Cold Humid,perm,sfh,2020,p3,0.010399522322504328
C-EEU-POL,EEU,rur,Zone_5A Cool Humid,perm,mfh,1945,p1,0.15135035942785724
C-EEU-POL,EEU,rur,Zone_5A Cool Humid,perm,mfh,1960,p2,0.0967906984560279
C-EEU-POL,EEU,rur,Zone_5A Cool Humid,perm,mfh,1980,p2,0.2819965479204655
C-EEU-POL,EEU,rur,Zone_5A Cool Humid,perm,mfh,2000,p3,0.23352509770852226
C-EEU-POL,EEU,rur,Zone_5A Cool Humid,perm,mfh,2010,p3,0.10214156027866333
C-EEU-POL,EEU,rur,Zone_5A Cool Humid,perm,mfh,2015,p3,0.04882906499052432
C-EEU-POL,EEU,rur,Zone_5A Cool Humid,perm,mfh,2020,p3,0.06293597722799221
C-EEU-POL,EEU,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.15135035942785724
C-EEU-POL,EEU,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.0967906984560279
C-EEU-POL,EEU,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.2819965479204655
C-EEU-POL,EEU,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.23352509770852226
C-EEU-POL,EEU,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.10214156027866333
C-EEU-POL,EEU,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.04882906499052432
C-EEU-POL,EEU,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.06293597722799221
C-EEU-POL,EEU,rur,Zone_6A Cold Humid,perm,mfh,1945,p1,0.0027272496282837134
C-EEU-POL,EEU,rur,Zone_6A Cold Humid,perm,mfh,1960,p2,0.0027001579325871177
C-EEU-POL,EEU,rur,Zone_6A Cold Humid,perm,mfh,1980,p2,0.007014191253491045
C-EEU-POL,EEU,rur,Zone_6A Cold Humid,perm,mfh,2000,p3,0.0052481549663053175
C-EEU-POL,EEU,rur,Zone_6A Cold Humid,perm,mfh,2010,p3,0.0025074726817670375
C-EEU-POL,EEU,rur,Zone_6A Cold Humid,perm,mfh,2015,p3,0.0010522584372009284
C-EEU-POL,EEU,rur,Zone_6A Cold Humid,perm,mfh,2020,p3,0.0011812090903117307
C-EEU-POL,EEU,rur,Zone_6A Cold Humid,perm,sfh,1945,p1,0.0027272496282837134
C-EEU-POL,EEU,rur,Zone_6A Cold Humid,perm,sfh,1960,p2,0.0027001579325871177
C-EEU-POL,EEU,rur,Zone_6A Cold Humid,perm,sfh,1980,p2,0.007014191253491045
C-EEU-POL,EEU,rur,Zone_6A Cold Humid,perm,sfh,2000,p3,0.0052481549663053175
C-EEU-POL,EEU,rur,Zone_6A Cold Humid,perm,sfh,2010,p3,0.0025074726817670375
C-EEU-POL,EEU,rur,Zone_6A Cold Humid,perm,sfh,2015,p3,0.0010522584372009284
C-EEU-POL,EEU,rur,Zone_6A Cold Humid,perm,sfh,2020,p3,0.0011812090903117307
C-EEU-POL,EEU,urb,Zone_5A Cool Humid,perm,mfh,1945,p1,0.15135035942785724
C-EEU-POL,EEU,urb,Zone_5A Cool Humid,perm,mfh,1960,p2,0.0967906984560279
C-EEU-POL,EEU,urb,Zone_5A Cool Humid,perm,mfh,1980,p2,0.2819965479204655
C-EEU-POL,EEU,urb,Zone_5A Cool Humid,perm,mfh,2000,p3,0.23352509770852226
C-EEU-POL,EEU,urb,Zone_5A Cool Humid,perm,mfh,2010,p3,0.10214156027866333
C-EEU-POL,EEU,urb,Zone_5A Cool Humid,perm,mfh,2015,p3,0.04882906499052432
C-EEU-POL,EEU,urb,Zone_5A Cool Humid,perm,mfh,2020,p3,0.06293597722799221
C-EEU-POL,EEU,urb,Zone_5A Cool Humid,perm,sfh,1945,p1,0.15135035942785724
C-EEU-POL,EEU,urb,Zone_5A Cool Humid,perm,sfh,1960,p2,0.0967906984560279
C-EEU-POL,EEU,urb,Zone_5A Cool Humid,perm,sfh,1980,p2,0.2819965479204655
C-EEU-POL,EEU,urb,Zone_5A Cool Humid,perm,sfh,2000,p3,0.23352509770852226
C-EEU-POL,EEU,urb,Zone_5A Cool Humid,perm,sfh,2010,p3,0.10214156027866333
C-EEU-POL,EEU,urb,Zone_5A Cool Humid,perm,sfh,2015,p3,0.04882906499052432
C-EEU-POL,EEU,urb,Zone_5A Cool Humid,perm,sfh,2020,p3,0.06293597722799221
C-EEU-POL,EEU,urb,Zone_6A Cold Humid,perm,mfh,1945,p1,0.0027272496282837143
C-EEU-POL,EEU,urb,Zone_6A Cold Humid,perm,mfh,1960,p2,0.0027001579325871194
C-EEU-POL,EEU,urb,Zone_6A Cold Humid,perm,mfh,1980,p2,0.007014191253491049
C-EEU-POL,EEU,urb,Zone_6A Cold Humid,perm,mfh,2000,p3,0.005248154966305321
C-EEU-POL,EEU,urb,Zone_6A Cold Humid,perm,mfh,2010,p3,0.002507472681767039
C-EEU-POL,EEU,urb,Zone_6A Cold Humid,perm,mfh,2015,p3,0.0010522584372009288
C-EEU-POL,EEU,urb,Zone_6A Cold Humid,perm,mfh,2020,p3,0.001181209090311731
C-EEU-POL,EEU,urb,Zone_6A Cold Humid,perm,sfh,1945,p1,0.0027272496282837143
C-EEU-POL,EEU,urb,Zone_6A Cold Humid,perm,sfh,1960,p2,0.0027001579325871194
C-EEU-POL,EEU,urb,Zone_6A Cold Humid,perm,sfh,1980,p2,0.007014191253491049
C-EEU-POL,EEU,urb,Zone_6A Cold Humid,perm,sfh,2000,p3,0.005248154966305321
C-EEU-POL,EEU,urb,Zone_6A Cold Humid,perm,sfh,2010,p3,0.002507472681767039
C-EEU-POL,EEU,urb,Zone_6A Cold Humid,perm,sfh,2015,p3,0.0010522584372009288
C-EEU-POL,EEU,urb,Zone_6A Cold Humid,perm,sfh,2020,p3,0.001181209090311731
C-EEU-ROU,EEU,rur,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.02667718012201102
C-EEU-ROU,EEU,rur,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.05449946338286003
C-EEU-ROU,EEU,rur,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.1770909473269103
C-EEU-ROU,EEU,rur,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.07496865223678442
C-EEU-ROU,EEU,rur,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.02513839701793717
C-EEU-ROU,EEU,rur,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.013937840370539526
C-EEU-ROU,EEU,rur,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.024232145791245014
C-EEU-ROU,EEU,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.02667718012201102
C-EEU-ROU,EEU,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.05449946338286003
C-EEU-ROU,EEU,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.1770909473269103
C-EEU-ROU,EEU,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.07496865223678442
C-EEU-ROU,EEU,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.02513839701793717
C-EEU-ROU,EEU,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.013937840370539526
C-EEU-ROU,EEU,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.024232145791245014
C-EEU-ROU,EEU,rur,Zone_5A Cool Humid,perm,mfh,1945,p1,0.04050934209123086
C-EEU-ROU,EEU,rur,Zone_5A Cool Humid,perm,mfh,1960,p2,0.07044324161141825
C-EEU-ROU,EEU,rur,Zone_5A Cool Humid,perm,mfh,1980,p2,0.21336837566165767
C-EEU-ROU,EEU,rur,Zone_5A Cool Humid,perm,mfh,2000,p3,0.08700803390677446
C-EEU-ROU,EEU,rur,Zone_5A Cool Humid,perm,mfh,2010,p3,0.04198285399153182
C-EEU-ROU,EEU,rur,Zone_5A Cool Humid,perm,mfh,2015,p3,0.015251355698658842
C-EEU-ROU,EEU,rur,Zone_5A Cool Humid,perm,mfh,2020,p3,0.026672816839695714
C-EEU-ROU,EEU,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.04050934209123086
C-EEU-ROU,EEU,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.07044324161141825
C-EEU-ROU,EEU,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.21336837566165767
C-EEU-ROU,EEU,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.08700803390677446
C-EEU-ROU,EEU,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.04198285399153182
C-EEU-ROU,EEU,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.015251355698658842
C-EEU-ROU,EEU,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.026672816839695714
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,1945,p1,0.007849225267947957
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,1960,p2,0.014455641477046569
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,1980,p2,0.04693873529700169
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,2000,p3,0.020851025051950908
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,2010,p3,0.009127751647241434
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,2015,p3,0.0036794890903062145
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,mfh,2020,p3,0.005317486119249897
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,1945,p1,0.007849225267947957
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,1960,p2,0.014455641477046569
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,1980,p2,0.04693873529700169
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,2000,p3,0.020851025051950908
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,2010,p3,0.009127751647241434
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,2015,p3,0.0036794890903062145
C-EEU-ROU,EEU,rur,Zone_6A Cold Humid,perm,sfh,2020,p3,0.005317486119249897
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.029978593084147284
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.06124400062475506
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.19900669502993176
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.08424633747624474
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.02824937911509929
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.01566270659152063
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.02723097549699734
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.029978593084147284
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.06124400062475506
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.19900669502993176
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.08424633747624474
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.02824937911509929
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.01566270659152063
C-EEU-ROU,EEU,urb,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.02723097549699734
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,1945,p1,0.04099884681425357
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,1960,p2,0.07129446006360052
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,1980,p2,0.21594666556315362
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,2000,p3,0.08805941715171504
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,2010,p3,0.04249016426254401
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,2015,p3,0.015435649253221627
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,mfh,2020,p3,0.02699512446419246
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,1945,p1,0.04099884681425357
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,1960,p2,0.07129446006360052
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,1980,p2,0.21594666556315362
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,2000,p3,0.08805941715171504
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,2010,p3,0.04249016426254401
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,2015,p3,0.015435649253221627
C-EEU-ROU,EEU,urb,Zone_5A Cool Humid,perm,sfh,2020,p3,0.02699512446419246
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,1945,p1,0.003855803343536892
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,1960,p2,0.007101097093973263
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,1980,p2,0.0230578848639527
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,2000,p3,0.010242724519550238
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,2010,p3,0.004483858485260289
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,2015,p3,0.0018074887460350934
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,mfh,2020,p3,0.002612127956314212
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,1945,p1,0.003855803343536892
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,1960,p2,0.007101097093973263
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,1980,p2,0.0230578848639527
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,2000,p3,0.010242724519550238
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,2010,p3,0.004483858485260289
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,2015,p3,0.0018074887460350934
C-EEU-ROU,EEU,urb,Zone_6A Cold Humid,perm,sfh,2020,p3,0.002612127956314212
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1945,p1,0.06739898275258072
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1960,p2,0.10247368497075698
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,1980,p2,0.2959493759532368
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,2000,p3,0.17251243905817337
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,2010,p3,0.04605539000160466
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,2015,p3,0.024409207541903524
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,mfh,2020,p3,0.022968630629409292
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.06739898275258072
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.10247368497075698
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.2959493759532368
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.17251243905817337
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.04605539000160466
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.024409207541903524
C-EEU-SVK,EEU,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.022968630629409292
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1945,p1,0.018707090332797854
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1960,p2,0.03937831982579838
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,1980,p2,0.10914669076126464
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,2000,p3,0.06841466133572102
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,2010,p3,0.01728316024017599
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,2015,p3,0.008568614034445327
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,mfh,2020,p3,0.006733752562131217
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1945,p1,0.018707090332797854
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1960,p2,0.03937831982579838
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,1980,p2,0.10914669076126464
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,2000,p3,0.06841466133572102
C-EEU-SVK,EEU,rur,Zone_6A Cold Humid,perm,sfh,2010,p3,0.01728316024017599
