region_bld,clim,urt,arch,eneff,region_nuts,value
C-WEU-ITA,Zone_3A Warm Humid,urb,sfh,s2,C-WEU-ITA-ITI45,265.3830797
C-EEU-LTU,Zone_6A Cold Humid,rur,sfh,s2,C-EEU-LTU-LT011,688.7670582
C-EEU-LTU,Zone_6A Cold Humid,urb,sfh,s2,C-EEU-LTU-LT011,686.5659925
C-EEU-LTU,Zone_6A Cold Humid,rur,sfh,s2,C-EEU-LTU-LT021,688.7670582
C-EEU-LTU,Zone_6A Cold Humid,urb,sfh,s2,C-EEU-LTU-LT021,686.5659925
C-EEU-LTU,Zone_6A Cold Humid,rur,sfh,s2,C-EEU-LTU-LT022,688.7670582
C-EEU-LTU,Zone_6A Cold Humid,urb,sfh,s2,C-EEU-LTU-LT022,686.5659925
C-EEU-LTU,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-LTU-LT023,688.7670582
C-EEU-LTU,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-LTU-LT023,686.5659925
C-EEU-LTU,Zone_6A Cold Humid,rur,sfh,s2,C-EEU-LTU-LT024,688.7670582
C-EEU-LTU,Zone_6A Cold Humid,urb,sfh,s2,C-EEU-LTU-LT024,686.5659925
C-EEU-LTU,Zone_6A Cold Humid,rur,sfh,s2,C-EEU-LTU-LT025,688.7670582
C-EEU-LTU,Zone_6A Cold Humid,urb,sfh,s2,C-EEU-LTU-LT025,686.5659925
C-EEU-LTU,Zone_6A Cold Humid,rur,sfh,s2,C-EEU-LTU-LT026,688.7670582
C-EEU-LTU,Zone_6A Cold Humid,urb,sfh,s2,C-EEU-LTU-LT026,686.5659925
C-EEU-LTU,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-LTU-LT027,688.7670582
C-EEU-LTU,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-LTU-LT027,686.5659925
C-EEU-LTU,Zone_6A Cold Humid,rur,sfh,s2,C-EEU-LTU-LT028,688.7670582
C-EEU-LTU,Zone_6A Cold Humid,urb,sfh,s2,C-EEU-LTU-LT028,686.5659925
C-EEU-LTU,Zone_6A Cold Humid,rur,sfh,s2,C-EEU-LTU-LT029,688.7670582
C-EEU-LTU,Zone_6A Cold Humid,urb,sfh,s2,C-EEU-LTU-LT029,686.5659925
C-WEU-LUX,Zone_5A Cool Humid,rur,sfh,s2,C-WEU-LUX-LU000,592.4885639
C-WEU-LUX,Zone_5A Cool Humid,urb,sfh,s2,C-WEU-LUX-LU000,590.886196
C-EEU-LVA,Zone_6A Cold Humid,rur,sfh,s2,C-EEU-LVA-LV005,712.8220228
C-EEU-LVA,Zone_6A Cold Humid,urb,sfh,s2,C-EEU-LVA-LV005,699.8257427
C-EEU-LVA,Zone_6A Cold Humid,rur,sfh,s2,C-EEU-LVA-LV009,712.8220228
C-EEU-LVA,Zone_6A Cold Humid,urb,sfh,s2,C-EEU-LVA-LV009,699.8257427
C-EEU-LVA,Zone_6A Cold Humid,rur,sfh,s2,C-EEU-LVA-LV00A,712.8220228
C-EEU-LVA,Zone_6A Cold Humid,urb,sfh,s2,C-EEU-LVA-LV00A,699.8257427
C-EEU-LVA,Zone_6A Cold Humid,rur,sfh,s2,C-EEU-LVA-LV00B,712.8220228
C-EEU-LVA,Zone_6A Cold Humid,urb,sfh,s2,C-EEU-LVA-LV00B,699.8257427
C-EEU-LVA,Zone_6A Cold Humid,rur,sfh,s2,C-EEU-LVA-LV00C,712.8220228
C-EEU-LVA,Zone_6A Cold Humid,urb,sfh,s2,C-EEU-LVA-LV00C,699.8257427
C-WEU-MLT,Zone_3A Warm Humid,rur,sfh,s2,C-WEU-MLT-MT001,142.2540551
C-WEU-MLT,Zone_3A Warm Humid,urb,sfh,s2,C-WEU-MLT-MT001,142.2540551
C-WEU-MLT,Zone_3A Warm Humid,rur,sfh,s2,C-WEU-MLT-MT002,142.2540551
C-WEU-MLT,Zone_3A Warm Humid,urb,sfh,s2,C-WEU-MLT-MT002,142.2540551
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,C-WEU-NLD-NL112,569.277676
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,C-WEU-NLD-NL112,571.8216202
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,C-WEU-NLD-NL114,569.277676
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,C-WEU-NLD-NL114,571.8216202
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,C-WEU-NLD-NL115,569.277676
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,C-WEU-NLD-NL115,571.8216202
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,C-WEU-NLD-NL126,569.277676
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,C-WEU-NLD-NL126,571.8216202
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,C-WEU-NLD-NL127,569.277676
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,C-WEU-NLD-NL127,571.8216202
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,C-WEU-NLD-NL128,569.277676
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,C-WEU-NLD-NL128,571.8216202
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,C-WEU-NLD-NL131,569.277676
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,C-WEU-NLD-NL131,571.8216202
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,C-WEU-NLD-NL132,569.277676
C-WEU-NLD,Zone_5A Cool Humid,urb,sfh,s2,C-WEU-NLD-NL132,571.8216202
C-WEU-NLD,Zone_5A Cool Humid,rur,sfh,s2,C-WEU-NLD-NL133,569.277676
