region_bld,urt,arch,mat,year,value
C-WEU-FRA,urb,sfh,perm,2030,49.60434659073779
C-WEU-FRA,urb,sfh,perm,2035,49.17069247147558
C-WEU-FRA,urb,sfh,perm,2040,48.737038352213375
C-WEU-FRA,urb,sfh,perm,2045,48.30338423295117
C-WEU-FRA,urb,sfh,perm,2050,47.86973011368896
C-WEU-FRA,urb,sfh,perm,2055,47.86973011368896
C-WEU-FRA,urb,sfh,perm,2060,47.86973011368896
C-WEU-FRA,urb,sfh,perm,2065,47.86973011368896
C-WEU-FRA,urb,sfh,perm,2070,47.86973011368896
C-WEU-FRA,urb,sfh,perm,2075,47.86973011368896
C-WEU-FRA,urb,sfh,perm,2080,47.86973011368896
C-WEU-FRA,urb,sfh,perm,2085,47.86973011368896
C-WEU-FRA,urb,sfh,perm,2090,47.86973011368896
C-WEU-FRA,urb,sfh,perm,2095,47.86973011368896
C-WEU-FRA,urb,sfh,perm,2100,47.86973011368896
C-WEU-GBR,rur,mfh,perm,2015,31.34832803
C-WEU-GBR,rur,mfh,perm,2020,31.77395493
C-WEU-GBR,rur,mfh,perm,2025,32.17297342
C-WEU-GBR,rur,mfh,perm,2030,31.913375417993294
C-WEU-GBR,rur,mfh,perm,2035,31.653777415986593
C-WEU-GBR,rur,mfh,perm,2040,31.394179413979888
C-WEU-GBR,rur,mfh,perm,2045,31.134581411973187
C-WEU-GBR,rur,mfh,perm,2050,30.874983409966482
C-WEU-GBR,rur,mfh,perm,2055,30.874983409966482
C-WEU-GBR,rur,mfh,perm,2060,30.874983409966482
C-WEU-GBR,rur,mfh,perm,2065,30.874983409966482
C-WEU-GBR,rur,mfh,perm,2070,30.874983409966482
C-WEU-GBR,rur,mfh,perm,2075,30.874983409966482
C-WEU-GBR,rur,mfh,perm,2080,30.874983409966482
C-WEU-GBR,rur,mfh,perm,2085,30.874983409966482
C-WEU-GBR,rur,mfh,perm,2090,30.874983409966482
C-WEU-GBR,rur,mfh,perm,2095,30.874983409966482
C-WEU-GBR,rur,mfh,perm,2100,30.874983409966482
C-WEU-GBR,rur,sfh,perm,2015,52.40674202
C-WEU-GBR,rur,sfh,perm,2020,53.11828616
C-WEU-GBR,rur,sfh,perm,2025,53.78534755
C-WEU-GBR,rur,sfh,perm,2030,53.46168888511143
C-WEU-GBR,rur,sfh,perm,2035,53.13803022022286
