region_bld,urt,arch,year,value
C-WEU-CYP,urb,mfh,2090,2.162555734366358
C-WEU-CYP,urb,mfh,2095,2.162555734366358
C-WEU-CYP,urb,mfh,2100,2.162555734366358
C-WEU-CYP,urb,sfh,2015,2.532451195514053
C-WEU-CYP,urb,sfh,2020,2.532451195514053
C-WEU-CYP,urb,sfh,2025,2.532451195514053
C-WEU-CYP,urb,sfh,2030,2.532451195514053
C-WEU-CYP,urb,sfh,2035,2.532451195514053
C-WEU-CYP,urb,sfh,2040,2.532451195514053
C-WEU-CYP,urb,sfh,2045,2.532451195514053
C-WEU-CYP,urb,sfh,2050,2.532451195514053
C-WEU-CYP,urb,sfh,2055,2.532451195514053
C-WEU-CYP,urb,sfh,2060,2.532451195514053
C-WEU-CYP,urb,sfh,2065,2.532451195514053
C-WEU-CYP,urb,sfh,2070,2.532451195514053
C-WEU-CYP,urb,sfh,2075,2.532451195514053
C-WEU-CYP,urb,sfh,2080,2.532451195514053
C-WEU-CYP,urb,sfh,2085,2.532451195514053
C-WEU-CYP,urb,sfh,2090,2.532451195514053
C-WEU-CYP,urb,sfh,2095,2.532451195514053
C-WEU-CYP,urb,sfh,2100,2.532451195514053
C-WEU-DEU,rur,mfh,2015,1.9874886195072243
C-WEU-DEU,rur,mfh,2020,1.9875186409763281
C-WEU-DEU,rur,mfh,2025,1.9875752672097675
C-WEU-DEU,rur,mfh,2030,1.9876561042531098
C-WEU-DEU,rur,mfh,2035,1.9877593528969428
C-WEU-DEU,rur,mfh,2040,1.9878835786868563
C-WEU-DEU,rur,mfh,2045,1.9880275281636004
C-WEU-DEU,rur,mfh,2050,1.9881899700993821
C-WEU-DEU,rur,mfh,2055,1.9883695487661806
C-WEU-DEU,rur,mfh,2060,1.988564642111427
C-WEU-DEU,rur,mfh,2065,1.988773222625085
C-WEU-DEU,rur,mfh,2070,1.9889927235227052
C-WEU-DEU,rur,mfh,2075,1.989219918051006
C-WEU-DEU,rur,mfh,2080,1.9894508252021046
C-WEU-DEU,rur,mfh,2085,1.9896806603078845
C-WEU-DEU,rur,mfh,2090,1.989903852645879
C-WEU-DEU,rur,mfh,2095,1.9901141524955406
C-WEU-DEU,rur,mfh,2100,1.9903048449581067
C-WEU-DEU,rur,sfh,2015,2.7584152387509677
C-WEU-DEU,rur,sfh,2020,2.7584926276807207
C-WEU-DEU,rur,sfh,2025,2.758562528076329
C-WEU-DEU,rur,sfh,2030,2.758627622812278
C-WEU-DEU,rur,sfh,2035,2.7586902256207955
C-WEU-DEU,rur,sfh,2040,2.758752414344141
C-WEU-DEU,rur,sfh,2045,2.758816121219296
