region_bld,region_nuts,urt,clim,year,value
C-EEU-ROU,C-EEU-ROU-RO115,sub,Zone_5A Cool Humid,2070,0.04224972380952381
C-EEU-ROU,C-EEU-ROU-RO115,urb,Zone_5A Cool Humid,2070,0.045275980952380966
C-EEU-ROU,C-EEU-ROU-RO115,rur,Zone_5A Cool Humid,2075,0.15120713839285713
C-EEU-ROU,C-EEU-ROU-RO115,sub,Zone_5A Cool Humid,2075,0.04067913392857143
C-EEU-ROU,C-EEU-ROU-RO115,urb,Zone_5A Cool Humid,2075,0.04268422098214287
C-EEU-ROU,C-EEU-ROU-RO115,rur,Zone_5A Cool Humid,2080,0.1465295
C-EEU-ROU,C-EEU-ROU-RO115,sub,Zone_5A Cool Humid,2080,0.03930433333333334
C-EEU-ROU,C-EEU-ROU-RO115,urb,Zone_5A Cool Humid,2080,0.04041208333333334
C-EEU-ROU,C-EEU-ROU-RO115,rur,Zone_5A Cool Humid,2085,0.14199321875
C-EEU-ROU,C-EEU-ROU-RO115,sub,Zone_5A Cool Humid,2085,0.038163020833333346
C-EEU-ROU,C-EEU-ROU-RO115,urb,Zone_5A Cool Humid,2085,0.03850413020833335
C-EEU-ROU,C-EEU-ROU-RO115,rur,Zone_5A Cool Humid,2090,0.1376471428571429
C-EEU-ROU,C-EEU-ROU-RO115,sub,Zone_5A Cool Humid,2090,0.037292895238095244
C-EEU-ROU,C-EEU-ROU-RO115,urb,Zone_5A Cool Humid,2090,0.037004923809523825
C-EEU-ROU,C-EEU-ROU-RO115,rur,Zone_5A Cool Humid,2095,0.1335401205357143
C-EEU-ROU,C-EEU-ROU-RO115,sub,Zone_5A Cool Humid,2095,0.03673165535714286
C-EEU-ROU,C-EEU-ROU-RO115,urb,Zone_5A Cool Humid,2095,0.035959026339285716
C-EEU-ROU,C-EEU-ROU-RO115,rur,Zone_5A Cool Humid,2100,0.129721
C-EEU-ROU,C-EEU-ROU-RO115,sub,Zone_5A Cool Humid,2100,0.036517
C-EEU-ROU,C-EEU-ROU-RO115,urb,Zone_5A Cool Humid,2100,0.035411
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2010,0.162345
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2010,0.064738
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2010,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2015,0.15967016250000002
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2015,0.06368117916666666
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2015,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2020,0.15661354285714285
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2020,0.062478133333333345
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2020,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2025,0.1532164017857143
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2025,0.06115027083333333
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2025,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2030,0.14952
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2030,0.059719
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2030,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2035,0.14556559821428572
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2035,0.05820572916666665
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2035,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2040,0.14139445714285717
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2040,0.056631866666666655
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2040,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2045,0.1370478375
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2045,0.055018820833333315
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2045,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2050,0.132567
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2050,0.053388
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2050,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2055,0.12799320535714284
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2055,0.05176081249999998
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2055,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2060,0.12336771428571429
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2060,0.05015866666666666
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2060,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2065,0.11873178749999999
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2065,0.04860297083333332
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2065,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2070,0.11412668571428572
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2070,0.04711513333333334
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2070,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2075,0.10959366964285713
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2075,0.0457165625
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2075,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2080,0.105174
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2080,0.04442866666666667
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2080,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2085,0.10090893750000002
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2085,0.04327285416666667
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2085,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2090,0.09683974285714288
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2090,0.04227053333333334
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2090,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2095,0.09300767678571428
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2095,0.0414431125
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2095,0.0
C-EEU-ROU,C-EEU-ROU-RO116,rur,Zone_5A Cool Humid,2100,0.089454
C-EEU-ROU,C-EEU-ROU-RO116,sub,Zone_5A Cool Humid,2100,0.040812
C-EEU-ROU,C-EEU-ROU-RO116,urb,Zone_5A Cool Humid,2100,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2010,0.195461
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2010,0.149435
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2010,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2015,0.18890669791666662
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2015,0.14716409270833333
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2015,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2020,0.18188333333333337
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2020,0.144514980952381
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2020,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2025,0.1744810520833333
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2025,0.1415421287202381
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2025,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2030,0.16679
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2030,0.1383
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2030,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2035,0.15890032291666667
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2035,0.13484305877976185
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2035,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2040,0.15090216666666667
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2040,0.13122576904761904
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2040,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2045,0.14288567708333336
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2045,0.12750259479166667
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2045,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2050,0.134941
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2050,0.123728
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2050,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2055,0.12715828124999998
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2055,0.11995644866071425
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2055,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2060,0.11962766666666669
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2060,0.11624240476190478
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2060,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2065,0.11243930208333333
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2065,0.11264033229166664
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2065,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2070,0.10568333333333334
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2070,0.10920469523809526
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2070,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2075,0.09944990625000001
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2075,0.10598995758928571
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2075,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2080,0.09382916666666669
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2080,0.10305058333333335
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2080,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2085,0.08891126041666668
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2085,0.10044103645833335
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2085,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2090,0.08478633333333337
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2090,0.09821578095238097
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2090,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2095,0.08154453125
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2095,0.09642928080357144
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2095,0.0
C-EEU-ROU,C-EEU-ROU-RO121,rur,Zone_5A Cool Humid,2100,0.079276
C-EEU-ROU,C-EEU-ROU-RO121,sub,Zone_5A Cool Humid,2100,0.095136
C-EEU-ROU,C-EEU-ROU-RO121,urb,Zone_5A Cool Humid,2100,0.0
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2010,0.1827
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2010,0.169984
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2010,0.197266
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2015,0.17869211770833332
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2015,0.16710923645833337
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2015,0.19173671354166666
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2020,0.1741168666666667
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2020,0.16380389523809524
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2020,0.18576961904761907
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2025,0.16905118229166669
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2025,0.16013285639880956
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2025,0.17944696502976193
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2030,0.163572
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2030,0.156161
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2030,0.172851
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2035,0.1577562552083333
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2035,0.15195320610119045
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2035,0.16606397247023805
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2040,0.15168088333333332
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2040,0.14757435476190478
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2040,0.15916813095238094
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2045,0.14542281979166666
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2045,0.1430893260416667
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2045,0.1522457239583333
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2050,0.139059
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2050,0.138563
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2050,0.145379
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2055,0.132666359375
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2055,0.13406025669642854
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2055,0.13865020758928567
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2060,0.12632183333333336
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2060,0.1296459761904762
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2060,0.13214159523809524
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2065,0.12010235729166667
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2065,0.12538503854166666
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2065,0.1259354114583333
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2070,0.11408486666666669
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2070,0.12134232380952382
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2070,0.12011390476190477
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2075,0.108346296875
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2075,0.11758271205357142
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2075,0.11475932366071426
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2080,0.10296358333333334
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2080,0.11417108333333334
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2080,0.10995391666666665
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2085,0.09801366145833335
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2085,0.11117231770833334
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2085,0.10577993229166667
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2090,0.09357346666666669
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2090,0.10865129523809526
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2090,0.10231961904761906
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2095,0.08971993437499999
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2095,0.10667289598214286
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2095,0.09965522544642856
C-EEU-ROU,C-EEU-ROU-RO122,rur,Zone_5A Cool Humid,2100,0.08653
C-EEU-ROU,C-EEU-ROU-RO122,sub,Zone_5A Cool Humid,2100,0.105302
C-EEU-ROU,C-EEU-ROU-RO122,urb,Zone_5A Cool Humid,2100,0.097869
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2010,0.143638
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2010,0.08094
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2010,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2015,0.14173944791666665
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2015,0.07975113229166667
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2015,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2020,0.13942776190476194
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2020,0.07837313333333334
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2020,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2025,0.1367469449404762
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2025,0.07683206770833334
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2025,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2030,0.133741
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2030,0.075154
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2030,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2035,0.1304539300595238
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2035,0.07336499479166665
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2035,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2040,0.1269297380952381
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2040,0.07149111666666667
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2040,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2045,0.12321242708333333
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2045,0.06955843020833333
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2045,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2050,0.119346
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2050,0.067593
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2050,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2055,0.11537445982142855
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2055,0.065620890625
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2055,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2060,0.11134180952380952
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2060,0.06366816666666668
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2060,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2065,0.10729205208333331
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2065,0.061760892708333334
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2065,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2070,0.10326919047619047
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2070,0.05992513333333334
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2070,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2075,0.09931722767857142
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2075,0.058186953125
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2075,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2080,0.09548016666666666
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2080,0.056572416666666674
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2080,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2085,0.09180201041666666
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2085,0.055107588541666676
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2085,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2090,0.08832676190476192
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2090,0.05381853333333335
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2090,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2095,0.08509842410714286
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2095,0.052731315625000004
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2095,0.0
C-EEU-ROU,C-EEU-ROU-RO123,rur,Zone_6A Cold Humid,2100,0.082161
C-EEU-ROU,C-EEU-ROU-RO123,sub,Zone_6A Cold Humid,2100,0.051872
C-EEU-ROU,C-EEU-ROU-RO123,urb,Zone_6A Cold Humid,2100,0.0
C-EEU-ROU,C-EEU-ROU-RO124,rur,Zone_6A Cold Humid,2010,0.182438
C-EEU-ROU,C-EEU-ROU-RO124,sub,Zone_6A Cold Humid,2010,0.130661
C-EEU-ROU,C-EEU-ROU-RO124,urb,Zone_6A Cold Humid,2010,0.0
C-EEU-ROU,C-EEU-ROU-RO124,rur,Zone_6A Cold Humid,2015,0.17784977812500002
C-EEU-ROU,C-EEU-ROU-RO124,sub,Zone_6A Cold Humid,2015,0.12896693541666665
C-EEU-ROU,C-EEU-ROU-RO124,urb,Zone_6A Cold Humid,2015,0.0
C-EEU-ROU,C-EEU-ROU-RO124,rur,Zone_6A Cold Humid,2020,0.17275437142857145
C-EEU-ROU,C-EEU-ROU-RO124,sub,Zone_6A Cold Humid,2020,0.12696953333333333
C-EEU-ROU,C-EEU-ROU-RO124,urb,Zone_6A Cold Humid,2020,0.0
C-EEU-ROU,C-EEU-ROU-RO124,rur,Zone_6A Cold Humid,2025,0.16721702901785715
C-EEU-ROU,C-EEU-ROU-RO124,sub,Zone_6A Cold Humid,2025,0.12470461458333335
C-EEU-ROU,C-EEU-ROU-RO124,urb,Zone_6A Cold Humid,2025,0.0
C-EEU-ROU,C-EEU-ROU-RO124,rur,Zone_6A Cold Humid,2030,0.161303
C-EEU-ROU,C-EEU-ROU-RO124,sub,Zone_6A Cold Humid,2030,0.122208
C-EEU-ROU,C-EEU-ROU-RO124,urb,Zone_6A Cold Humid,2030,0.0
C-EEU-ROU,C-EEU-ROU-RO124,rur,Zone_6A Cold Humid,2035,0.15507753348214284
C-EEU-ROU,C-EEU-ROU-RO124,sub,Zone_6A Cold Humid,2035,0.11951551041666665
C-EEU-ROU,C-EEU-ROU-RO124,urb,Zone_6A Cold Humid,2035,0.0
C-EEU-ROU,C-EEU-ROU-RO124,rur,Zone_6A Cold Humid,2040,0.14860587857142857
C-EEU-ROU,C-EEU-ROU-RO124,sub,Zone_6A Cold Humid,2040,0.11666296666666667
C-EEU-ROU,C-EEU-ROU-RO124,urb,Zone_6A Cold Humid,2040,0.0
C-EEU-ROU,C-EEU-ROU-RO124,rur,Zone_6A Cold Humid,2045,0.14195328437499996
C-EEU-ROU,C-EEU-ROU-RO124,sub,Zone_6A Cold Humid,2045,0.11368618958333332
C-EEU-ROU,C-EEU-ROU-RO124,urb,Zone_6A Cold Humid,2045,0.0
C-EEU-ROU,C-EEU-ROU-RO124,rur,Zone_6A Cold Humid,2050,0.135185
C-EEU-ROU,C-EEU-ROU-RO124,sub,Zone_6A Cold Humid,2050,0.110621
C-EEU-ROU,C-EEU-ROU-RO124,urb,Zone_6A Cold Humid,2050,0.0
C-EEU-ROU,C-EEU-ROU-RO124,rur,Zone_6A Cold Humid,2055,0.1283662745535714
C-EEU-ROU,C-EEU-ROU-RO124,sub,Zone_6A Cold Humid,2055,0.10750321875
C-EEU-ROU,C-EEU-ROU-RO124,urb,Zone_6A Cold Humid,2055,0.0
C-EEU-ROU,C-EEU-ROU-RO124,rur,Zone_6A Cold Humid,2060,0.12156235714285712
