region_bld,region_nuts,urt,mat,arch,year,value
C-EEU-BGR,C-EEU-BGR-BG344,rur,perm,sfh,2015,0.36680877398060924
C-EEU-BGR,C-EEU-BGR-BG411,rur,perm,mfh,2015,0.9318530488094672
C-EEU-BGR,C-EEU-BGR-BG411,rur,perm,sfh,2015,0.06814695119053277
C-EEU-BGR,C-EEU-BGR-BG412,rur,perm,mfh,2015,0.4431151688996164
C-EEU-BGR,C-EEU-BGR-BG412,rur,perm,sfh,2015,0.5568848311003837
C-EEU-BGR,C-EEU-BGR-BG413,rur,perm,mfh,2015,0.6205265322912382
C-EEU-BGR,C-EEU-BGR-BG413,rur,perm,sfh,2015,0.37947346770876184
C-EEU-BGR,C-EEU-BGR-BG414,rur,perm,mfh,2015,0.6056771397616468
C-EEU-BGR,C-EEU-BGR-BG414,rur,perm,sfh,2015,0.3943228602383532
C-EEU-BGR,C-EEU-BGR-BG415,rur,perm,mfh,2015,0.5622166573118604
C-EEU-BGR,C-EEU-BGR-BG415,rur,perm,sfh,2015,0.43778334268813957
C-EEU-BGR,C-EEU-BGR-BG421,rur,perm,mfh,2015,0.7013003959499741
C-EEU-BGR,C-EEU-BGR-BG421,rur,perm,sfh,2015,0.2986996040500259
C-EEU-BGR,C-EEU-BGR-BG422,rur,perm,mfh,2015,0.5406838679512261
C-EEU-BGR,C-EEU-BGR-BG422,rur,perm,sfh,2015,0.45931613204877386
C-EEU-BGR,C-EEU-BGR-BG423,rur,perm,mfh,2015,0.4940612529221469
C-EEU-BGR,C-EEU-BGR-BG423,rur,perm,sfh,2015,0.505938747077853
C-EEU-BGR,C-EEU-BGR-BG424,rur,perm,mfh,2015,0.7732135425591814
C-EEU-BGR,C-EEU-BGR-BG424,rur,perm,sfh,2015,0.22678645744081863
C-EEU-BGR,C-EEU-BGR-BG425,rur,perm,mfh,2015,0.47953137364652293
C-EEU-BGR,C-EEU-BGR-BG425,rur,perm,sfh,2015,0.520468626353477
C-EEU-CZE,C-EEU-CZE-CZ010,rur,perm,mfh,2015,0.9384774695119523
C-EEU-CZE,C-EEU-CZE-CZ010,rur,perm,sfh,2015,0.061522530488047726
C-EEU-CZE,C-EEU-CZE-CZ020,rur,perm,mfh,2015,0.5646176746041073
C-EEU-CZE,C-EEU-CZE-CZ020,rur,perm,sfh,2015,0.4353823253958928
C-EEU-CZE,C-EEU-CZE-CZ031,rur,perm,mfh,2015,0.6611835045801785
C-EEU-CZE,C-EEU-CZE-CZ031,rur,perm,sfh,2015,0.33881649541982145
C-EEU-CZE,C-EEU-CZE-CZ032,rur,perm,mfh,2015,0.6951301461360968
C-EEU-CZE,C-EEU-CZE-CZ032,rur,perm,sfh,2015,0.3048698538639032
C-EEU-CZE,C-EEU-CZE-CZ041,rur,perm,mfh,2015,0.8072690125220473
C-EEU-CZE,C-EEU-CZE-CZ041,rur,perm,sfh,2015,0.19273098747795273
C-EEU-CZE,C-EEU-CZE-CZ042,rur,perm,mfh,2015,0.7886748659014676
C-EEU-CZE,C-EEU-CZE-CZ042,rur,perm,sfh,2015,0.21132513409853235
C-EEU-CZE,C-EEU-CZE-CZ051,rur,perm,mfh,2015,0.7487888203723345
C-EEU-CZE,C-EEU-CZE-CZ051,rur,perm,sfh,2015,0.25121117962766554
C-EEU-CZE,C-EEU-CZE-CZ052,rur,perm,mfh,2015,0.6668708355026273
C-EEU-CZE,C-EEU-CZE-CZ052,rur,perm,sfh,2015,0.3331291644973728
C-EEU-CZE,C-EEU-CZE-CZ053,rur,perm,mfh,2015,0.6317558682752125
C-EEU-CZE,C-EEU-CZE-CZ053,rur,perm,sfh,2015,0.3682441317247876
C-EEU-CZE,C-EEU-CZE-CZ063,rur,perm,mfh,2015,0.5893755958543911
C-EEU-CZE,C-EEU-CZE-CZ063,rur,perm,sfh,2015,0.41062440414560886
C-EEU-CZE,C-EEU-CZE-CZ064,rur,perm,mfh,2015,0.6440709788675626
C-EEU-CZE,C-EEU-CZE-CZ064,rur,perm,sfh,2015,0.3559290211324374
C-EEU-CZE,C-EEU-CZE-CZ071,rur,perm,mfh,2015,0.6822902437616638
C-EEU-CZE,C-EEU-CZE-CZ071,rur,perm,sfh,2015,0.3177097562383362
C-EEU-CZE,C-EEU-CZE-CZ072,rur,perm,mfh,2015,0.608852483655219
C-EEU-CZE,C-EEU-CZE-CZ072,rur,perm,sfh,2015,0.39114751634478095
C-EEU-CZE,C-EEU-CZE-CZ080,rur,perm,mfh,2015,0.7874666279686944
C-EEU-CZE,C-EEU-CZE-CZ080,rur,perm,sfh,2015,0.2125333720313056
C-EEU-EST,C-EEU-EST-EE001,rur,perm,mfh,2015,0.8279706695670671
C-EEU-EST,C-EEU-EST-EE001,rur,perm,sfh,2015,0.17202933043293292
C-EEU-EST,C-EEU-EST-EE004,rur,perm,mfh,2015,0.5419892413044519
C-EEU-EST,C-EEU-EST-EE004,rur,perm,sfh,2015,0.4580107586955481
C-EEU-EST,C-EEU-EST-EE008,rur,perm,mfh,2015,0.5969444211265349
C-EEU-EST,C-EEU-EST-EE008,rur,perm,sfh,2015,0.40305557887346516
C-EEU-EST,C-EEU-EST-EE009,rur,perm,mfh,2015,0.5556532207211511
C-EEU-EST,C-EEU-EST-EE009,rur,perm,sfh,2015,0.4443467792788489
C-EEU-EST,C-EEU-EST-EE00A,rur,perm,mfh,2015,0.8902624019623665
C-EEU-EST,C-EEU-EST-EE00A,rur,perm,sfh,2015,0.10973759803763354
C-EEU-HRV,C-EEU-HRV-HR021,rur,perm,mfh,2015,0.25098345637764724
C-EEU-HRV,C-EEU-HRV-HR021,rur,perm,sfh,2015,0.7490165436223527
C-EEU-HRV,C-EEU-HRV-HR022,rur,perm,mfh,2015,0.20326782449725778
C-EEU-HRV,C-EEU-HRV-HR022,rur,perm,sfh,2015,0.7967321755027422
C-EEU-HRV,C-EEU-HRV-HR023,rur,perm,mfh,2015,0.2832599864590386
C-EEU-HRV,C-EEU-HRV-HR023,rur,perm,sfh,2015,0.7167400135409614
C-EEU-HRV,C-EEU-HRV-HR024,rur,perm,mfh,2015,0.30046110367395507
C-EEU-HRV,C-EEU-HRV-HR024,rur,perm,sfh,2015,0.6995388963260449
C-EEU-HRV,C-EEU-HRV-HR025,rur,perm,mfh,2015,0.3482825585629324
C-EEU-HRV,C-EEU-HRV-HR025,rur,perm,sfh,2015,0.6517174414370676
C-EEU-HRV,C-EEU-HRV-HR026,rur,perm,mfh,2015,0.24469057075199047
C-EEU-HRV,C-EEU-HRV-HR026,rur,perm,sfh,2015,0.7553094292480096
C-EEU-HRV,C-EEU-HRV-HR027,rur,perm,mfh,2015,0.4201954397394137
C-EEU-HRV,C-EEU-HRV-HR027,rur,perm,sfh,2015,0.5798045602605864
C-EEU-HRV,C-EEU-HRV-HR028,rur,perm,mfh,2015,0.2941097364174287
C-EEU-HRV,C-EEU-HRV-HR028,rur,perm,sfh,2015,0.7058902635825712
C-EEU-HRV,C-EEU-HRV-HR031,rur,perm,mfh,2015,0.7459712702347966
C-EEU-HRV,C-EEU-HRV-HR031,rur,perm,sfh,2015,0.25402872976520346
C-EEU-HRV,C-EEU-HRV-HR032,rur,perm,mfh,2015,0.4122907590002293
C-EEU-HRV,C-EEU-HRV-HR032,rur,perm,sfh,2015,0.5877092409997707
C-EEU-HRV,C-EEU-HRV-HR033,rur,perm,mfh,2015,0.6080475904017111
C-EEU-HRV,C-EEU-HRV-HR033,rur,perm,sfh,2015,0.39195240959828886
C-EEU-HRV,C-EEU-HRV-HR034,rur,perm,mfh,2015,0.6397068378511839
C-EEU-HRV,C-EEU-HRV-HR034,rur,perm,sfh,2015,0.3602931621488162
C-EEU-HRV,C-EEU-HRV-HR035,rur,perm,mfh,2015,0.750296021471424
C-EEU-HRV,C-EEU-HRV-HR035,rur,perm,sfh,2015,0.24970397852857593
C-EEU-HRV,C-EEU-HRV-HR036,rur,perm,mfh,2015,0.657471416297667
C-EEU-HRV,C-EEU-HRV-HR036,rur,perm,sfh,2015,0.34252858370233297
C-EEU-HRV,C-EEU-HRV-HR037,rur,perm,mfh,2015,0.6561901017348994
C-EEU-HRV,C-EEU-HRV-HR037,rur,perm,sfh,2015,0.3438098982651005
C-EEU-HRV,C-EEU-HRV-HR050,rur,perm,mfh,2015,0.8048015936467328
C-EEU-HRV,C-EEU-HRV-HR050,rur,perm,sfh,2015,0.19519840635326724
C-EEU-HRV,C-EEU-HRV-HR061,rur,perm,mfh,2015,0.22466375648890985
C-EEU-HRV,C-EEU-HRV-HR061,rur,perm,sfh,2015,0.7753362435110901
C-EEU-HRV,C-EEU-HRV-HR062,rur,perm,mfh,2015,0.3028723138190423
C-EEU-HRV,C-EEU-HRV-HR062,rur,perm,sfh,2015,0.6971276861809577
C-EEU-HRV,C-EEU-HRV-HR063,rur,perm,mfh,2015,0.22379899965104105
C-EEU-HRV,C-EEU-HRV-HR063,rur,perm,sfh,2015,0.7762010003489589
C-EEU-HRV,C-EEU-HRV-HR064,rur,perm,mfh,2015,0.2245261581366524
C-EEU-HRV,C-EEU-HRV-HR064,rur,perm,sfh,2015,0.7754738418633477
C-EEU-HRV,C-EEU-HRV-HR065,rur,perm,mfh,2015,0.35591630009282055
C-EEU-HRV,C-EEU-HRV-HR065,rur,perm,sfh,2015,0.6440836999071795
C-EEU-HUN,C-EEU-HUN-HU110,rur,perm,mfh,2015,0.8367745206559088
C-EEU-HUN,C-EEU-HUN-HU110,rur,perm,sfh,2015,0.16322547934409112
C-EEU-HUN,C-EEU-HUN-HU120,rur,perm,mfh,2015,0.2052239793892119
C-EEU-HUN,C-EEU-HUN-HU120,rur,perm,sfh,2015,0.7947760206107881
C-EEU-HUN,C-EEU-HUN-HU211,rur,perm,mfh,2015,0.3392624473071367
C-EEU-HUN,C-EEU-HUN-HU211,rur,perm,sfh,2015,0.6607375526928633
C-EEU-HUN,C-EEU-HUN-HU212,rur,perm,mfh,2015,0.4232107436672845
C-EEU-HUN,C-EEU-HUN-HU212,rur,perm,sfh,2015,0.5767892563327155
C-EEU-HUN,C-EEU-HUN-HU213,rur,perm,mfh,2015,0.3558648111332008
C-EEU-HUN,C-EEU-HUN-HU213,rur,perm,sfh,2015,0.6441351888667992
C-EEU-HUN,C-EEU-HUN-HU221,rur,perm,mfh,2015,0.4015793764553549
C-EEU-HUN,C-EEU-HUN-HU221,rur,perm,sfh,2015,0.5984206235446451
C-EEU-HUN,C-EEU-HUN-HU222,rur,perm,mfh,2015,0.3684847282824276
C-EEU-HUN,C-EEU-HUN-HU222,rur,perm,sfh,2015,0.6315152717175724
C-EEU-HUN,C-EEU-HUN-HU223,rur,perm,mfh,2015,0.34856038717792137
C-EEU-HUN,C-EEU-HUN-HU223,rur,perm,sfh,2015,0.6514396128220786
C-EEU-HUN,C-EEU-HUN-HU231,rur,perm,mfh,2015,0.43311127883700323
C-EEU-HUN,C-EEU-HUN-HU231,rur,perm,sfh,2015,0.5668887211629967
C-EEU-HUN,C-EEU-HUN-HU232,rur,perm,mfh,2015,0.23582829742511824
C-EEU-HUN,C-EEU-HUN-HU232,rur,perm,sfh,2015,0.7641717025748818
C-EEU-HUN,C-EEU-HUN-HU233,rur,perm,mfh,2015,0.23468586834112548
C-EEU-HUN,C-EEU-HUN-HU233,rur,perm,sfh,2015,0.7653141316588745
C-EEU-HUN,C-EEU-HUN-HU311,rur,perm,mfh,2015,0.3407082668638316
C-EEU-HUN,C-EEU-HUN-HU311,rur,perm,sfh,2015,0.6592917331361684
C-EEU-HUN,C-EEU-HUN-HU312,rur,perm,mfh,2015,0.25766509433962265
C-EEU-HUN,C-EEU-HUN-HU312,rur,perm,sfh,2015,0.7423349056603774
C-EEU-HUN,C-EEU-HUN-HU313,rur,perm,mfh,2015,0.23440874461742298
C-EEU-HUN,C-EEU-HUN-HU313,rur,perm,sfh,2015,0.765591255382577
C-EEU-HUN,C-EEU-HUN-HU321,rur,perm,mfh,2015,0.3096097922566666
C-EEU-HUN,C-EEU-HUN-HU321,rur,perm,sfh,2015,0.6903902077433334
C-EEU-HUN,C-EEU-HUN-HU322,rur,perm,mfh,2015,0.21487636240460678
C-EEU-HUN,C-EEU-HUN-HU322,rur,perm,sfh,2015,0.7851236375953933
C-EEU-HUN,C-EEU-HUN-HU323,rur,perm,mfh,2015,0.19226422642264226
C-EEU-HUN,C-EEU-HUN-HU323,rur,perm,sfh,2015,0.8077357735773577
C-EEU-HUN,C-EEU-HUN-HU331,rur,perm,mfh,2015,0.23607380480072893
C-EEU-HUN,C-EEU-HUN-HU331,rur,perm,sfh,2015,0.7639261951992711
C-EEU-HUN,C-EEU-HUN-HU332,rur,perm,mfh,2015,0.2106021195640491
C-EEU-HUN,C-EEU-HUN-HU332,rur,perm,sfh,2015,0.7893978804359509
C-EEU-HUN,C-EEU-HUN-HU333,rur,perm,mfh,2015,0.38617588746223563
C-EEU-HUN,C-EEU-HUN-HU333,rur,perm,sfh,2015,0.6138241125377644
C-EEU-LTU,C-EEU-LTU-LT011,rur,perm,mfh,2015,0.7570213590181543
C-EEU-LTU,C-EEU-LTU-LT011,rur,perm,sfh,2015,0.2429786409818457
C-EEU-LTU,C-EEU-LTU-LT021,rur,perm,mfh,2015,0.55265490290871
C-EEU-LTU,C-EEU-LTU-LT021,rur,perm,sfh,2015,0.44734509709129
C-EEU-LTU,C-EEU-LTU-LT022,rur,perm,mfh,2015,0.655019357384164
C-EEU-LTU,C-EEU-LTU-LT022,rur,perm,sfh,2015,0.34498064261583605
C-EEU-LTU,C-EEU-LTU-LT023,rur,perm,mfh,2015,0.7070729180347006
C-EEU-LTU,C-EEU-LTU-LT023,rur,perm,sfh,2015,0.2929270819652994
C-EEU-LTU,C-EEU-LTU-LT024,rur,perm,mfh,2015,0.449491340886666
C-EEU-LTU,C-EEU-LTU-LT024,rur,perm,sfh,2015,0.550508659113334
C-EEU-LTU,C-EEU-LTU-LT025,rur,perm,mfh,2015,0.5498720965926532
C-EEU-LTU,C-EEU-LTU-LT025,rur,perm,sfh,2015,0.45012790340734676
C-EEU-LTU,C-EEU-LTU-LT026,rur,perm,mfh,2015,0.561231594857599
C-EEU-LTU,C-EEU-LTU-LT026,rur,perm,sfh,2015,0.438768405142401
C-EEU-LTU,C-EEU-LTU-LT027,rur,perm,mfh,2015,0.41969880735799475
C-EEU-LTU,C-EEU-LTU-LT027,rur,perm,sfh,2015,0.5803011926420053
C-EEU-LTU,C-EEU-LTU-LT028,rur,perm,mfh,2015,0.5304317304317304
C-EEU-LTU,C-EEU-LTU-LT028,rur,perm,sfh,2015,0.4695682695682696
C-EEU-LTU,C-EEU-LTU-LT029,rur,perm,mfh,2015,0.5333310882486656
C-EEU-LTU,C-EEU-LTU-LT029,rur,perm,sfh,2015,0.4666689117513344
C-EEU-LVA,C-EEU-LVA-LV005,rur,perm,mfh,2015,0.6497300814151823
C-EEU-LVA,C-EEU-LVA-LV005,rur,perm,sfh,2015,0.35026991858481776
C-EEU-LVA,C-EEU-LVA-LV009,rur,perm,mfh,2015,0.6552662176688678
C-EEU-LVA,C-EEU-LVA-LV009,rur,perm,sfh,2015,0.3447337823311322
C-EEU-LVA,C-EEU-LVA-LV00A,rur,perm,mfh,2015,0.9568805017491185
C-EEU-LVA,C-EEU-LVA-LV00A,rur,perm,sfh,2015,0.043119498250881495
C-EEU-LVA,C-EEU-LVA-LV00B,rur,perm,mfh,2015,0.7355168761615475
C-EEU-LVA,C-EEU-LVA-LV00B,rur,perm,sfh,2015,0.26448312383845246
C-EEU-LVA,C-EEU-LVA-LV00C,rur,perm,mfh,2015,0.593854992531311
C-EEU-LVA,C-EEU-LVA-LV00C,rur,perm,sfh,2015,0.406145007468689
C-EEU-POL,C-EEU-POL-PL213,rur,perm,mfh,2015,0.9054789403231329
C-EEU-POL,C-EEU-POL-PL213,rur,perm,sfh,2015,0.09452105967686704
C-EEU-POL,C-EEU-POL-PL214,rur,perm,mfh,2015,0.18152238850185398
C-EEU-POL,C-EEU-POL-PL214,rur,perm,sfh,2015,0.818477611498146
C-EEU-POL,C-EEU-POL-PL217,rur,perm,mfh,2015,0.3013227939990321
C-EEU-POL,C-EEU-POL-PL217,rur,perm,sfh,2015,0.6986772060009679
C-EEU-POL,C-EEU-POL-PL218,rur,perm,mfh,2015,0.2412811495101177
C-EEU-POL,C-EEU-POL-PL218,rur,perm,sfh,2015,0.7587188504898823
C-EEU-POL,C-EEU-POL-PL219,rur,perm,mfh,2015,0.19236525168064234
C-EEU-POL,C-EEU-POL-PL219,rur,perm,sfh,2015,0.8076347483193577
C-EEU-POL,C-EEU-POL-PL21A,rur,perm,mfh,2015,0.4246245413162175
C-EEU-POL,C-EEU-POL-PL21A,rur,perm,sfh,2015,0.5753754586837825
C-EEU-POL,C-EEU-POL-PL224,rur,perm,mfh,2015,0.46783113931128373
C-EEU-POL,C-EEU-POL-PL224,rur,perm,sfh,2015,0.5321688606887163
C-EEU-POL,C-EEU-POL-PL225,rur,perm,mfh,2015,0.43097369692359877
C-EEU-POL,C-EEU-POL-PL225,rur,perm,sfh,2015,0.5690263030764012
C-EEU-POL,C-EEU-POL-PL227,rur,perm,mfh,2015,0.5636523726166393
C-EEU-POL,C-EEU-POL-PL227,rur,perm,sfh,2015,0.43634762738336075
C-EEU-POL,C-EEU-POL-PL228,rur,perm,mfh,2015,0.6895572902451007
C-EEU-POL,C-EEU-POL-PL228,rur,perm,sfh,2015,0.3104427097548993
C-EEU-POL,C-EEU-POL-PL229,rur,perm,mfh,2015,0.8084203142197119
C-EEU-POL,C-EEU-POL-PL229,rur,perm,sfh,2015,0.19157968578028808
C-EEU-POL,C-EEU-POL-PL22A,rur,perm,mfh,2015,0.9040599733374886
C-EEU-POL,C-EEU-POL-PL22A,rur,perm,sfh,2015,0.09594002666251147
C-EEU-POL,C-EEU-POL-PL22B,rur,perm,mfh,2015,0.7136525688611057
C-EEU-POL,C-EEU-POL-PL22B,rur,perm,sfh,2015,0.2863474311388943
C-EEU-POL,C-EEU-POL-PL22C,rur,perm,mfh,2015,0.561925068042869
C-EEU-POL,C-EEU-POL-PL22C,rur,perm,sfh,2015,0.438074931957131
C-EEU-POL,C-EEU-POL-PL411,rur,perm,mfh,2015,0.5719064377967396
C-EEU-POL,C-EEU-POL-PL411,rur,perm,sfh,2015,0.4280935622032604
C-EEU-POL,C-EEU-POL-PL414,rur,perm,mfh,2015,0.44362524632270744
C-EEU-POL,C-EEU-POL-PL414,rur,perm,sfh,2015,0.5563747536772926
C-EEU-POL,C-EEU-POL-PL415,rur,perm,mfh,2015,0.8695446459848868
C-EEU-POL,C-EEU-POL-PL415,rur,perm,sfh,2015,0.13045535401511327
C-EEU-POL,C-EEU-POL-PL416,rur,perm,mfh,2015,0.43246076015047347
C-EEU-POL,C-EEU-POL-PL416,rur,perm,sfh,2015,0.5675392398495265
C-EEU-POL,C-EEU-POL-PL417,rur,perm,mfh,2015,0.44955283248053673
C-EEU-POL,C-EEU-POL-PL417,rur,perm,sfh,2015,0.5504471675194633
C-EEU-POL,C-EEU-POL-PL418,rur,perm,mfh,2015,0.4635181884893595
C-EEU-POL,C-EEU-POL-PL418,rur,perm,sfh,2015,0.5364818115106406
C-EEU-POL,C-EEU-POL-PL424,rur,perm,mfh,2015,0.8925710193668839
C-EEU-POL,C-EEU-POL-PL424,rur,perm,sfh,2015,0.10742898063311615
C-EEU-POL,C-EEU-POL-PL426,rur,perm,mfh,2015,0.7131705094014786
C-EEU-POL,C-EEU-POL-PL426,rur,perm,sfh,2015,0.2868294905985214
C-EEU-POL,C-EEU-POL-PL427,rur,perm,mfh,2015,0.6953447304723774
C-EEU-POL,C-EEU-POL-PL427,rur,perm,sfh,2015,0.30465526952762256
C-EEU-POL,C-EEU-POL-PL428,rur,perm,mfh,2015,0.6794192935423942
C-EEU-POL,C-EEU-POL-PL428,rur,perm,sfh,2015,0.3205807064576059
C-EEU-POL,C-EEU-POL-PL431,rur,perm,mfh,2015,0.6721829137381193
C-EEU-POL,C-EEU-POL-PL431,rur,perm,sfh,2015,0.3278170862618807
C-EEU-POL,C-EEU-POL-PL432,rur,perm,mfh,2015,0.6383889398046136
C-EEU-POL,C-EEU-POL-PL432,rur,perm,sfh,2015,0.36161106019538636
C-EEU-POL,C-EEU-POL-PL514,rur,perm,mfh,2015,0.9034398016946865
C-EEU-POL,C-EEU-POL-PL514,rur,perm,sfh,2015,0.09656019830531347
C-EEU-POL,C-EEU-POL-PL515,rur,perm,mfh,2015,0.6698717074208881
C-EEU-POL,C-EEU-POL-PL515,rur,perm,sfh,2015,0.3301282925791119
C-EEU-POL,C-EEU-POL-PL516,rur,perm,mfh,2015,0.7178148353620729
C-EEU-POL,C-EEU-POL-PL516,rur,perm,sfh,2015,0.2821851646379271
C-EEU-POL,C-EEU-POL-PL517,rur,perm,mfh,2015,0.7724706726555155
C-EEU-POL,C-EEU-POL-PL517,rur,perm,sfh,2015,0.22752932734448447
C-EEU-POL,C-EEU-POL-PL518,rur,perm,mfh,2015,0.47304151503592745
C-EEU-POL,C-EEU-POL-PL518,rur,perm,sfh,2015,0.5269584849640725
C-EEU-POL,C-EEU-POL-PL523,rur,perm,mfh,2015,0.5792938411963405
C-EEU-POL,C-EEU-POL-PL523,rur,perm,sfh,2015,0.4207061588036595
C-EEU-POL,C-EEU-POL-PL524,rur,perm,mfh,2015,0.5297407642715048
C-EEU-POL,C-EEU-POL-PL524,rur,perm,sfh,2015,0.4702592357284951
C-EEU-POL,C-EEU-POL-PL613,rur,perm,mfh,2015,0.7545402479354112
C-EEU-POL,C-EEU-POL-PL613,rur,perm,sfh,2015,0.24545975206458884
C-EEU-POL,C-EEU-POL-PL616,rur,perm,mfh,2015,0.5820605435156518
C-EEU-POL,C-EEU-POL-PL616,rur,perm,sfh,2015,0.4179394564843481
C-EEU-POL,C-EEU-POL-PL617,rur,perm,mfh,2015,0.6093995308546204
C-EEU-POL,C-EEU-POL-PL617,rur,perm,sfh,2015,0.39060046914537966
C-EEU-POL,C-EEU-POL-PL618,rur,perm,mfh,2015,0.45348233348079475
C-EEU-POL,C-EEU-POL-PL618,rur,perm,sfh,2015,0.5465176665192052
C-EEU-POL,C-EEU-POL-PL619,rur,perm,mfh,2015,0.49257263662045614
C-EEU-POL,C-EEU-POL-PL619,rur,perm,sfh,2015,0.5074273633795439
C-EEU-POL,C-EEU-POL-PL621,rur,perm,mfh,2015,0.6616024608907572
C-EEU-POL,C-EEU-POL-PL621,rur,perm,sfh,2015,0.33839753910924275
C-EEU-POL,C-EEU-POL-PL622,rur,perm,mfh,2015,0.7140544928460086
C-EEU-POL,C-EEU-POL-PL622,rur,perm,sfh,2015,0.28594550715399136
C-EEU-POL,C-EEU-POL-PL623,rur,perm,mfh,2015,0.707997962302598
C-EEU-POL,C-EEU-POL-PL623,rur,perm,sfh,2015,0.29200203769740196
C-EEU-POL,C-EEU-POL-PL633,rur,perm,mfh,2015,0.9042064216377665
C-EEU-POL,C-EEU-POL-PL633,rur,perm,sfh,2015,0.09579357836223347
C-EEU-POL,C-EEU-POL-PL634,rur,perm,mfh,2015,0.44603382501815936
C-EEU-POL,C-EEU-POL-PL634,rur,perm,sfh,2015,0.5539661749818406
C-EEU-POL,C-EEU-POL-PL636,rur,perm,mfh,2015,0.6795029527559056
C-EEU-POL,C-EEU-POL-PL636,rur,perm,sfh,2015,0.3204970472440945
C-EEU-POL,C-EEU-POL-PL637,rur,perm,mfh,2015,0.4813751244105794
C-EEU-POL,C-EEU-POL-PL637,rur,perm,sfh,2015,0.5186248755894206
C-EEU-POL,C-EEU-POL-PL638,rur,perm,mfh,2015,0.6188768173829685
C-EEU-POL,C-EEU-POL-PL638,rur,perm,sfh,2015,0.3811231826170315
C-EEU-POL,C-EEU-POL-PL711,rur,perm,mfh,2015,0.902179129936363
C-EEU-POL,C-EEU-POL-PL711,rur,perm,sfh,2015,0.09782087006363709
C-EEU-POL,C-EEU-POL-PL712,rur,perm,mfh,2015,0.48345324843497384
C-EEU-POL,C-EEU-POL-PL712,rur,perm,sfh,2015,0.5165467515650262
C-EEU-POL,C-EEU-POL-PL713,rur,perm,mfh,2015,0.41908392300925595
C-EEU-POL,C-EEU-POL-PL713,rur,perm,sfh,2015,0.5809160769907441
C-EEU-POL,C-EEU-POL-PL714,rur,perm,mfh,2015,0.3322242835896414
C-EEU-POL,C-EEU-POL-PL714,rur,perm,sfh,2015,0.6677757164103586
C-EEU-POL,C-EEU-POL-PL715,rur,perm,mfh,2015,0.44688485768775366
